State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Punjab,"Guru Govind Singh, Faridkot",MICROBIOLOGY,PB - Govt Quota,"?1,00,000*","?67,968*",1*,"?10,00,000*",1000,,,
Punjab,"DMC, Ludhiana",MICROBIOLOGY,PB Priv-DMC Govt,"?2,60,000*","?50,000",0,?0,1326,,,
Punjab,"CMC, Ludhiana",MICROBIOLOGY,PB Priv-CMC Open,?0*,"?46,000",0,?0,775,,,
Punjab,"DMC, Ludhiana",MICROBIOLOGY,PB Priv-DMC Mgmt,"?2,60,000*","?50,000",0,?0,1326,,,
Punjab,"SDRD, Amritsar",MICROBIOLOGY,PB Priv-SGRDGener.,"?25,000*",Info not available,0,?0,800,,,
Punjab,"Adesh IMS, Bhatinda",MICROBIOLOGY,PB Priv-AdeshAllIndia,"?5,00,000*","?56,100*",1*,"?25,00,000*",750,,,
Punjab,"SDRD, Amritsar",MICROBIOLOGY,PB Priv-SGRDSikhMin.,"?25,000*","?65,000",0,?0,800,,,
Punjab,"CMC, Ludhiana",MICROBIOLOGY,PB Priv-CMC Min.Serv.,?0*,"?46,000",3*,Info not available*,775,,,
Punjab,"Adesh IMS, Bhatinda",MICROBIOLOGY,PB Priv-AdeshGenMerit,"?5,00,000*","?56,100*",1*,"?25,00,000*",750,,,
Punjab,"DMC, Ludhiana",MICROBIOLOGY,PB Priv-DMC NRI,"?8,35,000*","?50,000",0,?0,1326,,,
Punjab,"Govt Med Coll, Amritsar",PAEDIATRICS,PB - Govt Quota,"?1,25,000*","?67,968*",1*,"?10,00,000*",951,,,
Punjab,"Govt Med Coll, Patiala",PAEDIATRICS,PB - Govt Quota,"?1,25,000*","?67,968*",1*,"?10,00,000*",1130,,,
Punjab,"Guru Govind Singh, Faridkot",PAEDIATRICS,PB - Govt Quota,"?1,25,000*","?67,968*",1*,"?10,00,000*",1000,,,
Punjab,"DMC, Ludhiana",PAEDIATRICS,PB Priv-DMC Govt,"?6,50,000*","?50,000",0,?0,1326,,,
Punjab,"CMC, Ludhiana",PAEDIATRICS,PB Priv-CMC Open,"?6,50,000*","?46,000",0,?0,775,,,
Punjab,"DMC, Ludhiana",PAEDIATRICS,PB Priv-DMC Mgmt,"?6,50,000*","?50,000",0,?0,1326,,,
Punjab,"SDRD, Amritsar",PAEDIATRICS,PB Priv-SGRDGener.,"?14,00,000*","?65,000",1*,"?15,00,000*",800,,,
Punjab,"Adesh IMS, Bhatinda",PAEDIATRICS,PB Priv-AdeshAllIndia,"?14,90,000*","?56,100*",1*,"?25,00,000*",750,,,
Punjab,"SDRD, Amritsar",PAEDIATRICS,PB Priv-SGRDSikhMin.,"?14,00,000*","?65,000",1*,"?15,00,000*",800,,,
Punjab,"CMC, Ludhiana",PAEDIATRICS,PB Priv-CMC Min.Serv.,"?6,50,000*","?46,000",3*,Info not available*,775,,,
Punjab,"Adesh IMS, Bhatinda",PAEDIATRICS,PB Priv-AdeshGenMerit,"?14,90,000*","?56,100*",1*,"?25,00,000*",750,,,
Punjab,"DMC, Ludhiana",PAEDIATRICS,PB Priv-DMC NRI,"?54,28,000*","?50,000",0,?0,1326,,,
Punjab,"CMC, Ludhiana",PAEDIATRICS,PB Priv-CMC NRI,"?1,04,38,000*","?46,000",0,?0,775,,,
Punjab,"SDRD, Amritsar",PAEDIATRICS,PB Priv-SGRDGenNRI,"?41,00,000*","?65,000",1*,"?15,00,000*",800,,,
Punjab,"SDRD, Amritsar",PAEDIATRICS,PB Priv-SGRDSikhMinNRI,"?41,00,000*","?65,000",1*,"?15,00,000*",800,,,
Punjab,"Govt Med Coll, Amritsar",PATHOLOGY,PB - Govt Quota,"?1,25,000*","?67,968*",1*,"?10,00,000*",951,,,
Punjab,"Govt Med Coll, Patiala",PATHOLOGY,PB - Govt Quota,"?1,25,000*","?67,968*",1*,"?10,00,000*",1130,,,
Punjab,"Guru Govind Singh, Faridkot",PATHOLOGY,PB - Govt Quota,"?1,25,000*","?67,968*",1*,"?10,00,000*",1000,,,
Punjab,"DMC, Ludhiana",PATHOLOGY,PB Priv-DMC Govt,"?6,50,000*","?50,000",0,?0,1326,,,
Punjab,"CMC, Ludhiana",PATHOLOGY,PB Priv-CMC Open,"?6,50,000*","?46,000",0,?0,775,,,
Punjab,"DMC, Ludhiana",PATHOLOGY,PB Priv-DMC Mgmt,"?6,50,000*","?50,000",0,?0,1326,,,
Punjab,"SDRD, Amritsar",PATHOLOGY,PB Priv-SGRDGener.,"?9,50,000*","?65,000",1*,"?15,00,000*",800,,,
Punjab,"Adesh IMS, Bhatinda",PATHOLOGY,PB Priv-AdeshAllIndia,"?14,90,000*","?56,100*",1*,"?25,00,000*",750,,,
Punjab,"SDRD, Amritsar",PATHOLOGY,PB Priv-SGRDSikhMin.,"?9,50,000*","?65,000",1*,"?15,00,000*",800,,,
Punjab,"CMC, Ludhiana",PATHOLOGY,PB Priv-CMC Min.Serv.,"?6,50,000*","?46,000",3*,Info not available*,775,,,
Punjab,"Adesh IMS, Bhatinda",PATHOLOGY,PB Priv-AdeshGenMerit,"?14,90,000*","?56,100*",1*,"?25,00,000*",750,,,
Punjab,"DMC, Ludhiana",PATHOLOGY,PB Priv-DMC NRI,"?54,28,000*","?50,000",0,?0,1326,,,
Punjab,"CMC, Ludhiana",PATHOLOGY,PB Priv-CMC NRI,"?1,04,38,000*","?46,000",0,?0,775,,,
Punjab,"Gian Sagar Med Coll, Patiala",PATHOLOGY,PB Priv-Gian Govt,"?6,50,000*",Info not available,Info Not Available,Info not available,300,,,
Punjab,"Gian Sagar Med Coll, Patiala",PATHOLOGY,PB Priv-Gian Mgmt,"?6,50,000*",Info not available,Info Not Available,Info not available,300,,,
Punjab,"Govt Med Coll, Patiala",PHARMACOLOGY,PB - Govt Quota,"?1,00,000*","?67,968*",1*,"?10,00,000*",1130,,,
Punjab,"Govt Med Coll, Amritsar",PHARMACOLOGY,PB - Govt Quota,"?1,00,000*","?67,968*",1*,"?10,00,000*",951,,,
Punjab,"Guru Govind Singh, Faridkot",PHARMACOLOGY,PB - Govt Quota,"?1,00,000*","?67,968*",1*,"?10,00,000*",1000,,,
Punjab,"DMC, Ludhiana",PHARMACOLOGY,PB Priv-DMC Govt,"?2,60,000*","?50,000",0,?0,1326,,,
Punjab,"CMC, Ludhiana",PHARMACOLOGY,PB Priv-CMC Open,?0*,"?46,000",0,?0,775,,,
Punjab,"DMC, Ludhiana",PHARMACOLOGY,PB Priv-DMC Mgmt,"?2,60,000*","?50,000",0,?0,1326,,,
Punjab,"SDRD, Amritsar",PHARMACOLOGY,PB Priv-SGRDGener.,"?25,000*",Info not available,0,?0,800,,,
Punjab,"Adesh IMS, Bhatinda",PHARMACOLOGY,PB Priv-AdeshAllIndia,"?5,00,000*","?56,100*",1*,"?25,00,000*",750,,,
Punjab,"SDRD, Amritsar",PHARMACOLOGY,PB Priv-SGRDSikhMin.,"?25,000*","?65,000",0,?0,800,,,
Punjab,"CMC, Ludhiana",PHARMACOLOGY,PB Priv-CMC Min.Serv.,?0*,"?46,000",3*,Info not available*,775,,,
Punjab,"Adesh IMS, Bhatinda",PHARMACOLOGY,PB Priv-AdeshGenMerit,"?5,00,000*","?56,100*",1*,"?25,00,000*",750,,,
Punjab,"Govt Med Coll, Patiala",PHYSIOLOGY,PB - Govt Quota,"?1,00,000*","?67,968*",1*,"?10,00,000*",1130,,,
Punjab,"Govt Med Coll, Amritsar",PHYSIOLOGY,PB - Govt Quota,"?1,00,000*","?67,968*",1*,"?10,00,000*",951,,,
Punjab,"Guru Govind Singh, Faridkot",PHYSIOLOGY,PB - Govt Quota,"?1,00,000*","?67,968*",1*,"?10,00,000*",1000,,,
Punjab,"DMC, Ludhiana",PHYSIOLOGY,PB Priv-DMC Govt,"?2,60,000*","?50,000",0,?0,1326,,,
Punjab,"CMC, Ludhiana",PHYSIOLOGY,PB Priv-CMC Open,?0*,"?46,000",0,?0,775,,,
Punjab,"DMC, Ludhiana",PHYSIOLOGY,PB Priv-DMC Mgmt,"?2,60,000*","?50,000",0,?0,1326,,,
Punjab,"SDRD, Amritsar",PHYSIOLOGY,PB Priv-SGRDGener.,"?25,000*",Info not available,0,?0,800,,,
Punjab,"Adesh IMS, Bhatinda",PHYSIOLOGY,PB Priv-AdeshAllIndia,"?5,00,000*","?56,100*",1*,"?25,00,000*",750,,,
Punjab,"SDRD, Amritsar",PHYSIOLOGY,PB Priv-SGRDSikhMin.,"?25,000*","?65,000",0,?0,800,,,
Punjab,"CMC, Ludhiana",PHYSIOLOGY,PB Priv-CMC Min.Serv.,?0*,"?46,000",3*,Info not available*,775,,,
Punjab,"Adesh IMS, Bhatinda",PHYSIOLOGY,PB Priv-AdeshGenMerit,"?5,00,000*","?56,100*",1*,"?25,00,000*",750,,,
Punjab,"Guru Govind Singh, Faridkot",PSYCHIATRY,PB - Govt Quota,"?1,25,000*","?67,968*",1*,"?10,00,000*",1000,,,
Punjab,"Govt Med Coll, Amritsar",PSYCHIATRY,PB - Govt Quota,"?1,25,000*","?67,968*",1*,"?10,00,000*",951,,,
Punjab,"Govt Med Coll, Patiala",PSYCHIATRY,PB - Govt Quota,"?1,25,000*","?67,968*",1*,"?10,00,000*",1130,,,
