State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,,,,,,,,,,,,,,,,,,,,,,,
,Odisha,"SUM Ultimate, Bhubaneswar,Odisha",DNBRADIO DIAGNOSIS,DNB Post MBBS,"?1,25,000","?60,000",0,?0,350,,,,,,,,,,,,,,,,,,,,,,,,
,Odisha,"SUM Ultimate, Bhubaneswar,Odisha",DNBRADIATION ONCOLOGY,DNB Post MBBS,"?1,25,000","?60,000",0,?0,350,,,,,,,,,,,,,,,,,,,,,,,,
,Odisha,"Vikash Multispec Hosp,Bargarh",DNBANAESTHESIOLOGY,DNB Post MBBS,"?1,25,000","?66,000*",0,?0,150,,,,,,,,,,,,,,,,,,,,,,,,
,Odisha,"Vikash Multispec Hosp,Bargarh",DNBENT,DNB Post MBBS,"?1,25,000","?66,000*",0,?0,150,,,,,,,,,,,,,,,,,,,,,,,,
,Odisha,"Vikash Multispec Hosp,Bargarh",DNBGENERAL MEDICINE,DNB Post MBBS,"?1,25,000","?66,000*",0,?0,150,,,,,,,,,,,,,,,,,,,,,,,,
,Pondicherry,"Arvind Eye Hosp, Pondicherry",DNBOPHTHALMOLOGY,DNB Post MBBS,"?1,25,000","?40,000",0,?0,650,,,,,,,,,,,,,,,,,,,,,,,,
,Pondicherry,"IG GovtGenHosp&PGI,Pondicherry",DNBANAESTHESIOLOGY,DNB Post MBBS,"?1,25,000","?43,000",0,?0,626,,,,,,,,,,,,,,,,,,,,,,,,
,Pondicherry,"IG GovtGenHosp&PGI,Pondicherry",DNBGENERAL MEDICINE,DNB Post MBBS,"?1,25,000","?43,000",0,?0,626,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"Capitol Hospital, Jalandhar",DNBRADIATION ONCOLOGY,DNB Post MBBS,"?1,25,000","?40,000*",0,?0,300,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"Civil Hospital, Gurdaspur, Punjab",DNBOBG,DNB Post MBBS,"?1,25,000","?50,190*",1,"?10,00,000",110,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"Civil Hospital, Gurdaspur, Punjab",DNBPAEDIATRICS,DNB Post MBBS,"?1,25,000","?50,190*",1,"?10,00,000",110,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"Civil Hospital, Kapurthala, Punjab",DNBOBG,DNB Post MBBS,"?1,25,000","?50,190*",1,"?10,00,000",Info Not Available,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"Deep Nursing Home, Ludhiana",DNBANAESTHESIOLOGY,DNB Post MBBS,"?1,25,000","?65,000",0,?0,190,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"Deep Nursing Home, Ludhiana",DNBPAEDIATRICS,DNB Post MBBS,"?1,25,000","?65,000",0,?0,190,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"District Hosp, Faridkot, Punjab",DNBGENERAL MEDICINE,DNB Post MBBS,"?1,25,000","?50,190*",1,"?10,00,000",100,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"Dr BR Ambedkar IMS, SAS Nagar (Mohali)",DNBANAESTHESIOLOGY,DNB Post MBBS,"?1,25,000","?67,968",1,"?10,00,000",420,,,,,,,,,,,,,,,,,,,,,,,,
Punjab,"Dr BR Ambedkar IMS, SAS Nagar (Mohali)",DNBGENERAL MEDICINE,DNB Post MBBS,"?1,25,000","?67,968",1,"?10,00,000",420,,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"Dr BR Ambedkar IMS, SAS Nagar (Mohali)",DNBPAEDIATRICS,DNB Post MBBS,"?1,25,000","?67,968",1,"?10,00,000",420,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"Emergency Med Care, Amritsar",DNBANAESTHESIOLOGY,DNB Post MBBS,"?1,25,000","?35,000*",0,?0,200,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"Emergency Med Care, Amritsar",DNBGENERAL MEDICINE,DNB Post MBBS,"?1,25,000","?35,000*",0,?0,200,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"Fortis Hospital, Mohali",DNBANAESTHESIOLOGY,DNB Post MBBS,"?1,25,000","?68,000*",0,?0,360,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"Fortis Hospital, Mohali",DNBCARDIOTHORACIC 6 YRS,DNB Post MBBS,"?1,25,000","?68,000*",0,?0,360,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"Fortis Hospital, Mohali",DNBENT,DNB Post MBBS,"?1,25,000","?68,000*",0,?0,360,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"Fortis Hospital, Mohali",DNBGENERAL MEDICINE,DNB Post MBBS,"?1,25,000","?68,000*",0,?0,360,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"Fortis Hospital, Mohali",DNBGENERAL SURGERY,DNB Post MBBS,"?1,25,000","?68,000*",0,?0,360,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"Fortis Hospital, Mohali",DNBORTHOPAEDICS,DNB Post MBBS,"?1,25,000","?68,000*",0,?0,360,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"Inst of Mental Health,Amritsar",DNBPSYCHIATRY,DNB Post MBBS,"?1,25,000","?67,968*",2,"?15,00,000",400,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"Ivy Health & Life Sci, Mohali",DNBANAESTHESIOLOGY,DNB Post MBBS,"?1,25,000","?68,000",0,?0,180,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"Ivy Health & Life Sci, Mohali",DNBRADIO DIAGNOSIS,DNB Post MBBS,"?1,25,000","?68,000",0,?0,180,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"Ivy Hospital, Amritsar, Punjab",DNBANAESTHESIOLOGY,DNB Post MBBS,"?1,25,000","?45,000*",0,?0,100,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"JBMM Dist Hospital, Amritsar",DNBPAEDIATRICS,DNB Post MBBS,"?1,25,000","?50,190*",1,"?10,00,000",200,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"Johal MultispecHosp, Jalandhar",DNBGENERAL SURGERY,DNB Post MBBS,"?1,25,000","?67,000",0,?0,150,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"MataKaushalya GovtHosp,Patiala",DNBOBG,DNB Post MBBS,"?1,25,000","?50,190*",1,"?10,00,000",300,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"Max SS Hosp, Mohali",DNBANAESTHESIOLOGY,DNB Post MBBS,"?1,25,000","?45,000*",0,?0,200,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"Max SS Hosp, Mohali",DNBGENERAL SURGERY,DNB Post MBBS,"?1,25,000","?45,000*",0,?0,200,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"Max SS Hosp, Mohali",DNBORTHOPAEDICS,DNB Post MBBS,"?1,25,000","?45,000*",0,?0,200,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"Max SS Hosp, Mohali",DNBRADIO DIAGNOSIS,DNB Post MBBS,"?1,25,000","?45,000*",0,?0,200,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"Mohandai Oswal Hosp, Ludhiana",DNBANAESTHESIOLOGY,DNB Post MBBS,"?1,25,000","?67,968",0,?0,300,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"Punjab Inst of MS, Jalandhar",DNBANAESTHESIOLOGY,DNB Post MBBS,"?1,25,000","?60,000*",0,?0,750,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"Punjab Inst of MS, Jalandhar",DNBIHBT,DNB Post MBBS,"?1,25,000","?60,000*",0,?0,750,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"Punjab Inst of MS, Jalandhar",DNBPSYCHIATRY,DNB Post MBBS,"?1,25,000","?60,000*",0,?0,750,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"Punjab Inst of MS, Jalandhar",DNBTBRD,DNB Post MBBS,"?1,25,000","?60,000*",0,?0,750,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"SGL SSCharitableHosp,Jalandhar",DNBGENERAL MEDICINE,DNB Post MBBS,"?1,25,000","?67,898",0,?0,250,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"Sacred Heart Hosp, Jalandhar",DNBGENERAL MEDICINE,DNB Post MBBS,"?1,25,000","?67,968",0,?0,200,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"SBLS Civil Hospital, Jalandhar",DNBANAESTHESIOLOGY,DNB Post MBBS,"?1,25,000","?50,190*",1,"?10,00,000",470,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"SBLS Civil Hospital, Jalandhar",DNBGENERAL MEDICINE,DNB Post MBBS,"?1,25,000","?50,190*",1,"?10,00,000",470,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"SBLS Civil Hospital, Jalandhar",DNBGENERAL SURGERY,DNB Post MBBS,"?1,25,000","?50,190*",1,"?10,00,000",470,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"TagoreHosp&HeartCare,Jalandhar",DNBANAESTHESIOLOGY,DNB Post MBBS,"?1,25,000","?67,000",0,?0,150,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"TagoreHosp&HeartCare,Jalandhar",DNBGENERAL MEDICINE,DNB Post MBBS,"?1,25,000","?67,000",0,?0,150,,,,,,,,,,,,,,,,,,,,,,,,
,Punjab,"Thind Eye Hospital, Jalandhar",DNBOPHTHALMOLOGY,DNB Post MBBS,"?1,25,000","?67,898*",0,?0,25,,,,,,,,,,,,,,,,,,,,,,,,
,Rajasthan,"Apex Hospital, Jaipur",DNBGENERAL MEDICINE,DNB Post MBBS,"?1,25,000","?81,519*",0,?0,170,,,,,,,,,,,,,,,,,,,,,,,,
,Rajasthan,"Apex Hospital, Jaipur",DNBGENERAL SURGERY,DNB Post MBBS,"?1,25,000","?81,519*",0,?0,170,,,,,,,,,,,,,,,,,,,,,,,,
,Rajasthan,"Bhagwan Mahavir Cancer, Jaipur",DNBPALLIATIVE MEDICINE,DNB Post MBBS,"?1,25,000","?67,000",0,?0,300,,,,,,,,,,,,,,,,,,,,,,,,
,Rajasthan,"Bhagwan Mahavir Cancer, Jaipur",DNBPATHOLOGY,DNB Post MBBS,"?1,25,000","?67,000",0,?0,300,,,,,,,,,,,,,,,,,,,,,,,,
,Rajasthan,"Bhagwan Mahavir Cancer, Jaipur",DNBRADIATION ONCOLOGY,DNB Post MBBS,"?1,25,000","?67,000",0,?0,300,,,,,,,,,,,,,,,,,,,,,,,,
,Rajasthan,"Central Hospital, Jaipur",DNBGENERAL MEDICINE,DNB Post MBBS,"?1,25,000","?73,968*",0*,?0*,150,,,,,,,,,,,,,,,,,,,,,,,,
,Rajasthan,"Dhanwantri Hospital, Jaipur",DNBORTHOPAEDICS,DNB Post MBBS,"?1,25,000","?35,000*",0,?0,251,,,,,,,,,,,,,,,,,,,,,,,,
,Rajasthan,"Dr Kothari's Eye Hosp, Udaipur",DNBOPHTHALMOLOGY,DNB Post MBBS,"?1,25,000","?35,000",0,?0,20,,,,,,,,,,,,,,,,,,,,,,,,
,Rajasthan,"Dr Virendra Eye Hosp, Jaipur",DNBOPHTHALMOLOGY,DNB Post MBBS,"?1,25,000","?48,000",0,?0,25,,,,,,,,,,,,,,,,,,,,,,,,
,Rajasthan,"ESIC Model Hospital, Jaipur",DNBGENERAL MEDICINE,DNB Post MBBS,"?1,25,000","?70,000",1*,"?7,50,000*",260,,,,,,,,,,,,,,,,,,,,,,,,
,Rajasthan,"ESIC Model Hospital, Jaipur",DNBGENERAL SURGERY,DNB Post MBBS,"?1,25,000","?70,000",1*,"?7,50,000*",260,,,,,,,,,,,,,,,,,,,,,,,,
,Rajasthan,"Eternal HeartCare Cent, Jaipur",DNBANAESTHESIOLOGY,DNB Post MBBS,"?1,25,000","?64,584",0,?0,225,,,,,,,,,,,,,,,,,,,,,,,,
,Rajasthan,"Govt RDBP Jaipuria Hosp,Jaipur",DNBANAESTHESIOLOGY,DNB Post MBBS,"?1,25,000","?70,656*",0*,?0*,521,,,,,,,,,,,,,,,,,,,,,,,,
,Rajasthan,"Govt RDBP Jaipuria Hosp,Jaipur",DNBFAMILY MEDICINE,DNB Post MBBS,"?1,25,000","?70,656*",0*,?0*,521,,,,,,,,,,,,,,,,,,,,,,,,
,Rajasthan,"Govt RDBP Jaipuria Hosp,Jaipur",DNBGENERAL MEDICINE,DNB Post MBBS,"?1,25,000","?70,656*",0*,?0*,521,,,,,,,,,,,,,,,,,,,,,,,,
,Rajasthan,"Govt RDBP Jaipuria Hosp,Jaipur",DNBGENERAL SURGERY,DNB Post MBBS,"?1,25,000","?70,656*",0*,?0*,521,,,,,,,,,,,,,,,,,,,,,,,,
Rajasthan,"Govt RDBP Jaipuria Hosp,Jaipur",DNBOBG,DNB Post MBBS,"?1,25,000","?70,656*",0*,?0*,521,,,,,,,,,,,,,,,,,,,,,,,,,
,Rajasthan,"Govt RDBP Jaipuria Hosp,Jaipur",DNBORTHOPAEDICS,DNB Post MBBS,"?1,25,000","?70,656*",0*,?0*,521,,,,,,,,,,,,,,,,,,,,,,,,
,Rajasthan,"Govt RDBP Jaipuria Hosp,Jaipur",DNBPAEDIATRICS,DNB Post MBBS,"?1,25,000","?70,656*",0*,?0*,521,,,,,,,,,,,,,,,,,,,,,,,,
,Rajasthan,"Gurukripa Hospital, Sikar",DNBORTHOPAEDICS,DNB Post MBBS,"?1,25,000","?50,000",0,?0,Info Not Available,,,,,,,,,,,,,,,,,,,,,,,,
,Rajasthan,"Jeevan Rekha SS Hosp, Jaipur",DNBORTHOPAEDICS,DNB Post MBBS,"?1,25,000","?60,000",0,?0,300,,,,,,,,,,,,,,,,,,,,,,,,
,Rajasthan,"Kothari Med & RI, Bikaner",DNBANAESTHESIOLOGY,DNB Post MBBS,"?1,25,000","?55,200",0,?0,200,,,,,,,,,,,,,,,,,,,,,,,,
,Rajasthan,"Kothari Med & RI, Bikaner",DNBGENERAL MEDICINE,DNB Post MBBS,"?1,25,000","?55,200",0,?0,200,,,,,,,,,,,,,,,,,,,,,,,,
,Rajasthan,"Santokbha Durlabhji Mem,Jaipur",DNBTBRD,DNB Post MBBS,"?1,25,000","?82,800",0,?0,525,,,,,,,,,,,,,,,,,,,,,,,,
,Rajasthan,"Vasundhara Hosp, Jodhpur, RAJ",DNBOBG,DNB Post MBBS,"?1,25,000","?55,200",0,?0,100,,,,,,,,,,,,,,,,,,,,,,,,
,Sikkim,"SMIMS Hosp, Gangtok",DNBGENERAL SURGERY,DNB Post MBBS,"?1,25,000","?35,000",0,?0,493,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"ApolloFirstMed,Kilpauk,Chennai",DNBPLASTIC SURGERY 6 YRS,DNB Post MBBS,"?1,25,000","?52,451",0,?0,102,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Apollo Hosp, Greams Rd,Chennai",DNBANAESTHESIOLOGY,DNB Post MBBS,"?1,25,000","?52,451",0,?0,745,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Apollo Hosp, Greams Rd,Chennai",DNBCARDIOTHORACIC 6 YRS,DNB Post MBBS,"?1,25,000","?52,451",0,?0,745,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Apollo Hosp, Greams Rd,Chennai",DNBEMERGENCY MEDICINE,DNB Post MBBS,"?1,25,000","?52,451",0,?0,745,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Apollo Hosp, Greams Rd,Chennai",DNBENT,DNB Post MBBS,"?1,25,000","?52,451",0,?0,745,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Apollo Hosp, Greams Rd,Chennai",DNBGENERAL MEDICINE,DNB Post MBBS,"?1,25,000","?52,451",0,?0,745,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Apollo Hosp, Greams Rd,Chennai",DNBGENERAL SURGERY,DNB Post MBBS,"?1,25,000","?52,451",0,?0,745,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Apollo Hosp, Greams Rd,Chennai",DNBNEUROSURGERY 6 YRS,DNB Post MBBS,"?1,25,000","?52,451",0,?0,745,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Apollo Hosp, Greams Rd,Chennai",DNBNUCLEAR MEDICINE,DNB Post MBBS,"?1,25,000","?52,451",0,?0,745,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Apollo Hosp, Greams Rd,Chennai",DNBOBG,DNB Post MBBS,"?1,25,000","?52,451",0,?0,745,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Apollo Hosp, Greams Rd,Chennai",DNBORTHOPAEDICS,DNB Post MBBS,"?1,25,000","?52,451",0,?0,745,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Apollo Hosp, Greams Rd,Chennai",DNBPAEDIATRICS,DNB Post MBBS,"?1,25,000","?52,451",0,?0,745,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Apollo Hosp, Greams Rd,Chennai",DNBPATHOLOGY,DNB Post MBBS,"?1,25,000","?52,451",0,?0,745,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Apollo Hosp, Greams Rd,Chennai",DNBRADIO DIAGNOSIS,DNB Post MBBS,"?1,25,000","?52,451",0,?0,745,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Apollo Hosp, Greams Rd,Chennai",DNBTBRD,DNB Post MBBS,"?1,25,000","?52,451",0,?0,745,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Apollo KH Hosp, Melvisharam",DNBANAESTHESIOLOGY,DNB Post MBBS,"?1,25,000","?50,000",0,?0,100,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Apollo KH Hosp, Melvisharam",DNBRADIO DIAGNOSIS,DNB Post MBBS,"?1,25,000","?50,000",0,?0,100,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"ApolloSpecHosp,Ayanambakkam,CHN",DNBRADIO DIAGNOSIS,DNB Post MBBS,"?1,25,000","?52,451",0,?0,300,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Apollo Spec Hospital, Madurai",DNBANAESTHESIOLOGY,DNB Post MBBS,"?1,25,000","?48,000*",0,?0,300,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Apollo Spec Hospital, Madurai",DNBGENERAL MEDICINE,DNB Post MBBS,"?1,25,000","?48,000*",0,?0,300,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Apollo Spec Hospital, Madurai",DNBGENERAL SURGERY,DNB Post MBBS,"?1,25,000","?48,000*",0,?0,300,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Apollo Spec Hospital, Madurai",DNBPAEDIATRICS,DNB Post MBBS,"?1,25,000","?48,000*",0,?0,300,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Apollo Spec Hosp, MountRd,CHN",DNBRADIO DIAGNOSIS,DNB Post MBBS,"?1,25,000","?48,000*",0,?0,290,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Apollo Spec Hosp, MountRd,CHN",DNBRADIATION ONCOLOGY,DNB Post MBBS,"?1,25,000","?48,000*",0,?0,290,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Arasan Eye Hospital, Erode",DNBOPHTHALMOLOGY,DNB Post MBBS,"?1,25,000","?52,451",0,?0,30,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Aravind Eye Hospital, Theni",DNBOPHTHALMOLOGY,DNB Post MBBS,"?1,25,000","?52,451",0,?0,163,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Aravind Eye Hospital, Noombal",DNBOPHTHALMOLOGY,DNB Post MBBS,"?1,25,000","?52,451",0,?0,250,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Aravind Eye Hospital, Salem",DNBOPHTHALMOLOGY,DNB Post MBBS,"?1,25,000","?52,451",0,?0,75,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Arvind Eye Hosp, Tirunelveli",DNBOPHTHALMOLOGY,DNB Post MBBS,"?1,25,000","?52,451",0,?0,142,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Arvind Eye Hosp, Coimbatore",DNBOPHTHALMOLOGY,DNB Post MBBS,"?1,25,000","?52,451",0,?0,450,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"BejanSingh Eye Hosp, Nagercoil",DNBOPHTHALMOLOGY,DNB Post MBBS,"?1,25,000","?52,451",0,?0,110,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Billroth Hospital, Chennai",DNBRADIO DIAGNOSIS,DNB Post MBBS,"?1,25,000","?50,923",0,?0,330,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"CSI Kalyani, Chennai",DNBFAMILY MEDICINE,DNB Post MBBS,"?1,25,000","?52,451",0,?0,200,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"CSI Kalyani, Chennai",DNBGENERAL MEDICINE,DNB Post MBBS,"?1,25,000","?52,451",0,?0,200,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"CSI Kalyani, Chennai",DNBOBG,DNB Post MBBS,"?1,25,000","?52,451",0,?0,200,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"CSI Kalyani, Chennai",DNBPAEDIATRICS,DNB Post MBBS,"?1,25,000","?52,451",0,?0,200,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Cancer Institute, Adyar,Chennai",DNBPALLIATIVE MEDICINE,DNB Post MBBS,"?1,25,000","?52,451",0,?0,545,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Cancer Institute, Adyar,Chennai",DNBRADIO DIAGNOSIS,DNB Post MBBS,"?1,25,000","?52,451",0,?0,545,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Christian F Hosp, Oddanchatram",DNBFAMILY MEDICINE,DNB Post MBBS,"?1,25,000","?52,451",0,?0,299,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Christian F Hosp, Oddanchatram",DNBGENERAL MEDICINE,DNB Post MBBS,"?1,25,000","?52,451",0,?0,299,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,"Christian F Hosp, Oddanchatram",DNBOBG,DNB Post MBBS,"?1,25,000","?52,451",0,?0,299,,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Christian F Hosp, Oddanchatram",DNBPAEDIATRICS,DNB Post MBBS,"?1,25,000","?52,451",0,?0,299,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Devadoss Hosp, Madurai",DNBORTHOPAEDICS,DNB Post MBBS,"?1,25,000","?52,451",0,?0,200,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Dharan Hospital, Salem",DNBANAESTHESIOLOGY,DNB Post MBBS,"?1,25,000","?52,451",0,?0,300,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Dr Rela Inst, Chrompet,Chennai",DNBANAESTHESIOLOGY,DNB Post MBBS,"?1,25,000","?50,000",0,?0,450,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Dr Rela Inst, Chrompet,Chennai",DNBGENERAL MEDICINE,DNB Post MBBS,"?1,25,000","?50,000",0,?0,450,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Dr Rela Inst, Chrompet,Chennai",DNBPAEDIATRICS,DNB Post MBBS,"?1,25,000","?50,000",0,?0,450,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Dr Rela Inst, Chrompet,Chennai",DNBRADIO DIAGNOSIS,DNB Post MBBS,"?1,25,000","?50,000",0,?0,450,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Dr Agarwal's Eye Hosp, Chennai",DNBOPHTHALMOLOGY,DNB Post MBBS,"?1,25,000","?52,451",0,?0,9,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Dr Agarwal EyeHosp,Tirunelveli",DNBOPHTHALMOLOGY,DNB Post MBBS,"?1,25,000","?52,450",0,?0,30,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Dr Jeyasekharan Hosp,Nagercoil",DNBANAESTHESIOLOGY,DNB Post MBBS,"?1,25,000","?52,451",0,?0,200,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Dr Jeyasekharan Hosp,Nagercoil",DNBGENERAL MEDICINE,DNB Post MBBS,"?1,25,000","?52,451",0,?0,200,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Dr Jeyasekharan Hosp,Nagercoil",DNBGENERAL SURGERY,DNB Post MBBS,"?1,25,000","?52,451",0,?0,200,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Dr Kamakshi Mem, Chennai",DNBANAESTHESIOLOGY,DNB Post MBBS,"?1,25,000","?52,451",0,?0,220,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Dr Kamakshi Mem, Chennai",DNBFAMILY MEDICINE,DNB Post MBBS,"?1,25,000","?52,451",0,?0,220,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Dr Kamakshi Mem, Chennai",DNBPAEDIATRICS,DNB Post MBBS,"?1,25,000","?52,451",0,?0,220,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Dr Kamakshi Mem, Chennai",DNBRADIO DIAGNOSIS,DNB Post MBBS,"?1,25,000","?52,451",0,?0,220,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Dr Rangarajan Mem Hosp,Chennai",DNBANAESTHESIOLOGY,DNB Post MBBS,"?1,25,000","?50,923",0,?0,176,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Dr Rangarajan Mem Hosp,Chennai",DNBFAMILY MEDICINE,DNB Post MBBS,"?1,25,000","?50,923",0,?0,176,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Dr Rangarajan Mem Hosp,Chennai",DNBGENERAL MEDICINE,DNB Post MBBS,"?1,25,000","?50,923",0,?0,176,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Dr Rangarajan Mem Hosp,Chennai",DNBGENERAL SURGERY,DNB Post MBBS,"?1,25,000","?50,923",0,?0,176,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Dr Rangarajan Mem Hosp,Chennai",DNBOBG,DNB Post MBBS,"?1,25,000","?50,923",0,?0,176,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Dr Rangarajan Mem Hosp,Chennai",DNBORTHOPAEDICS,DNB Post MBBS,"?1,25,000","?50,923",0,?0,176,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"Dr Rangarajan Mem Hosp,Chennai",DNBPAEDIATRICS,DNB Post MBBS,"?1,25,000","?50,923",0,?0,176,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"GKNM Hospital, Coimbatore",DNBANAESTHESIOLOGY,DNB Post MBBS,"?1,25,000","?52,451",0,?0,600,,,,,,,,,,,,,,,,,,,,,,,,
,Tamil Nadu,"GKNM Hospital, Coimbatore",DNBCARDIOTHORACIC 6 YRS,DNB Post MBBS,"?1,25,000","?52,451",0,?0,600,,,,,,,,,,,,,,,,,,,,,,,,
