State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Tamil Nadu,Melmaruvathur Adiparasakthi,FORENSIC MEDICINE,TN Mgmt Quota,"?4,35,000*","?35,000*",0,?0,700,,,
Tamil Nadu,"PSG IMS, Coimbatore",GENERAL MEDICINE,TN Mgmt Quota,"?15,50,000*","?25,000*",0,?0,1130,,,
Tamil Nadu,"Madha Medical College, Chennai",GENERAL MEDICINE,TN Mgmt Quota,"?15,50,000*",Info not available,0,?0,Info Not Available,,,
Tamil Nadu,Melmaruvathur Adiparasakthi,GENERAL MEDICINE,TN Mgmt Quota,"?15,50,000*","?35,000*",0,?0,700,,,
Tamil Nadu,"Tagore Med Coll, Chennai",GENERAL MEDICINE,TN Mgmt Quota,"?15,50,000*","?35,000*",0,?0,818,,,
Tamil Nadu,"Sri Muthukumaran, Chennai",GENERAL MEDICINE,TN Mgmt Quota,"?15,50,000*","?25,000",0,?0,720,,,
Tamil Nadu,"Trichy SRM Med Coll, Trichy",GENERAL MEDICINE,TN Mgmt Quota,"?15,50,000*","?35,000*",0,?0,1575,,,
Tamil Nadu,"Velammal Med Col, Madurai",GENERAL MEDICINE,TN Mgmt Quota,"?15,50,000*","?37,000*",0,?0,1024,,,
Tamil Nadu,"Dhanalakshmi Srin, Perambalur",GENERAL MEDICINE,TN Mgmt Quota,"?15,50,000*","?35,000*",0,?0,800,,,
Tamil Nadu,"KarpagaVinayaga,Maduranthagam",GENERAL MEDICINE,TN Mgmt Quota,"?15,50,000*","?10,000*",0,?0,550,,,
Tamil Nadu,"Mookambika IMS, Kanyakumari",GENERAL MEDICINE,TN Mgmt Quota,"?15,50,000*","?15,000*",0,?0,600,,,
Tamil Nadu,"PSG IMS, Coimbatore",GENERAL MEDICINE,TN NRI Quota,"?26,00,000*","?25,000*",0,?0,1130,,,
Tamil Nadu,"Madha Medical College, Chennai",GENERAL MEDICINE,TN NRI Quota,"?26,00,000*",Info not available,0,?0,Info Not Available,,,
Tamil Nadu,Melmaruvathur Adiparasakthi,GENERAL MEDICINE,TN NRI Quota,"?26,00,000*","?35,000*",0,?0,700,,,
Tamil Nadu,"Tagore Med Coll, Chennai",GENERAL MEDICINE,TN NRI Quota,"?26,00,000*","?35,000*",0,?0,818,,,
Tamil Nadu,"Sri Muthukumaran, Chennai",GENERAL MEDICINE,TN NRI Quota,"?26,00,000*","?25,000",0,?0,720,,,
Tamil Nadu,"Trichy SRM Med Coll, Trichy",GENERAL MEDICINE,TN NRI Quota,"?26,00,000*","?35,000*",0,?0,1575,,,
Tamil Nadu,"Velammal Med Col, Madurai",GENERAL MEDICINE,TN NRI Quota,"?26,00,000*","?37,000*",0,?0,1024,,,
Tamil Nadu,"Dhanalakshmi Srin, Perambalur",GENERAL MEDICINE,TN NRI Quota,"?26,00,000*","?35,000*",0,?0,800,,,
Tamil Nadu,"KarpagaVinayaga,Maduranthagam",GENERAL MEDICINE,TN NRI Quota,"?26,00,000*","?10,000*",0,?0,550,,,
Tamil Nadu,"Madha Medical College, Chennai",GENERAL MEDICINE,TN Mgmt-Christian Min,"?15,50,000*",Info not available,0,?0,Info Not Available,,,
Tamil Nadu,"Sri Muthukumaran, Chennai",GENERAL MEDICINE,TN Mgmt-Telugu Min,"?15,50,000*","?25,000",0,?0,720,,,
Tamil Nadu,"Trichy SRM Med Coll, Trichy",GENERAL MEDICINE,TN Mgmt-Telugu Min,"?15,50,000*","?35,000*",0,?0,1575,,,
Tamil Nadu,"Dhanalakshmi Srin, Perambalur",GENERAL MEDICINE,TN Mgmt-Telugu Min,"?15,50,000*","?35,000*",0,?0,800,,,
Tamil Nadu,"Mookambika IMS, Kanyakumari",GENERAL MEDICINE,TN Mgmt-Malayalam Min,"?15,50,000*","?15,000*",0,?0,600,,,
Tamil Nadu,"CMC, Vellore",GENERAL MEDICINE,TN CMC-General Merit,"?65,470*","?51,000",1,"?40,00,000",2879,,,
Tamil Nadu,"CMC, Vellore",GENERAL MEDICINE,TN CMC-Service,"?65,470*","?51,000",2,"?40,00,000",2879,,,
Tamil Nadu,"CMC, Vellore",GENERAL MEDICINE,TN CMC-Minority Network,"?65,470*","?51,000",3,"?40,00,000",2879,,,
Tamil Nadu,"CMC, Vellore",GENERAL MEDICINE,TN CMC-Inst Preference,"?65,470*","?51,000",3,"?40,00,000",2879,,,
Tamil Nadu,"CMC, Vellore",GERIATRICS,TN CMC-Service,"?65,470*","?51,000",2,"?40,00,000",2879,,,
Tamil Nadu,"CMC, Vellore",GERIATRICS,TN CMC-Minority Network,"?65,470*","?51,000",3,"?40,00,000",2879,,,
Tamil Nadu,"CMC, Vellore",GERIATRICS,TN CMC-Inst Preference,"?65,470*","?51,000",3,"?40,00,000",2879,,,
Tamil Nadu,"CMC, Vellore",IHBT,TN CMC-General Merit,"?65,470*","?51,000",1,"?40,00,000",2879,,,
Tamil Nadu,"CMC, Vellore",IHBT,TN CMC-Service,"?65,470*","?51,000",2,"?40,00,000",2879,,,
Tamil Nadu,"CMC, Vellore",IHBT,TN CMC-Minority Network,"?65,470*","?51,000",3,"?40,00,000",2879,,,
Tamil Nadu,"CMC, Vellore",IHBT,TN CMC-Inst Preference,"?65,470*","?51,000",3,"?40,00,000",2879,,,
Tamil Nadu,"St. Peters Medical Coll, Hosur",MICROBIOLOGY,TN Mgmt Quota,"?4,35,000*",Info not available,Info Not Available,Info not available,Info Not Available,,,
Tamil Nadu,"PSG IMS, Coimbatore",MICROBIOLOGY,TN Mgmt Quota,"?4,35,000*","?25,000*",0,?0,1130,,,
Tamil Nadu,"Tagore Med Coll, Chennai",MICROBIOLOGY,TN Mgmt Quota,"?4,35,000*","?35,000*",0,?0,818,,,
Tamil Nadu,"Annapoorna Medical Coll, Salem",MICROBIOLOGY,TN Mgmt Quota,"?4,35,000*","?35,000*",0,?0,Info Not Available,,,
Tamil Nadu,Melmaruvathur Adiparasakthi,MICROBIOLOGY,TN Mgmt Quota,"?4,35,000*","?35,000*",0,?0,700,,,
Tamil Nadu,"Velammal Med Col, Madurai",MICROBIOLOGY,TN Mgmt Quota,"?4,35,000*","?37,000*",0,?0,1024,,,
Tamil Nadu,"Karpagam Faculty, Coimbatore",MICROBIOLOGY,TN Mgmt Quota,"?4,35,000*","?38,000*",0,?0,675,,,
Tamil Nadu,"Dhanalakshmi Srin, Perambalur",MICROBIOLOGY,TN Mgmt Quota,"?4,35,000*","?35,000*",0,?0,800,,,
Tamil Nadu,"Trichy SRM Med Coll, Trichy",MICROBIOLOGY,TN Mgmt Quota,"?4,35,000*","?35,000*",0,?0,1575,,,
Tamil Nadu,"KarpagaVinayaga,Maduranthagam",MICROBIOLOGY,TN Mgmt Quota,"?4,35,000*","?10,000*",0,?0,550,,,
Tamil Nadu,"Mookambika IMS, Kanyakumari",MICROBIOLOGY,TN Mgmt Quota,"?4,35,000*","?15,000*",0,?0,600,,,
Tamil Nadu,"Karpagam Faculty, Coimbatore",MICROBIOLOGY,TN Mgmt-Telugu Min,"?4,35,000*","?38,000*",0,?0,675,,,
