State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Tamil Nadu,Govt Vellore Med Coll,EMERGENCY MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",2858,,,
Tamil Nadu,Govt Theni Med Coll,EMERGENCY MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",940,,,
Tamil Nadu,Govt Villupuram Med Coll,EMERGENCY MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",670,,,
Tamil Nadu,"Govt Med Coll, Omandurar",EMERGENCY MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",Info Not Available,,,
Tamil Nadu,"Kilpauk Med Coll, Chennai",EMERGENCY MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",1700,,,
Tamil Nadu,"Govt Erode Med Coll,Perundurai",EMERGENCY MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",600,,,
Tamil Nadu,Govt Thoothukudi Med Coll,EMERGENCY MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",1212,,,
Tamil Nadu,"Stanley Med Coll, Chennai",EMERGENCY MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",1661,,,
Tamil Nadu,"Madras Med Coll, Chennai",EMERGENCY MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",7285,,,
Tamil Nadu,Govt Sivagangai Med Coll,EMERGENCY MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",Info Not Available,,,
Tamil Nadu,"KarpagaVinayaga,Maduranthagam",EMERGENCY MEDICINE,TN Govt Quota,"?3,50,000*","?10,000*",0,?0,550,,,
Tamil Nadu,"Mookambika IMS, Kanyakumari",EMERGENCY MEDICINE,TN Govt Quota,"?3,50,000*","?15,000*",0,?0,600,,,
Tamil Nadu,"CMC, Vellore",EMERGENCY MEDICINE,TN Govt Quota,"?65,470*","?51,000",2,"?40,00,000",2879,,,
Tamil Nadu,"ESI PGIMSR, KK Nagar, Chennai",EMERGENCY MEDICINE,TN Govt Quota,"?2,50,000*","?1,11,780*",2*,"?10,00,000*",470,,,
Tamil Nadu,"CMC, Vellore",EMERGENCY MEDICINE,TN-CMC Minority 20,"?65,470*","?51,000",2,"?40,00,000",2879,,,
Tamil Nadu,"CMC, Vellore",FAMILY MEDICINE,TN Govt Quota,"?65,470*","?51,000",2,"?40,00,000",2879,,,
Tamil Nadu,"CMC, Vellore",FAMILY MEDICINE,TN-CMC Minority 20,"?65,470*","?51,000",2,"?40,00,000",2879,,,
Tamil Nadu,Tirunelveli Med Coll,FORENSIC MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",1737,,,
Tamil Nadu,"Stanley Med Coll, Chennai",FORENSIC MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",1661,,,
Tamil Nadu,"Madras Med Coll, Chennai",FORENSIC MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",7285,,,
Tamil Nadu,"Madurai Med Coll, Madurai",FORENSIC MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",3518,,,
Tamil Nadu,Govt Thoothukudi Med Coll,FORENSIC MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",1212,,,
Tamil Nadu,Chengalpattu Med Coll,FORENSIC MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",700,,,
Tamil Nadu,"Mohan Kumaramangalam, Salem",FORENSIC MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",1642,,,
Tamil Nadu,"KAPV Med Coll, Trichy",FORENSIC MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",2500,,,
Tamil Nadu,Coimbatore Med Coll,FORENSIC MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",1182,,,
Tamil Nadu,"Kilpauk Med Coll, Chennai",FORENSIC MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",1700,,,
Tamil Nadu,Melmaruvathur Adiparasakthi,FORENSIC MEDICINE,TN Govt Quota,"?3,00,000*","?35,000*",0,?0,700,,,
Tamil Nadu,"Arunai Med Coll,Thiruvannamalai",FORENSIC MEDICINE,TN Govt Quota,"?3,00,000*",Info not available,0,?0,Info Not Available,,,
Tamil Nadu,"ESI PGIMSR, KK Nagar, Chennai",FORENSIC MEDICINE,TN Govt Quota,"?2,50,000*","?1,11,780*",2*,"?10,00,000*",470,,,
Tamil Nadu,"Kilpauk Med Coll, Chennai",GENERAL MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",1700,,,
