State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Kerala,"Pushpagiri IMS, Tiruvalla",GENERAL MEDICINE,KER SF NRI Seats,"?38,86,680*","?43,000",0,?0,955,,,
Kerala,"Sree Gokulam, Trivandrum",GENERAL MEDICINE,KER SF NRI Seats,"?38,86,680*","?53,000",0,?0,760,,,
Kerala,"Malankara Orthodox, Kolechery",GENERAL MEDICINE,KER SF NRI Seats,"?38,86,680*","?53,000",0,?0,1110,,,
Kerala,"Jubilee Mission, Thrissur",GENERAL MEDICINE,KER SF NRI Seats,"?38,86,680*","?53,000",0,?0,1450,,,
Kerala,"Amala IMS, Thrissur",GENERAL MEDICINE,KER SF NRI Seats,"?38,86,680*","?53,000",0,?0,640,,,
Kerala,"MES Med Coll, Malappuram",GENERAL MEDICINE,KER SF NRI Seats,"?38,86,680*","?53,000",1*,"?10,00,000*",680,,,
Kerala,"KMCT Med Coll, Kozhikode",GERIATRICS,KER Self Fin. Seats,"?18,49,748*","?53,000",0,?0,790,,,
Kerala,"TD Med Coll, Allepey",IHBT,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",1050,,,
Kerala,"Medical College, Trivandrum",IHBT,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",2126,,,
Kerala,"Jubilee Mission, Thrissur",IHBT,KER Self Fin. Seats,"?18,49,748*","?53,000",0,?0,1450,,,
Kerala,"Jubilee Mission, Thrissur",IHBT,KER SF NRI Seats,"?38,86,680*","?53,000",0,?0,1450,,,
Kerala,"Govt Med Coll, Palakkad",MICROBIOLOGY,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",Info Not Available,,,
Kerala,"Medical College, Trivandrum",MICROBIOLOGY,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",2126,,,
Kerala,"Govt Med Coll, Kottayam",MICROBIOLOGY,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",Info Not Available,,,
Kerala,"Govt Med Coll, Kozhikode",MICROBIOLOGY,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",3025,,,
Kerala,"Govt Med Coll, Kollam",MICROBIOLOGY,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",500,,,
