State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Gujarat,"Zydus Med Coll & Hosp, Dahod",ANAESTHESIOLOGY,GUJ Govt-AllGujStud.,"?27,00,000*","?84,000*",0,?0,Info Not Available,,,
Gujarat,"Shantabaa Medical Coll, Amreli",ANAESTHESIOLOGY,GUJ Govt-AllGujStud.,"?12,00,000","?84,000*",0,?0,Info Not Available,,,
Gujarat,"Dr ND Desai FMS & Res, Nadiad",ANAESTHESIOLOGY,GUJ Govt-AllGujStud.,"?25,00,000*","?84,000*",0,?0,Info Not Available,,,
Gujarat,"Nootan Med Coll & RC, Mehsana",ANAESTHESIOLOGY,GUJ Govt-AllGujStud.,"?11,00,000*","?84,000*",0,?0,Info Not Available,,,
Gujarat,"Govt Med Coll, Bhavnagar",ANAESTHESIOLOGY,GUJ Govt-AllGujStud.,"?30,000*","?1,00,800",1*,"?40,00,000*",720,,,
Gujarat,"GR Doshi & KM Mehta, Ahmedabad",ANAESTHESIOLOGY,GUJ Govt-AllGujStud.,"?30,000*","?1,00,800",1*,"?40,00,000*",400,,,
Gujarat,"Medical College, Baroda",ANAESTHESIOLOGY,GUJ Govt-AllGujStud.,"?30,000*","?1,00,800",1*,"?40,00,000*",1250,,,
Gujarat,"Govt Med Coll, Surat",ANAESTHESIOLOGY,GUJ Govt-AllGujStud.,"?30,000*","?1,00,800",1*,"?40,00,000*",1150,,,
Gujarat,"MP Shah, Jamnagar",ANAESTHESIOLOGY,GUJ Govt-AllGujStud.,"?30,000*","?1,00,800",1*,"?40,00,000*",1250,,,
Gujarat,"Adani Institute, Bhuj",ANAESTHESIOLOGY,GUJ Mgmt Quota,"?15,00,000*","?84,000*",0,?0,750,,,
Gujarat,"Surat Municipal, Surat",ANAESTHESIOLOGY,GUJ Mgmt Quota,"?32,80,000*","?84,000*",0,?0,750,,,
Gujarat,"Pramukhswami Med Coll, Karmsad",ANAESTHESIOLOGY,GUJ Mgmt Quota,"?17,00,000*","?84,000*",0,?0,1000,,,
Gujarat,"NHL Med Coll, Ahmedabad",ANAESTHESIOLOGY,GUJ Mgmt Quota,"?17,82,000*","?84,000*",0,?0,2220,,,
Gujarat,"Dr MK Shah Med Coll, Ahmedabad",ANAESTHESIOLOGY,GUJ Mgmt Quota,"?18,00,000*","?84,000*",0,?0,350,,,
Gujarat,"Parul IMS&R, Vadodara",ANAESTHESIOLOGY,GUJ Mgmt Quota,"?15,00,000*","?1,00,800*",0,?0,750,,,
Gujarat,"GCS Med Coll, Ahmedabad",ANAESTHESIOLOGY,GUJ Mgmt Quota,"?23,00,000*","?84,000*",0,?0,750,,,
Gujarat,"GMERS, Sola",ANAESTHESIOLOGY,GUJ Mgmt Quota,"?16,88,000*","?84,000*",0,?0,900,,,
Gujarat,"GMERS, Gandhinagar",ANAESTHESIOLOGY,GUJ Mgmt Quota,"?16,88,000*","?84,000*",0,?0,980,,,
Gujarat,"GMERS, Gotri, Vadodara",ANAESTHESIOLOGY,GUJ Mgmt Quota,"?16,88,000*","?84,000*",0,?0,730,,,
Gujarat,"AMCET, Ahmedabad",ANAESTHESIOLOGY,GUJ Mgmt Quota,"?18,00,000*","?1,00,800*",0,?0,1050,,,
Gujarat,"Zydus Med Coll & Hosp, Dahod",ANAESTHESIOLOGY,GUJ Mgmt Quota,"?45,00,000*","?84,000*",0,?0,Info Not Available,,,
Gujarat,"Shantabaa Medical Coll, Amreli",ANAESTHESIOLOGY,GUJ Mgmt Quota,"?23,50,000","?84,000*",0,?0,Info Not Available,,,
Gujarat,"Dr ND Desai FMS & Res, Nadiad",ANAESTHESIOLOGY,GUJ Mgmt Quota,"?25,00,000*","?84,000*",0,?0,Info Not Available,,,
Gujarat,"Nootan Med Coll & RC, Mehsana",ANAESTHESIOLOGY,GUJ Mgmt Quota,"?12,00,000*","?84,000*",0,?0,Info Not Available,,,
Gujarat,"Govt Med Coll, Surat",ANAESTHESIOLOGY,GUJ Govt-Inservice,"?30,000*","?1,00,800",1*,"?40,00,000*",1150,,,
Gujarat,"PDU Med Coll, Rajkot",ANAESTHESIOLOGY,GUJ Govt-Inservice,"?30,000*","?1,00,800",1*,"?40,00,000*",750,,,
Gujarat,"MP Shah, Jamnagar",ANAESTHESIOLOGY,GUJ Govt-Inservice,"?30,000*","?1,00,800",1*,"?40,00,000*",1250,,,
Gujarat,"Govt Med Coll, Bhavnagar",ANAESTHESIOLOGY,GUJ Govt-Inservice,"?30,000*","?1,00,800",1*,"?40,00,000*",720,,,
Gujarat,"BJMC, Ahmedabad",ANAESTHESIOLOGY,GUJ Govt-Inservice,"?30,000*","?1,00,800",1*,"?40,00,000*",1557,,,
Gujarat,"Medical College, Baroda",ANAESTHESIOLOGY,GUJ Govt-Inservice,"?30,000*","?1,00,800",1*,"?40,00,000*",1250,,,
Gujarat,"GR Doshi & KM Mehta, Ahmedabad",ANAESTHESIOLOGY,GUJ Govt-Inservice,"?30,000*","?1,00,800",1*,"?40,00,000*",400,,,
Gujarat,"Adani Institute, Bhuj",ANAESTHESIOLOGY,GUJ Mgmt-NRI,"?30,00,000*","?84,000*",0,?0,750,,,
Gujarat,"Surat Municipal, Surat",ANAESTHESIOLOGY,GUJ Mgmt-NRI,"?45,09,000*","?84,000*",0,?0,750,,,
Gujarat,"Pramukhswami Med Coll, Karmsad",ANAESTHESIOLOGY,GUJ Mgmt-NRI,"?30,00,000*","?84,000*",0,?0,1000,,,
Gujarat,"NHL Med Coll, Ahmedabad",ANAESTHESIOLOGY,GUJ Mgmt-NRI,"?31,31,000*","?84,000*",0,?0,2220,,,
Gujarat,"Dr MK Shah Med Coll, Ahmedabad",ANAESTHESIOLOGY,GUJ Mgmt-NRI,"?30,06,000*","?84,000*",0,?0,350,,,
Gujarat,"AMCET, Ahmedabad",ANAESTHESIOLOGY,GUJ Mgmt-NRI,"?28,81,000*","?1,00,800*",0,?0,1050,,,
Gujarat,"GCS Med Coll, Ahmedabad",ANAESTHESIOLOGY,GUJ Mgmt-NRI,"?23,00,000*","?84,000*",0,?0,750,,,
Gujarat,"GMERS, Sola",ANAESTHESIOLOGY,GUJ Mgmt-NRI,"?33,75,000*","?84,000*",0,?0,900,,,
Gujarat,"GMERS, Gandhinagar",ANAESTHESIOLOGY,GUJ Mgmt-NRI,"?33,75,000*","?84,000*",0,?0,980,,,
Gujarat,"GMERS, Gotri, Vadodara",ANAESTHESIOLOGY,GUJ Mgmt-NRI,"?33,75,000*","?84,000*",0,?0,730,,,
Gujarat,"CU Shah, Surendra Nagar",ANATOMY,GUJ Govt-Inst. Pref,"?1,50,000*","?84,000*",0,?0,590,,,
Gujarat,"Parul IMS&R, Vadodara",ANATOMY,GUJ Govt-Inst. Pref,"?1,000*","?1,00,800*",0,?0,750,,,
Gujarat,"GCS Med Coll, Ahmedabad",ANATOMY,GUJ Govt-Inst. Pref,"?6,00,000*","?84,000*",0,?0,750,,,
Gujarat,"Adani Institute, Bhuj",ANATOMY,GUJ Govt-Inst. Pref,"?3,00,000*","?84,000*",0,?0,750,,,
Gujarat,"AMCET, Ahmedabad",ANATOMY,GUJ Govt-Inst. Pref,"?9,67,000*","?1,00,800*",0,?0,1050,,,
Gujarat,"Surat Municipal, Surat",ANATOMY,GUJ Govt-Inst. Pref,"?12,50,000*","?84,000*",0,?0,750,,,
Gujarat,"NHL Med Coll, Ahmedabad",ANATOMY,GUJ Govt-Inst. Pref,"?7,93,000*","?84,000*",0,?0,2220,,,
Gujarat,"Pramukhswami Med Coll, Karmsad",ANATOMY,GUJ Govt-Inst. Pref,"?2,00,000*","?84,000*",0,?0,1000,,,
Gujarat,"Zydus Med Coll & Hosp, Dahod",ANATOMY,GUJ Govt-Inst. Pref,"?6,500*","?84,000*",0,?0,Info Not Available,,,
Gujarat,"Dr ND Desai FMS & Res, Nadiad",ANATOMY,GUJ Govt-Inst. Pref,"?10,000*","?84,000*",0,?0,Info Not Available,,,
Gujarat,"Govt Med Coll, Surat",ANATOMY,GUJ Govt-Inst. Pref,"?30,000*","?1,00,800",0*,?0*,1150,,,
Gujarat,"MP Shah, Jamnagar",ANATOMY,GUJ Govt-Inst. Pref,"?30,000*","?1,00,800",0*,?0*,1250,,,
Gujarat,"Govt Med Coll, Bhavnagar",ANATOMY,GUJ Govt-Inst. Pref,"?30,000*","?1,00,800",0*,?0*,720,,,
Gujarat,"PDU Med Coll, Rajkot",ANATOMY,GUJ Govt-Inst. Pref,"?30,000*","?1,00,800",0*,?0*,750,,,
Gujarat,"Medical College, Baroda",ANATOMY,GUJ Govt-Inst. Pref,"?30,000*","?1,00,800",0*,?0*,1250,,,
Gujarat,"BJMC, Ahmedabad",ANATOMY,GUJ Govt-Inst. Pref,"?30,000*","?1,00,800",0*,?0*,1557,,,
Gujarat,"CU Shah, Surendra Nagar",ANATOMY,GUJ Govt-AllGujStud.,"?1,50,000*","?84,000*",0,?0,590,,,
Gujarat,"Parul IMS&R, Vadodara",ANATOMY,GUJ Govt-AllGujStud.,"?1,000*","?1,00,800*",0,?0,750,,,
Gujarat,"GCS Med Coll, Ahmedabad",ANATOMY,GUJ Govt-AllGujStud.,"?6,00,000*","?84,000*",0,?0,750,,,
Gujarat,"Adani Institute, Bhuj",ANATOMY,GUJ Govt-AllGujStud.,"?3,00,000*","?84,000*",0,?0,750,,,
Gujarat,"AMCET, Ahmedabad",ANATOMY,GUJ Govt-AllGujStud.,"?9,67,000*","?1,00,800*",0,?0,1050,,,
Gujarat,"Surat Municipal, Surat",ANATOMY,GUJ Govt-AllGujStud.,"?12,50,000*","?84,000*",0,?0,750,,,
Gujarat,"NHL Med Coll, Ahmedabad",ANATOMY,GUJ Govt-AllGujStud.,"?7,93,000*","?84,000*",0,?0,2220,,,
Gujarat,"Pramukhswami Med Coll, Karmsad",ANATOMY,GUJ Govt-AllGujStud.,"?2,00,000*","?84,000*",0,?0,1000,,,
Gujarat,"Zydus Med Coll & Hosp, Dahod",ANATOMY,GUJ Govt-AllGujStud.,"?6,500*","?84,000*",0,?0,Info Not Available,,,
Gujarat,"Dr ND Desai FMS & Res, Nadiad",ANATOMY,GUJ Govt-AllGujStud.,"?10,000*","?84,000*",0,?0,Info Not Available,,,
Gujarat,"MP Shah, Jamnagar",ANATOMY,GUJ Govt-AllGujStud.,"?30,000*","?1,00,800",0*,?0*,1250,,,
Gujarat,"Govt Med Coll, Bhavnagar",ANATOMY,GUJ Govt-AllGujStud.,"?30,000*","?1,00,800",0*,?0*,720,,,
Gujarat,"BJMC, Ahmedabad",ANATOMY,GUJ Govt-AllGujStud.,"?30,000*","?1,00,800",0*,?0*,1557,,,
Gujarat,"Medical College, Baroda",ANATOMY,GUJ Govt-AllGujStud.,"?30,000*","?1,00,800",0*,?0*,1250,,,
Gujarat,"Govt Med Coll, Surat",ANATOMY,GUJ Govt-AllGujStud.,"?30,000*","?1,00,800",0*,?0*,1150,,,
Gujarat,"PDU Med Coll, Rajkot",ANATOMY,GUJ Govt-AllGujStud.,"?30,000*","?1,00,800",0*,?0*,750,,,
Gujarat,"Adani Institute, Bhuj",ANATOMY,GUJ Mgmt Quota,"?1,86,000*","?84,000*",0,?0,750,,,
Gujarat,"Pramukhswami Med Coll, Karmsad",ANATOMY,GUJ Mgmt Quota,"?4,00,000*","?84,000*",0,?0,1000,,,
Gujarat,"GCS Med Coll, Ahmedabad",ANATOMY,GUJ Mgmt Quota,"?7,00,000*","?84,000*",0,?0,750,,,
Gujarat,"Zydus Med Coll & Hosp, Dahod",ANATOMY,GUJ Mgmt Quota,"?15,000*","?84,000*",0,?0,Info Not Available,,,
Gujarat,"Dr ND Desai FMS & Res, Nadiad",ANATOMY,GUJ Mgmt Quota,"?20,000*","?84,000*",0,?0,Info Not Available,,,
Gujarat,"CU Shah, Surendra Nagar",ANATOMY,GUJ Mgmt Quota,"?4,00,000*","?84,000*",0,?0,590,,,
Gujarat,"PDU Med Coll, Rajkot",ANATOMY,GUJ Govt-Inservice,"?30,000*","?1,00,800",0*,?0*,750,,,
Gujarat,"Govt Med Coll, Bhavnagar",ANATOMY,GUJ Govt-Inservice,"?30,000*","?1,00,800",0*,?0*,720,,,
Gujarat,"MP Shah, Jamnagar",ANATOMY,GUJ Govt-Inservice,"?30,000*","?1,00,800",0*,?0*,1250,,,
Gujarat,"Govt Med Coll, Surat",ANATOMY,GUJ Govt-Inservice,"?30,000*","?1,00,800",0*,?0*,1150,,,
Gujarat,"Medical College, Baroda",ANATOMY,GUJ Govt-Inservice,"?30,000*","?1,00,800",0*,?0*,1250,,,
Gujarat,"BJMC, Ahmedabad",ANATOMY,GUJ Govt-Inservice,"?30,000*","?1,00,800",0*,?0*,1557,,,
Gujarat,"GCS Med Coll, Ahmedabad",ANATOMY,GUJ Mgmt-NRI,"?7,00,000*","?84,000*",0,?0,750,,,
Gujarat,"Pramukhswami Med Coll, Karmsad",BIOCHEMISTRY,GUJ Govt-Inst. Pref,"?2,50,000*","?84,000*",0,?0,1000,,,
Gujarat,"GCS Med Coll, Ahmedabad",BIOCHEMISTRY,GUJ Govt-Inst. Pref,"?6,00,000*","?84,000*",0,?0,750,,,
Gujarat,"Parul IMS&R, Vadodara",BIOCHEMISTRY,GUJ Govt-Inst. Pref,"?1,000*","?1,00,800*",0,?0,750,,,
Gujarat,"Surat Municipal, Surat",BIOCHEMISTRY,GUJ Govt-Inst. Pref,"?12,50,000*","?84,000*",0,?0,750,,,
Gujarat,"NHL Med Coll, Ahmedabad",BIOCHEMISTRY,GUJ Govt-Inst. Pref,"?7,93,000*","?84,000*",0,?0,2220,,,
Gujarat,"Zydus Med Coll & Hosp, Dahod",BIOCHEMISTRY,GUJ Govt-Inst. Pref,"?6,500*","?84,000*",0,?0,Info Not Available,,,
