State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Haryana,"Pt BD Sharma, Rohtak",FORENSIC MEDICINE,HAR Govt-Inst. Pref,"?1,25,000*","?1,00,980*",0*,?0*,2080,,,
Haryana,"SHKM, Nalhar",FORENSIC MEDICINE,HAR Govt-Inst. Pref,"?1,25,000*","?1,00,980*",0*,?0*,500,,,
Haryana,"BPS Govt Med Coll, Sonepat",FORENSIC MEDICINE,HAR Govt-All,"?1,25,000*","?1,00,980*",0*,?0*,506,,,
Haryana,"ESIC Med Coll, Faridabad",FORENSIC MEDICINE,HAR Govt-All,"?2,50,000*","?1,15,853*",2*,"?10,00,000*",625,,,
Haryana,"Kalpana Chawala Govt MC,Karnal",FORENSIC MEDICINE,HAR Govt-All,"?1,25,000*","?1,00,980*",0*,?0*,500,,,
Haryana,"Pt BD Sharma, Rohtak",FORENSIC MEDICINE,HAR Govt-All,"?1,25,000*","?1,00,980*",0*,?0*,2080,,,
Haryana,"SHKM, Nalhar",FORENSIC MEDICINE,HAR Govt-All,"?1,25,000*","?1,00,980*",0*,?0*,500,,,
Haryana,"SGGST Med Coll, Gurgaon",FORENSIC MEDICINE,HAR Priv-Govt Quota,"?10,00,000*","?56,100",Info Not Available,Info not available,720,,,
Haryana,"Maharaja Agrasen, Agroha",FORENSIC MEDICINE,HAR Priv-Govt Quota,"?1,00,000*","?95,594",0*,?0*,550,,,
Haryana,"SGGST Med Coll, Gurgaon",FORENSIC MEDICINE,HAR Priv-Mgmt,"?10,00,000*","?56,100",Info Not Available,Info not available,720,,,
Haryana,"Maharaja Agrasen, Agroha",FORENSIC MEDICINE,Haryana Priv IP,"?1,00,000*","?95,594",0*,?0*,550,,,
Haryana,"SGGST Med Coll, Gurgaon",FORENSIC MEDICINE,Haryana Priv NRI,"?14,17,000*","?56,100",Info Not Available,Info not available,720,,,
Haryana,"ESIC Med Coll, Faridabad",GENERAL MEDICINE,HAR Govt-Inst. Pref,"?2,50,000*","?1,15,853*",2*,"?10,00,000*",625,,,
Haryana,"Pt BD Sharma, Rohtak",GENERAL MEDICINE,HAR Govt-Inst. Pref,"?1,25,000*","?1,00,980*",0*,?0*,2080,,,
Haryana,"ESIC Med Coll, Faridabad",GENERAL MEDICINE,HAR Govt-All,"?2,50,000*","?1,15,853*",2*,"?10,00,000*",625,,,
Haryana,"Pt BD Sharma, Rohtak",GENERAL MEDICINE,HAR Govt-All,"?1,25,000*","?1,00,980*",0*,?0*,2080,,,
Haryana,"Adesh Med Coll, Shahabad",GENERAL MEDICINE,HAR Priv-Govt Quota,"?14,02,000*","?44,000",0,?0,775,,,
