State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds
Andhra Pradesh,"Alluri Sitaram Raju, Eluru",OBG,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1200
Andhra Pradesh,"Narayana Med Coll, Nellore",OBG,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1430
Andhra Pradesh,"Nimra Inst of Med Sci, Krishna",OBG,AP Govt-NS UNR,"?4,96,800*",Info not available*,1*,"?40,00,000*",Info Not Available
Andhra Pradesh,"VMC, Kurnool",OBG,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",650
Andhra Pradesh,"Apollo IMS&R, Chittoor",OBG,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",850
Andhra Pradesh,"Fathima IMS,Kadapa",OBG,AP Govt-NS UNR,"?4,96,800*","?25,000*",1*,"?40,00,000*",750
Andhra Pradesh,"NRI Inst of Med Sci, Vizag",OBG,AP Govt-NS UNR,"?4,96,800*","?40,000*",1*,"?40,00,000*",980
Andhra Pradesh,"GreatEastern MedSch,Srikakulam",OBG,AP Govt-NS UNR,"?4,96,800*",Info not available*,1*,"?40,00,000*",780
Andhra Pradesh,"Konaseema IMS, Amalapuram",OBG,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",840
Andhra Pradesh,"Santhiram Med Coll, Nandyal",OBG,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",930
Andhra Pradesh,"GSL Med Coll, Rajahmundry",OBG,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1140
Andhra Pradesh,"Maharajah IMS, Vizianagaram",OBG,AP Govt-NS UNR,"?4,96,800*",Info not available*,1*,"?40,00,000*",850
Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",OBG,AP Govt-NS UNR,"?4,96,800*","?28,000*",1*,"?40,00,000*",790
Andhra Pradesh,"Katuri Med Coll, Guntur",OBG,AP Govt-NS UNR,"?4,96,800*",Info not available*,1*,"?40,00,000*",1100
Andhra Pradesh,"NRI Med Coll, Guntur",OBG,AP Govt-NS UNR,"?4,96,800*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"PES IMS, Kuppam",OBG,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",975
Andhra Pradesh,"Rangaraya Med Coll, Kakinada",OBG,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",1450
Andhra Pradesh,"Kurnool Med Coll, Kurnool",OBG,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",1150
Andhra Pradesh,"Guntur Med Coll, Guntur",OBG,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"Andhra Med Coll, Vizag",OBG,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",1030
Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",OBG,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",OBG,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",532
Andhra Pradesh,"SV Med Coll, Tirupati",OBG,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",940
Andhra Pradesh,"Govt Med Coll, Ananthapuram",OBG,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",OBG,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"Govt Siddhartha, Vijaywada",OBG,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"GVP Med Coll, Vizag",OBG,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",750
Andhra Pradesh,"Alluri Sitaram Raju, Eluru",OBG,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1200
Andhra Pradesh,"Narayana Med Coll, Nellore",OBG,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1430
Andhra Pradesh,"Nimra Inst of Med Sci, Krishna",OBG,AP Govt-Serv UNR,"?4,96,800*",Info not available*,1*,"?40,00,000*",Info Not Available
Andhra Pradesh,"VMC, Kurnool",OBG,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",650
Andhra Pradesh,"Apollo IMS&R, Chittoor",OBG,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",850
Andhra Pradesh,"Fathima IMS,Kadapa",OBG,AP Govt-Serv UNR,"?4,96,800*","?25,000*",1*,"?40,00,000*",750
Andhra Pradesh,"NRI Inst of Med Sci, Vizag",OBG,AP Govt-Serv UNR,"?4,96,800*","?40,000*",1*,"?40,00,000*",980
Andhra Pradesh,"GreatEastern MedSch,Srikakulam",OBG,AP Govt-Serv UNR,"?4,96,800*",Info not available*,1*,"?40,00,000*",780
Andhra Pradesh,"Konaseema IMS, Amalapuram",OBG,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",840
Andhra Pradesh,"Santhiram Med Coll, Nandyal",OBG,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",930
Andhra Pradesh,"GSL Med Coll, Rajahmundry",OBG,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1140
Andhra Pradesh,"Maharajah IMS, Vizianagaram",OBG,AP Govt-Serv UNR,"?4,96,800*",Info not available*,1*,"?40,00,000*",850
Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",OBG,AP Govt-Serv UNR,"?4,96,800*","?28,000*",1*,"?40,00,000*",790
Andhra Pradesh,"Katuri Med Coll, Guntur",OBG,AP Govt-Serv UNR,"?4,96,800*",Info not available*,1*,"?40,00,000*",1100
Andhra Pradesh,"NRI Med Coll, Guntur",OBG,AP Govt-Serv UNR,"?4,96,800*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"PES IMS, Kuppam",OBG,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",975
Andhra Pradesh,"Rangaraya Med Coll, Kakinada",OBG,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",1450
Andhra Pradesh,"Kurnool Med Coll, Kurnool",OBG,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",1150
Andhra Pradesh,"Guntur Med Coll, Guntur",OBG,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"Andhra Med Coll, Vizag",OBG,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",1030
Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",OBG,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",OBG,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",532
Andhra Pradesh,"SV Med Coll, Tirupati",OBG,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",940
Andhra Pradesh,"Govt Med Coll, Ananthapuram",OBG,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",OBG,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"Govt Siddhartha, Vijaywada",OBG,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"GVP Med Coll, Vizag",OBG,AP Govt-Serv LOC (AU),"?4,96,800*","?30,000*",1*,"?40,00,000*",750
Andhra Pradesh,"Alluri Sitaram Raju, Eluru",OBG,AP Govt-Serv LOC (AU),"?4,96,800*","?30,000*",1*,"?40,00,000*",1200
Andhra Pradesh,"Nimra Inst of Med Sci, Krishna",OBG,AP Govt-Serv LOC (AU),"?4,96,800*",Info not available*,1*,"?40,00,000*",Info Not Available
Andhra Pradesh,"NRI Inst of Med Sci, Vizag",OBG,AP Govt-Serv LOC (AU),"?4,96,800*","?40,000*",1*,"?40,00,000*",980
Andhra Pradesh,"GreatEastern MedSch,Srikakulam",OBG,AP Govt-Serv LOC (AU),"?4,96,800*",Info not available*,1*,"?40,00,000*",780
Andhra Pradesh,"Konaseema IMS, Amalapuram",OBG,AP Govt-Serv LOC (AU),"?4,96,800*","?30,000*",1*,"?40,00,000*",840
Andhra Pradesh,"GSL Med Coll, Rajahmundry",OBG,AP Govt-Serv LOC (AU),"?4,96,800*","?30,000*",1*,"?40,00,000*",1140
Andhra Pradesh,"Maharajah IMS, Vizianagaram",OBG,AP Govt-Serv LOC (AU),"?4,96,800*",Info not available*,1*,"?40,00,000*",850
Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",OBG,AP Govt-Serv LOC (AU),"?4,96,800*","?28,000*",1*,"?40,00,000*",790
Andhra Pradesh,"Katuri Med Coll, Guntur",OBG,AP Govt-Serv LOC (AU),"?4,96,800*",Info not available*,1*,"?40,00,000*",1100
Andhra Pradesh,"NRI Med Coll, Guntur",OBG,AP Govt-Serv LOC (AU),"?4,96,800*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"Rangaraya Med Coll, Kakinada",OBG,AP Govt-Serv LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",1450
Andhra Pradesh,"Guntur Med Coll, Guntur",OBG,AP Govt-Serv LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"Andhra Med Coll, Vizag",OBG,AP Govt-Serv LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",1030
Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",OBG,AP Govt-Serv LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",OBG,AP Govt-Serv LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",532
Andhra Pradesh,"Govt Siddhartha, Vijaywada",OBG,AP Govt-Serv LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"SV Med Coll, Tirupati",OBG,AP Govt-Serv LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",940
Andhra Pradesh,"GVP Med Coll, Vizag",OBG,AP Govt-NS LOC (AU),"?4,96,800*","?30,000*",1*,"?40,00,000*",750
Andhra Pradesh,"Alluri Sitaram Raju, Eluru",OBG,AP Govt-NS LOC (AU),"?4,96,800*","?30,000*",1*,"?40,00,000*",1200
Andhra Pradesh,"Nimra Inst of Med Sci, Krishna",OBG,AP Govt-NS LOC (AU),"?4,96,800*",Info not available*,1*,"?40,00,000*",Info Not Available
Andhra Pradesh,"NRI Inst of Med Sci, Vizag",OBG,AP Govt-NS LOC (AU),"?4,96,800*","?40,000*",1*,"?40,00,000*",980
Andhra Pradesh,"GreatEastern MedSch,Srikakulam",OBG,AP Govt-NS LOC (AU),"?4,96,800*",Info not available*,1*,"?40,00,000*",780
Andhra Pradesh,"Konaseema IMS, Amalapuram",OBG,AP Govt-NS LOC (AU),"?4,96,800*","?30,000*",1*,"?40,00,000*",840
Andhra Pradesh,"GSL Med Coll, Rajahmundry",OBG,AP Govt-NS LOC (AU),"?4,96,800*","?30,000*",1*,"?40,00,000*",1140
Andhra Pradesh,"Maharajah IMS, Vizianagaram",OBG,AP Govt-NS LOC (AU),"?4,96,800*",Info not available*,1*,"?40,00,000*",850
Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",OBG,AP Govt-NS LOC (AU),"?4,96,800*","?28,000*",1*,"?40,00,000*",790
Andhra Pradesh,"Katuri Med Coll, Guntur",OBG,AP Govt-NS LOC (AU),"?4,96,800*",Info not available*,1*,"?40,00,000*",1100
Andhra Pradesh,"NRI Med Coll, Guntur",OBG,AP Govt-NS LOC (AU),"?4,96,800*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"Rangaraya Med Coll, Kakinada",OBG,AP Govt-NS LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",1450
Andhra Pradesh,"Guntur Med Coll, Guntur",OBG,AP Govt-NS LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"Andhra Med Coll, Vizag",OBG,AP Govt-NS LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",1030
Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",OBG,AP Govt-NS LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",OBG,AP Govt-NS LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",532
Andhra Pradesh,"Govt Siddhartha, Vijaywada",OBG,AP Govt-NS LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"Govt Siddhartha, Vijaywada",OBG,AP Govt-NS LOC (OU),"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"Narayana Med Coll, Nellore",OBG,AP Govt-NS LOC (SVU),"?4,96,800*","?30,000*",1*,"?40,00,000*",1430
Andhra Pradesh,"VMC, Kurnool",OBG,AP Govt-NS LOC (SVU),"?4,96,800*","?30,000*",1*,"?40,00,000*",650
Andhra Pradesh,"Apollo IMS&R, Chittoor",OBG,AP Govt-NS LOC (SVU),"?4,96,800*","?30,000*",1*,"?40,00,000*",850
Andhra Pradesh,"Fathima IMS,Kadapa",OBG,AP Govt-NS LOC (SVU),"?4,96,800*","?25,000*",1*,"?40,00,000*",750
Andhra Pradesh,"Santhiram Med Coll, Nandyal",OBG,AP Govt-NS LOC (SVU),"?4,96,800*","?30,000*",1*,"?40,00,000*",930
Andhra Pradesh,"PES IMS, Kuppam",OBG,AP Govt-NS LOC (SVU),"?4,96,800*","?30,000*",1*,"?40,00,000*",975
Andhra Pradesh,"Kurnool Med Coll, Kurnool",OBG,AP Govt-NS LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",1150
Andhra Pradesh,"SV Med Coll, Tirupati",OBG,AP Govt-NS LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",940
Andhra Pradesh,"Govt Med Coll, Ananthapuram",OBG,AP Govt-NS LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",OBG,AP Govt-NS LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"Govt Siddhartha, Vijaywada",OBG,AP Govt-NS LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"ACSR Medical College, Nellore",OBG,AP Govt-NS LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",355
Andhra Pradesh,"Narayana Med Coll, Nellore",OBG,AP Govt-Serv LOC (SVU),"?4,96,800*","?30,000*",1*,"?40,00,000*",1430
Andhra Pradesh,"VMC, Kurnool",OBG,AP Govt-Serv LOC (SVU),"?4,96,800*","?30,000*",1*,"?40,00,000*",650
Andhra Pradesh,"Apollo IMS&R, Chittoor",OBG,AP Govt-Serv LOC (SVU),"?4,96,800*","?30,000*",1*,"?40,00,000*",850
Andhra Pradesh,"Fathima IMS,Kadapa",OBG,AP Govt-Serv LOC (SVU),"?4,96,800*","?25,000*",1*,"?40,00,000*",750
Andhra Pradesh,"Santhiram Med Coll, Nandyal",OBG,AP Govt-Serv LOC (SVU),"?4,96,800*","?30,000*",1*,"?40,00,000*",930
Andhra Pradesh,"PES IMS, Kuppam",OBG,AP Govt-Serv LOC (SVU),"?4,96,800*","?30,000*",1*,"?40,00,000*",975
Andhra Pradesh,"Kurnool Med Coll, Kurnool",OBG,AP Govt-Serv LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",1150
Andhra Pradesh,"SV Med Coll, Tirupati",OBG,AP Govt-Serv LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",940
Andhra Pradesh,"Govt Med Coll, Ananthapuram",OBG,AP Govt-Serv LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",OBG,AP Govt-Serv LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"Govt Siddhartha, Vijaywada",OBG,AP Govt-Serv LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"ACSR Medical College, Nellore",OBG,AP Govt-Serv LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",355
Andhra Pradesh,"Govt Siddhartha, Vijaywada",OBG,AP Govt-Serv LOC (OU),"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"GVP Med Coll, Vizag",OBG,AP Govt-NS APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",750
Andhra Pradesh,"Alluri Sitaram Raju, Eluru",OBG,AP Govt-NS APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1200
Andhra Pradesh,"Narayana Med Coll, Nellore",OBG,AP Govt-NS APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1430
Andhra Pradesh,"Nimra Inst of Med Sci, Krishna",OBG,AP Govt-NS APUR,"?4,96,800*",Info not available*,1*,"?40,00,000*",Info Not Available
Andhra Pradesh,"VMC, Kurnool",OBG,AP Govt-NS APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",650
Andhra Pradesh,"Apollo IMS&R, Chittoor",OBG,AP Govt-NS APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",850
Andhra Pradesh,"Fathima IMS,Kadapa",OBG,AP Govt-NS APUR,"?4,96,800*","?25,000*",1*,"?40,00,000*",750
Andhra Pradesh,"NRI Inst of Med Sci, Vizag",OBG,AP Govt-NS APUR,"?4,96,800*","?40,000*",1*,"?40,00,000*",980
Andhra Pradesh,"GreatEastern MedSch,Srikakulam",OBG,AP Govt-NS APUR,"?4,96,800*",Info not available*,1*,"?40,00,000*",780
Andhra Pradesh,"Konaseema IMS, Amalapuram",OBG,AP Govt-NS APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",840
Andhra Pradesh,"Santhiram Med Coll, Nandyal",OBG,AP Govt-NS APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",930
Andhra Pradesh,"GSL Med Coll, Rajahmundry",OBG,AP Govt-NS APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1140
Andhra Pradesh,"Maharajah IMS, Vizianagaram",OBG,AP Govt-NS APUR,"?4,96,800*",Info not available*,1*,"?40,00,000*",850
Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",OBG,AP Govt-NS APUR,"?4,96,800*","?28,000*",1*,"?40,00,000*",790
Andhra Pradesh,"Katuri Med Coll, Guntur",OBG,AP Govt-NS APUR,"?4,96,800*",Info not available*,1*,"?40,00,000*",1100
Andhra Pradesh,"NRI Med Coll, Guntur",OBG,AP Govt-NS APUR,"?4,96,800*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"PES IMS, Kuppam",OBG,AP Govt-NS APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",975
Andhra Pradesh,"Rangaraya Med Coll, Kakinada",OBG,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",1450
Andhra Pradesh,"Kurnool Med Coll, Kurnool",OBG,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",1150
Andhra Pradesh,"Guntur Med Coll, Guntur",OBG,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"Andhra Med Coll, Vizag",OBG,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",1030
Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",OBG,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",OBG,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",532
Andhra Pradesh,"SV Med Coll, Tirupati",OBG,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",940
Andhra Pradesh,"Govt Med Coll, Ananthapuram",OBG,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",OBG,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"Govt Siddhartha, Vijaywada",OBG,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"Fathima IMS,Kadapa",OBG,AP Govt-Serv APUR,"?4,96,800*","?25,000*",1*,"?40,00,000*",750
Andhra Pradesh,"NRI Inst of Med Sci, Vizag",OBG,AP Govt-Serv APUR,"?4,96,800*","?40,000*",1*,"?40,00,000*",980
Andhra Pradesh,"GreatEastern MedSch,Srikakulam",OBG,AP Govt-Serv APUR,"?4,96,800*",Info not available*,1*,"?40,00,000*",780
Andhra Pradesh,"GVP Med Coll, Vizag",OBG,AP Govt-Serv APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",750
Andhra Pradesh,"Alluri Sitaram Raju, Eluru",OBG,AP Govt-Serv APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1200
Andhra Pradesh,"Narayana Med Coll, Nellore",OBG,AP Govt-Serv APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1430
Andhra Pradesh,"Nimra Inst of Med Sci, Krishna",OBG,AP Govt-Serv APUR,"?4,96,800*",Info not available*,1*,"?40,00,000*",Info Not Available
Andhra Pradesh,"VMC, Kurnool",OBG,AP Govt-Serv APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",650
Andhra Pradesh,"Apollo IMS&R, Chittoor",OBG,AP Govt-Serv APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",850
Andhra Pradesh,"Konaseema IMS, Amalapuram",OBG,AP Govt-Serv APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",840
Andhra Pradesh,"Santhiram Med Coll, Nandyal",OBG,AP Govt-Serv APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",930
Andhra Pradesh,"GSL Med Coll, Rajahmundry",OBG,AP Govt-Serv APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1140
Andhra Pradesh,"Maharajah IMS, Vizianagaram",OBG,AP Govt-Serv APUR,"?4,96,800*",Info not available*,1*,"?40,00,000*",850
Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",OBG,AP Govt-Serv APUR,"?4,96,800*","?28,000*",1*,"?40,00,000*",790
Andhra Pradesh,"Katuri Med Coll, Guntur",OBG,AP Govt-Serv APUR,"?4,96,800*",Info not available*,1*,"?40,00,000*",1100
Andhra Pradesh,"NRI Med Coll, Guntur",OBG,AP Govt-Serv APUR,"?4,96,800*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"PES IMS, Kuppam",OBG,AP Govt-Serv APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",975
Andhra Pradesh,"Rangaraya Med Coll, Kakinada",OBG,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",1450
Andhra Pradesh,"Kurnool Med Coll, Kurnool",OBG,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",1150
Andhra Pradesh,"Guntur Med Coll, Guntur",OBG,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"Andhra Med Coll, Vizag",OBG,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",1030
Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",OBG,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",OBG,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",532
Andhra Pradesh,"SV Med Coll, Tirupati",OBG,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",940
Andhra Pradesh,"Govt Med Coll, Ananthapuram",OBG,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",OBG,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"Govt Siddhartha, Vijaywada",OBG,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"Govt Siddhartha, Vijaywada",OBG,AP Govt-NS AP LOC,"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"Alluri Sitaram Raju, Eluru",OPHTHALMOLOGY,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1200
Andhra Pradesh,"GVP Med Coll, Vizag",OPHTHALMOLOGY,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",750
Andhra Pradesh,"Narayana Med Coll, Nellore",OPHTHALMOLOGY,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1430
Andhra Pradesh,"NRI Med Coll, Guntur",OPHTHALMOLOGY,AP Govt-NS UNR,"?4,96,800*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"Apollo IMS&R, Chittoor",OPHTHALMOLOGY,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",850
Andhra Pradesh,"VMC, Kurnool",OPHTHALMOLOGY,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",650
Andhra Pradesh,"NRI Inst of Med Sci, Vizag",OPHTHALMOLOGY,AP Govt-NS UNR,"?4,96,800*","?40,000*",1*,"?40,00,000*",980
Andhra Pradesh,"GreatEastern MedSch,Srikakulam",OPHTHALMOLOGY,AP Govt-NS UNR,"?4,96,800*",Info not available*,1*,"?40,00,000*",780
Andhra Pradesh,"Santhiram Med Coll, Nandyal",OPHTHALMOLOGY,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",930
Andhra Pradesh,"GSL Med Coll, Rajahmundry",OPHTHALMOLOGY,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1140
Andhra Pradesh,"Katuri Med Coll, Guntur",OPHTHALMOLOGY,AP Govt-NS UNR,"?4,96,800*",Info not available*,1*,"?40,00,000*",1100
Andhra Pradesh,"Maharajah IMS, Vizianagaram",OPHTHALMOLOGY,AP Govt-NS UNR,"?4,96,800*",Info not available*,1*,"?40,00,000*",850
Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",OPHTHALMOLOGY,AP Govt-NS UNR,"?4,96,800*","?28,000*",1*,"?40,00,000*",790
Andhra Pradesh,"PES IMS, Kuppam",OPHTHALMOLOGY,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",975
Andhra Pradesh,"Andhra Med Coll, Vizag",OPHTHALMOLOGY,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",1030
Andhra Pradesh,"Govt Med Coll, Ananthapuram",OPHTHALMOLOGY,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"SV Med Coll, Tirupati",OPHTHALMOLOGY,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",940
Andhra Pradesh,"Guntur Med Coll, Guntur",OPHTHALMOLOGY,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"Kurnool Med Coll, Kurnool",OPHTHALMOLOGY,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",1150
