State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Rajasthan,"Santokbha Durlabhji Mem,Jaipur",DNBANAESTHESIOLOGY(SEC),DNB Sponsored,"?1,25,000",-,0,?0,525,,,
Delhi,"Sir Ganga Ram Hospital, Delhi",DNBANAESTHESIOLOGY(SEC),DNB Sponsored,"?1,25,000",-,0,?0,675,,,
Jharkhand,"Tata Main Hospital, Jamshedpur",DNBANAESTHESIOLOGY(SEC),DNB Sponsored,"?1,25,000",-,0,?0,915,,,
Tamil Nadu,"Ganga Med Centre, Coimbatore",DNBORTHOPAEDICS(SEC),DNB Sponsored,"?1,25,000",-,0,?0,500,,,
Jharkhand,"Tata Main Hospital, Jamshedpur",DNBORTHOPAEDICS(SEC),DNB Sponsored,"?1,25,000",-,0,?0,915,,,
Tamil Nadu,"Arvind Eye Hosp, Coimbatore",DNBOPHTHALMOLOGY(SEC),DNB Sponsored,"?1,25,000",-,0,?0,450,,,
Tamil Nadu,"Aravind Eye Hospital, Noombal",DNBOPHTHALMOLOGY(SEC),DNB Sponsored,"?1,25,000",-,0,?0,250,,,
Kerala,"ChaithanyaEyeHosp,Trivandrum",DNBOPHTHALMOLOGY(SEC),DNB Sponsored,"?1,25,000",-,0,?0,50,,,
Kerala,"Little Flower Hosp, Angamaly",DNBOPHTHALMOLOGY(SEC),DNB Sponsored,"?1,25,000",-,0,?0,690,,,
Karnataka,"MM Joshi Eye Hospital, Hubli",DNBOPHTHALMOLOGY(SEC),DNB Sponsored,"?1,25,000",-,0,?0,40,,,
Karnataka,"Nethradhama SS Eye Hosp, BLR",DNBOPHTHALMOLOGY(SEC),DNB Sponsored,"?1,25,000",-,0,?0,127,,,
