State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Rajasthan,"Ananta IMS & RC, Rajsamand",GENERAL MEDICINE,RAJ Priv-All India,"?32,55,000*","?25,000",0,?0,775,,,
Rajasthan,"PMCH(Pacific), Udaipur",GENERAL MEDICINE,RAJ Priv-All India,"?80,00,000*",?0*,0,?0,Info Not Available,,,
Rajasthan,"PIMS(Pacific), Umarda, Udaipur",GENERAL MEDICINE,RAJ Priv-All India,"?80,00,000*",Info not available*,0,?0,750,,,
Rajasthan,Jaipur National Univ IMS,GENERAL MEDICINE,RAJ Priv-All India,"?55,00,000*",Info not available*,0,?0,810,,,
Rajasthan,"Geetanjali, Udaipur",GENERAL MEDICINE,RAJ Priv-All India,"?65,00,000*",Info not available*,0,?0,1310,,,
Rajasthan,"National IMS&R, Jaipur",GENERAL MEDICINE,RAJ Priv-All India,"?56,00,000*","?55,200*",0,?0,1130,,,
Rajasthan,"MGMC&H, Sitapur, Jaipur",GENERAL MEDICINE,RAJ Priv-All India,"?48,50,000*","?55,000",0,?0,1400,,,
Rajasthan,"American Intl IMS, Bedwas",GENERAL MEDICINE,RAJ Priv-Govt Quota,"?32,55,000*","?20,000",0,?0,700,,,
Rajasthan,"Ananta IMS & RC, Rajsamand",GENERAL MEDICINE,RAJ Priv-Govt Quota,"?32,55,000*","?25,000",0,?0,775,,,
Rajasthan,"PMCH(Pacific), Udaipur",GENERAL MEDICINE,RAJ Priv-Govt Quota,"?80,00,000*",?0*,0,?0,Info Not Available,,,
Rajasthan,Jaipur National Univ IMS,GENERAL MEDICINE,RAJ Priv-Govt Quota,"?55,00,000*",Info not available*,0,?0,810,,,
Rajasthan,"Geetanjali, Udaipur",GENERAL MEDICINE,RAJ Priv-Govt Quota,"?65,00,000*",Info not available*,0,?0,1310,,,
Rajasthan,"National IMS&R, Jaipur",GENERAL MEDICINE,RAJ Priv-Govt Quota,"?56,00,000*","?55,200*",0,?0,1130,,,
Rajasthan,"MGMC&H, Sitapur, Jaipur",GENERAL MEDICINE,RAJ Priv-Govt Quota,"?48,50,000*","?55,000",0,?0,1400,,,
