Round,AI Rank,State,Institute,Course,Quota,Category,Fee,Beds,Bond Years,Bond Penalty,Stipend Year 1
1,277,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,278,Delhi,"Lady Hardinge, Delhi",MBBS,AI,Open,1665,877,1,1500000,24000
1,279,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,280,Delhi,"MAMC, Delhi",MBBS,DU,Open,2095,2800,1,1500000,23000
1,281,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,282,Odisha,"AIIMS, Bhubaneswar",MBBS,AIIMS SO,Open,1350,1165,0,0,30700
1,284,Odisha,"AIIMS, Bhubaneswar",MBBS,AIIMS SO,Open,1350,1165,0,0,30700
1,285,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,286,Andhra Pradesh,"AIIMS, Mangalagiri",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,287,Delhi,"Lady Hardinge, Delhi",MBBS,AI,Open,1665,877,1,1500000,24000
1,288,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,289,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,290,Odisha,"AIIMS, Bhubaneswar",MBBS,AIIMS SO,Open,1350,1165,0,0,30700
1,291,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,292,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,293,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,294,Odisha,"AIIMS, Bhubaneswar",MBBS,AIIMS SO,Open,1350,1165,0,0,30700
1,295,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,296,Delhi,"VMMC, Delhi",MBBS,IP,Open,41000,1550,1,1500000,26300
1,297,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,298,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,299,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,300,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,301,Delhi,"MAMC, Delhi",MBBS,AI,OBC,2095,2800,1,1500000,23000
1,302,Maharashtra,"AIIMS, Nagpur",MBBS,AIIMS SO,Open,1350,500,0,0,30700
1,303,Tamil Nadu,"Madurai Med Coll, Madurai",MBBS,AI,Open,18073,3518,0,0,27315
1,304,Uttarakhand,"AIIMS, Rishikesh",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,305,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,306,Odisha,"AIIMS, Bhubaneswar",MBBS,AIIMS SO,Open,1350,1165,0,0,30700
1,307,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,308,Odisha,"AIIMS, Bhubaneswar",MBBS,AIIMS SO,Open,1350,1165,0,0,30700
1,309,Kerala,"Govt Med Coll, Kozhikode",MBBS,AI,Open,23150,3025,0,0,27300
1,311,Delhi,"UCMS, Delhi",MBBS,AI,Open,31340,1000,1,1500000,28000
1,312,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,313,Delhi,"MAMC, Delhi",MBBS,DU,Open,2095,2800,1,1500000,23000
1,314,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,315,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,316,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,317,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,318,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,319,Odisha,"AIIMS, Bhubaneswar",MBBS,AIIMS SO,Open,1350,1165,0,0,30700
1,320,Odisha,"AIIMS, Bhubaneswar",MBBS,AIIMS SO,Open,1350,1165,0,0,30700
1,321,Pondicherry,"JIPMER, Puducherry",MBBS,JPMR SO,OBC,1200,2059,0,0,26300
1,322,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,323,Pondicherry,"JIPMER, Puducherry",MBBS,JPMR SO,EWS,1200,2059,0,0,26300
1,324,Delhi,"VMMC, Delhi",MBBS,IP,Open,41000,1550,1,1500000,26300
1,325,Uttar Pradesh,"KGMU, Lucknow",MBBS,AI,Open,47600,4500,2,1000000,12000
1,326,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,327,Delhi,"MAMC, Delhi",MBBS,AI,OBC,2095,2800,1,1500000,23000
1,328,Delhi,"VMMC, Delhi",MBBS,IP,Open,41000,1550,1,1500000,26300
1,329,Delhi,"VMMC, Delhi",MBBS,IP,Open,41000,1550,1,1500000,26300
1,330,West Bengal,"Medical College, Kolkata",MBBS,AI,Open,9000,2668,0,0,30855
1,331,Rajasthan,"SMS, Jaipur",MBBS,AI,Open,96100,5702,2,1000000,20000
1,332,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,333,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,334,Tamil Nadu,"Madras Med Coll, Chennai",MBBS,AI,Open,18073,7285,0,0,27315
1,335,Delhi,"Lady Hardinge, Delhi",MBBS,AI,Open,1665,877,1,1500000,24000
1,336,Pondicherry,"JIPMER, Puducherry",MBBS,JPMR SO,OBC,1200,2059,0,0,26300
1,337,Andhra Pradesh,"AIIMS, Mangalagiri",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,338,Maharashtra,"Seth GS, Mumbai",MBBS,AI,Open,158600,2250,1,1000000,18000
1,339,Delhi,"MAMC, Delhi",MBBS,DU,Open,2095,2800,1,1500000,23000
1,340,Delhi,"AIIMS, Delhi",MBBS,AIIMS SO,SC,1350,3194,0,0,30700
1,341,Delhi,"VMMC, Delhi",MBBS,AI,EWS,41000,1550,1,1500000,26300
1,342,West Bengal,"Medical College, Kolkata",MBBS,AI,Open,9000,2668,0,0,30855
1,343,Pondicherry,"JIPMER, Puducherry",MBBS,JPMR SO,EWS,1200,2059,0,0,26300
1,344,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,345,Odisha,"AIIMS, Bhubaneswar",MBBS,AIIMS SO,Open,1350,1165,0,0,30700
1,346,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,347,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,348,Odisha,"AIIMS, Bhubaneswar",MBBS,AIIMS SO,Open,1350,1165,0,0,30700
1,349,Gujarat,"BJMC, Ahmedabad",MBBS,AI,Open,25000,1557,1,2000000,21840
1,350,Delhi,"UCMS, Delhi",MBBS,AI,Open,31340,1000,1,1500000,28000
1,351,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,352,Odisha,"AIIMS, Bhubaneswar",MBBS,AIIMS SO,Open,1350,1165,0,0,30700
1,353,Delhi,"VMMC, Delhi",MBBS,IP,Open,41000,1550,1,1500000,26300
1,354,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,356,Delhi,"MAMC, Delhi",MBBS,DU,Open,2095,2800,1,1500000,23000
1,357,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,358,Pondicherry,"JIPMER, Puducherry",MBBS,JPMR SO,OBC,1200,2059,0,0,26300
1,359,Uttarakhand,"AIIMS, Rishikesh",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,360,Delhi,"MAMC, Delhi",MBBS,AI,OBC,2095,2800,1,1500000,23000
1,361,Delhi,"MAMC, Delhi",MBBS,DU,Open,2095,2800,1,1500000,23000
1,362,Tamil Nadu,"Madras Med Coll, Chennai",MBBS,AI,Open,18073,7285,0,0,27315
1,363,Delhi,"VMMC, Delhi",MBBS,IP,Open,41000,1550,1,1500000,26300
1,364,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,365,Odisha,"AIIMS, Bhubaneswar",MBBS,AIIMS SO,Open,1350,1165,0,0,30700
1,366,Delhi,"MAMC, Delhi",MBBS,AI,OBC,2095,2800,1,1500000,23000
1,367,Andhra Pradesh,"AIIMS, Mangalagiri",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,368,Delhi,"MAMC, Delhi",MBBS,AI,OBC,2095,2800,1,1500000,23000
1,369,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,370,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,371,Uttarakhand,"AIIMS, Rishikesh",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,372,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,373,Odisha,"AIIMS, Bhubaneswar",MBBS,AIIMS SO,Open,1350,1165,0,0,30700
1,374,Gujarat,"AIIMS, Rajkot",MBBS,AIIMS SO,Open,1350,750,0,0,30700
1,375,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,376,Pondicherry,"JIPMER, Puducherry",MBBS,JPMR SO,OBC,1200,2059,0,0,26300
1,377,Delhi,"AIIMS, Delhi",MBBS,AIIMS SO,ST,1350,3194,0,0,30700
1,378,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,379,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,380,Delhi,"AIIMS, Delhi",MBBS,AIIMS SO,ST,1350,3194,0,0,30700
1,381,Delhi,"MAMC, Delhi",MBBS,AI,OBC,2095,2800,1,1500000,23000
1,382,Maharashtra,"AIIMS, Nagpur",MBBS,AIIMS SO,Open,1350,500,0,0,30700
1,383,Uttarakhand,"AIIMS, Rishikesh",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,384,Pondicherry,"JIPMER, Puducherry",MBBS,JPMR SO,OBC,1200,2059,0,0,26300
1,385,Delhi,"UCMS, Delhi",MBBS,AI,Open,31340,1000,1,1500000,28000
1,386,Uttarakhand,"AIIMS, Rishikesh",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,387,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,388,Odisha,"AIIMS, Bhubaneswar",MBBS,AIIMS SO,Open,1350,1165,0,0,30700
1,389,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,390,Uttarakhand,"AIIMS, Rishikesh",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,391,Pondicherry,"JIPMER, Puducherry",MBBS,JPMR SO,OBC,1200,2059,0,0,26300
1,392,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,393,Uttarakhand,"AIIMS, Rishikesh",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,394,Delhi,"VMMC, Delhi",MBBS,IP,Open,41000,1550,1,1500000,26300
1,395,Delhi,"MAMC, Delhi",MBBS,DU,Open,2095,2800,1,1500000,23000
1,396,Delhi,"UCMS, Delhi",MBBS,AI,Open,31340,1000,1,1500000,28000
1,397,Chandigarh,"GMC, Chandigarh",MBBS,AI,Open,24979,967,0,0,Info not available
1,398,Karnataka,"Bangalore Med Coll, Bangalore",MBBS,AI,Open,64350,1993,1,1500000,30000
1,399,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,EWS,1350,960,0,0,30700
1,400,Delhi,"VMMC, Delhi",MBBS,IP,Open,41000,1550,1,1500000,26300
1,401,Telangana,"Osmania Med Coll, Hyderabad",MBBS,AI,Open,14000,4800,0,0,25960
1,402,Delhi,"ABVIMS (Dr RML Hosp), Delhi",MBBS,AI,OBC,41000,1626,1,1500000,30070
1,403,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,404,Uttarakhand,"AIIMS, Rishikesh",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,405,Odisha,"AIIMS, Bhubaneswar",MBBS,AIIMS SO,Open,1350,1165,0,0,30700
1,406,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,407,Gujarat,"BJMC, Ahmedabad",MBBS,AI,Open,25000,1557,1,2000000,21840
1,408,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,OBC,1350,960,0,0,30700
1,409,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,410,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,411,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,EWS,1350,960,0,0,30700
1,412,Chandigarh,"GMC, Chandigarh",MBBS,AI,Open,24979,967,0,0,Info not available
1,413,Gujarat,"AIIMS, Rajkot",MBBS,AIIMS SO,Open,1350,750,0,0,30700
1,414,Tamil Nadu,"Madras Med Coll, Chennai",MBBS,AI,Open,18073,7285,0,0,27315
1,415,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,EWS,1350,960,0,0,30700
1,416,Delhi,"AIIMS, Delhi",MBBS,AIIMS SO,SC,1350,3194,0,0,30700
1,417,Maharashtra,"Seth GS, Mumbai",MBBS,AI,Open,158600,2250,1,1000000,18000
1,418,Pondicherry,"JIPMER, Puducherry",MBBS,JPMR SO,OBC,1200,2059,0,0,26300
1,419,Delhi,"VMMC, Delhi",MBBS,IP,Open,41000,1550,1,1500000,26300
1,420,Maharashtra,"AIIMS, Nagpur",MBBS,AIIMS SO,Open,1350,500,0,0,30700
1,422,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,OBC,1350,960,0,0,30700
1,423,Delhi,"ABVIMS (Dr RML Hosp), Delhi",MBBS,AI,OBC,41000,1626,1,1500000,30070
1,424,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,EWS,1350,960,0,0,30700
1,425,Gujarat,"AIIMS, Rajkot",MBBS,AIIMS SO,Open,1350,750,0,0,30700
1,426,Pondicherry,"JIPMER, Puducherry",MBBS,JPMR SO,OBC,1200,2059,0,0,26300
1,427,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,428,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,429,Maharashtra,"Seth GS, Mumbai",MBBS,AI,Open,158600,2250,1,1000000,18000
1,430,Delhi,"ABVIMS (Dr RML Hosp), Delhi",MBBS,AI,OBC,41000,1626,1,1500000,30070
1,431,Odisha,"AIIMS, Bhubaneswar",MBBS,AIIMS SO,Open,1350,1165,0,0,30700
1,432,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,433,Pondicherry,"JIPMER, Puducherry",MBBS,JPMR SO,OBC,1200,2059,0,0,26300
1,434,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,435,Uttarakhand,"AIIMS, Rishikesh",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,436,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,437,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,OBC,1350,960,0,0,30700
1,438,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,439,Pondicherry,"JIPMER, Puducherry",MBBS,JPMR SO,OBC,1200,2059,0,0,26300
1,440,Pondicherry,"JIPMER, Puducherry",MBBS,JPMR SO,OBC,1200,2059,0,0,26300
1,441,Delhi,"AIIMS, Delhi",MBBS,AIIMS SO,ST,1350,3194,0,0,30700
1,442,Uttarakhand,"AIIMS, Rishikesh",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,443,Uttarakhand,"AIIMS, Rishikesh",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,444,Pondicherry,"JIPMER, Puducherry",MBBS,JPMR SO,OBC,1200,2059,0,0,26300
1,445,Rajasthan,"SMS, Jaipur",MBBS,AI,Open,96100,5702,2,1000000,20000
1,446,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,OBC,1350,960,0,0,30700
1,447,Delhi,"MAMC, Delhi",MBBS,DU,Open,2095,2800,1,1500000,23000
1,448,Tamil Nadu,"Madras Med Coll, Chennai",MBBS,AI,Open,18073,7285,0,0,27315
1,449,Delhi,"MAMC, Delhi",MBBS,DU,Open,2095,2800,1,1500000,23000
1,450,Uttarakhand,"AIIMS, Rishikesh",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,451,Tamil Nadu,"Madras Med Coll, Chennai",MBBS,AI,Open,18073,7285,0,0,27315
1,452,Delhi,"MAMC, Delhi",MBBS,DU,Open,2095,2800,1,1500000,23000
1,453,Uttar Pradesh,"IMS(BHU), Varanasi",MBBS,BHU SO,Open,33739,1165,0,0,Info not available
1,454,Tamil Nadu,"Madras Med Coll, Chennai",MBBS,AI,Open,18073,7285,0,0,27315
1,455,Odisha,"AIIMS, Bhubaneswar",MBBS,AIIMS SO,Open,1350,1165,0,0,30700
1,456,Odisha,"AIIMS, Bhubaneswar",MBBS,AIIMS SO,Open,1350,1165,0,0,30700
1,457,Delhi,"VMMC, Delhi",MBBS,IP,Open,41000,1550,1,1500000,26300
1,458,Pondicherry,"JIPMER, Puducherry",MBBS,JPMR SO,OBC,1200,2059,0,0,26300
1,459,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,460,Uttar Pradesh,"KGMU, Lucknow",MBBS,AI,Open,47600,4500,2,1000000,12000
1,461,Uttarakhand,"AIIMS, Rishikesh",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,462,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,463,Delhi,"MAMC, Delhi",MBBS,DU,Open,2095,2800,1,1500000,23000
1,464,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,465,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,466,Odisha,"AIIMS, Bhubaneswar",MBBS,AIIMS SO,Open,1350,1165,0,0,30700
1,467,Pondicherry,"JIPMER, Puducherry",MBBS,JPMR SO,EWS,1200,2059,0,0,26300
1,468,Delhi,"MAMC, Delhi",MBBS,DU,Open,2095,2800,1,1500000,23000
1,469,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,470,Uttar Pradesh,"IMS(BHU), Varanasi",MBBS,BHU SO,Open,33739,1165,0,0,Info not available
1,471,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,EWS,1350,960,0,0,30700
1,472,Pondicherry,"JIPMER, Puducherry",MBBS,JPMR SO,OBC,1200,2059,0,0,26300
1,473,Pondicherry,"JIPMER, Puducherry",MBBS,JPMR SO,OBC,1200,2059,0,0,26300
1,474,Delhi,"MAMC, Delhi",MBBS,DU,Open,2095,2800,1,1500000,23000
1,475,Delhi,"MAMC, Delhi",MBBS,AI,EWS,2095,2800,1,1500000,23000
1,476,Uttarakhand,"AIIMS, Rishikesh",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,477,Delhi,"MAMC, Delhi",MBBS,AI,EWS,2095,2800,1,1500000,23000
1,478,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,479,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,480,Odisha,"AIIMS, Bhubaneswar",MBBS,AIIMS SO,Open,1350,1165,0,0,30700
1,481,Odisha,"AIIMS, Bhubaneswar",MBBS,AIIMS SO,Open,1350,1165,0,0,30700
1,482,Uttarakhand,"AIIMS, Rishikesh",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,483,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,484,Gujarat,"AIIMS, Rajkot",MBBS,AIIMS SO,Open,1350,750,0,0,30700
1,485,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,OBC,1350,960,0,0,30700
1,486,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,487,Uttarakhand,"AIIMS, Rishikesh",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,488,Uttarakhand,"AIIMS, Rishikesh",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,489,Delhi,"AIIMS, Delhi",MBBS,AIIMS SO,ST,1350,3194,0,0,30700
1,490,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,491,Delhi,"MAMC, Delhi",MBBS,DU,Open,2095,2800,1,1500000,23000
1,492,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,OBC,1350,960,0,0,30700
1,493,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,494,Odisha,"AIIMS, Bhubaneswar",MBBS,AIIMS SO,Open,1350,1165,0,0,30700
1,495,Chandigarh,"GMC, Chandigarh",MBBS,AI,Open,24979,967,0,0,Info not available
1,496,Uttarakhand,"AIIMS, Rishikesh",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,497,Uttarakhand,"AIIMS, Rishikesh",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,498,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,499,Delhi,"ABVIMS (Dr RML Hosp), Delhi",MBBS,AI,OBC,41000,1626,1,1500000,30070
1,500,Uttarakhand,"AIIMS, Rishikesh",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,501,Tamil Nadu,"Madras Med Coll, Chennai",MBBS,AI,Open,18073,7285,0,0,27315
1,502,Pondicherry,"JIPMER, Puducherry",MBBS,JPMR SO,OBC,1200,2059,0,0,26300
1,503,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,504,Uttarakhand,"AIIMS, Rishikesh",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,505,Delhi,"Dr BSA Med Coll, Delhi",MBBS,AI,Open,75000,510,1,1500000,26000
1,506,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,507,Delhi,"MAMC, Delhi",MBBS,DU,Open,2095,2800,1,1500000,23000
1,508,Pondicherry,"JIPMER, Puducherry",MBBS,JPMR SO,OBC,1200,2059,0,0,26300
1,509,Assam,"AIIMS, Guwahati",MBBS,AIIMS SO,Open,1350,750,0,0,30700
1,510,Delhi,"VMMC, Delhi",MBBS,IP,Open,41000,1550,1,1500000,26300
1,511,Odisha,"AIIMS, Bhubaneswar",MBBS,AIIMS SO,Open,1350,1165,0,0,30700
1,512,Uttar Pradesh,"IMS(BHU), Varanasi",MBBS,BHU SO,Open,33739,1165,0,0,Info not available
1,513,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,514,Telangana,"AIIMS, Bibinagar",MBBS,AIIMS SO,Open,1350,750,0,0,30700
1,515,Delhi,"AIIMS, Delhi",MBBS,AIIMS SO,SC,1350,3194,0,0,30700
1,516,Andhra Pradesh,"AIIMS, Mangalagiri",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,517,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,518,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,OBC,1350,960,0,0,30700
1,519,Delhi,"ABVIMS (Dr RML Hosp), Delhi",MBBS,AI,OBC,41000,1626,1,1500000,30070
1,520,Pondicherry,"JIPMER, Puducherry",MBBS,JPMR SO,OBC,1200,2059,0,0,26300
1,521,Uttar Pradesh,"IMS(BHU), Varanasi",MBBS,BHU SO,Open,33739,1165,0,0,Info not available
1,522,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,OBC,1350,960,0,0,30700
1,523,Odisha,"AIIMS, Bhubaneswar",MBBS,AIIMS SO,Open,1350,1165,0,0,30700
1,524,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,525,Uttar Pradesh,"IMS(BHU), Varanasi",MBBS,BHU SO,Open,33739,1165,0,0,Info not available
1,526,Uttarakhand,"AIIMS, Rishikesh",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,527,Uttarakhand,"AIIMS, Rishikesh",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,528,Uttarakhand,"AIIMS, Rishikesh",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,530,Chandigarh,"GMC, Chandigarh",MBBS,AI,Open,24979,967,0,0,Info not available
1,531,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,Open,1350,833,0,0,30700
1,532,Andhra Pradesh,"AIIMS, Mangalagiri",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,533,Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,OBC,1350,833,0,0,30700
1,534,Delhi,"UCMS, Delhi",MBBS,AI,Open,31340,1000,1,1500000,28000
1,535,Uttarakhand,"AIIMS, Rishikesh",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,536,Pondicherry,"JIPMER, Puducherry",MBBS,JPMR SO,OBC,1200,2059,0,0,26300
1,537,Maharashtra,"AIIMS, Nagpur",MBBS,AIIMS SO,Open,1350,500,0,0,30700
1,538,Tamil Nadu,"Madurai Med Coll, Madurai",MBBS,AI,Open,18073,3518,0,0,27315
1,539,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,OBC,1350,960,0,0,30700
1,540,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,EWS,1350,960,0,0,30700
1,541,Delhi,"NDMC Med College, Delhi",MBBS,AI,Open,105500,980,1,1500000,26000
1,542,Tamil Nadu,"Madras Med Coll, Chennai",MBBS,AI,Open,18073,7285,0,0,27315
1,543,Odisha,"AIIMS, Bhubaneswar",MBBS,AIIMS SO,Open,1350,1165,0,0,30700
1,544,Delhi,"MAMC, Delhi",MBBS,DU,Open,2095,2800,1,1500000,23000
1,545,Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,OBC,1350,960,0,0,30700
1,546,Andhra Pradesh,"AIIMS, Mangalagiri",MBBS,AIIMS SO,Open,1350,960,0,0,30700
1,547,Odisha,"AIIMS, Bhubaneswar",MBBS,AIIMS SO,Open,1350,1165,0,0,30700
