Round,AI Rank,State,Institute,Course,Quota,Category,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds
2,44219,Jammu and Kashmir,"JLNM Hosp, Rainawari",DNBOPHTHALMOLOGY,DNB Post MBBS,SC,"125,000","48,000",0,0,200
2,44225,Maharashtra,"BVDU, Pune",GENERAL SURGERY,MNG,GEN,"30,67,705","76,000",1,"12,00,000",856
2,44228,Uttar Pradesh,"Shaik-ul-Hind, Saharanpur",SPM,AIQ,OBC,"40,000","1,00,980",2,"40,00,000",500
2,44229,Haryana,"Delhi Hospital, Jhajjar",DA(NBEMS),NBE Diploma,GEN,"125,000","40,000",0,0,Info Not Available
2,44233,Odisha,"Kalinga IMS, Bhubaneswar",GENERAL MEDICINE,NRI,GEN,"50,10,000","70,000",0,0,1750
2,44237,Goa,"Goa Med Coll, Panaji",IHBT,AIQ,SC,"1,22,522","60,000",1,"50,00,000",1160
2,44238,West Bengal,"RG Kar Med Coll, Kolkata",OBG,AIQ,ST,"12,000","49,884",3,"30,00,000",1663
2,44241,Telangana,"NIMS, Hyderabad",ORTHOPAEDICS,AIQ,ST,"72,000","111,780",1,2000000,1498
2,44257,Maharashtra,"MGM Med Coll, Navi Mumbai",GENERAL MEDICINE,NRI,GEN,"1,00,00,000","88,000",1,2500000,1740
2,44271,Karnataka,"Keshava Netralaya, Hassan",DO(NBEMS),NBE Diploma,GEN,"125,000","35,000",0,0,-
2,44284,Kerala,"Govt Med Coll, Ernakulam",PSYCHIATRY,AIQ,SC,"69,470","57,876",1,"50,00,000",700
2,44292,Karnataka,"District Hospital, Chitradurga",DA(NBEMS),NBE Diploma,GEN,"125,000","45,000",1,2000000,450
2,44309,Telangana,"Malla Reddy(Women), Hyderabad",RADIO DIAGNOSIS,MNG,GEN,"60,00,000","45,000",1,1500000,1050
2,44319,Andhra Pradesh,"District Hosp, Madanapalle, AP",DA(NBEMS),NBE Diploma,GEN,"125,000","60,823",0,0,-
2,44320,Tamil Nadu,Tirunelveli Med Coll,MICROBIOLOGY,AIQ,OBC,"50,000","52,451",2,"40,00,000",1737
2,44323,Maharashtra,"District Hospital, Bhandara, MH",DA(NBEMS),NBE Diploma,OBC,"125,000","75,144",1,5000000,500
2,44328,Rajasthan,"JLNMC, Ajmer",FORENSIC MEDICINE,AIQ,GEN,"10,982","82,800",2,"25,00,000",1428
2,44330,Maharashtra,"Indira Gandhi MedColl, Nagpur",SPM,AIQ,GEN,"1,43,300","92,522",1,5000000,822
2,44335,Odisha,"Kalinga IMS, Bhubaneswar",PATHOLOGY,MNG,GEN,"9,00,000","70,000",0,0,1750
2,44348,Karnataka,"Shri BM Patil, Vijayapura",OPHTHALMOLOGY,MNG,GEN,"22,00,000","45,000",0,0,1130
2,44349,Karnataka,"JN Medical College, Belgaum",ORTHOPAEDICS,MNG,GEN,"33,82,000","45,000",1,"10,00,000",2400
2,44351,Andhra Pradesh,"Guntur Med Coll, Guntur",TBRD,AIQ,ST,"48,600","60,823",0,0,1170
2,44353,Uttar Pradesh,"Santosh Med Coll, Ghaziabad",GENERAL MEDICINE,MNG,GEN,"50,00,000","56,010",0,0,800
2,44357,Maharashtra,"MGM Med Coll, Navi Mumbai",FAMILY MEDICINE,MNG,GEN,"20,00,000","88,000",1,2500000,1740
2,44358,Tamil Nadu,"SRMC & RI, Chennai",ORTHOPAEDICS,NRI,GEN,"62,63,000","48,000",0,0,1800
2,44359,Karnataka,"JSS Med Coll, Mysore",BIOCHEMISTRY,MNG,GEN,"10,000","45,000",0,0,2060
2,44381,Andhra Pradesh,"Area Hospital, Adoni",DO(NBEMS),NBE Diploma,GEN,"125,000","60,823",0,0,Info Not Available
2,44388,Maharashtra,"MGM Med Coll, Navi Mumbai",GENERAL SURGERY,MNG,GEN,"40,00,000","88,000",1,2500000,1740
2,44399,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",PATHOLOGY,AIQ,OBC,"11,000","82,000",0,0,Info Not Available
2,44400,West Bengal,"Nilratan Sircar, Kolkata",SPM,AIQ,GEN,"12,000","49,884",3,"30,00,000",1920
2,44404,Karnataka,"JN Medical College, Belgaum",ORTHOPAEDICS,MNG,GEN,"33,82,000","45,000",1,"10,00,000",2400
2,44409,Maharashtra,"Daga Mem Women Hosp, Nagpur",DGO(NBEMS),NBE Diploma,SC,"125,000","75,144",1,5000000,Info Not Available
2,44411,Maharashtra,"Tata Memorial, Mumbai",MICROBIOLOGY,AIQ,GEN,"1,05,500","100,800",1,"25,00,000",614
2,44416,Jammu and Kashmir,"Gove Med Coll, Jammu",PATHOLOGY,AIQ,OBC,"25,000","59,500",0,0,1700
2,44420,Delhi,"MAMC, Delhi",BIOCHEMISTRY,AIQ,GEN,"57,600","1,26,927",0,0,2800
2,44426,Maharashtra,"BVDU, Pune",GENERAL SURGERY,MNG,GEN,"30,67,705","76,000",1,"12,00,000",856
2,44428,Delhi,"VMMC, Delhi",SPORTS MEDICINE,IP,GEN,"41,000","1,20,965",0,0,1550
2,44429,Tamil Nadu,"SRMC & RI, Chennai",RADIO DIAGNOSIS,NRI,GEN,"62,63,000","48,000",0,0,1800
2,44453,Himachal Pradesh,"RPG, Tanda",SPM,AIQ,OBC,"39,000","40,000",3,"40,00,000",802
2,44463,Tamil Nadu,"Rajah Muthiah, Annamalainagar",PAEDIATRICS,AIQ,ST,"50,000","52,451",2,"40,00,000",1400
2,44464,Uttar Pradesh,"Charak Hosp & RC, Lucknow",DA(NBEMS),NBE Diploma,GEN,"125,000","56,100",0,0,Info Not Available
2,44471,Karnataka,"Rangadore Mem Hosp, Bangalore",DFAM(NBEMS),NBE Diploma,GEN,"125,000","45,000",0,0,210
2,44485,Maharashtra,"MPGIMER, Nashik",GENERAL SURGERY,AIQ,ST,"1,43,300","92,522",1,5000000,-
2,44491,Delhi,"Lady Hardinge, Delhi",PATHOLOGY,DU,OBC,"57,600","1,26,927",0,0,877
2,44496,Delhi,"Lady Hardinge, Delhi",PATHOLOGY,DU,GEN,"57,600","1,26,927",0,0,877
2,44505,Chhattisgarh,"VYIMS, Raipur",DA(NBEMS),NBE Diploma,GEN,"125,000","53,550",0,0,175
2,44507,Andhra Pradesh,"Andhra Med Coll, Vizag",SPM,AIQ,GEN,"48,600","60,823",0,0,1030
2,44509,Maharashtra,"SethVCGandhi Mun Gen Hos,Mumbai",DNBPATHOLOGY,DNB Post MBBS,OBC,"125,000","75,144",0,0,596
2,44519,Bihar,"Darbhanga, Lehriasarai",SPM,AIQ,GEN,"9,000","82,000",3,"25,00,000",1030
2,44520,Assam,"Jorhat Med Coll, Jorhat",PSYCHIATRY,AIQ,SC,"17,900","55,200",2,"20,00,000",814
2,44523,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",SPM,AIQ,EWS,"1,43,300","92,522",1,5000000,1462
2,44545,Maharashtra,"JN Med College, Meghe, Wardha",PAEDIATRICS,MNG,GEN,"41,50,000","66,829",1,500000,2150
2,44548,Gujarat,"Govt Med Coll, Surat",TBRD,AIQ,ST,"30,000","100,800",1,"40,00,000",1150
2,44554,Odisha,"IMS & SUM, Bhubaneswar",ANAESTHESIOLOGY,MNG,GEN,"19,80,000","60,000",0,0,1410
2,44556,Andhra Pradesh,"SVIMS, Tirupati",MICROBIOLOGY,AIQ,OBC,"2,11,600","80,904",1,"40,00,000",1257
2,44577,Rajasthan,"Mahatma Gandhi Hosp, Bhilwara",DLO(NBEMS),NBE Diploma,GEN,"125,000","60,375",0,0,Info Not Available
2,44581,West Bengal,"College of Med & SDH, Kolkata",SPM,AIQ,GEN,"12,000","49,884",3,"30,00,000",500
2,44583,Madhya Pradesh,"Bombay Hospital, Indore",DFAM(NBEMS),NBE Diploma,GEN,"125,000","75,444",0,0,350
2,44593,Chhattisgarh,"Govt Med Coll, Ambikapur",PATHOLOGY,AIQ,OBC,"20,000","67,500",2,"50,00,000",785
2,44599,West Bengal,"DiamondHarbour(Gov),Harindanga",DA(NBEMS),NBE Diploma,OBC,"125,000","49,884",0,0,726
2,44607,Gujarat,"Gujarat IMH Hosp, Ahmedabad",DNBPSYCHIATRY,DNB Post MBBS,SC,"125,000","1,00,800",0,0,312
2,44658,Maharashtra,"MGM Med Coll, Aurangabad",PAEDIATRICS,MNG,GEN,"40,00,000","88,000",1,2500000,700
2,44662,Rajasthan,"Rajiv Gandhi Gen Hosp, Alwar",DFAM(NBEMS),NBE Diploma,GEN,"125,000","60,375",0,0,Info Not Available
2,44664,Madhya Pradesh,"Jabalpur Hosp & Res Center, MP",DA(NBEMS),NBE Diploma,GEN,"125,000","45,000",0,0,300
2,44666,Rajasthan,"Govt DB Dist Hosp, Churu",DA(NBEMS),NBE Diploma,GEN,"125,000","60,375",0,0,Info Not Available
2,44667,Karnataka,"SDU Med Coll, Kolar",ORTHOPAEDICS,MNG,GEN,"32,00,000","45,000",1,"22,00,000",1100
2,44668,Karnataka,"JN Medical College, Belgaum",ENT,MNG,GEN,"27,90,000","45,000",1,"10,00,000",2400
2,44671,Telangana,"Malla Reddy(Women), Hyderabad",RADIATION ONCOLOGY,MNG,GEN,"25,00,000","45,000",1,1500000,1050
2,44676,Punjab,"Sacred Heart Hosp, Jalandhar",DA(NBEMS),NBE Diploma,GEN,"125,000","67,968",0,0,200
2,44682,Rajasthan,"Govt RDBP Jaipuria Hosp,Jaipur",DNBOBG,DNB Post MBBS,ST,"125,000","70,656",0,0,521
2,44688,Jharkhand,"Rajendra IMS, Ranchi",MICROBIOLOGY,AIQ,GEN,"1,500","1,00,770",3,"30,00,000",1754
2,44691,Maharashtra,"Govt Med Coll & Hosp,Nandurbar",DNBPATHOLOGY,DNB Post MBBS,GEN,"125,000","75,144",1,5000000,315
2,44695,West Bengal,"AIIHPH, Kolkata",SPM,AIQ,SC,"12,000","111,780",0,0,Info Not Available
2,44696,Andhra Pradesh,"Andhra Med Coll, Vizag",SPM,AIQ,GEN,"48,600","60,823",0,0,1030
2,44707,Madhya Pradesh,"Govt Med Coll, Datia",OBG,AIQ,ST,"1,01,500","75,444",1,1000000,540
2,44709,Haryana,"MMIMS, Mullana, Ambala",GENERAL SURGERY,MNG,GEN,"27,95,000","56,100",1,1000000,940
2,44717,Maharashtra,"DY Patil, Pimpri, Pune",PAEDIATRICS,MNG,GEN,"45,00,000","76,629",1,0,2011
2,44726,Kerala,"Medical College, Trivandrum",MICROBIOLOGY,AIQ,OBC,"69,470","57,876",1,"50,00,000",2126
2,44732,Karnataka,"District Hospital, Ballari",DA(NBEMS),NBE Diploma,GEN,"125,000","45,000",1,2000000,210
2,44735,Gujarat,"Govt Med Coll, Surat",SPM,AIQ,OBC,"30,000","100,800",0,0,1150
2,44738,Delhi,"ABVIMS (Dr RML Hosp), Delhi",ANAESTHESIOLOGY,IP,OBC,"41,000","1,20,965",0,0,1626
2,44741,Maharashtra,"DY Patil, Pimpri, Pune",TBRD,MNG,GEN,"40,00,000","76,629",1,0,2011
2,44742,Gujarat,"GMERS MedColl Hosp,Mehsana",DGO(NBEMS),NBE Diploma,SC,"125,000","75,600",0,0,Info Not Available
2,44743,Karnataka,"JSS Med Coll, Mysore",ANAESTHESIOLOGY,MNG,GEN,"22,00,000","45,000",0,0,2060
2,44776,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",PATHOLOGY,AIQ,SC,"48,600","60,823",0,0,1450
2,44778,Uttar Pradesh,"MLN Med Coll, Allahabad",ORTHOPAEDICS,AIQ,ST,"40,000","1,00,980",2,"40,00,000",Info Not Available
2,44780,Tamil Nadu,"Vinayaka Missions, Salem",GENERAL MEDICINE,MNG,GEN,"40,12,000","35,000",0,0,560
2,44784,Tamil Nadu,"Shri Satya Sai, Kancheepuram",RADIO DIAGNOSIS,MNG,GEN,"50,00,000","35,000",0,0,1120
2,44789,Haryana,"MMIMS, Mullana, Ambala",ENT,MNG,GEN,"20,95,000","56,100",1,1000000,940
2,44795,Rajasthan,"SMS, Jaipur",SPM,AIQ,OBC,"11,647","82,800",2,"25,00,000",5702
2,44797,Delhi,"St Stephen's Hospital, Delhi",DNBCOMMUNITY MEDICINE,DNB Post MBBS,GEN,"125,000","63,000",0,0,595
2,44810,Maharashtra,"Govt Med Coll, Aurangabad",ORTHOPAEDICS,AIQ,ST,"1,43,300","92,522",1,5000000,1177
2,44814,Maharashtra,"MGM Med Coll, Navi Mumbai",DERMATOLOGY,NRI,GEN,"1,00,00,000","88,000",1,2500000,1740
2,44819,Assam,"Jorhat Med Coll, Jorhat",ANAESTHESIOLOGY,AIQ,SC,"17,900","55,200",2,"20,00,000",814
2,44831,Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",PAEDIATRICS,MNG,GEN,"38,00,000","48,000",0,0,1180
2,44841,Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",SPM,AIQ,GEN,"48,600","60,823",0,0,500
2,44854,Rajasthan,"Govt MedColl Hosp,RamasiyaPali",DLO(NBEMS),NBE Diploma,EWS,"125,000","60,375",0,0,Info Not Available
2,44860,Maharashtra,"Grant Med Coll, Mumbai",EMERGENCY MEDICINE,AIQ,ST,"1,43,300","92,522",1,5000000,2844
2,44871,Telangana,"Gandhi Med Coll, Secunderabad",MICROBIOLOGY,AIQ,GEN,"25,000","58,289",1,2000000,1200
2,44874,Jharkhand,"CIP, Ranchi",PSYCHIATRY,AIQ,ST,"3,000","1,00,706",0,0,643
2,44881,Tamil Nadu,"SRMC & RI, Chennai",GENERAL MEDICINE,NRI,GEN,"62,63,000","48,000",0,0,1800
2,44897,Uttar Pradesh,"IMS(BHU), Varanasi",MICROBIOLOGY,AIQ,GEN,"48,226","1,00,706",0,0,1165
2,44907,Tamil Nadu,"Vinayaka Missions, Salem",GENERAL MEDICINE,MNG,GEN,"40,12,000","35,000",0,0,560
2,44908,Uttar Pradesh,"IMS(BHU), Varanasi",MICROBIOLOGY,AIQ,GEN,"48,226","1,00,706",0,0,1165
2,44909,Bihar,"Darbhanga, Lehriasarai",ANAESTHESIOLOGY,AIQ,SC,"9,000","82,000",3,"25,00,000",1030
2,44917,Bihar,"Patna Med Coll, Patna",OBG,AIQ,ST,"9,000","82,000",3,"25,00,000",1748
2,44918,Maharashtra,"Rural Med Coll, LONI",ANAESTHESIOLOGY,MNG,GEN,"22,40,000","64,559",1,"5,00,000",1275
2,44922,Maharashtra,"MGM Med Coll, Aurangabad",PSYCHIATRY,MNG,GEN,"30,00,000","88,000",1,2500000,700
2,44934,Karnataka,"Sir CVRaman Gen Hos, Bangalore",DGO(NBEMS),NBE Diploma,SC,"125,000","45,000",1,2000000,Info Not Available
2,44936,Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",SPM,AIQ,GEN,"48,600","60,823",0,0,715
2,44938,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",MICROBIOLOGY,AIQ,GEN,"1,43,300","92,522",1,5000000,1462
2,44944,Gujarat,"BJMC, Ahmedabad",SPM,AIQ,OBC,"30,000","100,800",0,0,1557
2,44950,Kerala,"Govt Med Coll, Thrissur",FORENSIC MEDICINE,AIQ,GEN,"69,470","57,876",1,"50,00,000",1400
2,44954,Maharashtra,"MGM Med Coll, Aurangabad",PAEDIATRICS,MNG,GEN,"40,00,000","88,000",1,2500000,700
2,44957,Punjab,"Guru Govind Singh, Faridkot",GENERAL SURGERY,AIQ,ST,"1,25,000","67,968",1,"10,00,000",1000
2,44960,West Bengal,"Baruipur SD Hosp, Baruipur",DO(NBEMS),NBE Diploma,GEN,"125,000","49,884",0,0,250
2,44962,Delhi,"VMMC, Delhi",ANAESTHESIOLOGY,AIQ,ST,"41,000","1,20,965",0,0,1550
2,44982,West Bengal,"Ranaghat Sub Div Hosp,Anulia,WB",DA(NBEMS),NBE Diploma,GEN,"125,000","49,884",0,0,250
2,44987,Tamil Nadu,"ESI PGIMSR, KK Nagar, Chennai",SPM,AIQ,EWS,"2,50,000","1,11,780",2,"10,00,000",470
2,44991,Uttar Pradesh,"Dr RML IMS,Lucknow",DNBFORENSIC MEDICINE,DNB Post MBBS,OBC,"125,000","100,980",0,0,350
2,44994,Andhra Pradesh,"Area Hospital, Gudiwada, AP",DA(NBEMS),NBE Diploma,OBC,"125,000","60,823",0,0,-
2,44996,Dadra and Nagar Haveli,"NAMO MERI Govt MedColl,Silvassa",ANAESTHESIOLOGY,AIQ,SC,"11,25,000","50,000",3,5000000,650
2,44998,Telangana,"Malla Reddy IMS, Hyderabad",PAEDIATRICS,MNG,GEN,"50,00,000","45,000",1,1500000,940
2,44999,Tamil Nadu,"Meenakshi Med Coll, Enathur",GENERAL MEDICINE,MNG,GEN,"40,00,000","25,000",0,0,1110
2,45001,Uttar Pradesh,"Fortune Hospital, Kanpur, UP",DA(NBEMS),NBE Diploma,GEN,"125,000","50,000",0,0,200
2,45013,Telangana,"Govt Med Coll, Siddipet",SPM,AIQ,OBC,"25,000","58,289",1,2000000,780
2,45014,Rajasthan,"Govt Amrit Kaur Hosp, Ajmer",DA(NBEMS),NBE Diploma,GEN,"125,000","60,375",0,0,Info Not Available
2,45020,Delhi,"VMMC, Delhi",ANATOMY,AIQ,GEN,"41,000","1,20,965",0,0,1550
2,45021,Maharashtra,"Breach Candy Hospital, Mumbai",DNBMICROBIOLOGY,DNB Post MBBS,GEN,"125,000","89,000",0,0,213
2,45032,Telangana,"Osmania Med Coll, Hyderabad",DERMATOLOGY,AIQ,GEN-PwD,"25,000","58,289",1,2000000,4800
2,45033,Pondicherry,"Aarupadai Veedu, Pondicherry",GENERAL MEDICINE,MNG,GEN,"43,00,000","40,000",0,0,584
2,45038,Assam,"Tezpur Med Coll, Tezpur",ANAESTHESIOLOGY,AIQ,SC,"17,900","55,200",2,"20,00,000",500
2,45042,Uttar Pradesh,"KGMU, Lucknow",MICROBIOLOGY,AIQ,GEN,"54,700","109,955",2,"40,00,000",4500
2,45046,Pondicherry,"IG GovtGenHosp&PGI,Pondicherry",DNBGENERAL MEDICINE,DNB Post MBBS,ST,"125,000","43,000",0,0,626
2,45051,Telangana,"Malla Reddy IMS, Hyderabad",GENERAL MEDICINE,MNG,GEN,"55,00,000","45,000",1,1500000,940
2,45053,Maharashtra,"BVDU, Pune",PSYCHIATRY,MNG,GEN,"29,21,625","76,000",1,"12,00,000",856
2,45057,Delhi,"Hamdard Institute, Delhi",RADIO DIAGNOSIS,NRI,GEN,"70,98,000","80,000",0,0,710
2,45068,Karnataka,"Venugram Hospital, Belagavi,KAR",DA(NBEMS),NBE Diploma,GEN,"125,000","56,250",0,0,100
2,45074,Delhi,"ABVIMS (Dr RML Hosp), Delhi",MICROBIOLOGY,AIQ,OBC,"41,000","1,20,965",0,0,1626
2,45081,Maharashtra,"MGM Med Coll, Navi Mumbai",PAEDIATRICS,MNG,GEN,"40,00,000","88,000",1,2500000,1740
2,45091,Maharashtra,"DY Patil, Pimpri, Pune",PAEDIATRICS,MNG,GEN,"45,00,000","76,629",1,0,2011
2,45094,Telangana,"Malla Reddy(Women), Hyderabad",RADIO DIAGNOSIS,MNG,GEN,"60,00,000","45,000",1,1500000,1050
2,45101,Karnataka,"JSS Med Coll, Mysore",ANAESTHESIOLOGY,MNG,GEN,"22,00,000","45,000",0,0,2060
2,45109,Uttar Pradesh,"Raj Eye Hospital, Gorakhpur",DO(NBEMS),NBE Diploma,GEN,"125,000","35,000",0,0,Info Not Available
2,45126,Karnataka,"Siddhartha Med Coll, Tumkur",PAEDIATRICS,MNG,GEN,"31,50,000","30,000",0,0,960
2,45132,Gujarat,"Medical College, Baroda",MICROBIOLOGY,AIQ,GEN,"30,000","100,800",1,"40,00,000",1250
2,45144,Rajasthan,"SMS, Jaipur",MICROBIOLOGY,AIQ,GEN,"11,647","82,800",2,"25,00,000",5702
2,45158,Maharashtra,"DY Patil, Pimpri, Pune",TBRD,MNG,GEN,"40,00,000","76,629",1,0,2011
2,45174,Kerala,"Amrita School of Med, Kochi",ANAESTHESIOLOGY,MNG,GEN,"25,00,000","43,000",0,0,1110
2,45186,Karnataka,"Shri BM Patil, Vijayapura",OPHTHALMOLOGY,MNG,GEN,"22,00,000","45,000",0,0,1130
2,45189,Kerala,"Amrita School of Med, Kochi",ANAESTHESIOLOGY,MNG,GEN,"25,00,000","43,000",0,0,1110
2,45206,Uttar Pradesh,"LLRM Med Coll, Meerut",GENERAL SURGERY,AIQ,ST,"40,000","1,00,980",2,"40,00,000",1090
2,45209,West Bengal,"M R Bangur Hospital, Kolkata",DNBGENERAL MEDICINE,DNB Post MBBS,ST,"125,000","49,884",0,0,1125
2,45216,Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",PAEDIATRICS,MNG,GEN,"38,00,000","48,000",0,0,1180
2,45232,Uttar Pradesh,"Autonomous State MC, Ayodhya",DGO(NBEMS),NBE Diploma,SC,"125,000","80,000",0,0,300
2,45235,Odisha,"SCB, Cuttack",PATHOLOGY,AIQ,SC,"38,500","88,686",2,"66,30,000",2106
2,45244,Jammu and Kashmir,"Gove Med Coll, Jammu",GENERAL SURGERY,AIQ,ST,"25,000","59,500",0,0,1700
2,45256,Tamil Nadu,"Stanley Med Coll, Chennai",BIOCHEMISTRY,AIQ,OBC,"50,000","52,451",2,"40,00,000",1661
2,45257,Karnataka,"VIMS, Bellary",ORTHOPAEDICS,AIQ,ST,"1,24,150","56,250",3,"50,00,000",1295
2,45259,Pondicherry,"MGMC & RI, Pondicherry",TBRD,MNG,GEN,"40,00,000","40,000",0,0,1380
2,45260,Delhi,"MAMC, Delhi",PHYSIOLOGY,AIQ,GEN,"57,600","1,26,927",0,0,2800
2,45268,Karnataka,"Siddhartha Med Coll, Tumkur",PAEDIATRICS,MNG,GEN,"31,50,000","30,000",0,0,960
2,45273,Odisha,"IMS & SUM, Bhubaneswar",ANAESTHESIOLOGY,MNG,GEN,"19,80,000","60,000",0,0,1410
2,45274,Tamil Nadu,"SRM Med Coll, Kancheepuram",GENERAL SURGERY,MNG,GEN,"35,00,000","50,923",0,0,1590
2,45276,Rajasthan,"Tibra Eye Hosp Sikar, Rajasthan",DO(NBEMS),NBE Diploma,GEN,"125,000","53,935",0,0,-
2,45280,Delhi,"VMMC, Delhi",ANAESTHESIOLOGY,IP,SC,"41,000","1,20,965",0,0,1550
2,45282,Karnataka,"JSS Med Coll, Mysore",ANAESTHESIOLOGY,MNG,GEN,"22,00,000","45,000",0,0,2060
2,45283,Odisha,"Kalinga IMS, Bhubaneswar",GENERAL MEDICINE,NRI,GEN,"50,10,000","70,000",0,0,1750
2,45290,Uttar Pradesh,"BRD Med Coll, Gorakhpur",PATHOLOGY,AIQ,EWS,"40,000","1,00,980",2,"40,00,000",1050
2,45291,Jammu and Kashmir,"Govt Med Coll, Srinagar",PATHOLOGY,AIQ,OBC,"35,750","59,500",0,0,2150
2,45296,Gujarat,"BJMC, Ahmedabad",ENT,AIQ,ST,"30,000","100,800",1,"40,00,000",1557
2,45303,Telangana,"Malla Reddy IMS, Hyderabad",GENERAL MEDICINE,MNG,GEN,"55,00,000","45,000",1,1500000,940
2,45305,Tamil Nadu,Chengalpattu Med Coll,PHARMACOLOGY,AIQ,OBC,"50,000","52,451",2,"40,00,000",700
2,45308,Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",PSYCHIATRY,AIQ,SC,"48,600","60,823",0,0,500
2,45312,Maharashtra,"DY Patil, Kolhapur",ORTHOPAEDICS,MNG,GEN,"32,55,000","76,629",1,"20,00,000",800
2,45323,Uttar Pradesh,"Govt Med Coll, Firozobad",SPM,AIQ,GEN,"40,000","1,00,980",2,"40,00,000",517
2,45329,Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",PAEDIATRICS,MNG,GEN,"38,00,000","48,000",0,0,1180
2,45332,Telangana,"Malla Reddy IMS, Hyderabad",ENT,MNG,GEN,"26,00,000","45,000",1,1500000,940
2,45345,Telangana,"Osmania Med Coll, Hyderabad",ANAESTHESIOLOGY,AIQ,ST,"25,000","58,289",1,2000000,4800
2,45347,Delhi,"UCMS, Delhi",FORENSIC MEDICINE,AIQ,OBC,"57,600","1,26,927",0,0,1000
2,45356,Rajasthan,"Govt DB Dist Hosp, Churu",DO(NBEMS),NBE Diploma,EWS,"125,000","60,375",0,0,Info Not Available
2,45360,Tamil Nadu,"ACS Med Coll, Chennai",DERMATOLOGY,MNG,GEN,"50,00,000","20,000",0,0,1050
2,45366,Haryana,"ESIC Med Coll, Faridabad",SPM,AIQ,OBC,"2,50,000","1,15,853",2,"10,00,000",625
2,45368,Uttar Pradesh,"RajaPratapBahadurHosp,Pratapgar",DGO(NBEMS),NBE Diploma,SC,"125,000","80,000",0,0,336
2,45380,Pondicherry,"MGMC & RI, Pondicherry",PAEDIATRICS,MNG,GEN,"40,00,000","40,000",0,0,1380
2,45382,Tamil Nadu,"Shri Satya Sai, Kancheepuram",RADIO DIAGNOSIS,MNG,GEN,"50,00,000","35,000",0,0,1120
2,45391,Rajasthan,"Rajiv Gandhi Gen Hosp, Alwar",DFAM(NBEMS),NBE Diploma,GEN,"125,000","60,375",0,0,Info Not Available
2,45397,West Bengal,"District Hospital, Howrah",DO(NBEMS),NBE Diploma,GEN,"125,000","49,884",0,0,642
2,45401,Delhi,"UCMS, Delhi",SPM,DU,GEN,"57,600","1,26,927",0,0,1000
2,45403,Maharashtra,"Govt Med Coll&Hosp,Sindhurdurg",DA(NBEMS),NBE Diploma,EWS,"125,000","75,144",1,5000000,500
2,45408,Karnataka,"Siddhartha Med Coll, Tumkur",PAEDIATRICS,MNG,GEN,"31,50,000","30,000",0,0,960
2,45417,Telangana,"Malla Reddy(Women), Hyderabad",RADIO DIAGNOSIS,MNG,GEN,"60,00,000","45,000",1,1500000,1050
2,45428,Maharashtra,"Grant Med Coll, Mumbai",BIOCHEMISTRY,AIQ,GEN,"1,43,300","92,522",1,5000000,2844
2,45429,Maharashtra,"Topiwala, Mumbai",SPM,AIQ,OBC,"1,43,300","92,522",1,5000000,1300
2,45433,Tamil Nadu,"Rajah Muthiah, Annamalainagar",PHARMACOLOGY,AIQ,GEN,"50,000","52,451",2,"40,00,000",1400
2,45439,Punjab,"Amandeep Medicity, Amritsar",DA(NBEMS),NBE Diploma,GEN,"125,000","67,968",0,0,500
2,45452,Pondicherry,"Vinayaka Missions, Karaikal",OBG,MNG,GEN,"38,00,000","40,000",0,0,590
2,45455,Maharashtra,"BVDU, Sangli",OPHTHALMOLOGY,MNG,GEN,"24,31,010","76,000",1,"12,00,000",853
2,45457,Telangana,"Malla Reddy IMS, Hyderabad",OBG,MNG,GEN,"50,00,000","45,000",1,1500000,940
2,45463,Telangana,"Malla Reddy(Women), Hyderabad",RADIO DIAGNOSIS,MNG,GEN,"60,00,000","45,000",1,1500000,1050
2,45464,Uttar Pradesh,"Midland HC & RC, Lucknow",DA(NBEMS),NBE Diploma,GEN,"125,000","35,000",0,0,Info Not Available
2,45467,Kerala,"Govt Med Coll, Kottayam",OBG,AIQ,ST,"69,470","57,876",1,"50,00,000",Info Not Available
2,45469,Chhattisgarh,"VYIMS, Raipur",DA(NBEMS),NBE Diploma,GEN,"125,000","53,550",0,0,175
2,45473,Karnataka,"JN Medical College, Belgaum",ORTHOPAEDICS,MNG,GEN,"33,82,000","45,000",1,"10,00,000",2400
2,45479,Odisha,"IMS & SUM, Bhubaneswar",ANAESTHESIOLOGY,MNG,GEN,"19,80,000","60,000",0,0,1410
2,45483,Assam,"Gauhati Med Coll, Guwahati",TBRD,AIQ,ST,"17,900","55,200",2,"20,00,000",2185
2,45485,Delhi,"ABVIMS (Dr RML Hosp), Delhi",ORTHOPAEDICS,IP,SC,"41,000","1,20,965",0,0,1626
2,45504,Uttar Pradesh,"MRA Med Coll, Ambedkar Nagar",DFAM(NBEMS),NBE Diploma,GEN,"125,000","80,000",0,0,Info Not Available
