Round,AI Rank,State,Institute,Course,Quota,Category,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds
4,116851,Maharashtra,"AFMC, Pune",GENERAL MEDICINE,AFMS,AFMS-Priority III,"1,43,500",91282,5,"57,50,000",1082
4,116856,Delhi,"Hindu Rao, Delhi",DA,DU,GEN,"57,600","1,26,927",0,0,832
4,116918,Madhya Pradesh,"Gandhi Med Coll, Bhopal",MICROBIOLOGY,AIQ,SC,"1,01,500",75444,1,1000000,1135
4,116919,Rajasthan,"SMS, Jaipur",PHARMACOLOGY,AIQ,SC,"11,647","82,800",2,"25,00,000",5702
4,117067,Gujarat,"Govt Med Coll, Surat",ANATOMY,AIQ,OBC,"30,000",100800,0,0,1150
4,117152,Maharashtra,"Krishna IMS, Karad",ANATOMY,MNG,GEN,0,"88,213",1,"5,00,000",1125
4,117188,Kerala,"Govt Med Coll, Kozhikode",ANATOMY,AIQ,GEN,"69,470",57876,1,"50,00,000",3025
4,117494,Rajasthan,"SMS, Jaipur",ANATOMY,AIQ,GEN,"11,647","82,800",2,"25,00,000",5702
4,117674,Maharashtra,"DY Patil, Navi Mumbai",RADIO DIAGNOSIS,NRI,GEN,"1,08,55,000",76629,1,1000000,1662
4,118000,Jharkhand,"Rajendra IMS, Ranchi",PHYSIOLOGY,AIQ,GEN,1500,"1,00,770",3,"30,00,000",1754
4,118006,Pondicherry,"Vinayaka Missions, Karaikal",OBG,NRI,GEN,"55,67,000",40000,0,0,590
4,118117,Bihar,"Patna Med Coll, Patna",ANATOMY,AIQ,GEN,"9,000",82000,3,"25,00,000",1748
4,118220,Gujarat,"Govt Med Coll, Surat",MICROBIOLOGY,AIQ,SC,"30,000",100800,1,"40,00,000",1150
4,118379,Uttar Pradesh,"S N Med Coll, Agra",ANATOMY,AIQ,GEN,40000,"1,00,980",2,"40,00,000",976
4,118626,Haryana,"MMIMS, Mullana, Ambala",PATHOLOGY,MNG,GEN,"17,95,000",56100,1,1000000,940
4,118941,West Bengal,"Durgapur SD Hosp, Bidhannagar",DCH(NBEMS),NBE Diploma,ST,125000,49884,0,0,Info Not Available
4,119022,Karnataka,Kodagu Inst of Med Sciences,FORENSIC MEDICINE,AIQ,SC,"69,150",56250,3,"50,00,000",600
4,119031,Odisha,"VIMSAR, Burla",MICROBIOLOGY,AIQ,OBC,"38,500","88,686",2,"66,30,000",1071
4,119065,Maharashtra,"BVDU, Sangli",SPM,MNG,GEN,"10,00,000","76,000",1,"12,00,000",853
4,119135,Karnataka,Karwar Inst of Med Sciences,FORENSIC MEDICINE,AIQ,GEN,"69,150",56250,3,"50,00,000",650
4,119250,Assam,"Fakhruddin Ali Ahmed, Barpeta",MICROBIOLOGY,AIQ,OBC,"17,900","55,200",2,"20,00,000",470
4,119366,Gujarat,"GMERS MedColl Hosp,Himmatnagar",DNBMICROBIOLOGY,DNB Post MBBS,OBC,125000,"1,00,800",0,0,700
4,119371,Uttarakhand,"Doon Med Coll, Dehradun",PHARMACOLOGY,AIQ,OBC,"1,00,000","71,257",0,0,436
4,119427,Bihar,"Jawaharlal Nehru, Bhagalpur",ANATOMY,AIQ,GEN,"9,000",82000,3,"25,00,000",800
4,119470,Madhya Pradesh,"Bundelkhand Med Coll, Sagar",BIOCHEMISTRY,AIQ,GEN,"1,01,500",75444,1,1000000,750
4,119496,Rajasthan,"RNT, Udaipur",ANATOMY,AIQ,GEN,"12,812","82,800",2,"25,00,000",2206
4,119689,Himachal Pradesh,"IGMC, Shimla",PHYSIOLOGY,AIQ,OBC,"39,000","40,000",3,"40,00,000",1031
4,119703,Haryana,"MMIMS, Mullana, Ambala",PATHOLOGY,MNG,GEN,"17,95,000",56100,1,1000000,940
4,119878,Madhya Pradesh,"Atal Bihari Vajpayee, Vidisha",PHYSIOLOGY,AIQ,GEN,"1,01,500",75444,1,1000000,300
4,119931,Tamil Nadu,"Meenakshi Med Coll, Enathur",RADIO DIAGNOSIS,NRI,GEN,"64,30,000",25000,0,0,1110
4,120036,Andhra Pradesh,"ACSR Medical College, Nellore",ANATOMY,AIQ,GEN,"48,600",60823,0,0,355
4,120099,Madhya Pradesh,"Govt Med Coll, Ratlam",PHYSIOLOGY,AIQ,GEN,"1,01,500",75444,1,1000000,300
4,120129,Kerala,"Govt Med Coll, Kozhikode",ANATOMY,AIQ,GEN,"69,470",57876,1,"50,00,000",3025
4,120158,Maharashtra,"Seth GS, Mumbai",PHYSIOLOGY,AIQ,ST,"1,43,300",92522,1,5000000,2250
4,120180,Uttar Pradesh,"JNMC (AMU), Aligarh",PHYSIOLOGY,AIQ,SC,38000,"1,08,000",0,0,1269
4,120279,Delhi,"Lady Hardinge, Delhi",BIOCHEMISTRY,DU,GEN,"57,600","1,26,927",0,0,877
4,120320,Telangana,"Govt Med Coll, Mahabubnagar",ANATOMY,AIQ,GEN,"25,000",58289,1,2000000,900
4,120421,Assam,"Tezpur Med Coll, Tezpur",PATHOLOGY,AIQ,ST,"17,900","55,200",2,"20,00,000",500
4,120470,Uttar Pradesh,"IMS(BHU), Varanasi",PATHOLOGY,AIQ,ST,"48,226","1,00,706",0,0,1165
4,120541,Maharashtra,"BVDU, Sangli",RADIO DIAGNOSIS,NRI,GEN,"1,06,09,000","76,000",1,"12,00,000",853
4,120596,Rajasthan,"Govt Med Coll, Pali",PHYSIOLOGY,AIQ,OBC,"12,812","82,800",2,"25,00,000",-
4,120597,Telangana,"Kakatiya Med Coll, Warangal",BIOCHEMISTRY,AIQ,GEN,"25,000",58289,1,2000000,1150
4,120776,Uttar Pradesh,"Govt Allopathic Med Coll,Banda",PHYSIOLOGY,AIQ,GEN,40000,"1,00,980",2,"40,00,000",430
4,120815,Uttarakhand,"Doon Med Coll, Dehradun",FORENSIC MEDICINE,AIQ,OBC,"1,00,000","71,257",0,0,436
4,120921,Jammu and Kashmir,"Gove Med Coll, Jammu",PHYSIOLOGY,AIQ,GEN,"25,000",59500,0,0,1700
4,120961,Tamil Nadu,"ACS Med Coll, Chennai",MICROBIOLOGY,MNG,GEN,"5,00,000","20,000",0,0,1050
4,121313,Madhya Pradesh,"Atal Bihari Vajpayee, Vidisha",SPM,AIQ,ST,"1,01,500",75444,1,1000000,300
4,121345,Assam,"Gauhati Med Coll, Guwahati",FORENSIC MEDICINE,AIQ,OBC,"17,900","55,200",2,"20,00,000",2185
4,121475,Karnataka,"ESI, Bangalore",ANATOMY,AIQ,GEN,"2,50,000","1,11,780",2,"10,00,000",530
4,121676,Karnataka,"Gadag IMS, Gadag",FORENSIC MEDICINE,AIQ,GEN,"69,150",56250,3,"50,00,000",Info Not Available
4,121803,West Bengal,Burdwan Medical College,MICROBIOLOGY,AIQ,SC,"12,000",49884,3,"30,00,000",1099
4,121849,Assam,"Gauhati Med Coll, Guwahati",PHYSIOLOGY,AIQ,GEN,"17,900","55,200",2,"20,00,000",2185
4,121886,Telangana,"ESIC Med Coll,Sanath Nagar",BIOCHEMISTRY,AIQ,SC,"2,50,000","1,26,927",2,"10,00,000",690
4,122016,Maharashtra,"AFMC, Pune",FORENSIC MEDICINE,AFMS,GEN,"1,43,500",91282,5,"57,50,000",1082
4,122026,Tamil Nadu,"ACS Med Coll, Chennai",GENERAL SURGERY,NRI,GEN,"65,13,000","20,000",0,0,1050
4,122108,Telangana,"Malla Reddy IMS, Hyderabad",TBRD,NRI,GEN,"70,98,000",45000,1,1500000,940
4,122269,Odisha,"VIMSAR, Burla",FORENSIC MEDICINE,AIQ,GEN,"38,500","88,686",2,"66,30,000",1071
4,122280,Karnataka,"Sri Siddhartha IMS, T. Begur",PATHOLOGY,MNG,GEN,"10,00,000",30000,0,0,720
4,122310,Haryana,"MMIMS, Mullana, Ambala",PATHOLOGY,MNG,GEN,"17,95,000",56100,1,1000000,940
4,122692,Karnataka,"Shri Atal Bihari Vajpayee, BLR",BIOCHEMISTRY,AIQ,OBC,"41,650",56250,3,"50,00,000",956
4,122728,Rajasthan,"Jhalawar Med Coll, Jhalawar",ANATOMY,AIQ,GEN,"88,265","82,800",2,"25,00,000",Info Not Available
4,122798,Jammu and Kashmir,"Govt Med Coll, Srinagar",SPM,AIQ,SC,"35,750",59500,0,0,2150
4,122897,Maharashtra,"Govt Med Coll, Chandrapur",FORENSIC MEDICINE,AIQ,OBC,"1,43,300",92522,1,5000000,650
4,122959,Karnataka,"Belagavi IMS, Belagavi",ANATOMY,AIQ,GEN,"41,650",56250,3,"50,00,000",1000
4,123027,Tripura,"Agartala Med Coll, Agartala",FORENSIC MEDICINE,AIQ,OBC,"1,50,000","55,200",1,"35,00,000",580
4,123071,Goa,"Goa Med Coll, Panaji",PHYSIOLOGY,AIQ,GEN,"1,22,522",60000,1,"50,00,000",1160
4,123162,West Bengal,Burdwan Medical College,PHARMACOLOGY,AIQ,OBC,"12,000",49884,3,"30,00,000",1099
4,123307,Andhra Pradesh,"Andhra Med Coll, Vizag",PHARMACOLOGY,AIQ,SC,"48,600",60823,0,0,1030
4,123413,Tamil Nadu,"ACS Med Coll, Chennai",FORENSIC MEDICINE,MNG,GEN,"5,00,000","20,000",0,0,1050
4,123560,Telangana,"Govt Med Coll, Suryapet",BIOCHEMISTRY,AIQ,GEN,"25,000",58289,1,2000000,580
4,123698,Rajasthan,"Govt Med Coll, Kota",ANATOMY,AIQ,GEN,"12,812","82,800",2,"25,00,000",2581
4,123880,Tamil Nadu,Coimbatore Med Coll,FORENSIC MEDICINE,AIQ,SC,"50,000","52,451",2,"40,00,000",1182
4,123979,Madhya Pradesh,"SSMC, Rewa",BIOCHEMISTRY,AIQ,GEN,"1,01,500",75444,1,1000000,1140
4,124031,Karnataka,"Gulbarga IMS, Gulbarga",FORENSIC MEDICINE,AIQ,OBC,"69,150",56250,3,"50,00,000",873
4,124330,Rajasthan,"RNT, Udaipur",FORENSIC MEDICINE,AIQ,SC,"12,812","82,800",2,"25,00,000",2206
4,124352,Assam,"Jorhat Med Coll, Jorhat",FORENSIC MEDICINE,AIQ,GEN,"17,900","55,200",2,"20,00,000",814
4,124380,Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",SPM,MNG,GEN,"9,00,000",48000,0,0,1180
4,124436,Odisha,"SCB, Cuttack",FORENSIC MEDICINE,AIQ,GEN,"38,500","88,686",2,"66,30,000",2106
4,124501,Maharashtra,"DY Patil, Pimpri, Pune",GENERAL MEDICINE,NRI,GEN,"1,08,55,000","76,629",1,0,2011
4,124614,Andhra Pradesh,"SV Med Coll, Tirupati",PATHOLOGY,AIQ,ST,"48,600",60823,0,0,940
4,124627,Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",MICROBIOLOGY,MNG,GEN,"6,00,000",48000,0,0,1180
4,124706,Maharashtra,"DY Patil, Kolhapur",ORTHOPAEDICS,NRI,GEN,"64,30,000",76629,1,"20,00,000",800
4,124836,Maharashtra,"Seth GS, Mumbai",PHYSIOLOGY,AIQ,OBC,"1,43,300",92522,1,5000000,2250
4,124947,Madhya Pradesh,"District Hospital, Ujjain, MP",DO(NBEMS),NBE Diploma,ST,125000,75444,3,2000000,700
4,125058,Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",PHARMACOLOGY,MNG,GEN,"6,00,000",48000,0,0,1180
4,125302,Karnataka,"SDU Med Coll, Kolar",GENERAL MEDICINE,NRI,GEN,"85,17,000","45,000",1,"22,00,000",1100
4,125687,Telangana,"Osmania Med Coll, Hyderabad",DPH,AIQ,SC,"25,000",58289,1,1000000,4800
4,125717,Uttar Pradesh,"KGMU, Lucknow",ANATOMY,AIQ,SC,"54,700",109955,2,"40,00,000",4500
4,126461,Tamil Nadu,"Meenakshi Med Coll, Enathur",SPM,MNG,GEN,"4,00,000",#N/A,0,0,1110
4,126606,Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",PATHOLOGY,AIQ,ST,"48,600",60823,0,0,715
4,126687,Maharashtra,"DY Patil, Pimpri, Pune",RADIO DIAGNOSIS,NRI,GEN,"1,08,55,000","76,629",1,0,2011
4,126772,West Bengal,Burdwan Medical College,MICROBIOLOGY,AIQ,OBC,"12,000",49884,3,"30,00,000",1099
4,126813,Telangana,"Kakatiya Med Coll, Warangal",BIOCHEMISTRY,AIQ,GEN,"25,000",58289,1,2000000,1150
4,126821,Maharashtra,"BVDU, Pune",RADIO DIAGNOSIS,NRI,GEN,"1,15,73,000","76,000",1,"12,00,000",856
4,126882,Uttar Pradesh,"KGMU, Lucknow",PHYSIOLOGY,AIQ,OBC,"54,700",109955,2,"40,00,000",4500
4,126884,Pondicherry,"Vinayaka Missions, Karaikal",DERMATOLOGY,NRI,GEN,"61,23,000",40000,0,0,590
4,126925,Maharashtra,"DY Patil, Navi Mumbai",GENERAL SURGERY,NRI,GEN,"83,50,000",76629,1,1000000,1662
4,127023,Chhattisgarh,"Lakhi Ram Agrawal, Raigarh",FORENSIC MEDICINE,AIQ,GEN,"20,000",67500,2,"50,00,000",650
4,127093,Rajasthan,"JLNMC, Ajmer",ANATOMY,AIQ,GEN,"10,982","82,800",2,"25,00,000",1428
4,127216,Uttar Pradesh,"Govt Med Coll, Rampur, Basti",PHYSIOLOGY,AIQ,GEN,40000,"1,00,980",2,"40,00,000",500
4,127327,Karnataka,"Belagavi IMS, Belagavi",PHYSIOLOGY,AIQ,GEN,"41,650",56250,3,"50,00,000",1000
4,127385,Maharashtra,"Govt Med Coll, Jalgaon",FORENSIC MEDICINE,AIQ,OBC,"1,43,300",92522,1,5000000,441
4,127408,Bihar,"Patna Med Coll, Patna",FORENSIC MEDICINE,AIQ,SC,"9,000",82000,3,"25,00,000",1748
4,127707,Andhra Pradesh,"Guntur Med Coll, Guntur",PATHOLOGY,AIQ,ST,"48,600",60823,0,0,1170
4,127966,Madhya Pradesh,"Gandhi Med Coll, Bhopal",BIOCHEMISTRY,AIQ,OBC,"1,01,500",75444,1,1000000,1135
4,128000,Delhi,"VMMC, Delhi",PATHOLOGY,IP,SC,"41,000","1,20,965",0,0,1550
4,128004,Maharashtra,"Topiwala, Mumbai",PHYSIOLOGY,AIQ,GEN,"1,43,300",92522,1,5000000,1300
4,128380,Uttar Pradesh,"BRD Med Coll, Gorakhpur",ANATOMY,AIQ,GEN,40000,"1,00,980",2,"40,00,000",1050
4,128452,Telangana,"Rajiv Gandhi IMS, Adilabad",BIOCHEMISTRY,AIQ,GEN,"25,000",58289,1,2000000,Info Not Available
4,128605,Goa,"Goa Med Coll, Panaji",ANATOMY,AIQ,GEN,"1,22,522",60000,1,"50,00,000",1160
4,128943,Telangana,"Govt Med Coll, Nalgonda",FORENSIC MEDICINE,AIQ,SC,"25,000",58289,1,2000000,580
4,129205,Tamil Nadu,"ACS Med Coll, Chennai",SPM,MNG,GEN,"10,00,000","20,000",0,0,1050
4,129272,Haryana,"BPS Govt Med Coll, Sonepat",ANATOMY,AIQ,OBC,"1,25,000","1,00,980",0,0,506
4,129500,Uttar Pradesh,"Govt Allopathic Med Coll,Banda",ANATOMY,AIQ,GEN,40000,"1,00,980",2,"40,00,000",430
4,129673,Madhya Pradesh,"Atal Bihari Vajpayee, Vidisha",FORENSIC MEDICINE,AIQ,OBC,"1,01,500",75444,1,1000000,300
4,129794,Pondicherry,"SLIMS, Pondicherry",SPM,MNG,GEN,"5,00,000",43000,0,0,1230
4,129866,Karnataka,"Yenepoya Med Coll, Mangalore",PATHOLOGY,MM,GEN,"12,50,000","45,000",0,0,910
4,129930,West Bengal,"BOLPUR SUB DIV HOSP, Birbhum",DTBCD(NBEMS),NBE Diploma,ST,125000,49884,0,0,Info Not Available
4,129950,Pondicherry,"Vinayaka Missions, Karaikal",PAEDIATRICS,NRI,GEN,"55,67,000",40000,0,0,590
4,129965,Kerala,"Govt of Med Sci, Pariyaram",PHYSIOLOGY,AIQ,SC,"69,470",57876,1,"50,00,000",1752
4,130034,Rajasthan,"SMS, Jaipur",PHARMACOLOGY,AIQ,ST,"11,647","82,800",2,"25,00,000",5702
4,130135,Maharashtra,"BVDU, Sangli",DERMATOLOGY,NRI,GEN,"1,06,09,000","76,000",1,"12,00,000",853
4,130356,Gujarat,"SBKS, Vadodara",PATHOLOGY,JM,GEN,"13,50,000","1,00,800",1,"15,00,000",1340
4,130478,Jharkhand,"Rajendra IMS, Ranchi",ANATOMY,AIQ,GEN,1500,"1,00,770",3,"30,00,000",1754
4,130489,Uttar Pradesh,"Govt Med Coll, Bahraich",BIOCHEMISTRY,AIQ,OBC,40000,"1,00,980",2,"40,00,000",-
4,130577,Karnataka,"Shri Atal Bihari Vajpayee, BLR",ANATOMY,AIQ,GEN,"41,650",56250,3,"50,00,000",956
4,130672,Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",PHYSIOLOGY,AIQ,GEN,"48,600",60823,0,0,532
4,130789,Telangana,"Malla Reddy(Women), Hyderabad",PHARMACOLOGY,MNG,GEN,"2,50,000",45000,1,1500000,1050
4,130988,Telangana,"Govt Med Coll, Siddipet",BIOCHEMISTRY,AIQ,GEN,"25,000",58289,1,2000000,780
4,131119,Tamil Nadu,Coimbatore Med Coll,MICROBIOLOGY,AIQ,EWS,"50,000","52,451",2,"40,00,000",1182
4,131218,Uttar Pradesh,"Government Med Col, Azamgarh,UP",DFAM(NBEMS),NBE Diploma,ST,125000,"80,000",0,0,550
4,131259,Karnataka,"SDU Med Coll, Kolar",DERMATOLOGY,NRI,GEN,"95,19,000","45,000",1,"22,00,000",1100
4,131507,Tamil Nadu,"SRMC & RI, Chennai",ORTHOPAEDICS,NRI,GEN,"62,63,000",48000,0,0,1800
4,131540,Maharashtra,"MGIMS, Wardha",FORENSIC MEDICINE,AIQ,SC,"1,43,300",89698,1,5000000,1000
4,131643,Uttar Pradesh,"BRD Med Coll, Gorakhpur",PHYSIOLOGY,AIQ,OBC,40000,"1,00,980",2,"40,00,000",1050
4,131839,Tamil Nadu,"SRM Med Coll, Kancheepuram",DERMATOLOGY,NRI,GEN,"1,00,20,000",50923,0,0,1590
4,131875,Maharashtra,"DY Patil, Pimpri, Pune",GENERAL MEDICINE,NRI,GEN,"1,08,55,000","76,629",1,0,2011
4,132064,Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",OBG,NRI,GEN,"75,15,000",48000,0,0,1180
4,132131,Assam,"Assam Med Coll, Dibrugarh",ANATOMY,AIQ,GEN,"17,900","55,200",2,"20,00,000",1365
4,132154,Tamil Nadu,"Saveetha, Kanchipuram",ORTHOPAEDICS,NRI,GEN,"50,10,000","35,000",0,0,1250
4,132331,Karnataka,"KS Hegde, Mangalore",MICROBIOLOGY,MNG,GEN,"1,90,000","45,000",0,0,1000
4,132334,Karnataka,"Rajeshwari, Bangalore",SPM,MNG,GEN,"7,00,000","25,000",0,0,1460
4,132552,Jammu and Kashmir,"Assoc Hosp Govt MC, Kathua",DNBPHYSIOLOGY,DNB Post MBBS,GEN,125000,"59,500",0,0,564
4,132822,Bihar,"AN Magadh, Gaya",PHYSIOLOGY,AIQ,OBC,"9,000",82000,3,"25,00,000",425
4,132843,Maharashtra,"BVDU, Pune",RADIO DIAGNOSIS,NRI,GEN,"1,15,73,000","76,000",1,"12,00,000",856
4,132912,West Bengal,Burdwan Medical College,FORENSIC MEDICINE,AIQ,OBC,"12,000",49884,3,"30,00,000",1099
4,133135,Bihar,"Nalanda Med Coll, Patna",BIOCHEMISTRY,AIQ,SC,"9,000",82000,3,"25,00,000",750
4,133139,Maharashtra,"Topiwala, Mumbai",PHYSIOLOGY,AIQ,GEN,"1,43,300",92522,1,5000000,1300
4,133288,West Bengal,"NBMC, Darjeeling",FORENSIC MEDICINE,AIQ,OBC,"12,000",49884,3,"30,00,000",843
4,133329,Tamil Nadu,"Stanley Med Coll, Chennai",ANATOMY,AIQ,SC,"50,000","52,451",2,"40,00,000",1661
4,133389,Rajasthan,"Govt Med Coll, Kota",PHYSIOLOGY,AIQ,OBC,"12,812","82,800",2,"25,00,000",2581
4,133500,Karnataka,"Shri Atal Bihari Vajpayee, BLR",PHYSIOLOGY,AIQ,SC,"41,650",56250,3,"50,00,000",956
4,133810,Haryana,"ESIC Med Coll, Faridabad",SPM,AIQ,ST,"2,50,000","1,15,853",2,"10,00,000",625
4,134186,West Bengal,"RG Kar Med Coll, Kolkata",PHYSIOLOGY,AIQ,GEN,"12,000",49884,3,"30,00,000",1663
4,134293,Gujarat,"SBKS, Vadodara",ORTHOPAEDICS,NRI,GEN,"67,64,000","1,00,800",0,0,1340
4,134385,Pondicherry,"Aarupadai Veedu, Pondicherry",MICROBIOLOGY,MNG,GEN,0,0,0,0,584
4,134475,Gujarat,"GMERS MedColl Hosp,Mehsana",DNBMICROBIOLOGY,DNB Post MBBS,OBC,125000,"1,00,800",0,0,Info Not Available
4,134538,Tamil Nadu,"Vinayaka Missions, Salem",OBG,NRI,GEN,"55,67,000",35000,0,0,560
4,134542,Madhya Pradesh,"Gaja Raja Med Coll, Gwalior",PHYSIOLOGY,AIQ,GEN,"1,01,500",75444,1,1000000,1100
4,134723,Uttarakhand,"Govt Med Coll, Haldwani",PATHOLOGY,AIQ,ST,"60,000","71,257",2,"2,50,00,000",600
4,135064,Jharkhand,"Rajendra IMS, Ranchi",ANATOMY,AIQ,GEN,1500,"1,00,770",3,"30,00,000",1754
4,135073,Telangana,"Kakatiya Med Coll, Warangal",BIOCHEMISTRY,AIQ,GEN,"25,000",58289,1,2000000,1150
4,135081,Maharashtra,"BVDU, Pune",RADIO DIAGNOSIS,NRI,GEN,"1,15,73,000","76,000",1,"12,00,000",856
4,135154,Karnataka,"Koppal Inst of MS, Koppal",BIOCHEMISTRY,AIQ,GEN,"41,650",56250,3,"50,00,000",Info Not Available
4,135201,Telangana,"Kakatiya Med Coll, Warangal",BIOCHEMISTRY,AIQ,GEN,"25,000",58289,1,2000000,1150
4,135274,Bihar,"ESIC MC & Hosp Bihta, Patna",DNBPHYSIOLOGY,DNB Post MBBS,GEN,125000,70000,1,"7,50,000",330
4,135567,Haryana,"MMIMS, Mullana, Ambala",RADIO DIAGNOSIS,NRI,GEN,"1,00,20,000",56100,1,1000000,940
4,135587,Haryana,"Pt BD Sharma, Rohtak",ANATOMY,AIQ,OBC,"1,25,000","1,00,980",0,0,2080
4,135859,Rajasthan,"SP Med Coll, Bikaner",ANATOMY,AIQ,GEN,"12,812","82,800",2,"25,00,000",Info Not Available
4,135902,Karnataka,"Bidar IMS, Bidar",PHYSIOLOGY,AIQ,GEN,"41,650",56250,3,"50,00,000",500
4,136091,Madhya Pradesh,"Gandhi Med Coll, Bhopal",PHYSIOLOGY,AIQ,GEN,"1,01,500",75444,1,1000000,1135
4,136228,Kerala,"TD Med Coll, Allepey",BIOCHEMISTRY,AIQ,SC,"69,470",57876,1,"50,00,000",1050
4,136292,Punjab,"Govt Med Coll, Amritsar",PHARMACOLOGY,AIQ,SC,"1,00,000","67,968",1,"10,00,000",951
4,136397,Delhi,"Lady Hardinge, Delhi",PMR,DU,OBC,"57,600","1,26,927",0,0,877
4,136403,Chhattisgarh,"CIMS, Bilaspur",BIOCHEMISTRY,AIQ,GEN,"20,000",67500,2,"50,00,000",550
4,136816,Pondicherry,"MGMC & RI, Pondicherry",PHARMACOLOGY,MNG,GEN,"2,00,000",0,0,0,1380
4,136916,Bihar,"IGIMS, Patna",PHYSIOLOGY,AIQ,EWS,"1,60,000","1,05,000",0,0,1062
4,136927,Maharashtra,"BVDU, Pune",GENERAL MEDICINE,NRI,GEN,"1,06,09,000","76,000",1,"12,00,000",856
4,136934,Maharashtra,"BVDU, Sangli",GENERAL MEDICINE,NRI,GEN,"91,62,000","76,000",1,"12,00,000",853
4,137019,Uttar Pradesh,"Govt Allopathic Med Coll,Banda",PHYSIOLOGY,AIQ,OBC,40000,"1,00,980",2,"40,00,000",430
4,137681,Punjab,"Govt Med Coll, Patiala",ANATOMY,AIQ,GEN,"1,00,000","67,968",1,"10,00,000",1130
4,137799,Karnataka,"KS Hegde, Mangalore",PHARMACOLOGY,MNG,GEN,"1,90,000","45,000",0,0,1000
4,137872,Madhya Pradesh,"NSC Bose Med Coll, Jabalpur",PHARMACOLOGY,AIQ,SC,"1,01,500",75444,1,1000000,1150
4,137885,Tamil Nadu,"Shri Satya Sai, Kancheepuram",ENT,NRI,GEN,"50,10,000","35,000",0,0,1120
4,137903,Telangana,"Govt Med Coll, Siddipet",PHYSIOLOGY,AIQ,GEN,"25,000",58289,1,2000000,780
4,138710,Jammu and Kashmir,"Govt Med Coll, Srinagar",MICROBIOLOGY,AIQ,SC,"35,750",59500,0,0,2150
4,138805,Gujarat,"PDU Med Coll, Rajkot",MICROBIOLOGY,AIQ,ST,"30,000",100800,1,"40,00,000",750
4,138851,Andhra Pradesh,"Govt Siddhartha, Vijaywada",ANATOMY,AIQ,GEN,"48,600",60823,0,0,707
4,138903,Telangana,"Govt Med Coll, Nizamabad",ANATOMY,AIQ,GEN,"25,000",58289,1,2000000,500
4,139100,West Bengal,"RG Kar Med Coll, Kolkata",FORENSIC MEDICINE,AIQ,SC,"12,000",49884,3,"30,00,000",1663
4,139541,Himachal Pradesh,"RPG, Tanda",PHARMACOLOGY,AIQ,SC,"39,000","40,000",3,"40,00,000",802
4,139579,Telangana,"Rajiv Gandhi IMS, Adilabad",ANATOMY,AIQ,GEN,"25,000",58289,1,2000000,Info Not Available
4,139610,Assam,"Gauhati Med Coll, Guwahati",DFM,AIQ,SC,"17,900","55,200",2,"15,00,000",2185
4,139898,Karnataka,"Belagavi IMS, Belagavi",BIOCHEMISTRY,AIQ,GEN,"41,650",56250,3,"50,00,000",1000
4,140047,Maharashtra,"VMMC, Solapur",PHYSIOLOGY,AIQ,OBC,"1,43,300",92522,1,5000000,763
4,140091,Bihar,"ESIC MC & Hosp Bihta, Patna",DNBBIOCHEMISTRY,DNB Post MBBS,GEN,125000,70000,1,"7,50,000",330
4,140591,Rajasthan,"JLNMC, Ajmer",PHYSIOLOGY,AIQ,SC,"10,982","82,800",2,"25,00,000",1428
4,140715,Pondicherry,"Aarupadai Veedu, Pondicherry",OBG,NRI,GEN,"65,41,000",40000,0,0,584
4,140815,Bihar,"Patna Med Coll, Patna",ANATOMY,AIQ,OBC,"9,000",82000,3,"25,00,000",1748
4,141232,Madhya Pradesh,"Govt Med Coll, Datia",MICROBIOLOGY,AIQ,SC,"1,01,500",75444,1,1000000,540
4,141670,Maharashtra,"BVDU, Sangli",PAEDIATRICS,NRI,GEN,"87,46,000","76,000",1,"12,00,000",853
4,142188,Pondicherry,"MGMC & RI, Pondicherry",ORTHOPAEDICS,NRI,GEN,"62,63,000",40000,0,0,1380
4,142215,Jammu and Kashmir,"Gove Med Coll, Jammu",PATHOLOGY,AIQ,ST,"25,000",59500,0,0,1700
4,142351,Maharashtra,"Rajarshee CSM Govt MC,Kolhapur",ANATOMY,AIQ,GEN,"1,43,300",92522,1,5000000,665
4,142352,Maharashtra,"Govt Med Coll, Chandrapur",SPM,AIQ,ST,"1,43,300",92522,1,5000000,650
4,142621,Bihar,"Darbhanga, Lehriasarai",ANATOMY,AIQ,GEN,"9,000",82000,3,"25,00,000",1030
4,142628,Bihar,"Patna Med Coll, Patna",PHARMACOLOGY,AIQ,SC,"9,000",82000,3,"25,00,000",1748
4,142767,Maharashtra,"BVDU, Sangli",MICROBIOLOGY,MNG,GEN,"10,00,000","76,000",1,"12,00,000",853
4,142824,Uttar Pradesh,"Govt Med Coll, Shahjhanpur",ANATOMY,AIQ,GEN,40000,"1,00,980",2,"40,00,000",460
4,142847,Uttar Pradesh,"Govt Med Coll, Shahjhanpur",PATHOLOGY,AIQ,ST,40000,"1,00,980",2,"40,00,000",460
4,142930,Andhra Pradesh,"Andhra Med Coll, Vizag",PHYSIOLOGY,AIQ,SC,"48,600",60823,0,0,1030
