Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2023 6,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5
WB Govt Quota,UR Open,West Bengal,Burdwan Medical College,OBG,"₹12,000*","₹49,884",3*,"₹30,00,000*",1099,210(1),188(1),292(1),292(1),-,-,247(2),309(2),577(3),-,-
WB Govt Quota,OBC A Open,West Bengal,Calcutta National Med Coll,OBG,"₹12,000*","₹49,884",3*,"₹30,00,000*",1470,455(1),442(1),530(1),530(1),-,-,575(1),679(1),579(1),-,-
WB Govt Quota,UR Open,West Bengal,"College of Med & JNM, Kalyani",GENERAL SURGERY,"₹12,000*","₹49,884",3*,"₹30,00,000*",450,-,-,-,-,-,-,312(1),372(1),581(1),-,-
WB Govt Quota,OBC B Open,West Bengal,"IPGMER, Kolkata",ORTHOPAEDICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",2300,431(1),417(1),362(1),362(1),-,-,108(1),312(1),584(1),-,-
WB Govt Quota,UR Open,West Bengal,"Command Hospital, Kolkata",OBG,"₹12,000*","₹50,000",3*,"₹30,00,000*",760,-,-,-,-,-,-,328(1),389(1),586(1),-,-
WB Mgmt Quota,MQ,West Bengal,"ICARE IMS & R, Haldia",ORTHOPAEDICS,"₹40,00,000*","₹40,000",0,₹0,Info Not Available,608(1),293(1),528(1),209(1),-,-,237(1),485(1),588(1),85(1),458(1)
WB Govt Quota,EWS Open,West Bengal,"BCRoy PGI of PaedSci,Kolkata",PAEDIATRICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",620,218(1),237(1),490(1),490(1),-,-,663(1),665(1),589(1),-,-
WB Govt Quota,SC Open,West Bengal,"Nilratan Sircar, Kolkata",OBG,"₹12,000*","₹49,884",3*,"₹30,00,000*",1920,684(1),684(1),684(1),684(1),-,-,556(1),597(1),597(1),-,-
WB Govt Quota,OBC A Open,West Bengal,"RG Kar Med Coll, Kolkata",ORTHOPAEDICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",1663,-,-,-,-,-,-,343(1),598(1),599(1),-,-
WB Govt Quota,UR Open,West Bengal,Midnapore Medical College,OBG,"₹12,000*","₹49,884",3*,"₹30,00,000*",1051,257(2),284(2),327(2),327(2),-,-,326(1),382(1),600(1),-,-
WB Govt Quota,UR Open,West Bengal,"Medical College, Kolkata",OPHTHALMOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",2668,345(4),333(4),375(4),375(4),-,-,367(3),425(3),605(3),-,-
WB Govt Quota,OBC Open,West Bengal,"Command Hospital, Kolkata",PAEDIATRICS,"₹12,000*","₹50,000",3*,"₹30,00,000*",760,464(1),451(1),410(1),410(1),-,-,587(1),577(1),606(1),-,-
WB Govt Quota,UR Open,West Bengal,"College of Med & SDH, Kolkata",PSYCHIATRY,"₹12,000*","₹49,884",3*,"₹30,00,000*",500,404(1),391(1),571(1),571(1),-,-,261(1),391(1),607(1),25(1),107(1)
WB Govt Quota,EWS Open,West Bengal,"Nilratan Sircar, Kolkata",ORTHOPAEDICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",1920,-,-,-,-,-,-,427(1),409(1),610(1),-,-
WB Govt Quota,UR Open,West Bengal,"Jagannath Gupta IMS, Kolkata",ORTHOPAEDICS,"₹9,00,000*","₹43,600",0,₹0,-,-,-,-,-,-,-,538(1),429(1),612(1),-,-
WB Govt Quota,UR Open,West Bengal,"Gouri Devi Inst of MS,Durgapur",GENERAL MEDICINE,"₹14,00,000*","₹44,000",0,₹0,-,-,-,-,-,-,-,335(1),520(1),616(1),-,-
WB Govt Quota,UR Open,West Bengal,"Gouri Devi Inst of MS,Durgapur",RADIO DIAGNOSIS,"₹14,00,000*","₹44,000",0,₹0,-,-,-,-,-,-,-,400(1),239(1),618(1),-,-
WB Govt Quota,UR Open,West Bengal,"IPGMER, Kolkata",ENT,"₹12,000*","₹49,884",3*,"₹30,00,000*",2300,260(1),275(1),342(1),342(1),-,-,277(1),339(1),623(1),-,-
WB Govt Quota,OBC A Open,West Bengal,"IPGMER, Kolkata",OBG,"₹12,000*","₹49,884",3*,"₹30,00,000*",2300,-,-,-,-,-,-,163(1),591(1),624(1),-,-
WB Govt Quota,OBC A Open,West Bengal,"Medical College, Kolkata",OBG,"₹12,000*","₹49,884",3*,"₹30,00,000*",2668,-,-,-,-,-,-,597(1),727(1),625(1),-,-
WB Govt Quota,OBC Open,West Bengal,"ESI, Joka, Kolkata",OBG,"₹2,50,000*","₹1,00,980*",2*,"₹10,00,000*",470,649(1),431(1),580(1),580(1),-,-,674(1),729(1),626(1),-,-
WB Govt Quota,EWS Open,West Bengal,"RG Kar Med Coll, Kolkata",TBRD,"₹12,000*","₹49,884",3*,"₹30,00,000*",1663,-,-,-,-,-,-,-,-,633(1),-,-
WB Govt Quota,OBC A Open,West Bengal,"College of Med & JNM, Kalyani",OBG,"₹12,000*","₹49,884",3*,"₹30,00,000*",450,-,-,-,-,-,-,695(1),708(1),638(1),-,-
WB Govt Quota,UR Open,West Bengal,"KPC Med Coll, Jadavpur",GENERAL SURGERY,"₹8,50,000*","₹43,758",0,₹0,750,-,-,-,-,-,-,352(1),396(1),642(1),-,-
WB Mgmt Quota,MQ,West Bengal,"KPC Med Coll, Jadavpur",DERMATOLOGY,"₹27,00,000*","₹43,758",0,₹0,750,351(1),771(1),914(1),914(1),-,-,627(1),627(1),644(2),-,-
WB Govt Quota,UR Open,West Bengal,"College of Med & JNM, Kalyani",PSYCHIATRY,"₹12,000*","₹49,884",3*,"₹30,00,000*",450,-,-,-,-,-,-,289(1),404(1),647(1),-,-
WB Govt Quota,SC Open,West Bengal,"NBMC, Darjeeling",RADIO DIAGNOSIS,"₹12,000*","₹49,884",3*,"₹30,00,000*",843,217(1),373(1),373(1),373(1),-,-,282(1),442(1),653(1),-,-
WB Govt Quota,OBC A Open,West Bengal,"NBMC, Darjeeling",OBG,"₹12,000*","₹49,884",3*,"₹30,00,000*",843,-,-,-,-,-,-,595(1),560(1),656(1),-,-
WB Govt Quota,UR Open,West Bengal,"KPC Med Coll, Jadavpur",OBG,"₹8,50,000*","₹43,758",0,₹0,750,-,-,-,-,-,-,522(1),507(1),658(1),-,-
WB Govt Quota,UR Open,West Bengal,"Gouri Devi Inst of MS,Durgapur",TBRD,"₹14,00,000*","₹44,000",0,₹0,-,-,-,-,-,-,-,779(1),765(1),659(1),-,-
WB Govt Quota,OBC B Open,West Bengal,"Medical College, Kolkata",OBG,"₹12,000*","₹49,884",3*,"₹30,00,000*",2668,421(1),440(1),655(1),655(1),-,-,-,-,665(1),-,-
WB Govt Quota,OBC B Open,West Bengal,Calcutta National Med Coll,GENERAL SURGERY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1470,-,-,-,-,-,-,700(1),684(1),668(1),-,-
WB Govt Quota,UR Open,West Bengal,"Medical College, Kolkata",ENT,"₹12,000*","₹49,884",3*,"₹30,00,000*",2668,-,-,-,-,-,-,384(1),430(1),671(1),102(2),-
WB Govt Quota,UR Open,West Bengal,"RG Kar Med Coll, Kolkata",ENT,"₹12,000*","₹49,884",3*,"₹30,00,000*",1663,293(1),281(1),426(1),426(1),-,-,388(1),447(1),672(1),-,-
WB Govt Quota,UR Open,West Bengal,"IPGMER, Kolkata",ANAESTHESIOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",2300,469(3),468(3),761(3),677(3),-,-,381(3),559(3),675(3),-,-
WB Govt Quota,EWS Open,West Bengal,Calcutta National Med Coll,OBG,"₹12,000*","₹49,884",3*,"₹30,00,000*",1470,435(1),306(1),559(1),559(1),-,-,681(1),791(1),678(1),-,-
WB Govt Quota,OBC A Open,West Bengal,"VIMS, Kolkata",OBG,"₹18,000*","₹49,884*",0,₹0,Info Not Available,-,-,-,-,-,-,724(1),728(1),680(1),-,-
WB Govt Quota,OBC A Open,West Bengal,"IPGMER, Kolkata",GENERAL SURGERY,"₹12,000*","₹49,884",3*,"₹30,00,000*",2300,458(1),365(1),509(1),509(1),-,-,254(1),254(1),687(1),-,-
WB Govt Quota,UR Open,West Bengal,"IPGMER, Kolkata",OPHTHALMOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",2300,-,-,-,-,-,-,414(1),432(1),688(1),-,-
WB Govt Quota,EWS Open,West Bengal,"IPGMER, Kolkata",ORTHOPAEDICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",2300,-,-,-,-,-,-,340(1),737(1),689(1),-,-
WB Govt Quota,SC Open,West Bengal,Burdwan Medical College,GENERAL MEDICINE,"₹12,000*","₹49,884",3*,"₹30,00,000*",1099,330(1),317(1),419(1),419(1),-,-,467(1),475(1),691(1),-,-
WB Govt Quota,OBC B Open,West Bengal,"VIMS, Kolkata",PAEDIATRICS,"₹18,000*","₹49,884*",0,₹0,Info Not Available,-,-,-,-,-,-,555(1),540(1),694(1),-,-
WB Govt Quota,UR Open,West Bengal,"Nilratan Sircar, Kolkata",OPHTHALMOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1920,-,-,-,-,-,-,421(1),455(1),696(1),89(1),-
WB Govt Quota,OBC A Open,West Bengal,"RG Kar Med Coll, Kolkata",GENERAL SURGERY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1663,-,-,-,-,-,-,592(1),700(1),698(1),-,-
WB Govt Quota,SC Open,West Bengal,"IPGMER, Kolkata",OBG,"₹12,000*","₹49,884",3*,"₹30,00,000*",2300,-,-,-,-,-,-,612(1),626(1),701(1),-,-
WB Govt Quota,UR Open,West Bengal,"College of Med & JNM, Kalyani",ENT,"₹12,000*","₹49,884",3*,"₹30,00,000*",450,-,-,-,-,-,-,-,-,704(1),-,-
WB Govt Quota,UR Open,West Bengal,Calcutta National Med Coll,OPHTHALMOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1470,380(2),338(2),537(2),537(2),-,-,443(1),532(1),708(1),-,-
WB Govt Quota,OBC B Open,West Bengal,Calcutta National Med Coll,PAEDIATRICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",1470,-,-,-,-,-,-,358(1),341(1),721(1),-,-
WB Govt Quota,EWS Open,West Bengal,"NBMC, Darjeeling",PAEDIATRICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",843,251(1),420(1),365(1),365(1),-,-,680(1),675(1),723(1),-,-
WB Mgmt Quota,MQ,West Bengal,"ICARE IMS & R, Haldia",GENERAL SURGERY,"₹40,00,000*","₹40,000",0,₹0,Info Not Available,-,685(2),683(2),270(2),-,-,548(2),599(2),724(2),234(2),479(2)
WB Govt Quota,UR Open,West Bengal,Burdwan Medical College,ENT,"₹12,000*","₹49,884",3*,"₹30,00,000*",1099,-,-,-,-,-,-,464(1),465(1),725(1),-,-
WB Govt Quota,OBC A Open,West Bengal,"IPGMER, Kolkata",PSYCHIATRY,"₹12,000*","₹49,884",3*,"₹30,00,000*",2300,-,-,-,-,-,-,613(1),693(1),726(1),-,-
WB Govt Quota,EWS Open,West Bengal,"Command Hospital, Kolkata",GENERAL SURGERY,"₹12,000*","₹50,000",3*,"₹30,00,000*",760,-,-,-,-,-,-,864(1),849(1),730(1),-,-
WB Govt Quota,OBC A Open,West Bengal,Burdwan Medical College,GENERAL SURGERY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1099,-,-,552(1),552(1),-,-,-,-,732(1),-,-
WB Govt Quota,OBC B Open,West Bengal,Burdwan Medical College,ORTHOPAEDICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",1099,-,-,-,-,-,-,500(1),537(1),734(1),88(1),163(1)
WB Govt Quota,UR Open,West Bengal,"Medical College, Kolkata",RADIATION ONCOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",2668,-,-,-,-,-,-,530(1),488(1),736(1),-,-
WB Govt Quota,UR Open,West Bengal,"Medical College, Kolkata",DGO,"₹12,000*","₹49,884",2*,"₹20,00,000*",2668,-,-,671(1),131(1),-,-,870(2),856(2),737(2),-,-
WB Govt Quota,UR Open,West Bengal,"Jagannath Gupta IMS, Kolkata",DERMATOLOGY,"₹9,00,000*","₹43,600",0,₹0,-,-,-,-,-,-,-,-,-,740(1),-,-
WB Govt Quota,UR Open,West Bengal,"Medical College, Kolkata",ANAESTHESIOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",2668,539(2),510(2),778(2),778(2),-,-,526(3),653(3),742(3),-,-
WB Govt Quota,EWS Open,West Bengal,Bankura Sammilani Med Coll,ORTHOPAEDICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",1441,-,-,258(1),147(1),-,-,691(1),870(1),749(1),-,-
WB Govt Quota,UR Open,West Bengal,"Nilratan Sircar, Kolkata",RADIATION ONCOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1920,432(2),527(2),707(2),707(2),-,-,357(1),571(1),750(1),-,-
WB Govt Quota,UR Open,West Bengal,"ESI, Joka, Kolkata",ANAESTHESIOLOGY,"₹2,50,000*","₹1,00,980*",2*,"₹10,00,000*",470,682(1),586(1),715(1),277(1),-,-,600(1),739(1),753(1),-,-
WB Govt Quota,SC Open,West Bengal,"IPGMER, Kolkata",PSYCHIATRY,"₹12,000*","₹49,884",3*,"₹30,00,000*",2300,594(1),580(1),512(1),512(1),-,-,767(1),877(1),756(1),-,-
WB Govt Quota,OBC B Open,West Bengal,"IPGMER, Kolkata",OBG,"₹12,000*","₹49,884",3*,"₹30,00,000*",2300,-,-,-,-,-,-,655(1),640(1),763(1),-,-
WB Govt Quota,UR Open,West Bengal,"RG Kar Med Coll, Kolkata",OPHTHALMOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1663,-,-,575(1),575(1),-,-,455(1),490(1),766(1),-,-
WB Govt Quota,SC Open,West Bengal,"IPGMER, Kolkata",PAEDIATRICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",2300,436(1),436(1),368(1),368(1),-,-,471(1),454(1),769(1),-,-
WB Govt Quota,SC Open,West Bengal,Midnapore Medical College,GENERAL MEDICINE,"₹12,000*","₹49,884",3*,"₹30,00,000*",1051,429(1),457(1),521(1),521(1),-,-,491(1),752(1),770(1),-,-
WB Govt Quota,UR Open,West Bengal,"IPGMER, Kolkata",PMR,"₹12,000*","₹49,884",3*,"₹30,00,000*",2300,588(1),582(1),643(1),643(1),-,-,673(2),657(2),773(2),-,-
WB Govt Quota,UR Open,West Bengal,"College of Med & SDH, Kolkata",OPHTHALMOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",500,-,-,-,-,-,-,495(1),707(1),778(1),-,-
WB Govt Quota,UR Open,West Bengal,"VIMS, Kolkata",DGO,"₹13,000*","₹49,884*",0,₹0,Info Not Available,859(1),857(1),853(1),853(1),-,-,894(1),717(1),780(1),-,-
WB Govt Quota,SC Open,West Bengal,"IPGMER, Kolkata",ORTHOPAEDICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",2300,268(1),268(1),208(1),208(1),-,-,540(1),526(1),782(1),-,-
WB Govt Quota,OBC A Open,West Bengal,"VIMS, Kolkata",GENERAL SURGERY,"₹18,000*","₹49,884*",0,₹0,Info Not Available,591(1),577(1),627(1),146(1),-,-,716(1),747(1),786(1),-,-
WB Govt Quota,EWS Open,West Bengal,Burdwan Medical College,GENERAL SURGERY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1099,-,-,-,-,-,-,-,-,788(1),-,-
WB Govt Quota,UR Open,West Bengal,"VIMS, Kolkata",OPHTHALMOLOGY,"₹18,000*","₹49,884*",0,₹0,Info Not Available,441(2),432(2),687(2),687(2),-,-,473(1),456(1),793(1),-,-
WB Govt Quota,EWS Open,West Bengal,"RG Kar Med Coll, Kolkata",OBG,"₹12,000*","₹49,884",3*,"₹30,00,000*",1663,-,-,-,-,-,-,635(1),688(1),799(1),-,-
WB Govt Quota,UR Open,West Bengal,"Nilratan Sircar, Kolkata",ANAESTHESIOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1920,564(3),545(3),801(3),801(3),-,-,552(2),637(2),800(3),-,-
WB Govt Quota,UR Open,West Bengal,Burdwan Medical College,OPHTHALMOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1099,-,-,-,-,-,-,513(1),547(1),801(1),-,-
WB Govt Quota,SC Open,West Bengal,"Medical College, Kolkata",GENERAL SURGERY,"₹12,000*","₹49,884",3*,"₹30,00,000*",2668,-,-,-,-,-,-,808(1),808(1),808(1),-,-
WB Govt Quota,UR Open,West Bengal,"AIIHPH, Kolkata",SPM,"₹12,000","₹1,11,780",0,₹0,Info Not Available,934(2),934(2),1186(3),1186(3),-,-,633(2),941(2),811(2),-,-
WB Govt Quota,UR Open,West Bengal,"IQ-City Med Coll, Burdwan",OBG,"₹9,00,000*","₹40,000",0*,₹0*,800,-,-,-,-,-,-,638(1),933(1),813(1),-,-
WB Govt Quota,EWS Open,West Bengal,Bankura Sammilani Med Coll,OBG,"₹12,000*","₹49,884",3*,"₹30,00,000*",1441,-,-,-,-,-,-,704(1),919(1),814(1),-,-
WB Govt Quota,UR Open,West Bengal,"VIMS, Kolkata",ENT,"₹18,000*","₹49,884*",0,₹0,Info Not Available,439(2),396(2),692(2),692(2),-,-,422(1),452(1),817(1),-,-
WB Govt Quota,UR Open,West Bengal,Calcutta National Med Coll,ANAESTHESIOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1470,578(1),550(1),862(1),862(1),-,-,569(2),726(2),822(2),-,-
WB Govt Quota,UR Open,West Bengal,"RG Kar Med Coll, Kolkata",ANAESTHESIOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1663,497(2),430(2),766(2),766(2),-,-,615(4),681(4),830(4),114(1),-
WB Govt Quota,UR Service,West Bengal,"Medical College, Kolkata",DERMATOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",2668,-,-,-,-,-,-,830(1),830(1),830(1),-,-
WB Govt Quota,EWS Open,West Bengal,"ESI, Joka, Kolkata",OBG,"₹2,50,000*","₹1,00,980*",2*,"₹10,00,000*",470,-,-,-,-,-,-,806(1),952(1),832(1),-,-
WB Mgmt Quota,MQ,West Bengal,"ICARE IMS & R, Haldia",TBRD,"₹40,00,000*","₹40,000",0,₹0,Info Not Available,653(1),610(1),696(1),335(1),-,-,512(2),595(2),833(2),261(2),482(2)
WB Mgmt Quota,MQ,West Bengal,"ICARE IMS & R, Haldia",PSYCHIATRY,"₹40,00,000*","₹40,000",0,₹0,Info Not Available,1532(1),-,881(2),696(2),-,-,670(1),654(1),834(1),498(1),-
WB Mgmt Quota,MQ,West Bengal,"ICARE IMS & R, Haldia",OPHTHALMOLOGY,"₹40,00,000*","₹40,000",0,₹0,Info Not Available,-,780(1),702(1),312(1),515(1),487(1),610(1),628(1),836(1),283(1),576(1)
WB Govt Quota,OBC A Service,West Bengal,"Nilratan Sircar, Kolkata",RADIO DIAGNOSIS,"₹12,000*","₹49,884",3*,"₹30,00,000*",1920,448(1),448(1),448(1),448(1),-,-,838(1),838(1),838(1),-,-
WB Mgmt Quota,MQ,West Bengal,"ICARE IMS & R, Haldia",ENT,"₹40,00,000*","₹40,000",0,₹0,Info Not Available,1329(1),-,895(1),623(1),-,-,644(1),694(1),840(1),582(1),-
WB Govt Quota,SC Open,West Bengal,Burdwan Medical College,OBG,"₹12,000*","₹49,884",3*,"₹30,00,000*",1099,748(1),746(1),947(1),947(1),-,-,855(1),965(1),842(1),-,-
WB Govt Quota,UR Open,West Bengal,Midnapore Medical College,ENT,"₹12,000*","₹49,884",3*,"₹30,00,000*",1051,366(1),389(1),579(1),579(1),-,-,482(1),645(1),843(1),-,-
WB Govt Quota,SC Open,West Bengal,"VIMS, Kolkata",PAEDIATRICS,"₹18,000*","₹49,884*",0,₹0,Info Not Available,632(1),638(1),765(1),765(1),-,-,799(1),970(1),847(1),-,-
WB Govt Quota,SC Open,West Bengal,"IPGMER, Kolkata",GENERAL SURGERY,"₹12,000*","₹49,884",3*,"₹30,00,000*",2300,566(2),566(2),566(2),566(2),-,-,567(1),826(1),850(1),-,-
WB Govt Quota,UR Open,West Bengal,Murshidabad Med Coll,OPHTHALMOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1208,-,-,-,-,-,-,520(1),701(1),853(1),-,-
WB Govt Quota,UR Open,West Bengal,"ICARE IMS & R, Haldia",OBG,"₹14,00,000*","₹40,000",0,₹0,Info Not Available,-,-,-,-,-,-,692(1),764(1),858(1),-,-
WB Mgmt Quota,MQ,West Bengal,"Gouri Devi Inst of MS,Durgapur",DERMATOLOGY,"₹40,00,000*","₹44,000",0,₹0,-,-,-,-,-,-,-,732(1),1165(1),871(1),525(1),-
WB Govt Quota,UR Open,West Bengal,Midnapore Medical College,ANAESTHESIOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1051,697(2),677(2),999(2),999(2),-,-,676(1),806(1),872(1),-,-
WB Govt Quota,EWS Open,West Bengal,Midnapore Medical College,GENERAL SURGERY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1051,-,-,-,-,-,-,945(1),908(1),875(1),-,-
WB Govt Quota,UR Open,West Bengal,"Medical College, Kolkata",PATHOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",2668,640(1),1014(1),930(1),930(1),-,-,785(1),916(1),889(1),163(1),178(1)
WB Govt Quota,SC Open,West Bengal,"Medical College, Kolkata",OBG,"₹12,000*","₹49,884",3*,"₹30,00,000*",2668,620(1),620(1),905(2),905(2),-,-,-,-,892(1),-,-
WB Govt Quota,UR Open,West Bengal,"ICARE IMS & R, Haldia",GENERAL SURGERY,"₹14,00,000*","₹40,000",0,₹0,Info Not Available,-,-,-,-,-,-,412(1),412(1),902(1),-,-
WB Govt Quota,EWS Open,West Bengal,"ICARE IMS & R, Haldia",GENERAL MEDICINE,"₹14,00,000*","₹40,000",0,₹0,Info Not Available,-,-,-,-,-,-,921(1),1030(1),903(1),-,-
WB Govt Quota,UR Open,West Bengal,"RG Kar Med Coll, Kolkata",RADIATION ONCOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1663,-,-,-,-,-,-,535(1),668(1),905(1),-,-
WB Govt Quota,UR Open,West Bengal,Burdwan Medical College,ANAESTHESIOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1099,599(1),570(1),803(1),803(1),-,-,629(2),758(2),906(2),-,-
WB Govt Quota,SC Open,West Bengal,Calcutta National Med Coll,OBG,"₹12,000*","₹49,884",3*,"₹30,00,000*",1470,679(1),665(1),823(1),823(1),-,-,832(2),816(2),909(2),-,-
WB Govt Quota,EWS Open,West Bengal,Midnapore Medical College,OBG,"₹12,000*","₹49,884",3*,"₹30,00,000*",1051,571(1),558(1),645(1),645(1),-,-,752(1),840(1),911(1),-,-
WB Govt Quota,UR Open,West Bengal,Bankura Sammilani Med Coll,ANAESTHESIOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1441,689(2),651(2),976(2),976(2),-,-,669(1),788(1),912(1),-,-
WB Govt Quota,UR Open,West Bengal,"College of Med & JNM, Kalyani",ANAESTHESIOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",450,-,-,-,-,-,-,701(1),772(1),913(1),-,-
WB Govt Quota,UR Open,West Bengal,"NBMC, Darjeeling",ANAESTHESIOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",843,-,-,429(1),429(1),-,-,620(1),769(1),915(1),-,-
WB Govt Quota,UR Open,West Bengal,"IPGMER, Kolkata",RADIATION ONCOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",2300,265(1),250(1),618(1),618(1),-,-,484(1),521(1),917(2),-,-
WB Govt Quota,OBC B Open,West Bengal,"RG Kar Med Coll, Kolkata",ENT,"₹12,000*","₹49,884",3*,"₹30,00,000*",1663,-,-,-,-,-,-,1062(1),1049(1),919(1),-,-
WB Govt Quota,SC Open,West Bengal,Calcutta National Med Coll,PAEDIATRICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",1470,-,-,-,-,-,-,557(1),824(1),920(1),-,-
WB Govt Quota,UR Open,West Bengal,"VIMS, Kolkata",ANAESTHESIOLOGY,"₹18,000*","₹49,884*",0,₹0,Info Not Available,583(1),718(1),831(1),831(1),-,-,685(1),812(1),924(1),-,-
WB Govt Quota,UR Open,West Bengal,"ESI, Joka, Kolkata",PATHOLOGY,"₹2,50,000*","₹1,00,980*",2*,"₹10,00,000*",470,-,-,1161(1),298(1),-,-,786(1),617(1),929(1),-,-
WB Govt Quota,SC Open,West Bengal,Calcutta National Med Coll,ORTHOPAEDICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",1470,394(1),433(1),504(1),95(1),-,-,623(1),671(1),933(1),-,-
WB Govt Quota,ST Open,West Bengal,"ESI, Joka, Kolkata",ORTHOPAEDICS,"₹2,50,000*","₹1,00,980*",2*,"₹10,00,000*",470,-,-,-,-,-,-,1079(1),1066(1),934(1),-,-
WB Govt Quota,SC Service,West Bengal,"Medical College, Kolkata",RADIO DIAGNOSIS,"₹12,000*","₹49,884",3*,"₹30,00,000*",2668,-,-,-,-,-,-,947(1),947(1),947(1),-,-
WB Govt Quota,UR Open,West Bengal,"Command Hospital, Kolkata",ANAESTHESIOLOGY,"₹12,000*","₹50,000",3*,"₹30,00,000*",760,617(1),748(1),756(1),756(1),-,-,721(1),777(1),951(1),-,-
WB Govt Quota,SC Service,West Bengal,Burdwan Medical College,RADIO DIAGNOSIS,"₹12,000*","₹49,884",3*,"₹30,00,000*",1099,-,-,-,-,-,-,1102(1),1102(1),954(1),-,-
WB Govt Quota,OBC B Open,West Bengal,"Medical College, Kolkata",DGO,"₹12,000*","₹49,884",2*,"₹20,00,000*",2668,-,-,1030(1),1030(1),-,-,1106(1),1105(1),955(1),729(1),-
WB Govt Quota,UR Open,West Bengal,"VIMS, Kolkata",DCH,"₹13,000*","₹49,884*",0,₹0,Info Not Available,750(1),692(1),613(1),613(1),-,-,872(1),843(1),960(1),137(1),-
WB Govt Quota,OBC B Open,West Bengal,Bankura Sammilani Med Coll,OBG,"₹12,000*","₹49,884",3*,"₹30,00,000*",1441,-,-,-,-,-,-,787(1),773(1),961(1),-,-
WB Govt Quota,OBC B Open,West Bengal,Burdwan Medical College,OBG,"₹12,000*","₹49,884",3*,"₹30,00,000*",1099,453(1),564(1),499(1),499(1),-,-,-,-,967(1),-,-
WB Govt Quota,EWS Open,West Bengal,"VIMS, Kolkata",OBG,"₹18,000*","₹49,884*",0,₹0,Info Not Available,772(1),761(1),679(1),679(1),-,-,885(1),950(1),969(1),-,-
WB Govt Quota,SC Open,West Bengal,Burdwan Medical College,ORTHOPAEDICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",1099,445(1),501(1),438(1),438(1),-,-,664(1),857(1),973(1),-,-
WB Govt Quota,SC Open,West Bengal,"Nilratan Sircar, Kolkata",PAEDIATRICS,"₹12,000*","₹49,884",3*,"₹30,00,000*",1920,-,-,-,-,-,-,537(1),868(1),978(1),-,-
WB Govt Quota,EWS Open,West Bengal,"Medical College, Kolkata",OPHTHALMOLOGY,"₹12,000*","₹49,884",3*,"₹30,00,000*",2668,-,-,-,-,-,-,818(1),803(1),984(1),-,-
WB Govt Quota,OBC B Open,West Bengal,Bankura Sammilani Med Coll,GENERAL SURGERY,"₹12,000*","₹49,884",3*,"₹30,00,000*",1441,-,-,-,-,-,-,793(1),779(1),986(1),-,-
WB Govt Quota,UR Open,West Bengal,"IPGMER, Kolkata",SPM,"₹12,000*","₹49,884",3*,"₹30,00,000*",2300,-,-,-,-,-,-,1143(1),1129(1),989(1),-,-
