Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2023 6,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5
Raj DNB Serv,GEN,Rajasthan,"Govt DB Dist Hosp, Churu",DTBCD(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,1433(1),1472(1),1497(1),-,-,-,-,-,-,-,-
RAJ Priv-Govt Quota,OBC,Rajasthan,Jaipur National Univ IMS,DERMATOLOGY,"₹75,00,000*",Info not available*,0,₹0,810,-,1506(1),-,-,-,-,-,-,-,-,-
Raj DNB Serv,OBC,Rajasthan,"Mahatma Gandhi Hosp, Bhilwara",DTBCD(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,1455(1),1497(1),1523(1),-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,ST,Rajasthan,"SP Med Coll, Bikaner",OBG,"₹12,812*","₹82,800*",2*,"₹25,00,000*",Info Not Available,1524(1),-,-,-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,MBC,Rajasthan,"RNT, Udaipur",GENERAL SURGERY,"₹12,812*","₹82,800*",2*,"₹25,00,000*",2206,1461(1),1504(1),1530(1),-,-,-,-,-,-,-,-
Raj DNB Serv,GEN,Rajasthan,"SSG Govt Dist Hosp,Chittorgarh",DCH(NBEMS),-,-,-,-,Info Not Available,-,1469(1),1550(1),-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,MBC,Rajasthan,"Govt Med Coll, Kota",ENT,"₹12,812*","₹82,800*",2*,"₹25,00,000*",2581,1495(1),1540(1),1567(1),-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,GEN,Rajasthan,"RNT, Udaipur",SPM,"₹12,812*","₹82,800*",2*,"₹25,00,000*",2206,1181(1),1550(2),1578(1),-,-,-,-,-,-,-,-
Raj DNB Serv,GEN,Rajasthan,"SDH Nathdwara, Nathdwara",DCH(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,1578(1),1523(1),-,-,-,-,-,-,-,-,-
Raj DNB Serv,SC,Rajasthan,"Mahatma Gandhi Hosp, Bhilwara",DGO(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,-,1589(1),-,-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,SC,Rajasthan,"JLNMC, Ajmer",ENT,"₹10,982*","₹82,800*",2*,"₹25,00,000*",1428,-,1451(1),1594(1),-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,ST,Rajasthan,"SNMC, Jodhpur",ORTHOPAEDICS,"₹12,812*","₹82,800*",2*,"₹25,00,000*",3101,-,1578(1),1606(1),-,-,-,-,-,-,-,-
Raj DNB Serv,GEN,Rajasthan,"Govt RDBP Jaipuria Hosp,Jaipur",DNBANAESTHESIOLOGY,"₹1,25,000","₹70,656*",Info Not Available,Info not available,521,1563(1),1614(1),-,-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,SC,Rajasthan,"Jhalawar Med Coll, Jhalawar",ENT,"₹88,265*","₹82,800*",2*,"₹25,00,000*",Info Not Available,-,-,1617(1),-,-,-,-,-,-,-,-
RAJ Priv-Govt Quota,EWS,Rajasthan,Jaipur National Univ IMS,RADIO DIAGNOSIS,"₹75,00,000*",Info not available*,0,₹0,810,-,1626(1),-,-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,GEN-PwD,Rajasthan,"SMS, Jaipur",DERMATOLOGY,"₹11,647*","₹82,800*",2*,"₹25,00,000*",5702,1553(1),1602(1),1630(1),-,-,-,-,-,-,-,-
Raj DNB Serv,GEN,Rajasthan,"SSG Govt Dist Hosp,Chittorgarh",DTBCD(NBEMS),-,-,-,-,Info Not Available,-,1633(1),-,-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,ST,Rajasthan,"SMS, Jaipur",EMERGENCY MEDICINE,"₹11,647*","₹82,800*",2*,"₹25,00,000*",5702,-,1634(1),-,-,-,-,-,-,-,-,-
Raj DNB Serv,GEN,Rajasthan,"Govt Amrit Kaur Hosp, Ajmer",DCH(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,-,1615(1),1643(1),-,-,-,-,-,-,-,-
Raj DNB Serv,OBC,Rajasthan,"Govt Dist Hosp, Sri Ganganagar",DCH(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,-,1616(1),1644(1),-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,ST,Rajasthan,"SMS, Jaipur",TROPICAL MEDICINE,"₹11,647*","₹82,800*",2*,"₹25,00,000*",5702,-,1647(1),-,-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,GEN,Rajasthan,"Govt Med Coll, Pali",PATHOLOGY,"₹12,812*","₹82,800*",2*,"₹25,00,000*",-,1511(1),-,1658(1),-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,ST,Rajasthan,"JLNMC, Ajmer",EMERGENCY MEDICINE,"₹10,982*","₹82,800*",2*,"₹25,00,000*",1428,-,-,1675(1),-,-,-,-,-,-,-,-
Raj DNB Serv,GEN,Rajasthan,"District Hospital, Pratapgarh",DCH(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,1364(1),1648(1),1676(1),-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,ST,Rajasthan,"Jhalawar Med Coll, Jhalawar",OBG,"₹88,265*","₹82,800*",2*,"₹25,00,000*",Info Not Available,1584(1),1679(1),-,-,-,-,-,-,-,-,-
RAJ Priv-All India,GEN,Rajasthan,"American Intl IMS, Bedwas",OBG,"₹32,55,000*","₹20,000",0,₹0,700,1255(1),1653(1),1681(1),-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,EWS,Rajasthan,"JLNMC, Ajmer",RADIATION ONCOLOGY,"₹10,982*","₹82,800*",2*,"₹25,00,000*",1428,-,1661(1),1689(1),-,-,-,-,-,-,-,-
Raj DNB Serv,OBC,Rajasthan,"Govt MG Dist Hosp, Banswara",DCH(NBEMS),-,-,-,-,Info Not Available,-,1668(1),1697(1),-,-,-,-,-,-,-,-
RAJ Priv-Govt Quota,GEN,Rajasthan,"Ananta IMS & RC, Rajsamand",DERMATOLOGY,"₹32,55,000*","₹25,000",0,₹0,775,1621(1),1696(1),1726(1),-,-,-,-,-,-,-,-
Raj DNB Serv,EWS,Rajasthan,"Govt Med Coll Hosp, Dungarpur",DCH(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,1747(1),-,-,-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,ST,Rajasthan,"JLNMC, Ajmer",OPHTHALMOLOGY,"₹10,982*","₹82,800*",2*,"₹25,00,000*",1428,-,1762(2),-,-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,GEN,Rajasthan,"Govt Med Coll, Churu",SPM,"₹12,812*","₹82,800*",2*,"₹25,00,000*",-,-,1771(1),-,-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,GEN,Rajasthan,"Govt Med Coll, Bhilwara",PATHOLOGY,"₹12,812*","₹82,800*",2*,"₹25,00,000*",Info Not Available,1503(2),1741(2),1772(2),-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,SC,Rajasthan,"SNMC, Jodhpur",PATHOLOGY,"₹12,812*","₹82,800*",2*,"₹25,00,000*",3101,1687(1),1748(1),1779(1),-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,GEN-PwD,Rajasthan,"JLNMC, Ajmer",RADIO DIAGNOSIS,"₹10,982*","₹82,800*",2*,"₹25,00,000*",1428,1693(2),1755(2),1787(2),-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,ST,Rajasthan,"RNT, Udaipur",TBRD,"₹12,812*","₹82,800*",2*,"₹25,00,000*",2206,-,1605(1),1794(1),-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,GEN,Rajasthan,"Govt Med Coll, Churu",PATHOLOGY,"₹12,812*","₹82,800*",2*,"₹25,00,000*",-,1516(2),1747(1),1804(1),-,-,-,-,-,-,-,-
Raj DNB Serv,GEN,Rajasthan,"Govt Medical College, Rampura",DTBCD(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,1581(1),-,1805(1),-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,ST-STA,Rajasthan,"JLNMC, Ajmer",RADIO DIAGNOSIS,"₹10,982*","₹82,800*",2*,"₹25,00,000*",1428,1715(1),1777(1),1810(1),-,-,-,-,-,-,-,-
Raj DNB Serv,OBC,Rajasthan,"Govt Medical College, Rampura",DTBCD(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,1425(1),1814(2),-,-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,OBC,Rajasthan,"Govt Med Coll, Churu",PATHOLOGY,"₹12,812*","₹82,800*",2*,"₹25,00,000*",-,-,1799(1),1833(1),-,-,-,-,-,-,-,-
Raj DNB Serv,SC,Rajasthan,"Govt Hosp, Barmer",DGO(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,1745(1),1807(1),1841(1),-,-,-,-,-,-,-,-
Raj DNB Serv,GEN,Rajasthan,"Govt Med Coll Hosp, Dungarpur",DO(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,1779(1),1844(1),1878(1),-,-,-,-,-,-,-,-
Raj DNB Serv,OBC,Rajasthan,"Govt MedColl Hosp,RamasiyaPali",DA(NBEMS),-,-,-,-,Info Not Available,-,1894(1),-,-,-,-,-,-,-,-,-
RAJ Priv-All India,GEN,Rajasthan,"American Intl IMS, Bedwas",GENERAL MEDICINE,"₹32,55,000*","₹20,000",0,₹0,700,1795(1),1861(1),1895(1),-,-,-,-,-,-,-,-
Raj DNB Serv,GEN,Rajasthan,"General Hospital, Karauli",DCH(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,1781(1),1846(1),1900(2),-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,MBC,Rajasthan,"RNT, Udaipur",ENT,"₹12,812*","₹82,800*",2*,"₹25,00,000*",2206,-,-,1904(1),-,-,-,-,-,-,-,-
Raj DNB Serv,OBC,Rajasthan,"General Hospital, Karauli",DCH(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,1823(2),1892(2),1918(1),-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,ST,Rajasthan,"Govt Med Coll, Kota",ENT,"₹12,812*","₹82,800*",2*,"₹25,00,000*",2581,1820(1),1888(1),1924(1),-,-,-,-,-,-,-,-
Raj DNB Serv,OBC,Rajasthan,"SSG Govt Dist Hosp,Chittorgarh",DTBCD(NBEMS),-,-,-,-,Info Not Available,1926(1),-,-,-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,ST,Rajasthan,"JLNMC, Ajmer",PSYCHIATRY,"₹10,982*","₹82,800*",2*,"₹25,00,000*",1428,-,1930(1),-,-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,GEN,Rajasthan,"SP Med Coll, Bikaner",BIOCHEMISTRY,"₹12,812*","₹82,800*",2*,"₹25,00,000*",Info Not Available,-,1916(1),1953(1),-,-,-,-,-,-,-,-
RAJ Priv-All India,EWS,Rajasthan,"MGMC&H, Sitapur, Jaipur",GENERAL MEDICINE,"₹48,50,000*","₹55,000",0,₹0,1400,1854(1),1925(1),1962(1),-,-,-,-,-,-,-,-
Raj DNB Serv,EWS,Rajasthan,"Govt Medical College, Rampura",DCH(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,-,1969(1),-,-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,ST,Rajasthan,"Govt Med Coll, Kota",RADIATION ONCOLOGY,"₹12,812*","₹82,800*",2*,"₹25,00,000*",2581,1902(1),1977(1),-,-,-,-,-,-,-,-,-
RAJ Priv-Govt Quota,OBC,Rajasthan,"American Intl IMS, Bedwas",GENERAL MEDICINE,"₹32,55,000*","₹20,000",0,₹0,700,1881(1),1955(1),1994(1),-,-,-,-,-,-,-,-
Raj DNB Serv,OBC,Rajasthan,"Mahatma Gandhi Hosp, Bhilwara",DA(NBEMS),-,-,-,-,Info Not Available,2002(1),-,-,-,-,-,-,-,-,-,-
Raj DNB Serv,SC,Rajasthan,"Govt MG Dist Hosp, Banswara",DCH(NBEMS),-,-,-,-,Info Not Available,2003(1),-,-,-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,ST,Rajasthan,"SMS, Jaipur",PHYSIOLOGY,"₹11,647*","₹82,800*",2*,"₹25,00,000*",5702,-,2005(1),-,-,-,-,-,-,-,-,-
Raj DNB Serv,EWS,Rajasthan,"Govt MedColl Hosp,RamasiyaPali",DCH(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,-,-,2010(1),-,-,-,-,-,-,-,-
Raj DNB Serv,GEN,Rajasthan,"Govt Amrit Kaur Hosp, Ajmer",DLO(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,-,2012(1),-,-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,SC,Rajasthan,"JLNMC, Ajmer",PALLIATIVE MEDICINE,"₹10,982*","₹82,800*",2*,"₹25,00,000*",1428,-,2014(2),-,-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,ST,Rajasthan,"Govt Med Coll, Kota",OPHTHALMOLOGY,"₹12,812*","₹82,800*",2*,"₹25,00,000*",2581,-,-,2019(1),-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,ST-STA,Rajasthan,"SMS, Jaipur",PAEDIATRICS,"₹11,647*","₹82,800*",2*,"₹25,00,000*",5702,2021(1),-,-,-,-,-,-,-,-,-,-
RAJ Priv-All India,OBC,Rajasthan,"National IMS&R, Jaipur",DERMATOLOGY,"₹85,00,000*","₹55,200*",0,₹0,1130,-,1992(1),2035(1),-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,ST,Rajasthan,"SP Med Coll, Bikaner",GENERAL SURGERY,"₹12,812*","₹82,800*",2*,"₹25,00,000*",Info Not Available,-,-,2049(1),-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,MBC,Rajasthan,"JLNMC, Ajmer",PALLIATIVE MEDICINE,"₹10,982*","₹82,800*",2*,"₹25,00,000*",1428,2071(1),-,-,-,-,-,-,-,-,-,-
Raj DNB Serv,ST,Rajasthan,"SSG Govt Dist Hosp,Chittorgarh",DGO(NBEMS),-,-,-,-,Info Not Available,1954(1),2036(1),2081(1),-,-,-,-,-,-,-,-
Raj DNB Serv,SC,Rajasthan,"Govt Med Coll Hosp, Dungarpur",DFAM(NBEMS),-,-,-,-,Info Not Available,2082(1),-,-,-,-,-,-,-,-,-,-
Raj DNB Serv,SC,Rajasthan,"Mahatma Gandhi Hosp, Bhilwara",DLO(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,-,2092(1),-,-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,ST-STA,Rajasthan,"Jhalawar Med Coll, Jhalawar",GENERAL MEDICINE,"₹88,265*","₹82,800*",2*,"₹25,00,000*",Info Not Available,-,2117(1),-,-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,ST-STA,Rajasthan,"Govt Med Coll, Kota",GENERAL MEDICINE,"₹12,812*","₹82,800*",2*,"₹25,00,000*",2581,1999(1),2088(1),2134(1),-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,GEN,Rajasthan,"Jhalawar Med Coll, Jhalawar",FORENSIC MEDICINE,"₹88,265*","₹82,800*",2*,"₹25,00,000*",Info Not Available,-,2159(1),-,-,-,-,-,-,-,-,-
RAJ Priv-Govt Quota,GEN,Rajasthan,"MGMC&H, Sitapur, Jaipur",EMERGENCY MEDICINE,"₹30,00,000*","₹55,000",0,₹0,1400,2030(1),2121(1),2168(1),-,-,-,-,-,-,-,-
RAJ Priv-All India,EWS,Rajasthan,"MGMC&H, Sitapur, Jaipur",RADIO DIAGNOSIS,"₹60,00,000*","₹55,000",0,₹0,1400,2032(2),2123(2),2170(2),-,-,-,-,-,-,-,-
RAJ Priv-Mgmt Quota,EWS,Rajasthan,"MGMC&H, Sitapur, Jaipur",DERMATOLOGY,"₹75,00,000*","₹55,000",0,₹0,1400,2188(1),-,-,-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,GEN,Rajasthan,"Govt Med Coll, Kota",BIOCHEMISTRY,"₹12,812*","₹82,800*",2*,"₹25,00,000*",2581,2051(1),2145(1),2194(1),-,-,-,-,-,-,-,-
Raj DNB Serv,OBC,Rajasthan,"MGM Govt Dist Hosp,Hanumangarh",DCH(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,1579(2),1635(1),-,2209(1),-,-,-,-,-,-,-
RAJ Priv-Govt Quota,GEN,Rajasthan,"American Intl IMS, Bedwas",OBG,"₹32,55,000*","₹20,000",0,₹0,700,2186(1),2162(1),2215(1),-,-,-,-,-,-,-,-
Raj DNB Serv,GEN,Rajasthan,"Mahatma Gandhi Hosp, Bhilwara",DO(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,-,-,2219(1),-,-,-,-,-,-,-,-
RAJ Priv-Govt Quota,SC,Rajasthan,"National IMS&R, Jaipur",PSYCHIATRY,"₹35,00,000*","₹55,200*",0,₹0,1130,-,2227(1),-,-,-,-,-,-,-,-,-
Raj DNB Serv,EWS,Rajasthan,"Govt General Hosp, Madhopur",DCH(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,-,-,2237(1),-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,GEN,Rajasthan,"Govt Med Coll, Bharatpur",MICROBIOLOGY,"₹12,812*","₹82,800*",2*,"₹25,00,000*",-,2238(1),-,-,-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,MBC,Rajasthan,"RNT, Udaipur",ANAESTHESIOLOGY,"₹12,812*","₹82,800*",2*,"₹25,00,000*",2206,2194(1),-,2259(1),-,-,-,-,-,-,-,-
RAJ Priv-All India,OBC,Rajasthan,"American Intl IMS, Bedwas",PAEDIATRICS,"₹32,55,000*","₹20,000",0,₹0,700,-,2201(1),2263(1),-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,SC,Rajasthan,"RUHS, Jaipur",PATHOLOGY,"₹30,491*","₹82,800*",2*,"₹25,00,000*",300,2277(2),-,-,-,-,-,-,-,-,-,-
Raj DNB Serv,SC,Rajasthan,"District Hospital, Baran",DFAM(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,-,-,-,2291(1),-,-,-,-,-,-,-,-
Raj DNB Serv,OBC,Rajasthan,"Govt Medical College, Rampura",DLO(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,2294(1),-,-,-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,ST-STA,Rajasthan,"SMS, Jaipur",ORTHOPAEDICS,"₹11,647*","₹82,800*",2*,"₹25,00,000*",5702,2140(1),2236(1),2303(1),-,-,-,-,-,-,-,-
Raj DNB Serv,ST,Rajasthan,"SK Hospital, Sikar, Rajasthan",DCH(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,2338(1),-,-,-,-,-,-,-,-,-,-
RAJ Priv-All India,OBC,Rajasthan,"MGMC&H, Sitapur, Jaipur",OPHTHALMOLOGY,"₹47,50,000*","₹55,000",0,₹0,1400,2173(1),2274(1),2348(1),-,-,-,-,-,-,-,-
Raj DNB Serv,OBC,Rajasthan,"Govt Amrit Kaur Hosp, Ajmer",DA(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,2356(1),-,-,-,-,-,-,-,-,-,-
Raj DNB Serv,OBC,Rajasthan,"Govt Med Coll Hosp, Dungarpur",DFAM(NBEMS),-,-,-,-,Info Not Available,2200(2),2302(1),2381(1),-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,MBC,Rajasthan,"JLNMC, Ajmer",IHBT,"₹10,982*","₹82,800*",2*,"₹25,00,000*",1428,2411(1),-,-,-,-,-,-,-,-,-,-
Raj DNB Serv,SC,Rajasthan,"JLN Govt Hosp, Nagaur",DGO(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,-,2416(1),-,-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,OBC,Rajasthan,"Jhalawar Med Coll, Jhalawar",SPM,"₹88,265*","₹82,800*",2*,"₹25,00,000*",Info Not Available,1780(2),2436(2),-,-,-,-,-,-,-,-,-
Raj DNB Serv,EWS,Rajasthan,"Govt Hosp, Barmer",DCH(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,2253(1),2362(1),2450(1),-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,SC,Rajasthan,"RNT, Udaipur",IHBT,"₹12,812*","₹82,800*",2*,"₹25,00,000*",2206,-,2460(1),-,-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,ST,Rajasthan,"RNT, Udaipur",RADIATION ONCOLOGY,"₹12,812*","₹82,800*",2*,"₹25,00,000*",2206,-,-,2463(1),-,-,-,-,-,-,-,-
Raj DNB Serv,ST,Rajasthan,"Govt MedColl Hosp,RamasiyaPali",DGO(NBEMS),-,-,-,-,Info Not Available,2295(1),2404(1),2500(1),-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,OBC-PwD,Rajasthan,"SMS, Jaipur",PATHOLOGY,"₹11,647*","₹82,800*",2*,"₹25,00,000*",5702,2391(1),2506(1),-,-,-,-,-,-,-,-,-
Raj DNB Serv,SC,Rajasthan,"District Hospital, Sirohi",DGO(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,-,-,2513(1),-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,MBC,Rajasthan,"SMS, Jaipur",PATHOLOGY,"₹11,647*","₹82,800*",2*,"₹25,00,000*",5702,1803(1),2521(2),-,-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,OBC-PwD,Rajasthan,"SP Med Coll, Bikaner",GENERAL MEDICINE,"₹12,812*","₹82,800*",2*,"₹25,00,000*",Info Not Available,2311(1),2421(1),2521(1),-,-,-,-,-,-,-,-
Raj DNB Serv,OBC,Rajasthan,"Govt DB Dist Hosp, Churu",DA(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,-,2433(1),2535(1),-,-,-,-,-,-,-,-
RAJ Priv-All India,GEN,Rajasthan,Jaipur National Univ IMS,OBG,"₹59,00,000*",Info not available*,0,₹0,810,2195(1),2437(1),2539(1),-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,GEN,Rajasthan,"RUHS, Jaipur",MICROBIOLOGY,"₹30,491*","₹82,800*",2*,"₹25,00,000*",300,2325(1),2438(2),2540(2),-,-,-,-,-,-,-,-
Raj DNB Serv,GEN,Rajasthan,"Govt MedColl Hosp,RamasiyaPali",DA(NBEMS),-,-,-,-,Info Not Available,-,-,2565(1),-,-,-,-,-,-,-,-
RAJ Priv-All India,GEN,Rajasthan,Jaipur National Univ IMS,ENT,"₹28,00,000*",Info not available*,0,₹0,810,2347(1),2462(1),2570(1),-,-,-,-,-,-,-,-
Raj DNB Serv,MBC,Rajasthan,"Govt General Hosp, Madhopur",DCH(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,-,2573(1),-,-,-,-,-,-,-,-,-
Raj DNB Serv,ST,Rajasthan,"SK Hospital, Sikar, Rajasthan",DGO(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,2358(1),2473(1),2583(1),-,-,-,-,-,-,-,-
RAJ Priv-All India,OBC,Rajasthan,"National IMS&R, Jaipur",EMERGENCY MEDICINE,"₹30,00,000*","₹55,200*",0,₹0,1130,2374(1),2489(1),2599(1),-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,OBC,Rajasthan,"RUHS, Jaipur",MICROBIOLOGY,"₹30,491*","₹82,800*",2*,"₹25,00,000*",300,2609(1),-,-,-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,EWS,Rajasthan,"RNT, Udaipur",PATHOLOGY,"₹12,812*","₹82,800*",2*,"₹25,00,000*",2206,2384(2),2499(2),2611(2),-,-,-,-,-,-,-,-
Raj DNB Serv,SC,Rajasthan,"Govt MedColl Hosp,RamasiyaPali",DA(NBEMS),-,-,-,-,Info Not Available,2644(1),-,-,-,-,-,-,-,-,-,-
Raj DNB Serv,MBC,Rajasthan,"Rajiv Gandhi Gen Hosp, Alwar",DCH(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,-,-,2692(1),-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,EWS,Rajasthan,"JLNMC, Ajmer",PALLIATIVE MEDICINE,"₹10,982*","₹82,800*",2*,"₹25,00,000*",1428,-,-,2696(1),-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,OBC,Rajasthan,"RNT, Udaipur",PHARMACOLOGY,"₹12,812*","₹82,800*",2*,"₹25,00,000*",2206,2685(2),-,2697(1),-,-,-,-,-,-,-,-
Raj DNB Serv,OBC,Rajasthan,"Rajiv Gandhi Gen Hosp, Alwar",DO(NBEMS),"₹1,25,000","₹60,375*",Info Not Available,Info not available,Info Not Available,2703(1),-,-,-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,ST-STA,Rajasthan,"RNT, Udaipur",PAEDIATRICS,"₹12,812*","₹82,800*",2*,"₹25,00,000*",2206,2080(2),2174(1),2717(2),-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,EWS,Rajasthan,"Govt Med Coll, Kota",PATHOLOGY,"₹12,812*","₹82,800*",2*,"₹25,00,000*",2581,2734(2),-,-,-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,ST-STA,Rajasthan,"SMS, Jaipur",TBRD,"₹11,647*","₹82,800*",2*,"₹25,00,000*",5702,2490(1),2612(1),2734(1),-,-,-,-,-,-,-,-
RAJ Priv-Govt Quota,EWS,Rajasthan,"MGMC&H, Sitapur, Jaipur",PAEDIATRICS,"₹48,50,000*","₹55,000",0,₹0,1400,2771(1),-,-,-,-,-,-,-,-,-,-
RAJ Priv-Govt Quota,OBC,Rajasthan,"MGMC&H, Sitapur, Jaipur",ENT,"₹25,00,000*","₹55,000",0,₹0,1400,2524(1),2652(1),2778(1),-,-,-,-,-,-,-,-
Raj DNB Serv,SC,Rajasthan,"Govt Med Coll Hosp, Dungarpur",DGO(NBEMS),-,-,-,-,Info Not Available,-,-,2780(1),-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,ST-STA,Rajasthan,"SNMC, Jodhpur",OPHTHALMOLOGY,"₹12,812*","₹82,800*",2*,"₹25,00,000*",3101,2537(1),2666(1),2798(1),-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,ST,Rajasthan,"SNMC, Jodhpur",PATHOLOGY,"₹12,812*","₹82,800*",2*,"₹25,00,000*",3101,2691(1),2842(1),-,-,-,-,-,-,-,-,-
RAJ Govt - Govt Quota,ST-STA,Rajasthan,"SMS, Jaipur",ENT,"₹11,647*","₹82,800*",2*,"₹25,00,000*",5702,2442(1),2705(2),2848(2),-,-,-,-,-,-,-,-
Raj DNB Serv,SC,Rajasthan,"Govt Medical College, Rampura",DFAM(NBEMS),-,-,-,-,Info Not Available,-,2866(1),-,-,-,-,-,-,-,-,-
