Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5
CG Domicile,ST,Chhattisgarh,"BaliramKashyap NDMC, Jagdalpur",SPM,"₹20,000*","₹67,500",2*,"₹50,00,000*",500,719(1),-,-,-,-,-,-,-,-,-
CG MBBS or Ins,ST-Female,Chhattisgarh,"Lakhi Ram Agrawal, Raigarh",PHYSIOLOGY,"₹20,000*","₹67,500",2*,"₹50,00,000*",650,-,721(1),-,-,-,-,-,-,-,-
CG Domicile,UR,Chhattisgarh,"Lakhi Ram Agrawal, Raigarh",PHYSIOLOGY,"₹20,000*","₹67,500",2*,"₹50,00,000*",650,725(1),-,-,-,-,-,-,-,-,-
CG MBBS or Ins,UR,Chhattisgarh,"SSIMS, Bhilai",FORENSIC MEDICINE,"₹8,48,200*","₹67,000",1,"₹10,00,000",896,-,730(1),-,-,-,-,-,-,-,-
CG Domicile,ST,Chhattisgarh,"CIMS, Bilaspur",SPM,"₹20,000*","₹67,500",2*,"₹50,00,000*",550,737(1),-,-,-,-,-,-,-,-,-
CG Domicile,OBC,Chhattisgarh,"Raipur IMS, Raipur",PATHOLOGY,"₹7,92,600*","₹67,000",1,"₹25,00,000",650,744(1),-,339(1),-,-,-,-,-,-,-
CG Domicile,SC-Female,Chhattisgarh,"SSIMS, Bhilai",OPHTHALMOLOGY,"₹10,54,000*","₹67,000",1,"₹10,00,000",896,752(1),-,-,-,-,-,-,-,-,-
CG Domicile-NRI,OBC,Chhattisgarh,"SSIMS, Bhilai",GENERAL MEDICINE,Info not available*,"₹67,000",1,"₹10,00,000",896,753(1),-,-,-,-,-,-,-,-,-
Other State,UR,Chhattisgarh,"Raipur IMS, Raipur",PATHOLOGY,"₹7,92,600*","₹67,000",1,"₹25,00,000",650,768(1),-,-,-,-,-,-,-,-,-
CG Domicile,ST-Female,Chhattisgarh,"SSIMS, Bhilai",GENERAL MEDICINE,"₹10,54,000*","₹67,000",1,"₹10,00,000",896,-,798(1),-,-,-,-,-,-,-,-
CG Domicile,SC,Chhattisgarh,"SSIMS, Bhilai",GENERAL SURGERY,"₹10,54,000*","₹67,000",1,"₹10,00,000",896,-,902(1),-,-,-,-,-,-,-,-
CG Domicile,ST-Female,Chhattisgarh,"SSIMS, Bhilai",OBG,"₹10,54,000*","₹67,000",1,"₹10,00,000",896,-,905(1),-,-,-,-,-,-,-,-
CG Domicile-NRI,ST,Chhattisgarh,"Raipur IMS, Raipur",RADIO DIAGNOSIS,"₹79,33,000*","₹67,000",1,"₹25,00,000",650,-,908(1),-,-,-,-,-,-,-,-
CG Domicile,UR,Chhattisgarh,"SSIMS, Bhilai",MICROBIOLOGY,"₹8,48,200*","₹67,000",1,"₹10,00,000",896,-,914(3),-,-,-,-,-,-,-,-
CG Domicile,UR,Chhattisgarh,"SSIMS, Bhilai",FORENSIC MEDICINE,"₹8,48,200*","₹67,000",1,"₹10,00,000",896,-,924(1),-,-,-,-,-,-,-,-
CG Domicile,UR,Chhattisgarh,"SSIMS, Bhilai",BIOCHEMISTRY,"₹8,48,200*","₹67,000",1,"₹10,00,000",896,-,925(2),-,-,-,-,-,-,-,-
CG Domicile,OBC-Female,Chhattisgarh,"SSIMS, Bhilai",SPM,"₹8,48,200*","₹67,000",1,"₹10,00,000",896,-,943(1),-,-,-,-,-,-,-,-
CG Domicile,ST,Chhattisgarh,"Raipur IMS, Raipur",ANAESTHESIOLOGY,"₹9,84,500*","₹67,000",1,"₹25,00,000",650,-,962(1),-,-,-,-,-,-,-,-
CG Domicile,ST,Chhattisgarh,"Lakhi Ram Agrawal, Raigarh",ANATOMY,"₹20,000*","₹67,500",2*,"₹50,00,000*",650,-,971(1),-,-,-,-,-,-,-,-
CG Domicile,UR,Chhattisgarh,"SSIMS, Bhilai",ANATOMY,"₹8,48,200*","₹67,000",1,"₹10,00,000",896,-,980(3),-,-,-,-,-,-,-,-
CG Other State-NRI,UR,Chhattisgarh,"SSIMS, Bhilai",ORTHOPAEDICS,Info not available*,"₹67,000",1,"₹10,00,000",896,-,1006(1),-,-,-,-,-,-,-,-
CG Other State-NRI,UR,Chhattisgarh,"SSIMS, Bhilai",GENERAL MEDICINE,Info not available*,"₹67,000",1,"₹10,00,000",896,-,-,421(1),1042(1),-,-,-,-,-,-
Other State,UR,Chhattisgarh,"SSIMS, Bhilai",PHARMACOLOGY,"₹8,48,200*","₹67,000",1,"₹10,00,000",896,-,1046(1),-,-,-,-,-,-,-,-
Other State,UR,Chhattisgarh,"SSIMS, Bhilai",BIOCHEMISTRY,"₹8,48,200*","₹67,000",1,"₹10,00,000",896,-,1064(2),-,-,-,-,-,-,-,-
Other State,UR,Chhattisgarh,"Raipur IMS, Raipur",PHARMACOLOGY,"₹7,92,600*","₹67,000",1,"₹25,00,000",650,-,1066(1),-,-,-,-,-,-,-,-
