Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2023 6,CR 2023 7,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"PDU Med Coll, Rajkot",DORTHO,"₹20,000*","₹75,600*",1*,"₹40,00,000*",750,-,-,-,-,-,-,-,898(1),898(1),1187(1),2192(1),-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"Dr MK Shah Med Coll, Ahmedabad",OBG,"₹33,00,000*","₹84,000*",0,₹0,350,872(1),1370(2),1566(2),-,-,-,-,1141(1),1141(2),1190(2),-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"BJMC, Ahmedabad",OPHTHALMOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,640(1),640(1),1652(1),-,-,-,-,727(1),1319(1),1191(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Surat Municipal, Surat",PAEDIATRICS,"₹18,64,000*","₹84,000*",0,₹0,750,955(2),955(2),979(2),-,-,-,-,923(2),1153(2),1194(2),-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"GMERS, Gotri, Vadodara",DERMATOLOGY,"₹10,00,000*","₹84,000*",0,₹0,730,-,-,-,-,-,-,-,1197(1),1197(1),1197(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Surat Municipal, Surat",GENERAL SURGERY,"₹18,64,000*","₹84,000*",0,₹0,750,792(6),1081(6),1361(6),-,-,-,-,840(5),874(5),1199(5),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Nootan Med Coll & RC, Mehsana",GENERAL MEDICINE,"₹27,00,000*","₹84,000*",0,₹0,-,-,-,-,-,-,-,-,-,979(2),1201(2),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Govt Med Coll, Surat",SPM,"₹30,000*","₹1,00,800",0*,₹0*,1150,1265(1),2915(1),2915(1),-,-,-,-,1205(1),1205(1),1205(1),-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"AMCET, Ahmedabad",GENERAL SURGERY,"₹9,67,000*","₹1,00,800*",0,₹0,1050,864(1),956(1),1305(1),-,-,-,-,810(1),1039(1),1207(1),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Pramukhswami Med Coll, Karmsad",GENERAL MEDICINE,"₹32,00,000*","₹84,000*",0,₹0,1000,-,-,-,-,-,-,-,851(1),982(1),1209(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"MP Shah, Jamnagar",OPHTHALMOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,-,-,-,-,-,-,-,1149(1),1215(1),1215(1),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"BJMC, Ahmedabad",RADIO DIAGNOSIS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,439(1),439(1),439(1),-,-,-,-,1216(2),1216(2),1216(2),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Adani Institute, Bhuj",GENERAL MEDICINE,"₹30,00,000*","₹84,000*",0,₹0,750,602(1),608(1),746(1),-,-,-,-,1105(2),1218(2),1218(2),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"AMCET, Ahmedabad",TBRD,"₹9,67,000*","₹1,00,800*",0,₹0,1050,633(2),695(2),858(2),-,-,-,-,657(2),758(2),1220(2),1391(1),-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"BJMC, Ahmedabad",PAEDIATRICS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,2111(1),2179(1),2179(1),-,-,-,-,1222(1),1222(1),1222(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"AMCET, Ahmedabad",GENERAL SURGERY,"₹9,67,000*","₹1,00,800*",0,₹0,1050,910(4),1003(4),1333(4),-,-,-,-,1070(4),1166(4),1224(4),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Surat Municipal, Surat",GENERAL SURGERY,"₹18,64,000*","₹84,000*",0,₹0,750,853(1),1141(1),1364(1),-,-,-,-,967(1),1114(1),1227(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"AMCET, Ahmedabad",EMERGENCY MEDICINE,"₹9,67,000*","₹1,00,800*",0,₹0,1050,713(1),731(1),731(1),-,-,-,-,781(2),897(2),1231(2),-,-
GUJ Govt-Inst. Pref,UQ-ST,Gujarat,"MP Shah, Jamnagar",RADIO DIAGNOSIS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,-,-,-,-,-,-,-,1234(1),1234(1),1234(1),-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"Parul IMS&R, Vadodara",GENERAL MEDICINE,"₹30,00,000*","₹1,00,800*",0,₹0,750,-,-,-,-,-,-,-,1235(1),1235(1),1235(1),-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"GMERS, Sola",GENERAL MEDICINE,"₹11,25,000*","₹84,000*",0,₹0,900,-,-,-,-,-,-,-,1042(1),1160(1),1237(1),-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"GMERS, Sola",TBRD,"₹13,13,000*","₹84,000*",0,₹0,900,-,-,-,-,-,-,-,979(1),873(1),1239(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"BJMC, Ahmedabad",PATHOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,854(3),1251(4),1638(4),-,-,-,-,1264(2),1240(3),1240(3),2399(1),-
GUJ Govt-Inst. Pref,UQ-EW,Gujarat,"AMCET, Ahmedabad",TBRD,"₹9,67,000*","₹1,00,800*",0,₹0,1050,-,-,-,-,-,-,-,-,839(1),1244(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Dr MK Shah Med Coll, Ahmedabad",OBG,"₹22,00,000*","₹84,000*",0,₹0,350,1264(1),1571(1),1615(1),-,-,-,-,1120(1),1182(1),1246(1),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Pramukhswami Med Coll, Karmsad",RADIO DIAGNOSIS,"₹46,00,000*","₹84,000*",0,₹0,1000,-,-,-,-,-,-,-,1121(1),1247(1),1247(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"MP Shah, Jamnagar",DGO,"₹20,000*","₹75,600*",1*,"₹40,00,000*",1250,-,1033(1),1126(1),-,-,-,-,1146(1),1248(1),1248(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Govt Med Coll, Surat",OPHTHALMOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1150,-,-,-,-,-,-,-,-,-,1249(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"MP Shah, Jamnagar",PSYCHIATRY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,-,-,-,-,-,-,-,755(1),1014(1),1251(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Pramukhswami Med Coll, Karmsad",OBG,"₹32,00,000*","₹84,000*",0,₹0,1000,1132(1),1153(1),1375(1),-,-,-,-,1252(1),1252(1),1252(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Medical College, Baroda",ANAESTHESIOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,858(3),1043(3),1186(3),-,-,-,-,622(2),808(3),1256(3),-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"NHL Med Coll, Ahmedabad",ORTHOPAEDICS,"₹7,93,000*","₹84,000*",0,₹0,2220,692(1),864(1),943(1),-,-,-,-,965(1),1261(1),1261(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"GMERS, Gotri, Vadodara",TBRD,"₹8,75,000*","₹84,000*",0,₹0,730,657(2),728(2),882(2),-,-,-,-,752(2),775(2),1263(2),-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"GMERS, Sola",ENT,"₹8,75,000*","₹84,000*",0,₹0,900,-,-,-,-,-,-,-,1083(1),1007(1),1266(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"PDU Med Coll, Rajkot",DCH,"₹20,000*","₹75,600*",1*,"₹40,00,000*",750,-,-,-,-,-,-,-,884(1),884(1),1268(1),-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"Medical College, Baroda",GENERAL SURGERY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,685(1),972(1),1028(1),-,-,-,-,889(1),889(1),1271(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"PDU Med Coll, Rajkot",ENT,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",750,1055(1),1140(1),1140(1),-,-,-,-,-,1276(1),1276(1),-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"Govt Med Coll, Bhavnagar",OPHTHALMOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",720,-,-,-,-,-,-,-,1280(1),1280(1),1280(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"GMERS, Gotri, Vadodara",GENERAL SURGERY,"₹10,00,000*","₹84,000*",0,₹0,730,-,-,-,-,-,-,-,1166(1),1224(1),1286(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"GCS Med Coll, Ahmedabad",PSYCHIATRY,"₹20,00,000*","₹84,000*",0,₹0,750,1029(1),1390(1),1625(1),-,-,-,-,929(1),977(1),1287(1),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"MP Shah, Jamnagar",OPHTHALMOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,561(1),1239(1),1450(1),-,-,-,-,815(1),811(1),1290(1),2173(1),-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"GMERS, Gotri, Vadodara",TBRD,"₹13,13,000*","₹84,000*",0,₹0,730,-,754(1),984(1),-,-,-,-,873(1),1049(2),1292(2),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Adani Institute, Bhuj",OBG,"₹27,00,000*","₹84,000*",0,₹0,750,-,-,-,-,-,-,-,1284(1),1292(1),1292(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"NHL Med Coll, Ahmedabad",ENT,"₹7,93,000*","₹84,000*",0,₹0,2220,932(2),1170(2),1402(2),-,-,-,-,841(3),1045(3),1296(3),-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"GCS Med Coll, Ahmedabad",GENERAL SURGERY,"₹27,00,000*","₹84,000*",0,₹0,750,1297(1),1297(1),1297(1),-,-,-,-,1161(1),1227(1),1303(1),-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"NHL Med Coll, Ahmedabad",EMERGENCY MEDICINE,"₹7,93,000*","₹84,000*",0,₹0,2220,-,-,-,-,-,-,-,999(2),1148(2),1304(2),-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"MP Shah, Jamnagar",DGO,"₹20,000*","₹75,600*",1*,"₹40,00,000*",1250,-,-,-,-,-,-,-,1215(1),1355(1),1305(1),-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"Medical College, Baroda",PAEDIATRICS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,-,-,-,-,-,-,-,1078(1),1306(1),1306(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"NHL Med Coll, Ahmedabad",GENERAL SURGERY,"₹7,93,000*","₹84,000*",0,₹0,2220,921(5),1144(5),1360(5),-,-,-,-,1169(4),1214(4),1307(4),-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"GCS Med Coll, Ahmedabad",ORTHOPAEDICS,"₹28,00,000*","₹84,000*",0,₹0,750,1190(1),1190(1),1190(1),-,-,-,-,865(1),1402(1),1309(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"GMERS, Sola",ENT,"₹8,75,000*","₹84,000*",0,₹0,900,804(1),804(1),804(1),-,-,-,-,599(1),869(1),1314(1),-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"GMERS, Gotri, Vadodara",PAEDIATRICS,"₹11,25,000*","₹84,000*",0,₹0,730,-,-,-,-,-,-,-,1315(1),1315(1),1315(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Adani Institute, Bhuj",PSYCHIATRY,"₹15,00,000*","₹84,000*",0,₹0,750,-,-,-,-,-,-,-,977(1),1287(1),1320(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"AMCET, Ahmedabad",ORTHOPAEDICS,"₹9,67,000*","₹1,00,800*",0,₹0,1050,647(1),816(1),937(1),-,-,-,-,930(2),1180(2),1321(2),-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"GMERS, Sola",ENT,"₹13,13,000*","₹84,000*",0,₹0,900,-,1327(1),1327(1),-,-,-,-,-,1296(1),1324(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Adani Institute, Bhuj",PAEDIATRICS,"₹27,00,000*","₹84,000*",0,₹0,750,-,-,-,-,-,-,-,1066(1),1284(1),1326(1),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"NHL Med Coll, Ahmedabad",ENT,"₹7,93,000*","₹84,000*",0,₹0,2220,-,-,-,-,-,-,-,927(1),1055(1),1327(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"GMERS, Gandhinagar",OPHTHALMOLOGY,"₹10,00,000*","₹84,000*",0,₹0,980,-,-,-,-,-,-,-,880(2),880(2),1329(2),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"BJMC, Ahmedabad",ANAESTHESIOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,778(2),1133(3),1346(3),-,-,-,-,577(1),1018(3),1330(3),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Govt Med Coll, Surat",ANAESTHESIOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1150,907(2),1154(3),1404(3),-,-,-,-,662(2),1033(2),1332(2),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Nootan Med Coll & RC, Mehsana",OBG,"₹26,00,000*","₹84,000*",0,₹0,-,-,-,-,-,-,-,-,960(1),1167(1),1333(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Medical College, Baroda",ANAESTHESIOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,1126(1),1157(1),1387(1),-,-,-,-,1182(1),1334(2),1334(2),-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"NHL Med Coll, Ahmedabad",PAEDIATRICS,"₹27,32,000*","₹84,000*",0,₹0,2220,658(2),1000(4),1138(4),-,-,-,-,953(2),1255(5),1336(5),-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"Surat Municipal, Surat",GENERAL MEDICINE,"₹37,15,000*","₹84,000*",0,₹0,750,457(3),714(6),971(6),-,-,-,-,847(3),1204(6),1338(6),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Dr MK Shah Med Coll, Ahmedabad",PAEDIATRICS,"₹23,00,000*","₹84,000*",0,₹0,350,1031(1),1031(1),1571(1),-,-,-,-,1194(1),1194(1),1340(1),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"GMERS, Sola",PSYCHIATRY,"₹8,75,000*","₹84,000*",0,₹0,900,-,-,-,-,-,-,-,681(1),707(1),1349(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"NHL Med Coll, Ahmedabad",ORTHOPAEDICS,"₹7,93,000*","₹84,000*",0,₹0,2220,739(2),877(2),992(2),-,-,-,-,901(2),1077(2),1350(2),-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"BJMC, Ahmedabad",ANAESTHESIOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,923(3),944(3),1025(3),-,-,-,-,753(4),1046(4),1351(4),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"NHL Med Coll, Ahmedabad",OPHTHALMOLOGY,"₹7,93,000*","₹84,000*",0,₹0,2220,745(1),1325(1),1325(1),-,-,-,-,966(1),871(1),1354(1),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"AMCET, Ahmedabad",PSYCHIATRY,"₹9,67,000*","₹1,00,800*",0,₹0,1050,-,-,-,-,-,-,-,1158(1),1136(1),1356(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Parul IMS&R, Vadodara",OPHTHALMOLOGY,"₹10,00,000*","₹1,00,800*",0,₹0,750,-,-,-,-,-,-,-,1256(1),1356(1),1357(1),-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"GCS Med Coll, Ahmedabad",PAEDIATRICS,"₹32,00,000*","₹84,000*",0,₹0,750,1066(1),1617(2),1675(2),-,-,-,-,1101(1),1358(1),1358(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Zydus Med Coll & Hosp, Dahod",GENERAL MEDICINE,"₹28,50,000*","₹84,000*",0,₹0,-,1184(2),1184(2),1184(2),-,-,-,-,1025(2),1360(3),1360(3),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Zydus Med Coll & Hosp, Dahod",OBG,"₹32,00,000*","₹84,000*",0,₹0,-,1123(4),1152(4),1372(4),-,-,-,-,1116(1),1116(1),1362(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Dr MK Shah Med Coll, Ahmedabad",ENT,"₹13,50,000*","₹84,000*",0,₹0,350,1224(1),1402(1),1850(1),-,-,-,-,1366(1),1366(1),1366(1),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Govt Med Coll, Surat",ANAESTHESIOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1150,-,1160(1),1514(1),1414(1),1659(1),1810(1),-,912(1),1155(1),1369(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"BJMC, Ahmedabad",ANAESTHESIOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,987(5),1296(6),1319(6),-,-,-,-,1100(5),1322(7),1370(7),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"PDU Med Coll, Rajkot",ANAESTHESIOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",750,-,-,-,-,-,-,-,924(1),1079(1),1371(1),-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"Nootan Med Coll & RC, Mehsana",OBG,"₹33,00,000*","₹84,000*",0,₹0,-,-,-,-,-,-,-,-,1292(1),1373(1),1373(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"NHL Med Coll, Ahmedabad",OPHTHALMOLOGY,"₹7,93,000*","₹84,000*",0,₹0,2220,1467(2),1467(2),1467(2),-,-,-,-,1268(2),1268(2),1374(2),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"Govt Med Coll, Surat",RADIO DIAGNOSIS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1150,1051(1),1051(1),1162(1),-,-,-,-,1377(1),1377(1),1377(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Surat Municipal, Surat",ORTHOPAEDICS,"₹18,64,000*","₹84,000*",0,₹0,750,816(2),887(2),1018(2),-,-,-,-,874(2),972(2),1383(2),-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"MP Shah, Jamnagar",PAEDIATRICS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,-,-,-,-,-,-,-,-,1384(1),1384(1),-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"AMCET, Ahmedabad",OPHTHALMOLOGY,"₹25,50,000*","₹1,00,800*",0,₹0,1050,-,1700(1),2274(1),-,-,-,-,-,1385(1),1385(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"GCS Med Coll, Ahmedabad",GENERAL SURGERY,"₹15,00,000*","₹84,000*",0,₹0,750,1069(1),1236(1),1376(1),-,-,-,-,1207(2),1305(2),1389(2),-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"NHL Med Coll, Ahmedabad",OPHTHALMOLOGY,"₹7,93,000*","₹84,000*",0,₹0,2220,-,-,-,-,-,-,-,1390(1),1390(1),1390(1),-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"BJMC, Ahmedabad",ENT,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,-,-,-,-,-,-,-,1830(1),2224(1),1393(1),2925(1),-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"Parul IMS&R, Vadodara",DERMATOLOGY,"₹42,00,000*","₹1,00,800*",0,₹0,750,1067(1),1406(1),1406(1),-,-,-,-,1397(1),1397(1),1397(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Govt Med Coll, Surat",TBRD,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1150,-,826(1),952(1),-,-,-,-,968(1),1006(1),1399(1),-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"Pramukhswami Med Coll, Karmsad",GENERAL MEDICINE,"₹32,00,000*","₹84,000*",0,₹0,1000,-,-,-,-,-,-,-,919(1),1259(1),1401(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"MP Shah, Jamnagar",ANAESTHESIOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,931(2),1063(2),1425(2),-,-,-,-,869(2),1097(3),1404(3),-,-
GUJ Govt-Inst. Pref,UQ-EW,Gujarat,"Surat Municipal, Surat",OBG,"₹18,64,000*","₹84,000*",0,₹0,750,-,-,-,-,-,-,-,1409(1),1409(1),1409(1),-,-
GUJ Govt-Inst. Pref,UQ-EW,Gujarat,"BJMC, Ahmedabad",OPHTHALMOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,-,-,-,-,-,-,-,610(1),997(1),1412(1),-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"AMCET, Ahmedabad",TBRD,"₹9,67,000*","₹1,00,800*",0,₹0,1050,751(1),952(1),1335(1),-,-,-,-,1075(1),1413(1),1413(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"AMCET, Ahmedabad",OPHTHALMOLOGY,"₹9,67,000*","₹1,00,800*",0,₹0,1050,1465(1),1465(1),2082(1),2455(1),2563(1),2564(1),-,1370(1),1414(1),1414(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Parul IMS&R, Vadodara",GENERAL MEDICINE,"₹30,00,000*","₹1,00,800*",0,₹0,750,-,-,-,-,-,-,-,1218(2),1415(2),1415(2),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Govt Med Coll, Bhavnagar",ANAESTHESIOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",720,950(1),1161(1),1446(1),-,-,-,-,892(1),1103(1),1418(1),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"Govt Med Coll, Surat",GENERAL MEDICINE,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1150,-,-,-,-,-,-,-,1420(1),1420(1),1420(1),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"MP Shah, Jamnagar",GENERAL MEDICINE,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,1468(1),1468(1),1468(1),-,-,-,-,1421(1),1421(1),1421(1),-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"GMERS, Gandhinagar",OPHTHALMOLOGY,"₹15,00,000*","₹84,000*",0,₹0,980,-,-,-,-,-,-,-,-,1325(1),1423(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Surat Municipal, Surat",ORTHOPAEDICS,"₹18,64,000*","₹84,000*",0,₹0,750,886(2),943(2),1507(2),-,-,-,-,1350(2),1395(2),1424(2),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"GCS Med Coll, Ahmedabad",ORTHOPAEDICS,"₹28,00,000*","₹84,000*",0,₹0,750,1142(2),1195(2),1195(2),-,-,-,-,1190(1),1426(1),1426(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"GR Doshi & KM Mehta, Ahmedabad",ANAESTHESIOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",400,957(1),1167(1),1334(1),-,-,-,-,920(2),1142(2),1427(2),-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"Adani Institute, Bhuj",TBRD,"₹15,00,000*","₹84,000*",0,₹0,750,-,1052(1),1250(1),-,-,-,-,1049(1),1239(1),1429(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"GMERS, Sola",TBRD,"₹8,75,000*","₹84,000*",0,₹0,900,952(1),970(1),1151(1),1870(1),-,-,-,1157(1),1432(1),1432(1),-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"NHL Med Coll, Ahmedabad",GENERAL SURGERY,"₹7,93,000*","₹84,000*",0,₹0,2220,964(2),1127(2),1127(2),-,-,-,-,731(2),1207(2),1434(2),-,-
GUJ Govt-Inst. Pref,UQ-EW,Gujarat,"MP Shah, Jamnagar",ENT,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,-,-,-,-,-,-,-,1435(1),1435(1),1435(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Govt Med Coll, Surat",ANAESTHESIOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1150,-,1171(1),1464(1),-,-,-,-,1184(2),1345(2),1438(2),-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"Parul IMS&R, Vadodara",OBG,"₹42,00,000*","₹1,00,800*",0,₹0,750,1751(1),1765(1),2203(1),2405(1),-,-,-,1722(1),1440(1),1440(1),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Zydus Med Coll & Hosp, Dahod",OBG,"₹32,00,000*","₹84,000*",0,₹0,-,-,-,-,-,-,-,-,1439(1),1439(1),1442(1),-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"Surat Municipal, Surat",PAEDIATRICS,"₹18,64,000*","₹84,000*",0,₹0,750,1119(1),1119(1),1292(1),-,-,-,-,1126(1),1126(1),1445(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"GMERS, Gotri, Vadodara",ENT,"₹8,75,000*","₹84,000*",0,₹0,730,1198(1),1317(1),1408(1),-,-,-,-,1020(1),1062(1),1446(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"BJMC, Ahmedabad",ENT,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,903(1),1019(1),1019(1),-,-,-,-,1005(1),1253(1),1447(1),-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"NHL Med Coll, Ahmedabad",OPHTHALMOLOGY,"₹29,70,000*","₹84,000*",0,₹0,2220,1085(1),1681(3),2025(3),-,-,-,-,1098(1),1449(3),1449(3),-,-
GUJ Govt-Inst. Pref,UQ-SC,Gujarat,"Govt Med Coll, Surat",OBG,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1150,-,-,-,-,-,-,-,1452(1),1452(1),1452(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Pramukhswami Med Coll, Karmsad",RADIO DIAGNOSIS,"₹46,00,000*","₹84,000*",0,₹0,1000,1721(1),1721(1),1721(1),-,-,-,-,1454(1),1454(1),1454(1),-,-
