Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2023 6,CR 2023 7,CR 2023 8,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5,CR 2024 6
MAHA-Govt Quota,NT3,Maharashtra,"Vasantrao Pawar, Nasik",GENERAL SURGERY,"₹9,00,000*","₹69,105",0,₹0,1000,-,-,-,-,-,-,-,-,2182(1),2751(1),2751(1),-,-,-
MAHA-Govt Quota,NT2,Maharashtra,"Topiwala, Mumbai",ENT,"₹1,43,300*","₹92,522",1,"₹50,00,000",1300,-,-,-,-,-,-,-,-,1253(1),1576(1),2753(1),-,-,-
MAHA-Govt Quota,ST,Maharashtra,"Govt Med Coll, Nagpur",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",1866,1305(1),1305(1),1305(1),1305(1),1305(1),-,-,-,2052(1),2754(1),2754(1),-,-,-
MAHA-Govt Quota,SEBC,Maharashtra,"Indira Gandhi MedColl, Nagpur",ANAESTHESIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",822,-,-,-,-,-,-,-,-,1862(1),2067(1),2756(1),3300(1),-,-
MAHA-Govt Quota,SEBC-PH,Maharashtra,"Govt Med Coll, Latur",ANAESTHESIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",750,-,-,-,-,-,-,-,-,-,-,2760(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Vedantaa Inst of MS, Palghar",DERMATOLOGY,"₹19,32,000*","₹65,000",0,₹0,-,-,-,-,-,-,-,-,-,1284(1),1746(1),2770(1),3707(1),-,-
MAHA-Govt Quota,SEBC,Maharashtra,"Govt Med Coll, Nanded",ANAESTHESIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",750,-,-,-,-,-,-,-,-,1913(1),2153(1),2771(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Govt Med Coll, Jalgaon",ANAESTHESIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",441,-,-,-,-,-,-,-,-,1549(1),2203(1),2772(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Prakash Inst of MS & R, Sangli",GENERAL SURGERY,"₹16,00,000*",Info not available,Info Not Available,Info not available,-,-,-,-,-,-,-,-,-,1358(1),1849(1),2777(1),-,-,-
MAHA-Govt Quota,SEBC,Maharashtra,"NKP Salve IMS, Nagpur",ORTHOPAEDICS,"₹9,00,000*","₹64,551",0,₹0,1272,-,-,-,-,-,-,-,-,2550(1),2391(1),2783(1),-,-,-
MAHA-Govt Quota,NT1,Maharashtra,"Vithalrao Patil, Ahmednagar",GENERAL SURGERY,"₹10,00,000*","₹76,629",0,₹0,960,-,-,-,-,-,-,-,-,2791(1),2791(1),2791(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Govt Med Coll, Gondia",ANAESTHESIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",500,-,-,-,-,-,-,-,-,1554(1),2222(1),2794(1),-,-,-
MAHA-Govt Quota,SC,Maharashtra,"SMBT IMS, Nashik",GENERAL MEDICINE,"₹15,16,000*","₹60,000",0,₹0,850,-,-,-,-,-,-,-,-,2810(1),2810(1),2810(1),-,-,-
MAHA-Govt Quota,SC,Maharashtra,"BKL Walawalkar, Ratnagiri",GENERAL MEDICINE,"₹9,67,000*","₹62,000",0,₹0,520,-,-,-,-,-,-,-,-,2699(1),2699(1),2814(1),-,-,-
MAHA-Govt Quota,EWS,Maharashtra,"SRTT, Ambajogai",ENT,"₹1,43,300*","₹92,522",1,"₹50,00,000",518,-,-,-,-,-,-,-,-,1747(1),1966(1),2815(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"BKL Walawalkar, Ratnagiri",ORTHOPAEDICS,"₹9,67,000*","₹62,000",0,₹0,520,1658(1),1766(1),2342(1),2342(1),2342(1),-,-,-,1473(1),1788(1),2825(1),2686(1),-,-
MAHA-Govt Quota,SC,Maharashtra,"SRTT, Ambajogai",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",518,2073(1),2351(1),2351(1),2351(1),2351(1),-,-,-,1801(1),2576(1),2828(1),-,-,-
MAHA-Govt Quota,VJ,Maharashtra,"Seth GS, Mumbai",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,332(1),332(1),332(1),332(1),332(1),-,-,-,1013(1),1100(1),2839(1),-,-,-
MAHA-Govt Quota,SEBC,Maharashtra,"MIMER, Talegaon, Pune",ORTHOPAEDICS,"₹8,00,000*","₹64,551",0,₹0,720,-,-,-,-,-,-,-,-,2218(1),2847(1),2847(1),-,-,-
MAHA-Govt Quota,ST,Maharashtra,"Seth GS, Mumbai",PAEDIATRICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,2012(1),2470(1),3479(1),3479(1),3479(1),-,-,-,2849(1),2849(1),2849(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Panjabrao Deshmukh, Amravati",OPHTHALMOLOGY,"₹11,90,000*","₹76,429",0,₹0,760,-,-,-,-,-,-,-,-,2123(1),2286(1),2851(1),-,-,-
MAHA-Govt Quota,ST,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",1462,-,-,-,-,-,-,-,-,2855(1),2855(1),2855(1),-,-,-
MAHA-Govt Quota,SC,Maharashtra,"ACPM, Dhule",DERMATOLOGY,"₹10,74,000*","₹50,000",0,₹0,570,-,-,-,-,-,-,-,-,2858(1),2858(1),2858(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Ashwini Rural, Solapur",ORTHOPAEDICS,"₹11,81,000*","₹65,000",0,₹0,520,1522(2),1847(2),2308(2),2308(2),2308(2),-,-,-,1435(1),1919(1),2859(1),-,-,-
MAHA-Govt Quota,NT2,Maharashtra,"MIMER, Talegaon, Pune",OPHTHALMOLOGY,"₹8,00,000*","₹64,551",0,₹0,720,-,-,-,-,-,-,-,-,2142(1),2862(1),2862(1),-,-,-
MAHA-Govt Quota,NT1,Maharashtra,"Tata Memorial, Mumbai",RADIATION ONCOLOGY,"₹1,05,500*","₹1,00,800",1*,"₹25,00,000*",614,-,-,-,-,-,-,-,-,2186(1),2186(1),2863(1),-,-,-
MAHA-Govt Quota,SC,Maharashtra,"MGIMS, Wardha",OBG,"₹1,43,300*","₹89,698",1,"₹50,00,000",1000,-,-,-,-,-,-,-,-,1431(1),2292(1),2866(1),-,-,-
MAHA-Govt Quota,ST,Maharashtra,"Grant Med Coll, Mumbai",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,990(1),990(1),439(1),3105(1),3105(1),-,-,-,122(1),122(1),2869(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Ulhas Patil Med Coll, Jalgaon",ORTHOPAEDICS,"₹9,00,000*","₹52,769",0,₹0,500,-,-,-,-,-,-,-,-,1720(1),1720(1),2880(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Ashwini Rural, Solapur",OPHTHALMOLOGY,"₹11,81,000*","₹65,000",0,₹0,520,1435(1),2035(1),2493(1),2493(1),2493(1),-,-,-,1283(1),1853(1),2881(1),-,-,-
MAHA-Govt Quota,SEBC,Maharashtra,"Grant Med Coll, Mumbai",PSYCHIATRY,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,-,-,-,-,-,-,-,-,758(1),2092(1),2885(1),-,-,-
MAHA-Govt Quota,NT2,Maharashtra,"NKP Salve IMS, Nagpur",GENERAL SURGERY,"₹9,00,000*","₹64,551",0,₹0,1272,-,-,-,-,-,-,-,-,2392(1),2392(1),2904(1),-,3535(1),-
MAHA-Govt Quota,VJ,Maharashtra,"NKP Salve IMS, Nagpur",ORTHOPAEDICS,"₹9,00,000*","₹64,551",0,₹0,1272,-,-,-,-,-,-,-,-,2905(1),2905(1),2905(1),-,-,-
MAHA-Govt Quota,NT1,Maharashtra,"Sancheti Inst Of Ortho, Pune",ORTHOPAEDICS,"₹9,00,000*","₹77,000",0,₹0,Info Not Available,-,-,-,-,-,-,-,-,2907(1),2907(1),2907(1),-,-,-
MAHA-Govt Quota,SEBC,Maharashtra,"VMMC, Solapur",ENT,"₹1,43,300*","₹92,522",1,"₹50,00,000",763,-,-,-,-,-,-,-,-,1498(1),1903(1),2911(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Topiwala, Mumbai",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",1300,3502(1),4207(1),4207(1),4207(1),4207(1),-,-,-,2913(1),2913(1),2913(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Grant Med Coll, Mumbai",PATHOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,2034(2),2844(2),3421(2),3421(2),3421(2),-,-,-,1807(2),2918(2),2918(2),-,-,-
MAHA-Govt Quota,NT2,Maharashtra,"Bombay Hospital IMS, Mumbai",ORTHOPAEDICS,"₹8,92,858*","₹70,000",0,₹0,725,-,-,-,-,-,-,-,-,1832(1),1832(1),2921(1),-,-,-
MAHA-Govt Quota,SC,Maharashtra,"Govt Med Coll, Miraj",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",725,-,-,-,-,-,-,-,-,1727(1),2221(1),2923(1),-,-,-
MAHA-Govt Quota,ST,Maharashtra,"Indira Gandhi MedColl, Nagpur",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",822,-,-,-,-,-,-,-,-,2697(1),2869(1),2924(1),-,-,-
MAHA-Govt Quota,EWS,Maharashtra,"Shri VR Naik Govt, Yavatmal",ANAESTHESIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",756,-,-,-,-,-,-,-,-,2015(1),2807(1),2929(1),-,-,-
MAHA-Govt Quota,VJ,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",ANAESTHESIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1462,1547(1),2039(1),2039(1),2039(1),2039(1),-,-,-,1677(1),1860(1),2931(1),-,-,-
MAHA-Govt Quota,NT2,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",DCH,"₹1,43,300*","₹92,522",1,"₹50,00,000",1462,-,-,-,-,-,-,-,-,1618(1),1618(1),2935(1),-,-,-
MAHA-Govt Quota,SC,Maharashtra,"Govt Med Coll, Akola",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",840,2022(1),2293(1),2736(1),2736(1),2736(1),-,-,-,1785(1),2384(1),2938(1),-,-,-
MAHA-Govt Quota,SEBC,Maharashtra,"Ulhas Patil Med Coll, Jalgaon",ORTHOPAEDICS,"₹9,00,000*","₹52,769",0,₹0,500,-,-,-,-,-,-,-,-,2783(1),2499(1),2948(1),-,-,-
MAHA-Govt Quota,VJ,Maharashtra,"Govt Med Coll, Aurangabad",ANAESTHESIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1177,2039(1),2134(1),2507(1),2507(1),2507(1),-,-,-,1861(1),2483(1),2950(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Vasantrao Pawar, Nasik",ANAESTHESIOLOGY,"₹9,00,000*","₹69,105",0,₹0,1000,1967(2),2405(2),3145(2),3145(2),3145(2),-,-,-,1716(1),2613(1),2953(1),-,-,-
MAHA-Govt Quota,SC,Maharashtra,"Govt Med Coll, Gondia",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",500,-,-,-,-,-,-,-,-,1911(1),2608(1),2954(1),-,-,-
MAHA-Govt Quota,NT2,Maharashtra,"Tata Memorial, Mumbai",RADIATION ONCOLOGY,"₹1,05,500*","₹1,00,800",1*,"₹25,00,000*",614,-,-,-,-,-,-,-,-,1319(1),1560(1),2958(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"ACPM, Dhule",OPHTHALMOLOGY,"₹10,74,000*","₹50,000",0,₹0,570,1652(1),2066(1),2689(1),2689(1),2689(1),-,-,-,1557(1),2128(1),2962(1),-,-,-
MAHA-Govt Quota,SC,Maharashtra,"Govt Med Coll, Chandrapur",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",650,-,-,-,-,-,-,-,-,1907(1),2598(1),2969(1),-,-,-
MAHA-Govt Quota,SC,Maharashtra,"BJMC, Pune",PSYCHIATRY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1296,-,-,-,-,-,-,-,-,2576(1),2972(1),2972(1),-,-,-
MAHA-Govt Quota,SEBC,Maharashtra,"NKP Salve IMS, Nagpur",OPHTHALMOLOGY,"₹9,00,000*","₹64,551",0,₹0,1272,-,-,-,-,-,-,-,-,2948(1),3109(1),2973(1),-,-,-
MAHA-Govt Quota,SEBC,Maharashtra,"Panjabrao Deshmukh, Amravati",GENERAL SURGERY,"₹11,90,000*","₹76,429",0,₹0,760,-,-,-,-,-,-,-,-,2978(1),2978(1),2978(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Prakash Inst of MS & R, Sangli",ORTHOPAEDICS,"₹16,00,000*",Info not available,Info Not Available,Info not available,-,-,-,-,-,-,-,-,-,1488(1),2123(1),2979(1),-,-,-
MAHA-Govt Quota,SC,Maharashtra,"Pimpri Chinchwad, Pimpri",PAEDIATRICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",750,-,-,-,-,-,-,-,-,1425(1),2154(1),2983(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",PATHOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1462,1574(1),2391(1),3021(1),3021(1),3021(1),-,-,-,1726(1),2217(1),2984(1),-,-,-
MAHA-Govt Quota,SC,Maharashtra,"Sri Bhausaheb, Dhule",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",545,-,-,-,-,-,-,-,-,1882(1),2474(1),2995(1),-,-,-
MAHA-Govt Quota,ST,Maharashtra,"MPGIMER, Nashik",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",-,-,-,-,-,-,-,-,-,2754(1),2900(1),2996(1),-,-,-
MAHA-Govt Quota,EWS,Maharashtra,"Govt Med Coll, Miraj",ANAESTHESIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",725,-,-,-,-,-,-,-,-,1739(1),2680(1),3001(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Ulhas Patil Med Coll, Jalgaon",ANAESTHESIOLOGY,"₹9,00,000*","₹52,769",0,₹0,500,2401(1),2343(1),3361(1),3361(1),3361(1),-,-,-,1837(1),2962(1),3008(1),-,-,-
MAHA-Govt Quota,ST,Maharashtra,"Grant Med Coll, Mumbai",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,-,-,-,-,-,-,-,-,2869(1),3013(1),3013(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Vithalrao Patil, Ahmednagar",ANAESTHESIOLOGY,"₹10,00,000*","₹76,629",0,₹0,960,1877(1),2313(1),2933(1),2933(1),2933(1),-,-,-,2176(1),2632(1),3018(1),-,-,-
MAHA-Govt Quota,SEBC,Maharashtra,"Govt Med Coll, Akola",ENT,"₹1,43,300*","₹92,522",1,"₹50,00,000",840,-,-,-,-,-,-,-,-,1467(1),2616(1),3019(1),-,-,-
MAHA Priv-Mgmt Quota,MGT,Maharashtra,"NKP Salve IMS, Nagpur",GENERAL MEDICINE,"₹36,00,000*","₹64,551",0,₹0,1272,2320(6),2326(6),2326(6),2326(6),2326(6),-,-,-,2104(6),2992(6),3020(6),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Govt Med Coll, Nagpur",PATHOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1866,-,-,-,-,-,-,-,-,2050(1),3023(1),3023(1),-,-,-
MAHA-Govt Quota,NT3,Maharashtra,"Vedantaa Inst of MS, Palghar",PAEDIATRICS,"₹19,32,000*","₹65,000",0,₹0,-,-,-,-,-,-,-,-,-,1881(1),1881(1),3035(1),3745(1),-,-
MAHA Priv-Mgmt Quota,MGT,Maharashtra,"BKL Walawalkar, Ratnagiri",RADIO DIAGNOSIS,"₹38,68,000*","₹62,000",0,₹0,520,2248(1),2659(1),2659(1),2659(1),2659(1),-,-,-,1943(1),2709(1),3038(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Panjabrao Deshmukh, Amravati",ANAESTHESIOLOGY,"₹11,90,000*","₹76,429",0,₹0,760,-,-,-,-,-,-,-,-,2377(1),2950(1),3045(1),-,-,-
MAHA-Govt Quota,SEBC,Maharashtra,"ACPM, Dhule",ORTHOPAEDICS,"₹10,74,000*","₹50,000",0,₹0,570,-,-,-,-,-,-,-,-,2658(1),2948(1),3046(1),-,-,-
MAHA-Govt Quota,SC,Maharashtra,"VMMC, Solapur",PAEDIATRICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",763,-,-,-,-,-,-,-,-,1446(1),2193(1),3050(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Tata Memorial, Mumbai",PATHOLOGY,"₹1,05,500*","₹1,00,800",1*,"₹25,00,000*",614,1354(1),1528(1),1528(1),1528(1),1528(1),-,-,-,1654(1),2157(1),3062(1),-,-,-
MAHA-Govt Quota,SC,Maharashtra,"Govt Med Coll, Nagpur",GENERAL SURGERY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1866,1779(1),1779(1),2355(1),2355(1),2355(1),-,-,-,2112(2),2519(2),3076(2),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"MIMER, Talegaon, Pune",ANAESTHESIOLOGY,"₹8,00,000*","₹64,551",0,₹0,720,-,-,-,-,-,-,-,-,2676(1),3111(1),3077(1),-,-,-
MAHA Priv-Mgmt Quota,MGT,Maharashtra,"Vasantrao Pawar, Nasik",GENERAL MEDICINE,"₹36,00,000*","₹69,105",0,₹0,1000,1561(2),1561(2),1561(2),1561(2),1561(2),-,-,-,1295(2),1400(2),3080(2),-,-,-
MAHA-Govt Quota,NT3,Maharashtra,"MGIMS, Wardha",OPHTHALMOLOGY,"₹1,43,300*","₹89,698",1,"₹50,00,000",1000,-,-,-,-,-,-,-,-,921(1),1605(1),3084(1),-,-,-
MAHA-NRI Quota,NRI,Maharashtra,"Vasantrao Pawar, Nasik",RADIO DIAGNOSIS,"₹45,00,000*","₹69,105",0,₹0,1000,3239(1),3239(1),3239(1),3239(1),3239(1),-,-,-,3085(1),3085(1),3085(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Kashibai Navale, Pune",ANAESTHESIOLOGY,"₹12,94,000*","₹76,429",0,₹0,1094,2487(6),2799(5),3280(5),3280(5),3280(5),-,-,-,2344(3),2775(3),3087(3),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"ACPM, Dhule",OPHTHALMOLOGY,"₹10,74,000*","₹50,000",0,₹0,570,-,-,-,-,-,-,-,-,2294(1),2530(1),3088(1),-,-,-
MAHA-Govt Quota,NT3,Maharashtra,"Sancheti Inst Of Ortho, Pune",ORTHOPAEDICS,"₹9,00,000*","₹77,000",0,₹0,Info Not Available,-,-,-,-,-,-,-,-,1898(1),1898(1),3096(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Govt Med Coll, Nagpur",PATHOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1866,1971(2),2939(2),3488(2),3488(2),3488(2),-,-,-,994(1),2729(1),3101(1),-,-,-
MAHA-Govt Quota,NT3,Maharashtra,"Govt Med Coll, Miraj",ANAESTHESIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",725,-,-,-,-,-,-,-,-,1978(1),2345(1),3103(1),-,-,-
MAHA-Govt Quota,ST,Maharashtra,"Seth GS, Mumbai",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,2050(1),2825(1),3264(1),3264(1),3264(1),-,-,-,2564(1),2924(1),3105(1),-,-,-
MAHA-Govt Quota,SEBC,Maharashtra,"Vedantaa Inst of MS, Palghar",PAEDIATRICS,"₹19,32,000*","₹65,000",0,₹0,-,-,-,-,-,-,-,-,-,2602(1),2602(1),3109(1),-,-,-
MAHA-Govt Quota,NT2,Maharashtra,"Vedantaa Inst of MS, Palghar",OBG,"₹19,32,000*","₹65,000",0,₹0,-,-,-,-,-,-,-,-,-,1890(1),2525(1),3114(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Seth GS, Mumbai",PHARMACOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,3454(1),3399(1),3399(1),3399(1),3399(1),-,-,-,2729(1),3120(1),3120(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Vithalrao Patil, Ahmednagar",ANAESTHESIOLOGY,"₹10,00,000*","₹76,629",0,₹0,960,-,-,-,-,-,-,-,-,2415(1),2676(1),3124(1),-,-,-
MAHA-Govt Quota,NT3,Maharashtra,"Ulhas Patil Med Coll, Jalgaon",OPHTHALMOLOGY,"₹9,00,000*","₹52,769",0,₹0,500,-,-,-,-,-,-,-,-,2359(1),3132(1),3132(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"BJMC, Pune",PATHOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1296,1943(2),2765(2),2939(2),2939(2),2939(2),-,-,-,1894(2),2835(2),3133(2),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Prakash Inst of MS & R, Sangli",ORTHOPAEDICS,"₹16,00,000*",Info not available,Info Not Available,Info not available,-,-,-,-,-,-,-,-,-,1723(1),2413(1),3135(1),-,-,-
MAHA-Govt Quota,NT2,Maharashtra,"HBT & RN Cooper, Mumbai",ANAESTHESIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",940,-,-,-,-,-,-,-,-,2232(1),2449(1),3135(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Ulhas Patil Med Coll, Jalgaon",ENT,"₹9,00,000*","₹52,769",0,₹0,500,2258(1),2886(1),3180(1),3180(1),3180(1),-,-,-,1627(1),2226(1),3140(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"HBT & RN Cooper, Mumbai",PATHOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",940,-,-,-,-,-,-,-,-,1884(1),2712(1),3141(1),-,-,-
MAHA-Govt Quota,NT1,Maharashtra,"NKP Salve IMS, Nagpur",ANAESTHESIOLOGY,"₹9,00,000*","₹64,551",0,₹0,1272,-,-,-,-,-,-,-,-,3143(1),3143(1),3143(1),-,-,-
MAHA-Govt Quota,SEBC,Maharashtra,"Ulhas Patil Med Coll, Jalgaon",GENERAL SURGERY,"₹9,00,000*","₹52,769",0,₹0,500,-,-,-,-,-,-,-,-,2847(1),2375(1),3148(1),-,-,-
MAHA-Govt Quota,SEBC,Maharashtra,"Tern Med Coll, Navi Mumbai",GENERAL SURGERY,"₹9,54,545*","₹51,000*",0,₹0,700,-,-,-,-,-,-,-,-,-,-,3152(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Vedantaa Inst of MS, Palghar",ORTHOPAEDICS,"₹19,32,000*","₹65,000",0,₹0,-,1783(2),2303(2),2737(2),2737(2),2737(2),-,-,-,1630(1),2859(1),3153(1),-,-,-
MAHA Priv-Mgmt Quota,MGT,Maharashtra,"MIMER, Talegaon, Pune",GENERAL MEDICINE,"₹32,00,000*","₹64,551",0,₹0,720,2125(1),2190(1),2339(1),2339(1),2339(1),-,-,-,2039(1),2994(1),3156(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Ashwini Rural, Solapur",ANAESTHESIOLOGY,"₹11,81,000*","₹65,000",0,₹0,520,2411(1),2935(1),3362(1),3362(1),3362(1),-,-,-,2412(1),3045(1),3172(1),-,-,-
MAHA-Govt Quota,SEBC,Maharashtra,"VMMC, Solapur",PSYCHIATRY,"₹1,43,300*","₹92,522",1,"₹50,00,000",763,-,-,-,-,-,-,-,-,-,2581(1),3182(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"NKP Salve IMS, Nagpur",ANAESTHESIOLOGY,"₹9,00,000*","₹64,551",0,₹0,1272,2295(1),2882(1),3420(1),3420(1),3420(1),-,-,-,2629(1),2678(1),3196(1),-,-,-
MAHA-Govt Quota,NT1,Maharashtra,"Seth GS, Mumbai",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,-,-,-,-,-,-,-,-,3200(1),3200(1),3200(1),-,-,-
MAHA-Govt Quota,SC,Maharashtra,"Shri VR Naik Govt, Yavatmal",PAEDIATRICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",756,-,-,-,-,-,-,-,-,1647(1),2437(1),3212(1),-,-,-
MAHA-Govt Quota,SEBC,Maharashtra,"Kashibai Navale, Pune",OPHTHALMOLOGY,"₹12,94,000*","₹76,429",0,₹0,1094,-,-,-,-,-,-,-,-,1964(1),3217(1),3217(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Seth GS, Mumbai",PATHOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,1717(1),2241(1),3001(1),3001(1),3001(1),-,-,-,1593(1),2482(1),3219(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"MIMSR, Latur",ANAESTHESIOLOGY,"₹7,82,607*","₹76,249",0,₹0,775,-,-,-,-,-,-,-,-,2851(1),2851(1),3223(1),-,-,-
MAHA Priv-Mgmt Quota,MGT,Maharashtra,"Ulhas Patil Med Coll, Jalgaon",DERMATOLOGY,"₹36,00,000*","₹52,769",0,₹0,500,-,-,-,-,-,-,-,-,1514(1),2042(1),3228(1),-,-,-
MAHA-Govt Quota,SEBC,Maharashtra,"MIMER, Talegaon, Pune",OPHTHALMOLOGY,"₹8,00,000*","₹64,551",0,₹0,720,-,-,-,-,-,-,-,-,2973(1),2973(1),3233(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Prakash Inst of MS & R, Sangli",OPHTHALMOLOGY,"₹16,00,000*",Info not available,Info Not Available,Info not available,-,-,-,-,-,-,-,-,-,1853(1),2514(1),3238(1),-,-,-
MAHA-Govt Quota,EWS,Maharashtra,"Govt Med Coll, Nanded",ANAESTHESIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",750,1362(1),2118(1),2463(1),2463(1),2463(1),-,-,-,1927(1),2610(1),3245(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Kashibai Navale, Pune",ANAESTHESIOLOGY,"₹12,94,000*","₹76,429",0,₹0,1094,2711(2),3032(2),3032(2),3032(2),3032(2),-,-,-,2702(2),2844(2),3252(2),-,-,-
MAHA-Govt Quota,VJ,Maharashtra,"Panjabrao Deshmukh, Amravati",ORTHOPAEDICS,"₹11,90,000*","₹76,429",0,₹0,760,-,-,-,-,-,-,-,-,3257(1),3257(1),3257(1),-,-,-
MAHA-Govt Quota,SEBC,Maharashtra,"Vasantrao Pawar, Nasik",OPHTHALMOLOGY,"₹9,00,000*","₹69,105",0,₹0,1000,-,-,-,-,-,-,-,-,2067(1),3233(1),3260(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Panjabrao Deshmukh, Amravati",PSYCHIATRY,"₹11,90,000*","₹76,429",0,₹0,760,-,-,-,-,-,-,-,-,2131(1),2131(1),3261(1),-,-,-
MAHA-Govt Quota,VJ,Maharashtra,"Vedantaa Inst of MS, Palghar",PAEDIATRICS,"₹19,32,000*","₹65,000",0,₹0,-,-,-,-,-,-,-,-,-,3263(1),3263(1),3263(1),-,-,-
