Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5,CR 2024 6,CR 2024 7
KER Govt Quota,MU,Kerala,"Govt Med Coll, Kozhikode",OBG,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,-,-,-,-,-,531(1),627(1),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"KMCT Med Coll, Kozhikode",RADIO DIAGNOSIS,"₹18,49,748*","₹53,000",0,₹0,790,544(1),544(1),968(1),-,-,632(1),632(1),-,-,-,-,-
KER Govt Quota,EW,Kerala,"Govt Med Coll, Kozhikode",OBG,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,-,-,-,-,-,648(1),648(1),-,-,-,-,-
KER Govt Quota,SC,Kerala,"Medical College, Trivandrum",DERMATOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,380(1),380(1),380(1),-,-,651(1),651(1),-,-,-,-,-
KER Govt Quota,LA,Kerala,"Govt Med Coll, Kozhikode",GENERAL SURGERY,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,-,-,-,-,-,463(1),663(1),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Malankara Orthodox, Kolechery",RADIO DIAGNOSIS,"₹18,49,748*","₹53,000",0,₹0,1110,571(1),571(1),571(1),-,-,517(1),671(1),-,-,-,-,-
KER Govt Quota,BH,Kerala,"Govt Med Coll, Kottayam",GENERAL SURGERY,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,-,-,-,-,-,679(1),679(1),-,-,-,-,-
KER Govt Quota,SM,Kerala,"Govt Med Coll, Kozhikode",ENT,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,445(1),993(1),1071(1),-,-,246(1),693(1),-,-,-,-,-
KER Govt Quota,SM,Kerala,"Govt Med Coll, Kottayam",OBG,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,237(3),468(3),468(3),-,-,525(2),705(2),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"SreeUthradomThirunal,Trivandrum",RADIO DIAGNOSIS,"₹18,49,748*","₹53,000",0,₹0,-,-,-,-,-,-,694(1),712(1),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Sree Gokulam, Trivandrum",DERMATOLOGY,"₹17,49,006*","₹53,000",0,₹0,760,643(1),643(1),643(1),-,-,717(1),717(1),-,-,-,-,-
KER Govt Quota,EZ,Kerala,"Medical College, Trivandrum",OBG,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,575(2),575(2),575(2),-,-,738(1),738(1),-,-,-,-,-
KER Govt Quota,SM,Kerala,"Govt Med Coll, Kozhikode",PMR,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,353(1),354(1),354(1),-,-,482(2),740(2),-,-,-,-,-
KER Govt Quota,EZ,Kerala,"Govt Med Coll, Kozhikode",PSYCHIATRY,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,-,-,-,-,-,754(1),754(1),-,-,-,-,-
KER Self Fin. Seats,BH,Kerala,"Amala IMS, Thrissur",DERMATOLOGY,"₹18,49,748*","₹53,000",0,₹0,640,304(1),304(1),304(1),-,-,758(1),758(1),-,-,-,-,-
KER Govt Quota,BX,Kerala,"TD Med Coll, Allepey",PAEDIATRICS,"₹69,470*","₹57,876",1*,"₹50,00,000*",1050,-,-,-,-,-,786(1),786(1),-,-,-,-,-
KER Govt Quota,KU,Kerala,"Govt Med Coll, Kozhikode",RADIO DIAGNOSIS,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,-,-,-,-,-,790(1),790(1),-,-,-,-,-
KER Self Fin. Seats,AC,Kerala,"Amala IMS, Thrissur",DERMATOLOGY,"₹18,49,748*","₹53,000",0,₹0,640,149(1),231(1),231(1),-,-,812(2),812(2),-,-,-,-,-
KER Self Fin. Seats,BH,Kerala,"Believers Church, Thiruvalla",RADIO DIAGNOSIS,"₹18,49,748*","₹53,000",0,₹0,750,-,-,-,-,-,-,816(1),-,-,-,-,-
KER Govt Quota,EZ,Kerala,"Govt Med Coll, Kozhikode",PMR,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,1056(1),1056(1),1056(1),-,-,822(1),822(1),-,-,-,-,-
KER Govt Quota,BH,Kerala,"Govt Med Coll, Thrissur",ORTHOPAEDICS,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,-,-,-,-,-,832(1),832(1),-,-,-,-,-
KER Govt Quota,BH,Kerala,"Medical College, Trivandrum",GENERAL SURGERY,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,-,-,-,-,-,765(1),836(1),-,-,-,-,-
KER Govt Quota,EW,Kerala,"Medical College, Trivandrum",OBG,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,528(2),528(2),1531(2),-,-,837(1),837(1),-,-,-,-,-
KER Govt Quota,EZ,Kerala,"Medical College, Trivandrum",EMERGENCY MEDICINE,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,-,-,-,-,-,848(1),848(1),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"MES Med Coll, Malappuram",DERMATOLOGY,"₹18,49,748*","₹53,000",1*,"₹10,00,000*",680,545(1),545(1),545(1),-,-,425(1),850(1),-,-,-,-,-
KER Self Fin. Seats,AC,Kerala,"Dr Somervel Mem, Karakonam",RADIO DIAGNOSIS,"₹18,49,748*","₹53,000",0,₹0,695,968(1),968(1),1174(1),2051(1),-,862(1),862(1),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Malabar Med Coll, Kozhikode",RADIO DIAGNOSIS,"₹18,49,748*","₹53,000",1,"₹20,00,000",720,-,-,-,-,-,671(1),869(1),-,-,-,-,-
KER Govt Quota,EW,Kerala,"Medical College, Trivandrum",GENERAL SURGERY,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,488(1),650(1),1492(1),-,-,870(2),870(2),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Amala IMS, Thrissur",PAEDIATRICS,"₹18,49,748*","₹53,000",0,₹0,640,672(2),764(2),764(2),-,-,888(1),888(1),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Travancore Med Coll, Kollam",RADIO DIAGNOSIS,"₹18,49,748*","₹50,000",0*,₹0*,750,-,-,-,-,-,712(1),897(1),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"DM Wayanad IMS, Wayanad",RADIO DIAGNOSIS,"₹18,49,748*","₹53,000",0,₹0,700,848(1),848(1),848(1),-,-,869(1),904(1),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"SreeUthradomThirunal,Trivandrum",DERMATOLOGY,"₹18,49,748*","₹53,000",0,₹0,-,-,-,737(1),-,-,867(1),908(1),-,-,-,-,-
KER Govt Quota,SM,Kerala,"Govt Med Coll, Kottayam",PSYCHIATRY,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,-,-,-,-,-,93(1),911(1),-,-,-,-,-
KER Govt Quota,SC,Kerala,"Medical College, Trivandrum",RADIO DIAGNOSIS,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,-,-,-,-,-,914(1),914(1),-,-,-,-,-
KER Govt Quota,SM,Kerala,"Govt Med Coll, Kottayam",ANAESTHESIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,827(4),853(4),853(4),-,-,746(4),922(4),-,-,-,-,-
KER Govt Quota,SM,Kerala,"Govt Med Coll, Kottayam",ENT,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,562(1),1054(1),1077(1),-,-,467(1),936(1),-,-,-,-,-
KER Govt Quota,SM,Kerala,"Govt Med Coll, Thrissur",ENT,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,-,-,-,-,-,558(1),954(1),-,-,-,-,-
KER Govt Quota,EZ,Kerala,"Medical College, Trivandrum",ANAESTHESIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,882(1),1001(1),1079(1),-,-,945(1),960(1),-,-,-,-,-
KER Govt Quota,EW,Kerala,"Govt Med Coll, Kottayam",ANAESTHESIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,969(1),969(1),969(1),-,-,964(1),964(1),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Jubilee Mission, Thrissur",OBG,"₹18,49,748*","₹53,000",0,₹0,1450,934(2),934(2),934(2),1909(1),-,989(2),989(2),-,-,-,-,-
KER Govt Quota,SM,Kerala,"TD Med Coll, Allepey",PSYCHIATRY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1050,-,-,-,-,-,498(1),999(1),-,-,-,-,-
KER Self Fin. Seats,MM,Kerala,"Travancore Med Coll, Kollam",RADIO DIAGNOSIS,"₹18,49,748*","₹50,000",0*,₹0*,750,-,-,-,-,-,1001(1),1001(1),-,-,-,-,-
KER Self Fin. Seats,MM,Kerala,"Azeezia IMS, Kollam",RADIO DIAGNOSIS,"₹18,49,748*","₹53,000",0,₹0,540,1210(1),1210(1),1210(1),-,-,1002(1),1002(1),-,-,-,-,-
KER Govt Quota,KU,Kerala,"Govt Med Coll, Thrissur",ORTHOPAEDICS,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,-,-,-,-,-,1028(1),1028(1),-,-,-,-,-
KER Govt Quota,SM,Kerala,"Govt Med Coll, Thrissur",OPHTHALMOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,811(2),941(2),1255(2),-,-,907(1),1039(1),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Believers Church, Thiruvalla",GENERAL MEDICINE,"₹18,49,748*","₹53,000",0,₹0,750,-,-,-,-,-,505(1),1051(1),-,-,-,-,-
KER Self Fin. Seats,SC,Kerala,"Jubilee Mission, Thrissur",DERMATOLOGY,"₹18,49,748*","₹53,000",0,₹0,1450,-,-,-,-,-,1057(1),1057(1),-,-,-,-,-
KER Govt Quota,BX,Kerala,"Govt Med Coll, Kozhikode",EMERGENCY MEDICINE,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,-,-,-,-,-,-,1061(1),-,-,-,-,-
KER Self Fin. Seats,AC,Kerala,"Dr Somervel Mem, Karakonam",DERMATOLOGY,"₹18,49,748*","₹53,000",0,₹0,695,634(1),1615(1),1615(1),-,-,1072(1),1072(1),-,-,-,-,-
KER Govt Quota,KU,Kerala,"Medical College, Trivandrum",PAEDIATRICS,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,-,-,-,-,-,1084(1),1084(1),-,-,-,-,-
KER Self Fin. Seats,AC,Kerala,"Jubilee Mission, Thrissur",PAEDIATRICS,"₹18,49,748*","₹53,000",0,₹0,1450,1261(1),1261(1),1261(1),-,-,1087(1),1087(1),-,-,-,-,-
KER Govt Quota,SM,Kerala,"RCC, Thiruvananthapuram",ANAESTHESIOLOGY,"₹3,00,000*","₹57,876",1*,"₹50,00,000*",432,929(1),1146(1),1186(1),1857(1),-,895(1),1101(1),-,-,-,-,-
KER Self Fin. Seats,BH,Kerala,"Amala IMS, Thrissur",PAEDIATRICS,"₹18,49,748*","₹53,000",0,₹0,640,-,-,-,-,-,1019(1),1105(1),-,-,-,-,-
KER Govt Quota,LA,Kerala,"Govt Med Coll, Kottayam",OBG,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,-,-,-,-,-,1156(1),1156(1),-,-,-,-,-
KER Govt Quota,MU,Kerala,"Govt Med Coll, Thrissur",OPHTHALMOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,-,-,-,-,-,958(1),1163(1),-,-,-,-,-
KER Govt Quota,BH,Kerala,"Medical College, Trivandrum",OBG,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,542(1),542(1),542(1),-,-,836(1),1174(1),-,-,-,-,-
KER Govt Quota,EZ,Kerala,"Govt Med Coll, Kottayam",ANAESTHESIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,-,-,-,-,-,955(1),1182(1),-,-,-,-,-
KER Self Fin. Seats,MM,Kerala,"Travancore Med Coll, Kollam",PAEDIATRICS,"₹18,49,748*","₹50,000",0*,₹0*,750,1717(1),1717(1),1717(1),-,-,1185(1),1185(1),-,-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"Sree Gokulam, Trivandrum",GENERAL MEDICINE,"₹17,49,006*","₹53,000",0,₹0,760,1367(1),1547(1),1547(1),-,-,897(1),1188(1),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Malabar Med Coll, Kozhikode",GENERAL MEDICINE,"₹18,49,748*","₹53,000",1,"₹20,00,000",720,1097(2),1097(2),1097(2),-,-,1051(2),1196(2),-,-,-,-,-
KER Self Fin. Seats,MM,Kerala,"Travancore Med Coll, Kollam",DERMATOLOGY,"₹18,49,748*","₹50,000",0*,₹0*,750,1058(1),1058(1),1058(1),-,-,749(1),1234(1),-,-,-,-,-
KER Govt Quota,EW,Kerala,"Govt Med Coll, Kozhikode",OPHTHALMOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,1314(1),1361(1),1361(1),-,-,1244(1),1244(1),-,-,-,-,-
KER Self Fin. Seats,AC,Kerala,"Amala IMS, Thrissur",PAEDIATRICS,"₹18,49,748*","₹53,000",0,₹0,640,1444(2),1701(2),1701(2),-,-,1275(2),1275(2),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Malankara Orthodox, Kolechery",PAEDIATRICS,"₹18,49,748*","₹53,000",0,₹0,1110,825(1),1043(1),1043(1),-,-,1196(2),1328(2),-,-,-,-,-
KER Govt Quota,EZ,Kerala,"Govt Med Coll, Kottayam",ENT,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,-,-,-,-,-,690(1),1330(1),-,-,-,-,-
KER Govt Quota,BH,Kerala,"TD Med Coll, Allepey",OBG,"₹69,470*","₹57,876",1*,"₹50,00,000*",1050,738(1),807(1),807(1),-,-,1100(1),1351(1),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"PK Das IMS, Palakkad",GENERAL MEDICINE,"₹17,61,665*","₹53,000",1*,"₹10,00,000*",750,795(1),1326(1),1542(1),-,-,1188(1),1352(1),-,-,-,-,-
KER Self Fin. Seats,KU,Kerala,"KMCT Med Coll, Kozhikode",DERMATOLOGY,"₹18,49,748*","₹53,000",0,₹0,790,-,-,-,-,-,-,1361(1),-,-,-,-,-
KER Govt Quota,EW,Kerala,"Medical College, Trivandrum",PSYCHIATRY,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,-,-,-,-,-,1395(1),1395(1),-,-,-,-,-
KER Govt Quota,BH,Kerala,"Govt Med Coll, Thrissur",ANAESTHESIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,-,-,-,-,-,1396(1),1396(1),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Jubilee Mission, Thrissur",GENERAL SURGERY,"₹18,49,748*","₹53,000",0,₹0,1450,1266(1),1266(1),1266(1),-,-,1322(1),1399(1),-,-,-,-,-
KER Self Fin. Seats,AC,Kerala,"Jubilee Mission, Thrissur",OBG,"₹18,49,748*","₹53,000",0,₹0,1450,1313(1),1313(1),1313(1),-,-,1401(1),1403(1),-,-,-,-,-
KER Self Fin. Seats,SC,Kerala,"Dr Somervel Mem, Karakonam",RADIO DIAGNOSIS,"₹18,49,748*","₹53,000",0,₹0,695,-,-,-,-,-,1422(1),1422(1),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Mount Zion, Pathanamthitta",GENERAL MEDICINE,"₹18,49,748*","₹53,000",0,₹0,604,-,-,-,-,-,1280(2),1428(2),-,-,-,-,-
KER Govt Quota,BX,Kerala,"Govt Med Coll, Ernakulam",PSYCHIATRY,"₹69,470*","₹57,876",1*,"₹50,00,000*",700,-,-,-,-,-,1433(1),1433(1),-,-,-,-,-
KER Self Fin. Seats,LA,Kerala,"Sree Gokulam, Trivandrum",RADIO DIAGNOSIS,"₹17,49,006*","₹53,000",0,₹0,760,-,-,-,-,-,1358(1),1463(1),-,-,-,-,-
KER Govt Quota,SM,Kerala,"Medical College, Trivandrum",RADIATION ONCOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,-,-,-,-,-,1204(2),1466(2),-,-,-,-,-
KER Self Fin. Seats,BH,Kerala,"Malankara Orthodox, Kolechery",PAEDIATRICS,"₹18,49,748*","₹53,000",0,₹0,1110,-,-,-,-,-,1328(1),1487(1),-,-,-,-,-
KER Govt Quota,SC,Kerala,"Govt Med Coll, Kozhikode",GENERAL MEDICINE,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,1011(1),1011(1),1011(1),-,-,530(1),1496(1),-,-,-,-,-
KER Govt Quota,MQ Serv,Kerala,"Govt Med Coll, Kozhikode",RADIATION ONCOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,-,-,-,-,-,1501(1),1501(1),-,-,-,-,-
KER Self Fin. Seats,BH,Kerala,"Travancore Med Coll, Kollam",GENERAL MEDICINE,"₹18,49,748*","₹50,000",0*,₹0*,750,-,-,-,-,-,1090(1),1517(1),-,-,-,-,-
KER Govt Quota,SC,Kerala,"Medical College, Trivandrum",PAEDIATRICS,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,1289(1),1289(1),1919(1),2314(1),-,1525(1),1525(1),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Malabar Med Coll, Kozhikode",PAEDIATRICS,"₹18,49,748*","₹53,000",1,"₹20,00,000",720,1489(2),1489(2),1489(2),-,-,1403(2),1530(2),-,-,-,-,-
KER SF NRI Seats,NR,Kerala,"Amala IMS, Thrissur",DERMATOLOGY,"₹38,86,680*","₹53,000",0,₹0,640,1722(1),1722(1),1722(1),-,-,1539(1),1539(1),-,-,-,-,-
KER Self Fin. Seats,MU,Kerala,"Sree Gokulam, Trivandrum",PAEDIATRICS,"₹17,49,006*","₹53,000",0,₹0,760,-,-,-,-,-,1566(1),1566(1),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Dr Somervel Mem, Karakonam",PAEDIATRICS,"₹18,49,748*","₹53,000",0,₹0,695,1022(1),1022(1),1022(1),-,-,1481(2),1571(2),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Amala IMS, Thrissur",GENERAL SURGERY,"₹18,49,748*","₹53,000",0,₹0,640,-,-,-,-,-,1591(2),1591(2),-,-,-,-,-
KER SF NRI Seats,NR,Kerala,"Malankara Orthodox, Kolechery",RADIO DIAGNOSIS,"₹38,86,680*","₹53,000",0,₹0,1110,2381(1),2381(1),2381(1),-,-,1593(1),1593(1),-,-,-,-,-
KER Self Fin. Seats,BH,Kerala,"Malabar Med Coll, Kozhikode",GENERAL MEDICINE,"₹18,49,748*","₹53,000",1,"₹20,00,000",720,-,-,-,-,-,1352(1),1603(1),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Believers Church, Thiruvalla",GENERAL SURGERY,"₹18,49,748*","₹53,000",0,₹0,750,-,-,-,-,-,-,1614(1),-,-,-,-,-
KER Govt Quota,EW,Kerala,"TD Med Coll, Allepey",RADIATION ONCOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1050,-,-,-,-,-,1624(1),1624(1),-,-,-,-,-
KER Self Fin. Seats,MM,Kerala,"Travancore Med Coll, Kollam",GENERAL MEDICINE,"₹18,49,748*","₹50,000",0*,₹0*,750,1238(2),1238(2),1238(2),-,-,1382(1),1631(1),-,-,-,-,-
KER Govt Quota,KU,Kerala,"Medical College, Trivandrum",OPHTHALMOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,-,-,-,-,-,1648(1),1648(1),-,-,-,-,-
KER Self Fin. Seats,BH,Kerala,"Malabar Med Coll, Kozhikode",TBRD,"₹18,49,748*","₹53,000",1,"₹20,00,000",720,-,-,-,-,-,1663(1),1663(1),-,-,-,-,-
KER Govt Quota,EW,Kerala,"Govt Med Coll, Thrissur",OPHTHALMOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,-,-,-,-,-,1670(1),1670(1),-,-,-,-,-
KER Self Fin. Seats,AC,Kerala,"Malankara Orthodox, Kolechery",GENERAL SURGERY,"₹18,49,748*","₹53,000",0,₹0,1110,1694(1),2039(1),2039(1),-,-,1687(1),1687(1),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Jubilee Mission, Thrissur",PSYCHIATRY,"₹18,49,748*","₹53,000",0,₹0,1450,-,-,-,-,-,1699(1),1699(1),-,-,-,-,-
KER Self Fin. Seats,SC,Kerala,"DM Wayanad IMS, Wayanad",RADIO DIAGNOSIS,"₹18,49,748*","₹53,000",0,₹0,700,-,-,-,-,-,1341(1),1705(1),-,-,-,-,-
KER Self Fin. Seats,AC,Kerala,"Amala IMS, Thrissur",EMERGENCY MEDICINE,"₹18,49,748*","₹53,000",0,₹0,640,-,-,-,-,-,1708(1),1708(1),-,-,-,-,-
KER Govt Quota,EW,Kerala,"Govt Med Coll, Kozhikode",ENT,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,-,-,-,-,-,1712(1),1712(1),-,-,-,-,-
KER Self Fin. Seats,AC,Kerala,"Dr Somervel Mem, Karakonam",PAEDIATRICS,"₹18,49,748*","₹53,000",0,₹0,695,1980(2),1980(2),1980(2),-,-,1601(1),1718(1),-,-,-,-,-
KER Self Fin. Seats,BH,Kerala,"KMCT Med Coll, Kozhikode",GENERAL MEDICINE,"₹18,49,748*","₹53,000",0,₹0,790,-,-,-,-,-,-,1719(1),-,-,-,-,-
KER Govt Quota,LA,Kerala,"Medical College, Trivandrum",PSYCHIATRY,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,-,-,-,-,-,1724(1),1724(1),-,-,-,-,-
KER SF NRI Seats,NR,Kerala,"Jubilee Mission, Thrissur",GENERAL MEDICINE,"₹38,86,680*","₹53,000",0,₹0,1450,1795(1),2960(1),2960(1),-,-,1732(1),1732(1),-,-,-,-,-
KER Self Fin. Seats,BH,Kerala,"SreeUthradomThirunal,Trivandrum",GENERAL MEDICINE,"₹18,49,748*","₹53,000",0,₹0,-,1364(1),1364(1),1364(1),-,-,1487(1),1745(1),-,-,-,-,-
KER Govt Quota,SC,Kerala,"Govt Med Coll, Kozhikode",ANAESTHESIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,1613(1),2328(1),2562(1),-,-,1761(1),1761(1),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Travancore Med Coll, Kollam",EMERGENCY MEDICINE,"₹18,49,748*","₹50,000",0*,₹0*,750,1755(1),2349(1),2349(1),-,-,1773(1),1773(1),-,-,-,-,-
KER Govt Quota,BH,Kerala,"RCC, Thiruvananthapuram",RADIATION ONCOLOGY,"₹3,00,000*","₹57,876",1*,"₹50,00,000*",432,-,-,-,-,-,1775(1),1775(1),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"MES Med Coll, Malappuram",TBRD,"₹18,49,748*","₹53,000",1*,"₹10,00,000*",680,1285(1),1285(1),1285(1),-,-,850(1),1784(1),-,-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"MES Med Coll, Malappuram",PAEDIATRICS,"₹18,49,748*","₹53,000",1*,"₹10,00,000*",680,-,-,-,-,-,1368(1),1786(1),-,-,-,-,-
KER SF NRI Seats,NR,Kerala,"Amala IMS, Thrissur",RADIO DIAGNOSIS,"₹38,86,680*","₹53,000",0,₹0,640,1453(2),1453(2),1453(2),-,-,1515(2),1799(2),-,-,-,-,-
KER Govt Quota,SM,Kerala,"Govt Med Coll, Kottayam",PATHOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,1974(3),2306(3),2306(3),-,-,1652(2),1809(2),-,-,-,-,-
KER Govt Quota,SC,Kerala,"Govt Med Coll, Thrissur",TBRD,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,-,-,-,-,-,1812(1),1812(1),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"KMCT Med Coll, Kozhikode",TBRD,"₹18,49,748*","₹53,000",0,₹0,790,1326(1),1706(1),1706(1),-,-,1392(1),1817(2),-,-,-,-,-
KER Govt Quota,EW,Kerala,"Medical College, Trivandrum",PMR,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,1388(1),1388(1),1388(1),-,-,1857(1),1857(1),-,-,-,-,-
KER Govt Quota,SC,Kerala,"Medical College, Trivandrum",ORTHOPAEDICS,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,2093(1),2093(1),2141(1),2902(1),-,1870(1),1870(1),-,-,-,-,-
KER Govt Quota,LA,Kerala,"Medical College, Trivandrum",OPHTHALMOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,-,-,-,-,-,1874(1),1874(1),-,-,-,-,-
KER Self Fin. Seats,MU,Kerala,"DM Wayanad IMS, Wayanad",GENERAL MEDICINE,"₹18,49,748*","₹53,000",0,₹0,700,-,-,-,-,-,1234(1),1881(1),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Jubilee Mission, Thrissur",ENT,"₹18,49,748*","₹53,000",0,₹0,1450,-,-,-,-,-,1093(1),1887(1),-,-,-,-,-
KER Govt Quota,LA,Kerala,"Govt Med Coll, Thrissur",ANAESTHESIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,-,-,-,-,-,1248(1),1897(1),-,-,-,-,-
KER Govt Quota,SM,Kerala,"TD Med Coll, Allepey",ENT,"₹69,470*","₹57,876",1*,"₹50,00,000*",1050,-,-,-,-,-,-,-,-,1903(1),-,-,-
KER Govt Quota,HQ Serv,Kerala,"Govt Med Coll, Kozhikode",GENERAL MEDICINE,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,-,1367(1),1367(1),-,-,1904(1),1904(1),-,-,-,-,-
KER Self Fin. Seats,MU,Kerala,"Malankara Orthodox, Kolechery",OBG,"₹18,49,748*","₹53,000",0,₹0,1110,-,-,-,-,-,1917(1),1917(1),-,-,-,-,-
KER Self Fin. Seats,LA,Kerala,"MES Med Coll, Malappuram",GENERAL MEDICINE,"₹18,49,748*","₹53,000",1*,"₹10,00,000*",680,-,-,-,-,-,1927(1),1927(1),-,-,-,-,-
KER Govt Quota,SC,Kerala,"Govt Med Coll, Thrissur",GENERAL SURGERY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,-,-,-,-,-,1940(1),1940(1),-,-,-,-,-
KER Self Fin. Seats,MM,Kerala,"Azeezia IMS, Kollam",GENERAL MEDICINE,"₹18,49,748*","₹53,000",0,₹0,540,1533(1),1795(1),1795(1),-,-,1881(1),1944(1),-,-,-,-,-
KER Self Fin. Seats,AC,Kerala,"Pushpagiri IMS, Tiruvalla",TBRD,"₹18,49,748*","₹43,000",0,₹0,955,1583(1),1583(1),1583(1),-,-,1664(2),1946(2),-,-,-,-,-
KER Self Fin. Seats,MM,Kerala,"Travancore Med Coll, Kollam",TBRD,"₹18,49,748*","₹50,000",0*,₹0*,750,1869(1),1869(1),1869(1),-,-,1964(1),1964(1),-,-,-,-,-
KER Self Fin. Seats,AC,Kerala,"Amala IMS, Thrissur",OBG,"₹18,49,748*","₹53,000",0,₹0,640,2415(1),2415(1),2415(1),-,-,997(1),1975(1),-,-,-,-,-
KER Self Fin. Seats,MU,Kerala,"KMCT Med Coll, Kozhikode",PAEDIATRICS,"₹18,49,748*","₹53,000",0,₹0,790,-,-,-,-,-,-,1983(1),-,-,-,-,-
KER Self Fin. Seats,MM,Kerala,"Azeezia IMS, Kollam",PAEDIATRICS,"₹18,49,748*","₹53,000",0,₹0,540,-,-,-,-,-,1915(1),1989(1),-,-,-,-,-
