Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2023 6,CR 2023 7,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4
AP Govt-NS LOC (SVU),OPEN-GEN,Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",DERMATOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",715,-,-,-,-,-,-,-,145(1),171(1),412(1),-
AP Govt-NS APUR,BCB-FEM,Andhra Pradesh,"Govt Siddhartha, Vijaywada",PAEDIATRICS,"₹48,600*","₹60,823",1*,"₹40,00,000*",707,-,-,-,-,-,-,-,336(1),413(1),415(1),-
AP Govt-NS LOC (AU),OPEN-FEM,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",GENERAL MEDICINE,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1200,-,-,-,-,-,-,-,207(1),207(1),416(1),-
AP Govt-NS LOC (AU),OPEN-GEN,Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",PAEDIATRICS,"₹48,600*","₹60,823",1*,"₹40,00,000*",500,-,-,-,-,-,-,-,227(1),386(1),421(1),-
AP Govt-NS LOC (SVU),BCD-GEN,Andhra Pradesh,"Kurnool Med Coll, Kurnool",PAEDIATRICS,"₹48,600*","₹60,823",1*,"₹40,00,000*",1150,-,-,-,-,-,-,-,420(2),420(2),422(1),-
AP Govt-NS LOC (SVU),BCA-GEN,Andhra Pradesh,"SV Med Coll, Tirupati",PAEDIATRICS,"₹48,600*","₹60,823",1*,"₹40,00,000*",940,247(1),597(1),-,-,-,-,-,432(1),432(1),434(1),-
AP Govt-NS LOC (SVU),OPEN-GEN,Andhra Pradesh,"Narayana Med Coll, Nellore",GENERAL MEDICINE,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1430,276(1),277(1),-,-,-,-,-,270(2),345(3),436(3),-
AP Govt-NS APUR,OPEN-FEM,Andhra Pradesh,"Apollo IMS&R, Chittoor",GENERAL MEDICINE,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",850,-,-,-,-,-,-,-,317(1),175(1),441(1),49(1)
AP Govt-NS APUR,OPEN-GEN,Andhra Pradesh,"Kurnool Med Coll, Kurnool",ORTHOPAEDICS,"₹48,600*","₹60,823",1*,"₹40,00,000*",1150,-,-,-,-,-,-,-,459(1),442(1),444(1),-
AP Govt-NS LOC (AU),SC-GEN,Andhra Pradesh,"Andhra Med Coll, Vizag",GENERAL MEDICINE,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,551(1),653(1),-,-,-,-,-,444(1),444(1),446(1),-
AP Govt-NS LOC (SVU),OPEN-FEM,Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",RADIO DIAGNOSIS,"₹48,600*","₹60,823",1*,"₹40,00,000*",715,-,-,-,-,-,-,-,111(1),184(1),447(1),-
AP Govt-NS LOC (SVU),SC-GEN,Andhra Pradesh,"SVIMS, Tirupati",RADIO DIAGNOSIS,"₹2,11,600*","₹80,904*",1*,"₹40,00,000*",1257,-,-,-,-,-,-,-,446(1),446(1),448(1),-
AP Govt-NS LOC (SVU),OPEN-GEN,Andhra Pradesh,"Apollo IMS&R, Chittoor",RADIO DIAGNOSIS,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",850,341(1),543(1),-,-,-,-,-,-,447(1),449(1),-
AP Govt-NS LOC (AU),OPEN-GEN,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",RADIO DIAGNOSIS,"₹4,96,800*","₹28,000*",1*,"₹40,00,000*",790,171(1),362(1),-,-,-,-,-,158(1),201(1),452(1),-
AP Govt-NS LOC (AU),BCD-GEN,Andhra Pradesh,"Govt Siddhartha, Vijaywada",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",707,719(1),-,-,-,-,-,-,462(1),462(1),465(1),-
AP Govt-NS LOC (SVU),BCA-GEN,Andhra Pradesh,"ACSR Medical College, Nellore",GENERAL MEDICINE,"₹48,600*","₹60,823",1*,"₹40,00,000*",355,-,-,-,-,-,-,-,253(1),253(1),470(1),-
AP Govt-NS LOC (SVU),OPEN-GEN-PHO,Andhra Pradesh,"SV Med Coll, Tirupati",PAEDIATRICS,"₹48,600*","₹60,823",1*,"₹40,00,000*",940,-,-,-,-,-,-,-,-,-,484(1),-
AP Govt-NS LOC (SVU),OPEN-GEN,Andhra Pradesh,"Kurnool Med Coll, Kurnool",PAEDIATRICS,"₹48,600*","₹60,823",1*,"₹40,00,000*",1150,187(1),241(1),-,-,-,-,-,-,202(1),486(2),-
AP Govt-NS LOC (AU),BCD-GEN,Andhra Pradesh,"Andhra Med Coll, Vizag",PAEDIATRICS,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,192(1),374(1),-,-,-,-,-,124(1),-,488(1),-
AP Govt-NS LOC (SVU),OPEN-FEM,Andhra Pradesh,"PES IMS, Kuppam",GENERAL MEDICINE,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",975,290(1),370(1),-,-,-,-,-,-,-,495(1),-
AP Govt-NS APUR,OPEN-FEM,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",DERMATOLOGY,"₹4,96,800*","₹28,000*",1*,"₹40,00,000*",790,-,-,-,-,-,-,-,215(1),228(1),501(1),-
AP Govt-NS LOC (SVU),BCB-GEN,Andhra Pradesh,"Kurnool Med Coll, Kurnool",GENERAL SURGERY,"₹48,600*","₹60,823",1*,"₹40,00,000*",1150,-,-,-,-,-,-,-,503(2),503(2),506(1),-
AP Govt-NS LOC (AU),BCB-FEM,Andhra Pradesh,"Andhra Med Coll, Vizag",GENERAL SURGERY,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,-,-,-,-,-,-,-,505(1),505(1),508(1),-
AP Govt-NS LOC (AU),BCA-FEM,Andhra Pradesh,"NRI Med Coll, Guntur",RADIO DIAGNOSIS,"₹4,96,800*","₹27,000*",1*,"₹40,00,000*",1050,-,-,-,-,-,-,-,506(1),506(1),509(1),-
AP Govt-NS LOC (AU),OPEN-GEN,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",GENERAL MEDICINE,"₹4,96,800*","₹28,000*",1*,"₹40,00,000*",790,-,449(1),-,-,-,-,-,232(2),232(2),510(3),-
AP Govt-NS LOC (AU),OPEN-GEN,Andhra Pradesh,"NRI Inst of Med Sci, Vizag",RADIO DIAGNOSIS,"₹4,96,800*","₹40,000*",1*,"₹40,00,000*",980,-,-,-,-,-,-,-,351(1),508(1),511(1),-
AP Govt-NS LOC (AU),OPEN-GEN,Andhra Pradesh,"Katuri Med Coll, Guntur",RADIO DIAGNOSIS,"₹4,96,800*",Info not available*,1*,"₹40,00,000*",1100,444(1),723(1),-,-,-,-,-,508(1),511(1),514(1),-
AP Govt-NS LOC (AU),BCD-GEN,Andhra Pradesh,"Andhra Med Coll, Vizag",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,569(2),776(1),-,-,-,-,-,512(2),512(1),515(1),-
AP Govt-NS LOC (AU),OPEN-GEN,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",GENERAL MEDICINE,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1200,258(2),634(3),-,-,-,-,-,245(3),261(2),516(3),-
AP Govt-NS LOC (SVU),BCB-GEN,Andhra Pradesh,"SV Med Coll, Tirupati",DERMATOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",940,-,-,-,-,-,-,-,341(1),341(1),517(1),-
AP Govt-NS LOC (AU),BCE-GEN,Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",DERMATOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",500,-,-,-,-,-,-,-,515(1),515(1),518(1),-
AP Govt-NS APUR,BCA-GEN,Andhra Pradesh,"NRI Med Coll, Guntur",GENERAL MEDICINE,"₹4,96,800*","₹27,000*",1*,"₹40,00,000*",1050,-,-,-,-,-,-,-,517(1),517(1),520(1),-
AP Govt-NS LOC (AU),OPEN-FEM,Andhra Pradesh,"Andhra Med Coll, Vizag",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,-,-,-,-,-,-,-,120(2),250(2),523(2),-
AP Govt-NS LOC (AU),SC-FEM,Andhra Pradesh,"Guntur Med Coll, Guntur",GENERAL MEDICINE,"₹48,600*","₹60,823",1*,"₹40,00,000*",1170,-,-,-,-,-,-,-,522(1),522(1),525(1),-
AP Govt-NS LOC (AU),OPEN-FEM,Andhra Pradesh,"Guntur Med Coll, Guntur",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",1170,418(1),419(1),-,-,-,-,-,324(1),376(1),527(1),-
AP Govt-NS LOC (SVU),OPEN-GEN,Andhra Pradesh,"SV Med Coll, Tirupati",PAEDIATRICS,"₹48,600*","₹60,823",1*,"₹40,00,000*",940,217(1),518(1),-,-,-,-,-,-,-,528(3),-
AP Govt-NS LOC (AU),BCB-FEM,Andhra Pradesh,"Andhra Med Coll, Vizag",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,527(1),772(1),-,-,-,-,-,372(1),528(1),531(1),-
AP Govt-NS LOC (SVU),OPEN-GEN,Andhra Pradesh,"VMC, Kurnool",RADIO DIAGNOSIS,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",650,-,-,-,-,-,-,-,292(1),530(1),533(1),-
AP Govt-NS LOC (SVU),OPEN-GEN,Andhra Pradesh,"Kurnool Med Coll, Kurnool",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",1150,-,663(1),-,-,-,-,-,271(1),532(1),535(1),-
AP Govt-NS LOC (AU),OPEN-FEM,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",RADIO DIAGNOSIS,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1200,184(1),579(2),-,-,-,-,-,205(1),405(2),536(1),-
AP Govt-NS LOC (AU),OPEN-GEN,Andhra Pradesh,"NRI Inst of Med Sci, Vizag",GENERAL MEDICINE,"₹4,96,800*","₹40,000*",1*,"₹40,00,000*",980,-,-,-,-,-,-,-,409(2),315(1),537(1),-
AP Govt-NS LOC (AU),OPEN-GEN,Andhra Pradesh,"NRI Med Coll, Guntur",DERMATOLOGY,"₹4,96,800*","₹27,000*",1*,"₹40,00,000*",1050,686(1),977(1),-,-,-,-,-,224(1),224(1),538(1),-
AP Govt-NS LOC (SVU),OPEN-GEN,Andhra Pradesh,"Santhiram Med Coll, Nandyal",RADIO DIAGNOSIS,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",930,-,-,-,-,-,-,-,184(1),536(1),539(1),-
AP Govt-NS LOC (AU),SC-GEN,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",GENERAL MEDICINE,"₹48,600*","₹60,823",1*,"₹40,00,000*",1450,645(1),657(1),-,-,-,-,-,545(1),545(1),548(1),-
AP Govt-NS LOC (SVU),OPEN-FEM,Andhra Pradesh,"SV Med Coll, Tirupati",GENERAL SURGERY,"₹48,600*","₹60,823",1*,"₹40,00,000*",940,737(2),1330(2),-,-,-,-,-,483(1),483(1),551(1),-
AP Govt-NS LOC (AU),OPEN-GEN,Andhra Pradesh,"Andhra Med Coll, Vizag",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,497(3),759(5),-,-,-,-,-,251(3),373(4),553(4),-
AP Govt-NS LOC (SVU),BCB-GEN,Andhra Pradesh,"PES IMS, Kuppam",RADIO DIAGNOSIS,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",975,-,-,-,-,-,-,-,-,-,558(1),-
AP Govt-NS LOC (AU),BCB-GEN,Andhra Pradesh,"GSL Med Coll, Rajahmundry",RADIO DIAGNOSIS,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1140,-,-,-,-,-,-,-,556(1),556(1),559(1),-
AP Govt-NS LOC (AU),OPEN-GEN,Andhra Pradesh,"GSL Med Coll, Rajahmundry",GENERAL MEDICINE,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1140,429(2),815(3),-,-,-,-,-,356(1),356(1),560(3),-
AP Govt-NS APUR,OPEN-GEN,Andhra Pradesh,"SV Med Coll, Tirupati",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",940,-,-,-,-,-,-,-,-,-,566(1),-
AP Govt-NS LOC (AU),OPEN-GEN,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",RADIO DIAGNOSIS,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1200,218(1),495(2),-,-,-,-,-,229(1),229(1),570(1),-
AP Govt-NS APUR,OPEN-GEN,Andhra Pradesh,"Guntur Med Coll, Guntur",GENERAL SURGERY,"₹48,600*","₹60,823",1*,"₹40,00,000*",1170,-,-,-,-,-,-,-,-,403(1),571(1),-
AP Govt-NS LOC (SVU),OPEN-GEN,Andhra Pradesh,"Kurnool Med Coll, Kurnool",GENERAL SURGERY,"₹48,600*","₹60,823",1*,"₹40,00,000*",1150,186(1),829(1),-,-,-,-,-,296(1),307(1),572(3),-
AP Govt-NS APUR,OPEN-GEN,Andhra Pradesh,"Andhra Med Coll, Vizag",GENERAL SURGERY,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,-,-,-,-,-,-,-,129(1),230(1),573(2),-
AP Govt-NS LOC (AU),BCA-GEN,Andhra Pradesh,"GreatEastern MedSch,Srikakulam",GENERAL MEDICINE,"₹4,96,800*",Info not available*,1*,"₹40,00,000*",780,-,-,-,-,-,-,-,572(1),572(1),575(1),-
AP Govt-NS LOC (AU),BCA-FEM-PHO,Andhra Pradesh,"Andhra Med Coll, Vizag",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,-,-,-,-,-,-,-,573(1),573(1),576(1),-
AP Govt-NS APUR,SC-FEM,Andhra Pradesh,"Andhra Med Coll, Vizag",GENERAL MEDICINE,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,-,-,-,-,-,-,-,576(1),576(1),579(1),-
AP Govt-NS APUR,OPEN-GEN,Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",532,-,-,-,-,-,-,-,-,520(1),581(1),-
AP Govt-NS LOC (SVU),BCE-GEN,Andhra Pradesh,"Apollo IMS&R, Chittoor",DERMATOLOGY,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",850,-,-,-,-,-,-,-,579(1),579(1),582(1),-
AP Govt-NS LOC (SVU),OPEN-FEM,Andhra Pradesh,"SV Med Coll, Tirupati",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",940,520(3),809(4),-,-,-,-,-,310(1),514(3),583(2),-
AP Govt-NS LOC (AU),OPEN-GEN,Andhra Pradesh,"Andhra Med Coll, Vizag",GENERAL SURGERY,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,483(2),866(4),-,-,-,-,-,238(2),273(1),584(2),-
AP Govt-NS LOC (AU),BCB-FEM,Andhra Pradesh,"Govt Siddhartha, Vijaywada",GENERAL MEDICINE,"₹48,600*","₹60,823",1*,"₹40,00,000*",707,-,-,-,-,-,-,-,-,-,585(1),-
AP Govt-NS LOC (AU),OPEN-GEN,Andhra Pradesh,"NRI Med Coll, Guntur",PAEDIATRICS,"₹4,96,800*","₹27,000*",1*,"₹40,00,000*",1050,-,-,-,-,-,-,-,-,-,586(1),-
AP Govt-NS LOC (AU),OPEN-FEM,Andhra Pradesh,"Konaseema IMS, Amalapuram",DERMATOLOGY,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",840,-,-,-,-,-,-,-,587(1),587(1),590(1),-
AP Govt-NS LOC (AU),BCB-GEN,Andhra Pradesh,"Andhra Med Coll, Vizag",GENERAL SURGERY,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,775(2),-,-,-,-,-,-,-,588(1),591(1),-
AP Govt-NS LOC (SVU),OPEN-GEN,Andhra Pradesh,"Santhiram Med Coll, Nandyal",DERMATOLOGY,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",930,-,-,-,-,-,-,-,-,590(1),593(1),-
AP Govt-NS LOC (SVU),OPEN-GEN,Andhra Pradesh,"PES IMS, Kuppam",DERMATOLOGY,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",975,498(1),572(1),-,-,-,-,-,254(1),378(1),595(1),-
AP Govt-NS LOC (SVU),OPEN-GEN,Andhra Pradesh,"SVIMS, Tirupati",NUCLEAR MEDICINE,"₹2,11,600*","₹80,904*",1*,"₹40,00,000*",1257,264(1),265(1),-,-,-,-,-,239(1),257(1),599(1),50(1)
AP Govt-NS APUR,OPEN-GEN,Andhra Pradesh,"Kurnool Med Coll, Kurnool",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",1150,-,-,-,-,-,-,-,52(1),342(2),607(2),-
AP Govt-NS LOC (AU),OPEN-GEN,Andhra Pradesh,"Guntur Med Coll, Guntur",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",1170,518(1),843(2),-,-,-,-,-,366(2),417(2),611(2),-
AP Govt-NS LOC (AU),OPEN-FEM,Andhra Pradesh,"GreatEastern MedSch,Srikakulam",RADIO DIAGNOSIS,"₹4,96,800*",Info not available*,1*,"₹40,00,000*",780,-,-,-,-,-,-,-,449(1),449(1),613(1),-
AP Govt-NS LOC (SVU),SC-GEN,Andhra Pradesh,"Kurnool Med Coll, Kurnool",GENERAL MEDICINE,"₹48,600*","₹60,823",1*,"₹40,00,000*",1150,-,-,-,-,-,-,-,612(1),612(1),615(1),-
AP Govt-NS LOC (AU),OPEN-FEM,Andhra Pradesh,"Konaseema IMS, Amalapuram",GENERAL MEDICINE,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",840,-,888(1),-,-,-,-,-,507(1),507(1),618(1),-
AP Govt-NS LOC (SVU),BCA-GEN,Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",RADIO DIAGNOSIS,"₹48,600*","₹60,823",1*,"₹40,00,000*",715,-,-,-,-,-,-,-,272(1),440(1),621(1),-
AP Govt-NS APUR,OPEN-GEN,Andhra Pradesh,"Maharajah IMS, Vizianagaram",GENERAL MEDICINE,"₹4,96,800*",Info not available*,1*,"₹40,00,000*",850,-,-,-,-,-,-,-,282(1),395(1),622(1),-
AP Govt-NS LOC (SVU),OPEN-GEN,Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",PAEDIATRICS,"₹48,600*","₹60,823",1*,"₹40,00,000*",715,-,-,-,-,-,-,-,-,-,624(2),-
AP Govt-NS LOC (AU),BCB-FEM,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",GENERAL MEDICINE,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1200,-,-,-,-,-,-,-,746(1),746(1),625(1),-
AP Govt-NS LOC (SVU),OPEN-GEN,Andhra Pradesh,"SV Med Coll, Tirupati",GENERAL SURGERY,"₹48,600*","₹60,823",1*,"₹40,00,000*",940,717(2),1176(2),-,-,-,-,-,328(1),412(1),628(1),-
AP Govt-NS APUR,OPEN-GEN,Andhra Pradesh,"Govt Siddhartha, Vijaywada",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",707,-,-,-,-,-,-,-,-,338(1),629(1),-
AP Govt-NS APUR,OPEN-GEN,Andhra Pradesh,"Katuri Med Coll, Guntur",GENERAL MEDICINE,"₹4,96,800*",Info not available*,1*,"₹40,00,000*",1100,-,638(1),-,-,-,-,-,243(1),434(1),631(1),58(1)
AP Govt-NS APUR,BCD-GEN,Andhra Pradesh,"Andhra Med Coll, Vizag",TBRD,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,367(1),-,-,-,-,-,-,632(1),632(1),635(1),-
AP Govt-NS LOC (AU),BCE-GEN,Andhra Pradesh,"Maharajah IMS, Vizianagaram",GENERAL MEDICINE,"₹4,96,800*",Info not available*,1*,"₹40,00,000*",850,-,-,-,-,-,-,-,633(1),633(1),636(1),-
AP Govt-NS LOC (AU),SC-GEN,Andhra Pradesh,"Guntur Med Coll, Guntur",DERMATOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",1170,-,-,-,-,-,-,-,635(1),635(1),638(1),-
AP Govt-NS LOC (SVU),OPEN-GEN,Andhra Pradesh,"Govt Med Coll, Ananthapuram",PAEDIATRICS,"₹48,600*","₹60,823",1*,"₹40,00,000*",500,-,-,-,-,-,-,-,-,-,647(1),-
AP Govt-NS LOC (AU),OPEN-GEN,Andhra Pradesh,"GSL Med Coll, Rajahmundry",DERMATOLOGY,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1140,-,-,-,-,-,-,-,533(1),535(1),649(1),-
AP Govt-NS LOC (SVU),OPEN-FEM,Andhra Pradesh,"Kurnool Med Coll, Kurnool",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",1150,-,-,-,-,-,-,-,240(1),448(1),655(1),-
AP Govt-NS LOC (AU),SC-GEN,Andhra Pradesh,"Guntur Med Coll, Guntur",GENERAL MEDICINE,"₹48,600*","₹60,823",1*,"₹40,00,000*",1170,301(1),-,-,-,-,-,-,654(1),654(1),657(1),-
AP Govt-NS LOC (SVU),BCB-GEN-PHO,Andhra Pradesh,"SV Med Coll, Tirupati",GENERAL SURGERY,"₹48,600*","₹60,823",1*,"₹40,00,000*",940,-,-,-,-,-,-,-,655(1),655(1),658(1),-
AP Govt-NS LOC (AU),OPEN-FEM,Andhra Pradesh,"Konaseema IMS, Amalapuram",RADIO DIAGNOSIS,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",840,-,-,-,-,-,-,-,453(1),533(1),661(1),-
AP Govt-NS LOC (AU),BCD-GEN,Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",PAEDIATRICS,"₹48,600*","₹60,823",1*,"₹40,00,000*",500,-,-,-,-,-,-,-,268(1),539(2),664(2),-
AP Govt-NS LOC (SVU),BCB-GEN,Andhra Pradesh,"Govt Med Coll, Ananthapuram",TBRD,"₹48,600*","₹60,823",1*,"₹40,00,000*",500,-,-,-,-,-,-,-,665(1),665(1),668(1),-
AP Govt-NS LOC (SVU),OPEN-FEM,Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",715,-,-,-,-,-,-,-,481(1),580(1),669(1),-
AP Govt-NS LOC (SVU),BCA-FEM,Andhra Pradesh,"Narayana Med Coll, Nellore",RADIO DIAGNOSIS,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1430,-,-,-,-,-,-,-,618(1),618(1),670(1),-
AP Govt-NS LOC (SVU),BCD-FEM,Andhra Pradesh,"PES IMS, Kuppam",RADIO DIAGNOSIS,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",975,-,-,-,-,-,-,-,669(1),669(1),672(1),-
AP Govt-NS LOC (SVU),OPEN-GEN-PHO,Andhra Pradesh,"SV Med Coll, Tirupati",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",940,-,-,-,-,-,-,-,458(1),544(1),677(1),-
AP Govt-NS LOC (AU),BCB-GEN,Andhra Pradesh,"Konaseema IMS, Amalapuram",GENERAL MEDICINE,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",840,723(2),998(2),-,-,-,-,-,764(2),678(2),681(2),-
AP Govt-NS LOC (AU),BCB-GEN,Andhra Pradesh,"NRI Inst of Med Sci, Vizag",GENERAL MEDICINE,"₹4,96,800*","₹40,000*",1*,"₹40,00,000*",980,-,-,-,-,-,-,-,681(1),681(1),684(1),-
AP Govt-NS APUR,OPEN-GEN,Andhra Pradesh,"SVIMS, Tirupati",GENERAL SURGERY,"₹2,11,600*","₹80,904*",1*,"₹40,00,000*",1257,-,-,-,-,-,-,-,-,-,686(1),-
AP Govt-NS LOC (AU),OPEN-FEM-PHO,Andhra Pradesh,"GSL Med Coll, Rajahmundry",GENERAL MEDICINE,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1140,-,-,-,-,-,-,-,435(1),435(1),687(1),-
AP Govt-NS LOC (SVU),OPEN-GEN,Andhra Pradesh,"PES IMS, Kuppam",GENERAL MEDICINE,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",975,263(1),-,-,-,-,-,-,312(1),312(1),689(3),-
AP Govt-NS LOC (AU),BCB-GEN,Andhra Pradesh,"GreatEastern MedSch,Srikakulam",GENERAL MEDICINE,"₹4,96,800*",Info not available*,1*,"₹40,00,000*",780,448(1),-,-,-,-,-,-,584(1),687(1),690(1),-
AP Govt-NS APUR,SC-GEN,Andhra Pradesh,"SV Med Coll, Tirupati",DERMATOLOGY,"₹48,600*","₹60,823",1*,"₹40,00,000*",940,-,-,-,-,-,-,-,470(1),691(1),694(1),-
AP Govt-NS LOC (AU),OPEN-GEN-PHO,Andhra Pradesh,"Maharajah IMS, Vizianagaram",RADIO DIAGNOSIS,"₹4,96,800*",Info not available*,1*,"₹40,00,000*",850,-,-,-,-,-,-,-,511(1),567(1),695(1),-
AP Govt-NS AP LOC,OPEN-FEM,Andhra Pradesh,"Govt Siddhartha, Vijaywada",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",707,-,-,-,-,-,-,-,373(1),418(1),696(1),-
AP Govt-NS LOC (AU),OPEN-FEM,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",1450,519(1),655(1),-,-,-,-,-,299(1),299(1),698(2),-
AP Govt-NS APUR,OPEN-FEM,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",GENERAL SURGERY,"₹48,600*","₹60,823",1*,"₹40,00,000*",1450,-,-,-,-,-,-,-,319(1),399(1),702(1),-
AP Govt-NS APUR,OPEN-GEN,Andhra Pradesh,"Govt Siddhartha, Vijaywada",GENERAL SURGERY,"₹48,600*","₹60,823",1*,"₹40,00,000*",707,-,-,-,-,-,-,-,307(1),347(1),707(1),-
AP Govt-NS LOC (AU),BCE-FEM,Andhra Pradesh,"GSL Med Coll, Rajahmundry",GENERAL MEDICINE,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",1140,-,-,-,-,-,-,-,709(1),709(1),712(1),-
AP Govt-NS LOC (SVU),OPEN-GEN,Andhra Pradesh,"SV Med Coll, Tirupati",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",940,530(1),1018(4),-,-,-,-,-,448(2),551(2),714(3),-
AP Govt-NS LOC (AU),BCD-FEM,Andhra Pradesh,"NRI Inst of Med Sci, Vizag",GENERAL MEDICINE,"₹4,96,800*","₹40,000*",1*,"₹40,00,000*",980,-,-,-,-,-,-,-,657(1),657(1),715(1),-
AP Govt-NS LOC (SVU),BCA-GEN,Andhra Pradesh,"PES IMS, Kuppam",GENERAL MEDICINE,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",975,-,-,-,-,-,-,-,467(1),467(1),716(1),-
AP Govt-NS LOC (SVU),OPEN-GEN,Andhra Pradesh,"SV Med Coll, Tirupati",TBRD,"₹48,600*","₹60,823",1*,"₹40,00,000*",940,-,-,-,-,-,-,-,362(1),362(1),717(1),-
AP Govt-NS LOC (AU),OPEN-FEM,Andhra Pradesh,"Govt Siddhartha, Vijaywada",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",707,-,-,-,-,-,-,-,376(1),419(1),718(1),-
AP Govt-NS LOC (AU),BCA-FEM,Andhra Pradesh,"Andhra Med Coll, Vizag",OBG,"₹48,600*","₹60,823",1*,"₹40,00,000*",1030,-,-,-,-,-,-,-,415(1),717(1),720(1),-
AP Govt-NS LOC (SVU),BCD-GEN,Andhra Pradesh,"Santhiram Med Coll, Nandyal",GENERAL MEDICINE,"₹4,96,800*","₹30,000*",1*,"₹40,00,000*",930,376(1),-,-,-,-,-,-,-,686(1),721(1),-
