Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2023 6,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5,CR 2024 6
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"SVS Med Coll, Mehboobnagar",ORTHOPAEDICS,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",760,-,-,-,-,-,1401(1),-,-,1767(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1-MSM,Telangana,"DrVRK Womens MedColl,Aziznagar",PATHOLOGY,"₹5,30,000*",Info not available*,1*,"₹20,00,000*",500,-,-,-,-,-,-,1781(1),1781(1),1781(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"SVS Med Coll, Mehboobnagar",GENERAL MEDICINE,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",760,-,-,-,-,-,1410(2),-,-,1784(2),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Surabhi InstituteofMS,Siddipet",OPHTHALMOLOGY,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,-,-,-,1797(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Mamata AcadofMedSci,Bachupally",PAEDIATRICS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,-,1808(1),1808(1),1808(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2-MSM,Telangana,"Shadan IMSRC, Peerancheru",ENT,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",800,-,-,-,-,-,-,-,1820(1),1820(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2-MSM,Telangana,"Shadan IMSRC, Peerancheru",GENERAL MEDICINE,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",800,907(1),1017(1),1017(1),1017(1),1017(1),1017(1),-,1825(1),1825(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"SVS Med Coll, Mehboobnagar",PATHOLOGY,"₹7,50,000*",Info not available*,1*,"₹20,00,000*",760,1283(4),1454(4),1940(4),1940(4),1940(4),1940(4),1563(3),1563(3),1826(3),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Mamata AcadofMedSci,Bachupally",RADIO DIAGNOSIS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,-,-,-,1827(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"SVS Med Coll, Mehboobnagar",PAEDIATRICS,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",760,1173(1),1313(1),1313(1),1313(1),1313(1),1313(1),1828(1),1828(1),1828(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Maheshwara Med Coll, Medak",TBRD,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",745,-,-,-,-,-,-,1833(1),1833(1),1833(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2-MSM,Telangana,"Shadan IMSRC, Peerancheru",OBG,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",800,-,-,-,-,-,-,-,1841(1),1841(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"MNR Med Coll, Sangareddy",ANAESTHESIOLOGY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",760,-,2134(2),2134(2),2134(2),2134(2),2134(2),1847(1),1847(1),1847(1),-,2917(1),-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Maheshwara Med Coll, Medak",PATHOLOGY,"₹5,30,000*",Info not available*,1*,"₹20,00,000*",745,-,-,-,-,-,-,1778(1),1778(1),1851(1),2054(1),2326(1),-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"RVM IMSRC, Siddipet",PAEDIATRICS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1110,-,-,-,-,-,-,1852(1),1852(1),1852(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"MNR Med Coll, Sangareddy",OPHTHALMOLOGY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",760,977(1),1100(1),1100(1),1100(1),1100(1),1100(1),1862(1),1862(1),1862(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Mamata AcadofMedSci,Bachupally",PATHOLOGY,"₹7,50,000*",Info not available*,1*,"₹20,00,000*",-,1041(2),1260(2),1590(2),1590(2),1590(2),1590(2),1508(2),1508(2),1882(2),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2-MSM,Telangana,"DCMS, Hyderabad",DERMATOLOGY,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",1400,-,-,-,-,-,-,1886(1),1886(1),1886(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Mamata Med Coll, Khammam",PATHOLOGY,"₹6,60,000*",Info not available*,1*,"₹20,00,000*",1080,1047(1),1382(1),1941(1),1941(1),1941(1),1941(1),1575(1),1575(1),1896(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Apollo IMSR, Hyderabad",ANAESTHESIOLOGY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",570,-,-,-,-,-,-,-,1903(1),1903(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Mamata AcadofMedSci,Bachupally",ENT,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,-,1906(1),1906(1),1906(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Apollo IMSR, Hyderabad",RADIO DIAGNOSIS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",570,-,-,-,-,-,1177(1),-,-,1932(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Kamineni IMS, Narketpally",HOSPITAL ADMINISTRATION,"₹2,16,000*",Info not available*,1*,"₹20,00,000*",1060,-,-,-,-,-,-,1811(1),2358(1),1936(1),1935(1),2188(1),-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Mamata Med Coll, Khammam",ANAESTHESIOLOGY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1080,-,-,-,-,-,1483(1),-,-,1939(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Mediciti IMS, Ghanpur",OBG,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",720,1176(1),1557(1),1557(1),1557(1),1557(1),1557(1),-,1796(1),1944(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Mediciti IMS, Ghanpur",GENERAL MEDICINE,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",720,1028(1),1157(1),1157(1),1157(1),1157(1),1157(1),1967(2),2067(2),1953(2),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Mamata Med Coll, Khammam",ORTHOPAEDICS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1080,-,-,-,-,-,1552(1),-,-,1982(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Bhaskar Med Coll, Yenkapally",PSYCHIATRY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",850,-,-,-,-,-,-,-,-,1983(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"SVS Med Coll, Mehboobnagar",OBG,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",760,-,-,-,-,-,1633(1),-,-,1988(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2-MSM,Telangana,"DCMS, Hyderabad",OBG,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",1400,-,1979(2),2001(2),2001(2),2001(2),2001(2),1943(2),2004(2),2004(2),-,-,-
TELMgmt-MQ1-CatB-All,MQ1-MSM,Telangana,"DCMS, Hyderabad",PSYCHIATRY,"₹24,00,000*",Info not available*,1*,"₹20,00,000*",1400,1321(1),1554(1),1554(1),1554(1),1554(1),1554(1),1568(1),1568(1),2006(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Mediciti IMS, Ghanpur",OPHTHALMOLOGY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",720,-,-,-,-,-,-,874(1),2007(1),2007(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"SVS Med Coll, Mehboobnagar",PAEDIATRICS,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",760,-,-,-,-,-,1183(1),-,-,2011(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Kamineni (KAMSRC), Hyderabad",DERMATOLOGY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",650,-,-,-,-,-,2514(1),-,-,2015(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Mamata Med Coll, Khammam",OBG,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1080,1100(2),1538(2),1500(2),1500(2),1500(2),1500(2),1431(1),1974(1),2019(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Mamata Med Coll, Khammam",GENERAL MEDICINE,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1080,1150(2),1446(2),1656(2),1656(2),1656(2),1656(2),1887(3),2005(3),2021(3),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Bhaskar Med Coll, Yenkapally",OPHTHALMOLOGY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",850,-,-,-,-,-,-,-,2072(1),2028(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"RVM IMSRC, Siddipet",PHARMACOLOGY,"₹5,30,000*",Info not available*,1*,"₹20,00,000*",1110,-,2223(1),-,-,-,-,-,2032(1),2032(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2-MSM,Telangana,"DCMS, Hyderabad",GENERAL MEDICINE,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",1400,-,1944(1),1944(1),1944(1),1944(1),1944(1),1825(1),2038(1),2038(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Kamineni IMS, Narketpally",PATHOLOGY,"₹5,45,000*",Info not available*,1*,"₹20,00,000*",1060,1123(1),1466(1),1606(1),2174(1),-,-,1635(1),1635(1),2042(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Mediciti IMS, Ghanpur",PAEDIATRICS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",720,-,-,-,-,-,-,-,-,2045(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Dr Patnam MRInstofMS,Chevella",PATHOLOGY,"₹5,30,000*",Info not available*,1*,"₹20,00,000*",-,1223(1),1459(1),1484(1),1484(1),1484(1),1484(1),1716(1),1474(1),2046(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Mamata Med Coll, Khammam",PAEDIATRICS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1080,1356(1),1485(1),1810(1),1810(1),1810(1),1810(1),1959(1),2063(2),2063(2),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Mamata Med Coll, Khammam",OBG,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1080,-,-,-,-,-,1710(1),-,-,2074(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Dr Patnam MRInstofMS,Chevella",TBRD,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",-,-,1539(1),2094(1),2113(1),2113(1),2113(1),-,2258(1),2083(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"CAIMS, Karimnagar",GENERAL MEDICINE,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",1000,1171(3),1271(3),1383(3),1383(3),1383(3),1383(3),1861(3),1989(3),2089(3),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Surabhi InstituteofMS,Siddipet",PATHOLOGY,"₹7,50,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,2027(1),2458(1),1739(1),1665(1),2091(1),2331(1),-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Mamata AcadofMedSci,Bachupally",OBG,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,-,-,-,2098(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Bhaskar Med Coll, Yenkapally",RADIO DIAGNOSIS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",850,-,-,-,-,-,1698(1),-,-,2100(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"MNR Med Coll, Sangareddy",ENT,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",760,-,1592(1),1592(1),1592(1),1592(1),1592(1),-,2104(1),2104(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Mamata Med Coll, Khammam",TBRD,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1080,-,1834(1),1834(1),1834(1),1834(1),1834(1),-,2114(1),2114(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"CAIMS, Karimnagar",OBG,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",1000,1260(2),1616(2),1546(2),1546(2),1546(2),1546(2),1988(1),2128(1),2128(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Bhaskar Med Coll, Yenkapally",OBG,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",850,1272(1),1432(1),1432(1),1432(1),1432(1),1432(1),1989(1),2130(1),2130(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1-MSM,Telangana,"DCMS, Hyderabad",DPM (Psychiatry),"₹24,00,000*",Info not available*,1*,"₹20,00,000*",1400,-,-,-,-,-,-,1890(1),2372(1),2138(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Apollo IMSR, Hyderabad",PAEDIATRICS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",570,-,-,-,-,-,-,-,-,2140(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Mamata Med Coll, Khammam",ENT,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1080,-,1905(1),2100(1),2445(1),2445(1),2445(1),-,2143(1),2143(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"SVS Med Coll, Mehboobnagar",PSYCHIATRY,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",760,-,-,-,-,-,-,1999(1),2156(1),2156(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Dr Patnam MRInstofMS,Chevella",GENERAL MEDICINE,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,1473(1),-,-,2166(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Kamineni IMS, Narketpally",GENERAL MEDICINE,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1060,1262(1),1482(2),1775(2),1775(2),1775(2),1775(2),1835(2),1986(2),2169(2),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"SVS Med Coll, Mehboobnagar",GENERAL MEDICINE,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",760,1083(3),1142(3),1773(3),1773(3),1773(3),1773(3),1792(3),1970(3),2170(3),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"RVM IMSRC, Siddipet",PATHOLOGY,"₹5,30,000*",Info not available*,1*,"₹20,00,000*",1110,1302(1),1535(1),1535(1),1535(1),1535(1),1535(1),1558(1),1448(1),2184(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Prathima IMS, Karimnagar",GENERAL MEDICINE,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1060,1218(3),1568(3),1568(3),1568(3),1568(3),1568(3),2014(3),2192(3),2192(3),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"MNR Med Coll, Sangareddy",PAEDIATRICS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",760,-,1589(1),1589(1),1589(1),1589(1),1589(1),-,2194(1),2194(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3-MSM,Telangana,"DCMS, Hyderabad",OBG,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",1400,-,-,-,-,-,1156(1),-,-,2197(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Kamineni (KAMSRC), Hyderabad",GENERAL SURGERY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",650,-,1658(2),1928(2),1928(2),1928(2),1928(2),2018(1),2198(1),2198(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Kamineni IMS, Narketpally",TBRD,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1060,-,-,-,-,-,-,-,2211(1),2211(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Kamineni (KAMSRC), Hyderabad",ORTHOPAEDICS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",650,-,1822(1),1867(1),1867(1),1867(1),1867(1),-,2224(1),2224(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3-MSM,Telangana,"DCMS, Hyderabad",ENT,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",1400,-,-,-,-,-,-,-,-,2237(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Prathima IMS, Karimnagar",PATHOLOGY,"₹16,86,750*",Info not available*,1*,"₹20,00,000*",1060,-,-,-,-,-,-,-,2243(1),2243(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Mamata AcadofMedSci,Bachupally",ANAESTHESIOLOGY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,-,-,-,2244(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"MNR Med Coll, Sangareddy",GENERAL MEDICINE,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",760,1335(2),1507(2),1683(2),1683(2),1683(2),1683(2),1990(2),2132(3),2255(3),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Apollo IMSR, Hyderabad",SPM,"₹5,30,000*",Info not available*,1*,"₹20,00,000*",570,-,-,-,-,-,-,1531(1),2259(1),2259(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Kamineni (KAMSRC), Hyderabad",PAEDIATRICS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",650,-,-,-,-,-,1832(1),-,-,2262(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Kamineni IMS, Narketpally",OBG,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1060,-,-,-,-,-,2439(1),-,-,2278(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Surabhi InstituteofMS,Siddipet",OBG,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",-,-,1732(1),1809(1),1809(1),1809(1),1809(1),-,2282(1),2282(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Mamata AcadofMedSci,Bachupally",ORTHOPAEDICS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,-,-,2288(2),2288(2),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Mahavir Inst of MS, Vikarabad",ANATOMY,"₹1,70,000*",Info not available*,1*,"₹20,00,000*",700,-,-,-,-,-,-,-,2300(1),2300(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"SVS Med Coll, Mehboobnagar",ENT,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",760,-,-,-,-,-,-,-,-,2305(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"MNR Med Coll, Sangareddy",TBRD,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",760,-,-,-,-,-,-,-,2311(1),2311(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Prathima IMS, Karimnagar",GENERAL MEDICINE,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1060,-,-,-,-,-,2527(2),-,-,2312(2),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"MNR Med Coll, Sangareddy",EMERGENCY MEDICINE,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",760,-,-,-,-,-,-,-,-,2314(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1-MSM,Telangana,"Shadan IMSRC, Peerancheru",PHARMACOLOGY,"₹5,30,000*",Info not available*,1*,"₹20,00,000*",800,-,-,-,-,-,-,-,-,2317(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Kamineni (KAMSRC), Hyderabad",PHARMACOLOGY,"₹5,45,000*",Info not available*,1*,"₹20,00,000*",650,-,1872(1),2017(1),-,-,-,-,2541(1),2332(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"CAIMS, Karimnagar",ENT,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",1000,-,-,-,-,-,-,-,2333(1),2333(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"CAIMS, Karimnagar",ANATOMY,"₹2,00,000*",Info not available*,1*,"₹20,00,000*",1000,1182(1),2355(1),-,-,-,-,-,2339(1),2339(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Dr Patnam MRInstofMS,Chevella",GENERAL MEDICINE,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",-,-,1666(2),1699(2),1699(2),1699(2),1699(2),2031(1),1995(2),2356(2),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"CAIMS, Karimnagar",PAEDIATRICS,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",1000,-,1608(2),1885(2),1764(2),1764(2),1764(2),-,2023(1),2359(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Mamata Med Coll, Khammam",OPHTHALMOLOGY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1080,-,-,-,-,-,-,-,2355(1),2361(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Prathima IMS, Karimnagar",OBG,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1060,-,1652(2),1652(2),1652(2),1652(2),1652(2),-,2120(2),2364(2),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"MNR Med Coll, Sangareddy",OBG,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",760,-,1569(1),1569(1),1569(1),1569(1),1569(1),-,2240(2),2365(2),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Prathima IMS, Karimnagar",OPHTHALMOLOGY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1060,1118(1),1255(1),1255(1),1255(1),1255(1),1255(1),-,2323(1),2369(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Kamineni IMS, Narketpally",OBG,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1060,1178(1),1711(1),1711(1),1711(1),1711(1),1711(1),1796(1),2147(1),2373(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Mahavir Inst of MS, Vikarabad",GENERAL MEDICINE,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",700,-,-,-,-,-,-,-,2096(1),2386(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3-MSM,Telangana,"DCMS, Hyderabad",RADIO DIAGNOSIS,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",1400,-,-,-,-,-,-,-,-,2387(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Mamata Med Coll, Khammam",DERMATOLOGY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1080,-,-,-,-,-,1159(1),-,-,2390(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Mamata AcadofMedSci,Bachupally",PSYCHIATRY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,-,-,2043(1),2393(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Mamata AcadofMedSci,Bachupally",ORTHOPAEDICS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,-,-,-,2400(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Bhaskar Med Coll, Yenkapally",OBG,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",850,-,-,-,-,-,1678(1),-,-,2401(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2-MSM,Telangana,"Shadan IMSRC, Peerancheru",PAEDIATRICS,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",800,-,-,-,-,-,-,-,2001(1),2405(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Prathima IMS, Karimnagar",GENERAL SURGERY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1060,-,-,-,-,-,2532(2),-,-,2409(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"CAIMS, Karimnagar",PATHOLOGY,"₹15,90,000*",Info not available*,1*,"₹20,00,000*",1000,-,2258(1),2258(1),2258(1),2258(1),2258(1),-,-,2422(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"SVS Med Coll, Mehboobnagar",PATHOLOGY,"₹22,50,000*",Info not available*,1*,"₹20,00,000*",760,-,-,-,-,-,2171(1),-,-,2433(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Mediciti IMS, Ghanpur",MICROBIOLOGY,"₹5,30,000*",Info not available*,1*,"₹20,00,000*",720,-,-,-,-,-,-,-,2435(1),2435(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Mamata AcadofMedSci,Bachupally",OPHTHALMOLOGY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,-,-,-,2444(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"CAIMS, Karimnagar",SPM,"₹5,30,000*",Info not available*,1*,"₹20,00,000*",1000,-,2075(1),2366(1),-,2256(1),-,-,2448(1),2448(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Surabhi InstituteofMS,Siddipet",OBG,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,1965(1),-,-,2456(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Dr Patnam MRInstofMS,Chevella",OBG,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,1671(1),-,-,2458(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"CAIMS, Karimnagar",OPHTHALMOLOGY,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",1000,-,-,-,-,-,-,1874(1),2264(1),2459(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Maheshwara Med Coll, Medak",ANAESTHESIOLOGY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",745,-,-,-,-,-,-,-,-,2475(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Kamineni IMS, Narketpally",ORTHOPAEDICS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1060,-,-,-,-,-,2155(1),-,-,2476(1),-,-,-
