Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2023 6,CR 2023 7,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Narayana Med Coll, Nellore",ORTHOPAEDICS,"₹57,50,000*","₹40,000*",1*,Info not available*,1430,2270(2),2639(2),-,-,-,-,-,3657(2),3861(2),4336(2),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"VMC, Kurnool",ORTHOPAEDICS,"₹57,50,000*","₹30,000*",1*,Info not available*,650,-,3009(1),-,-,-,-,-,-,4183(1),4342(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",TBRD,"₹57,50,000*","₹30,000*",1*,Info not available*,1200,2200(1),2324(1),-,-,-,-,-,4229(1),4205(1),4353(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",TBRD,"₹57,50,000*","₹30,000*",1*,Info not available*,1200,2128(1),2247(1),-,-,-,-,-,-,-,4360(1),-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Katuri Med Coll, Guntur",SPM,"₹3,10,500*",Info not available*,1*,Info not available*,1100,-,-,-,-,-,-,-,3880(1),3981(1),4387(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Narayana Med Coll, Nellore",OPHTHALMOLOGY,"₹57,50,000*","₹40,000*",1*,Info not available*,1430,-,2598(1),-,-,-,-,-,4212(1),4212(1),4399(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"PES IMS, Kuppam",ORTHOPAEDICS,"₹57,50,000*","₹30,000*",1*,Info not available*,975,-,3127(1),-,-,-,-,-,-,-,4401(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"NRI Med Coll, Guntur",OPHTHALMOLOGY,"₹57,50,000*","₹27,000*",1*,Info not available*,1050,-,2206(1),-,-,-,-,-,3272(1),4041(1),4402(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",GENERAL SURGERY,"₹57,50,000*","₹30,000*",1*,Info not available*,1200,-,2866(3),-,-,-,-,-,-,-,4406(3),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",ENT,"₹57,50,000*","₹27,000*",1*,Info not available*,790,-,2882(1),-,-,-,-,-,-,-,4410(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"GreatEastern MedSch,Srikakulam",EMERGENCY MEDICINE,"₹57,50,000*",Info not available*,1*,Info not available*,780,1869(1),1959(1),-,-,-,-,-,4044(1),4004(1),4411(1),1709(1)
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Fathima IMS,Kadapa",RADIO DIAGNOSIS,"₹57,50,000*","₹25,000*",1*,Info not available*,750,-,-,-,-,-,-,-,1588(1),3942(1),4423(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"GSL Med Coll, Rajahmundry",TBRD,"₹57,50,000*","₹30,000*",1*,Info not available*,1140,-,2627(1),-,-,-,-,-,-,-,4429(2),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",ORTHOPAEDICS,"₹57,50,000*","₹30,000*",1*,Info not available*,1200,-,3080(2),2813(1),-,-,-,-,-,-,4430(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",OBG,"₹57,50,000*","₹27,000*",1*,Info not available*,790,2210(1),2336(1),-,-,-,-,-,4232(1),4232(1),4446(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",OPHTHALMOLOGY,"₹57,50,000*","₹30,000*",1*,Info not available*,1200,2094(1),2858(1),2640(1),-,-,-,-,4214(1),4214(1),4448(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"NRI Inst of Med Sci, Vizag",PATHOLOGY,"₹17,25,000*","₹40,000*",1*,Info not available*,980,-,-,-,-,-,-,3321(1),-,-,4451(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Narayana Med Coll, Nellore",ENT,"₹57,50,000*","₹40,000*",1*,Info not available*,1430,-,2593(1),3123(1),-,-,-,-,-,-,4456(1),-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"PES IMS, Kuppam",SPM,"₹3,10,500*","₹30,000*",1*,Info not available*,975,-,2884(1),-,-,-,-,-,3981(1),-,4457(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"PES IMS, Kuppam",RADIO DIAGNOSIS,"₹57,50,000*","₹30,000*",1*,Info not available*,975,-,2924(1),-,-,-,-,-,4242(1),4242(1),4463(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"GreatEastern MedSch,Srikakulam",PAEDIATRICS,"₹57,50,000*",Info not available*,1*,Info not available*,780,2227(1),2353(1),-,-,-,-,-,4247(1),4247(1),4474(1),-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",MICROBIOLOGY,"₹3,10,500*","₹30,000*",1*,Info not available*,1200,-,-,-,-,-,-,-,-,-,4483(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"VMC, Kurnool",PATHOLOGY,"₹17,25,000*","₹30,000*",1*,Info not available*,650,-,-,-,-,-,3350(1),-,-,-,4507(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Narayana Med Coll, Nellore",RADIO DIAGNOSIS,"₹57,50,000*","₹40,000*",1*,Info not available*,1430,2244(1),2409(1),-,-,-,-,-,-,-,4508(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",ORTHOPAEDICS,"₹57,50,000*","₹27,000*",1*,Info not available*,790,2084(1),3022(1),-,-,-,-,-,-,4105(1),4518(1),-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",DCP,"₹3,10,500*","₹27,000*",1*,Info not available*,790,-,-,-,2743(1),-,-,-,3476(1),-,4519(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"NRI Inst of Med Sci, Vizag",GENERAL SURGERY,"₹57,50,000*","₹40,000*",1*,Info not available*,980,-,2827(1),-,-,-,-,-,-,4045(1),4522(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"GSL Med Coll, Rajahmundry",GENERAL SURGERY,"₹57,50,000*","₹30,000*",1*,Info not available*,1140,2205(4),2946(4),-,-,-,-,-,-,3739(1),4523(4),1592(1)
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"NRI Med Coll, Guntur",GENERAL MEDICINE,"₹57,50,000*","₹27,000*",1*,Info not available*,1050,1412(1),1472(1),-,-,-,-,-,-,-,4530(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",PATHOLOGY,"₹17,25,000*","₹27,000*",1*,Info not available*,790,-,-,-,-,-,3253(1),-,-,-,4531(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Nimra Inst of Med Sci, Krishna",OBG,"₹57,50,000*",Info not available*,1*,Info not available*,-,-,3086(1),-,-,-,-,-,-,-,4539(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Nimra Inst of Med Sci, Krishna",GENERAL MEDICINE,"₹57,50,000*",Info not available*,1*,Info not available*,-,-,-,2665(1),-,-,-,-,-,-,4546(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Maharajah IMS, Vizianagaram",PAEDIATRICS,"₹57,50,000*",Info not available*,1*,Info not available*,850,-,3099(1),-,-,-,-,-,-,-,4552(1),-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"NRI Inst of Med Sci, Vizag",MICROBIOLOGY,"₹3,10,500*","₹40,000*",1*,Info not available*,980,-,-,-,-,-,-,-,-,-,4557(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"PES IMS, Kuppam",ORTHOPAEDICS,"₹57,50,000*","₹30,000*",1*,Info not available*,975,-,2972(1),-,-,-,-,-,3970(2),-,4558(2),1587(1)
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Apollo IMS&R, Chittoor",GENERAL SURGERY,"₹57,50,000*","₹30,000*",1*,Info not available*,850,-,2752(1),-,-,-,-,-,-,-,4575(1),1732(1)
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Santhiram Med Coll, Nandyal",ANAESTHESIOLOGY,"₹57,50,000*","₹30,000*",1*,Info not available*,930,-,-,-,-,-,-,-,-,-,4576(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Nimra Inst of Med Sci, Krishna",GENERAL SURGERY,"₹57,50,000*",Info not available*,1*,Info not available*,-,-,-,3398(1),-,-,-,-,-,-,4580(1),-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Narayana Med Coll, Nellore",SPM,"₹3,10,500*","₹40,000*",1*,Info not available*,1430,-,2775(1),-,-,-,-,3120(1),2356(1),4109(1),4581(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"NRI Med Coll, Guntur",GENERAL SURGERY,"₹57,50,000*","₹27,000*",1*,Info not available*,1050,1637(1),1709(1),-,-,-,-,-,-,-,4590(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"NRI Med Coll, Guntur",ENT,"₹57,50,000*","₹27,000*",1*,Info not available*,1050,-,2749(1),-,-,-,-,-,4121(1),-,4594(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Santhiram Med Coll, Nandyal",ENT,"₹57,50,000*","₹30,000*",1*,Info not available*,930,-,-,-,-,-,-,-,-,-,4620(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",PSYCHIATRY,"₹57,50,000*","₹27,000*",1*,Info not available*,790,1981(1),2082(1),-,-,-,-,-,-,-,4628(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",ENT,"₹57,50,000*","₹27,000*",1*,Info not available*,790,-,2725(1),-,-,-,-,-,-,-,4633(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"GVP Med Coll, Vizag",ORTHOPAEDICS,"₹57,50,000*","₹30,000*",1*,Info not available*,750,-,3132(1),-,-,-,-,-,-,-,4638(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"PES IMS, Kuppam",PSYCHIATRY,"₹57,50,000*","₹30,000*",1*,Info not available*,975,2068(1),2177(1),-,-,-,-,-,-,-,4642(1),1905(1)
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"GVP Med Coll, Vizag",GENERAL SURGERY,"₹57,50,000*","₹30,000*",1*,Info not available*,750,-,2631(1),-,-,-,-,-,-,-,4648(1),-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",SPM,"₹3,10,500*","₹30,000*",1*,Info not available*,1200,-,3358(1),-,-,-,-,-,3443(1),3326(1),4649(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Nimra Inst of Med Sci, Krishna",GENERAL MEDICINE,"₹57,50,000*",Info not available*,1*,Info not available*,-,2093(1),-,-,2774(1),-,-,-,-,-,4652(1),1524(1)
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Fathima IMS,Kadapa",GENERAL MEDICINE,"₹57,50,000*","₹25,000*",1*,Info not available*,750,-,3319(1),2986(1),2842(1),2511(1),2513(1),-,-,-,4666(1),2001(1)
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Nimra Inst of Med Sci, Krishna",ORTHOPAEDICS,"₹57,50,000*",Info not available*,1*,Info not available*,-,-,-,3167(1),-,-,-,-,-,-,4669(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"GSL Med Coll, Rajahmundry",GENERAL SURGERY,"₹57,50,000*","₹30,000*",1*,Info not available*,1140,2037(2),2144(2),-,-,-,-,-,-,-,4679(1),1717(1)
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"GreatEastern MedSch,Srikakulam",GENERAL SURGERY,"₹57,50,000*",Info not available*,1*,Info not available*,780,2197(2),2585(2),-,-,-,-,-,4045(1),-,4687(2),1410(1)
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Konaseema IMS, Amalapuram",SPM,"₹3,10,500*","₹30,000*",1*,Info not available*,840,-,-,-,-,-,-,-,3902(1),-,4691(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Santhiram Med Coll, Nandyal",ORTHOPAEDICS,"₹57,50,000*","₹30,000*",1*,Info not available*,930,-,3124(1),-,-,-,-,-,-,-,4692(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"VMC, Kurnool",RADIATION ONCOLOGY,"₹57,50,000*","₹30,000*",1*,Info not available*,650,-,3363(1),3281(1),-,-,-,-,-,-,4693(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"VMC, Kurnool",ANAESTHESIOLOGY,"₹57,50,000*","₹30,000*",1*,Info not available*,650,-,2980(1),-,-,-,-,-,-,-,4694(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Konaseema IMS, Amalapuram",GENERAL SURGERY,"₹57,50,000*","₹30,000*",1*,Info not available*,840,-,2890(1),-,-,-,-,-,-,-,4703(2),1793(1)
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Katuri Med Coll, Guntur",GENERAL SURGERY,"₹57,50,000*",Info not available*,1*,Info not available*,1100,-,2989(1),-,-,-,-,-,-,-,4706(2),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"NRI Med Coll, Guntur",PAEDIATRICS,"₹57,50,000*","₹27,000*",1*,Info not available*,1050,1938(1),2036(1),-,-,-,-,-,-,-,4711(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Santhiram Med Coll, Nandyal",GENERAL SURGERY,"₹57,50,000*","₹30,000*",1*,Info not available*,930,-,2796(1),-,-,-,-,-,-,-,4718(2),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"NRI Inst of Med Sci, Vizag",ORTHOPAEDICS,"₹57,50,000*","₹40,000*",1*,Info not available*,980,-,3173(1),-,-,-,-,-,-,-,4722(1),1842(1)
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Maharajah IMS, Vizianagaram",ORTHOPAEDICS,"₹57,50,000*",Info not available*,1*,Info not available*,850,-,3108(1),3188(1),2660(1),-,-,-,-,-,4723(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"NRI Med Coll, Guntur",PSYCHIATRY,"₹57,50,000*","₹27,000*",1*,Info not available*,1050,-,-,-,-,-,-,-,-,-,4725(1),-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"GVP Med Coll, Vizag",SPM,"₹3,10,500*","₹30,000*",1*,Info not available*,750,-,3279(1),-,-,-,-,-,3457(1),3457(1),4741(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Maharajah IMS, Vizianagaram",GENERAL SURGERY,"₹57,50,000*",Info not available*,1*,Info not available*,850,2285(1),2521(1),-,-,-,-,-,-,4088(1),4742(2),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Maharajah IMS, Vizianagaram",GENERAL SURGERY,"₹57,50,000*",Info not available*,1*,Info not available*,850,2295(1),2552(1),-,-,-,-,-,-,-,4746(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",ORTHOPAEDICS,"₹57,50,000*","₹27,000*",1*,Info not available*,790,-,2497(1),-,-,-,-,-,-,-,4747(1),-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",FORENSIC MEDICINE,"₹3,10,500*","₹30,000*",1*,Info not available*,1200,-,-,-,-,2893(1),-,-,3605(1),3731(1),4762(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Katuri Med Coll, Guntur",ORTHOPAEDICS,"₹57,50,000*",Info not available*,1*,Info not available*,1100,-,3027(1),-,-,-,-,-,-,-,4766(1),1543(1)
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Narayana Med Coll, Nellore",ANAESTHESIOLOGY,"₹57,50,000*","₹40,000*",1*,Info not available*,1430,-,3178(2),-,-,-,-,-,-,-,4770(2),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"NRI Med Coll, Guntur",RADIO DIAGNOSIS,"₹57,50,000*","₹27,000*",1*,Info not available*,1050,-,2416(1),-,-,-,-,-,-,-,4794(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Maharajah IMS, Vizianagaram",OBG,"₹57,50,000*",Info not available*,1*,Info not available*,850,-,3336(1),-,-,-,-,-,-,-,4796(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Katuri Med Coll, Guntur",GENERAL SURGERY,"₹57,50,000*",Info not available*,1*,Info not available*,1100,-,3205(1),-,-,-,-,-,-,-,4801(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"GSL Med Coll, Rajahmundry",ORTHOPAEDICS,"₹57,50,000*","₹30,000*",1*,Info not available*,1140,-,3040(3),-,-,-,-,-,-,4234(2),4802(3),1827(2)
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"GreatEastern MedSch,Srikakulam",ORTHOPAEDICS,"₹57,50,000*",Info not available*,1*,Info not available*,780,-,3088(1),-,-,-,-,-,-,-,4808(1),-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"VMC, Kurnool",PHARMACOLOGY,"₹3,10,500*","₹30,000*",1*,Info not available*,650,-,-,-,-,-,-,-,-,-,4809(1),-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"NRI Med Coll, Guntur",PHARMACOLOGY,"₹3,10,500*","₹27,000*",1*,Info not available*,1050,-,-,-,-,-,-,-,-,-,4812(1),-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"GreatEastern MedSch,Srikakulam",SPM,"₹3,10,500*",Info not available*,1*,Info not available*,780,-,-,-,-,-,-,-,3716(1),3741(1),4822(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Konaseema IMS, Amalapuram",GENERAL MEDICINE,"₹57,50,000*","₹30,000*",1*,Info not available*,840,2127(1),2246(1),-,-,-,-,-,-,-,4823(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",GENERAL MEDICINE,"₹57,50,000*","₹27,000*",1*,Info not available*,790,2151(2),2274(2),-,-,-,-,-,-,-,4825(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Fathima IMS,Kadapa",PAEDIATRICS,"₹57,50,000*","₹25,000*",1*,Info not available*,750,-,3217(1),3013(1),2878(1),2577(1),-,-,-,-,4828(1),1677(1)
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"VMC, Kurnool",ENT,"₹57,50,000*","₹30,000*",1*,Info not available*,650,-,-,-,-,-,-,-,-,-,4833(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Nimra Inst of Med Sci, Krishna",OBG,"₹57,50,000*",Info not available*,1*,Info not available*,-,-,3054(1),2915(1),3113(1),-,-,-,-,-,4834(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Nimra Inst of Med Sci, Krishna",ANAESTHESIOLOGY,"₹57,50,000*",Info not available*,1*,Info not available*,-,-,-,2909(1),-,-,-,-,-,-,4836(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"PES IMS, Kuppam",ENT,"₹57,50,000*","₹30,000*",1*,Info not available*,975,1936(1),2034(1),-,-,-,-,-,-,-,4839(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Maharajah IMS, Vizianagaram",ORTHOPAEDICS,"₹57,50,000*",Info not available*,1*,Info not available*,850,-,3304(1),-,-,-,-,-,-,-,4857(1),2012(1)
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",PATHOLOGY,"₹17,25,000*","₹30,000*",1*,Info not available*,1200,-,-,-,-,-,3268(1),-,-,-,4866(1),1833(1)
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",ENT,"₹57,50,000*","₹30,000*",1*,Info not available*,1200,-,2982(1),-,-,-,-,-,-,-,4869(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"NRI Med Coll, Guntur",TBRD,"₹57,50,000*","₹27,000*",1*,Info not available*,1050,-,-,-,-,-,-,-,-,-,4876(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"NRI Med Coll, Guntur",PATHOLOGY,"₹17,25,000*","₹27,000*",1*,Info not available*,1050,-,3243(1),-,-,-,-,-,-,-,4881(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"NRI Med Coll, Guntur",ORTHOPAEDICS,"₹57,50,000*","₹27,000*",1*,Info not available*,1050,2080(1),2190(1),-,-,-,-,-,-,-,4888(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Konaseema IMS, Amalapuram",PAEDIATRICS,"₹57,50,000*","₹30,000*",1*,Info not available*,840,-,3394(1),-,-,-,-,-,-,-,4889(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"GSL Med Coll, Rajahmundry",ENT,"₹57,50,000*","₹30,000*",1*,Info not available*,1140,-,2793(1),-,-,-,-,-,-,-,4896(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Narayana Med Coll, Nellore",ORTHOPAEDICS,"₹57,50,000*","₹40,000*",1*,Info not available*,1430,2011(1),2114(1),-,-,-,-,-,4226(1),4226(1),4903(2),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Maharajah IMS, Vizianagaram",GENERAL MEDICINE,"₹57,50,000*",Info not available*,1*,Info not available*,850,2092(1),2204(1),-,-,-,-,-,-,-,4909(2),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Narayana Med Coll, Nellore",ANAESTHESIOLOGY,"₹57,50,000*","₹40,000*",1*,Info not available*,1430,-,2628(1),-,-,-,-,-,-,-,4910(1),-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Maharajah IMS, Vizianagaram",SPM,"₹3,10,500*",Info not available*,1*,Info not available*,850,-,-,-,-,-,-,-,4042(1),-,4911(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Katuri Med Coll, Guntur",ENT,"₹57,50,000*",Info not available*,1*,Info not available*,1100,-,2981(1),-,-,-,-,-,-,-,4912(1),1801(1)
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"GSL Med Coll, Rajahmundry",ANAESTHESIOLOGY,"₹57,50,000*","₹30,000*",1*,Info not available*,1140,-,3332(1),3257(1),2591(1),3049(1),-,-,-,-,4924(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Narayana Med Coll, Nellore",PAEDIATRICS,"₹57,50,000*","₹40,000*",1*,Info not available*,1430,2192(1),2316(1),-,-,-,-,-,-,-,4935(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Katuri Med Coll, Guntur",OBG,"₹57,50,000*",Info not available*,1*,Info not available*,1100,-,3130(1),-,-,-,-,-,-,-,4940(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"GSL Med Coll, Rajahmundry",OPHTHALMOLOGY,"₹57,50,000*","₹30,000*",1*,Info not available*,1140,2122(1),2240(1),-,-,-,-,-,-,-,4943(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"NRI Med Coll, Guntur",OPHTHALMOLOGY,"₹57,50,000*","₹27,000*",1*,Info not available*,1050,2052(1),2160(1),-,-,-,-,-,-,-,4948(1),-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Narayana Med Coll, Nellore",PHARMACOLOGY,"₹3,10,500*","₹40,000*",1*,Info not available*,1430,-,3143(1),-,-,-,-,-,3372(1),-,4951(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Konaseema IMS, Amalapuram",ORTHOPAEDICS,"₹57,50,000*","₹30,000*",1*,Info not available*,840,-,3399(1),-,-,-,-,-,-,-,4954(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Konaseema IMS, Amalapuram",RADIO DIAGNOSIS,"₹57,50,000*","₹30,000*",1*,Info not available*,840,2253(1),2432(1),-,-,-,-,-,-,-,4958(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"PES IMS, Kuppam",OPHTHALMOLOGY,"₹57,50,000*","₹30,000*",1*,Info not available*,975,-,-,-,-,-,-,-,-,-,4968(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"PES IMS, Kuppam",PAEDIATRICS,"₹57,50,000*","₹30,000*",1*,Info not available*,975,2310(1),2582(1),-,-,-,-,-,-,-,4975(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"GSL Med Coll, Rajahmundry",OBG,"₹57,50,000*","₹30,000*",1*,Info not available*,1140,2225(2),2351(2),-,-,-,-,-,-,-,4982(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"GSL Med Coll, Rajahmundry",PAEDIATRICS,"₹57,50,000*","₹30,000*",1*,Info not available*,1140,2265(2),2471(2),-,-,-,-,-,-,-,4983(2),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Narayana Med Coll, Nellore",OBG,"₹57,50,000*","₹40,000*",1*,Info not available*,1430,-,2667(1),-,-,-,-,-,-,-,4990(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"NRI Med Coll, Guntur",ANAESTHESIOLOGY,"₹57,50,000*","₹27,000*",1*,Info not available*,1050,-,3309(2),-,-,-,-,-,-,-,4999(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",OBG,"₹57,50,000*","₹30,000*",1*,Info not available*,1200,-,3106(2),-,-,-,-,-,-,-,5003(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"GreatEastern MedSch,Srikakulam",ANAESTHESIOLOGY,"₹57,50,000*",Info not available*,1*,Info not available*,780,2251(1),-,3353(1),3022(1),-,-,-,-,-,5005(1),1961(1)
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"PES IMS, Kuppam",SPM,"₹17,25,000*","₹30,000*",1*,Info not available*,975,-,-,-,-,-,-,-,-,-,5011(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",ANAESTHESIOLOGY,"₹57,50,000*","₹30,000*",1*,Info not available*,1200,-,3376(2),2960(1),2887(1),2984(1),3150(1),-,3025(1),-,5012(1),1648(2)
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"GSL Med Coll, Rajahmundry",GENERAL MEDICINE,"₹57,50,000*","₹30,000*",1*,Info not available*,1140,2002(2),2104(2),-,-,-,-,-,-,-,5018(2),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",ORTHOPAEDICS,"₹57,50,000*","₹30,000*",1*,Info not available*,1200,2110(1),2223(1),-,-,-,-,-,-,-,5019(1),-
