Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5
Bihar Govt Quota,EBC-FEM,Bihar,"Patna Med Coll, Patna",GENERAL MEDICINE,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,213(1),-,-,-,-,78(1),-,-,-,-
Bihar Govt Quota,EWS-GEN,Bihar,"Patna Med Coll, Patna",PAEDIATRICS,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,95(1),114(1),110(1),-,-,85(1),85(1),-,-,-
Bihar Govt Quota,BC-FEM,Bihar,"Patna Med Coll, Patna",DMRD,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,-,-,-,-,124(1),-,-,-
Bihar Govt Quota,UR-GEN,Bihar,"Patna Med Coll, Patna",OBG,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,102(3),102(2),98(1),-,-,123(3),126(2),-,-,-
Bihar Govt Quota,BC-GEN,Bihar,"Patna Med Coll, Patna",OBG,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,128(1),-,-,-,-,127(1),127(1),-,-,-
Bihar Govt Quota,EBC-FEM,Bihar,"Patna Med Coll, Patna",OBG,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,132(1),-,-,-,-,146(1),-,-,-,-
Bihar Govt Quota,EWS-FEM,Bihar,"Darbhanga, Lehriasarai",GENERAL MEDICINE,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,131(1),-,-,-,-,94(1),147(1),-,-,-
Bihar Govt Quota,SC-GEN,Bihar,"Patna Med Coll, Patna",RADIO DIAGNOSIS,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,59(1),-,-,-,-,149(1),-,-,-,-
Bihar Govt Quota,EWS-GEN,Bihar,"Patna Med Coll, Patna",ORTHOPAEDICS,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,92(1),-,-,-,-,152(1),-,-,-,-
Bihar Govt Quota,EBC-GEN,Bihar,"Patna Med Coll, Patna",OBG,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,137(1),-,-,-,-,156(1),-,-,-,-
Bihar Govt Quota,BC-GEN,Bihar,"Patna Med Coll, Patna",GENERAL SURGERY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,136(1),154(1),190(1),-,-,166(1),166(1),-,-,-
Bihar Govt Quota,UR-GEN,Bihar,"IGIMS, Patna",ANAESTHESIOLOGY,"₹1,60,000*","₹1,05,000*",0,₹0,1062,233(1),284(2),366(1),54(2),-,-,-,-,215(1),-
Bihar Govt Quota,EWS-GEN,Bihar,"IGIMS, Patna",OBG,"₹1,60,000*","₹1,05,000*",0,₹0,1062,-,-,-,-,-,232(1),-,-,-,-
Bihar Govt Quota,BC-GEN,Bihar,"Jawaharlal Nehru, Bhagalpur",GENERAL SURGERY,"₹9,000*","₹82,000",3*,"₹25,00,000*",800,198(1),223(1),275(1),-,-,233(1),243(1),-,-,-
Bihar Govt Quota,SC-GEN,Bihar,"Nalanda Med Coll, Patna",RADIO DIAGNOSIS,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,-,-,-,-,-,247(1),247(1),-,-,-
Bihar Govt Quota,EBC-FEM,Bihar,"IGIMS, Patna",OPHTHALMOLOGY,"₹1,60,000*","₹1,05,000*",0,₹0,1062,264(1),-,-,-,-,300(1),300(1),-,-,-
Bihar Govt Quota,SC-FEM,Bihar,"Patna Med Coll, Patna",OBG,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,429(1),-,-,-,-,306(1),306(1),-,-,-
Bihar Govt Quota,UR-GEN,Bihar,"Vardhman IMS, Nalanda",ANATOMY,"₹9,000*","₹82,000",3*,"₹25,00,000*",640,-,-,-,526(1),-,-,-,-,-,313(1)
Bihar DNB Seats,UR-GEN,Bihar,"SriKrishna MedColl,Muzaffarpur",DNBFORENSIC MEDICINE,"₹1,25,000","₹82,000",Info Not Available,Info not available,610,-,-,-,-,77(1),-,-,-,-,331(1)
Bihar Govt Quota,SC-GEN,Bihar,"Patna Med Coll, Patna",GENERAL MEDICINE,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,240(1),240(1),-,-,-,331(1),331(1),-,-,-
Bihar Priv-Open,UR-GEN,Bihar,"Katihar Med Coll, Katihar",PHARMACOLOGY,"₹2,50,000*","₹68,545*",0,₹0,794,-,-,1804(2),-,-,-,-,-,-,348(2)
Bihar Govt Quota,BC-FEM,Bihar,"IGIMS, Patna",ENT,"₹1,60,000*","₹1,05,000*",0,₹0,1062,-,-,-,-,-,369(1),369(1),-,-,-
Bihar DNB Seats,SC-GEN,Bihar,"SriKrishna MedColl,Muzaffarpur",DNBBIOCHEMISTRY,-,-,-,-,610,-,-,2073(1),601(1),152(1),-,-,-,-,375(1)
Bihar Govt Quota,SC-GEN,Bihar,"Govt Med Coll, Bettiah",PHYSIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",470,-,-,2065(1),535(1),146(1),-,-,-,-,377(1)
Bihar Govt Quota,EBC-GEN,Bihar,"Jawaharlal Nehru, Bhagalpur",OPHTHALMOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",800,-,-,-,-,-,377(1),377(1),-,-,-
Bihar Priv-Open,UR-GEN,Bihar,"MGM Med Coll, Kishanganj",BIOCHEMISTRY,"₹2,00,000*","₹68,545*",0,₹0,610,-,-,1968(3),-,-,-,-,-,-,378(3)
Bihar Priv-Open,UR-GEN,Bihar,"Katihar Med Coll, Katihar",PHYSIOLOGY,"₹2,50,000*","₹68,545*",0,₹0,794,-,-,2205(1),546(1),-,-,-,-,-,381(2)
Bihar Priv-Open,UR-GEN,Bihar,"Narayan Med Coll, Sasaram",PHYSIOLOGY,"₹50,000*","₹50,000*",0,₹0,650,-,-,1817(2),551(1),-,-,-,-,-,383(2)
Bihar Govt Quota,SC-GEN,Bihar,"Jawaharlal Nehru, Bhagalpur",BIOCHEMISTRY,"₹9,000*","₹82,000",3*,"₹25,00,000*",800,-,-,-,-,-,-,-,-,-,388(1)
Bihar Priv-Open,UR-GEN,Bihar,"Netaji Subhas Med Coll, Bihta",ANATOMY,"₹2,00,000*","₹60,000*",0,₹0,-,-,-,-,-,-,-,-,-,-,393(3)
Bihar Govt Quota,BC-FEM,Bihar,"Patna Med Coll, Patna",ORTHOPAEDICS,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,426(1),-,-,-,-,394(1),394(1),-,-,-
Bihar Govt Quota,SC-GEN,Bihar,"Nalanda Med Coll, Patna",GENERAL MEDICINE,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,446(1),446(1),-,-,-,395(1),395(1),-,-,-
Bihar Govt Quota,EWS-FEM,Bihar,"IGIMS, Patna",ANAESTHESIOLOGY,"₹1,60,000*","₹1,05,000*",0,₹0,1062,318(1),348(1),1726(1),-,-,396(1),396(1),-,-,-
Bihar Priv-Open,UR-GEN,Bihar,"Narayan Med Coll, Sasaram",BIOCHEMISTRY,"₹50,000*","₹50,000*",0,₹0,650,-,-,2142(3),530(1),-,-,-,-,-,399(3)
Bihar Govt Quota,UR-GEN,Bihar,"Patna Med Coll, Patna",DMICRO,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,-,-,-,-,-,-,-,405(1)
Bihar Govt Quota,SC-GEN,Bihar,"Patna Med Coll, Patna",OBG,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,471(1),-,-,-,-,451(1),-,-,-,-
Bihar Priv-Open,UR-GEN,Bihar,"MGM Med Coll, Kishanganj",DERMATOLOGY,"₹28,50,000*","₹68,545",0,₹0,610,531(2),368(1),246(1),72(1),-,460(2),-,-,-,-
Bihar Govt Quota,EBC-GEN,Bihar,"Patna Med Coll, Patna",ENT,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,-,-,-,472(1),472(1),-,-,-
Bihar Govt Quota,SC-FEM,Bihar,"Patna Med Coll, Patna",GENERAL MEDICINE,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,371(1),-,-,-,-,494(1),494(1),-,-,-
Bihar Govt Quota,EBC-GEN,Bihar,"Darbhanga, Lehriasarai",ENT,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,385(1),404(1),526(1),-,-,510(1),510(1),-,-,-
Bihar Govt Quota,EWS-FEM,Bihar,"IGIMS, Patna",PSYCHIATRY,"₹1,60,000*","₹1,05,000*",0,₹0,1062,-,-,786(1),-,-,520(1),520(1),-,-,-
Bihar Priv-Minority,SM,Bihar,"MGM Med Coll, Kishanganj",DERMATOLOGY,"₹28,50,000*","₹68,545",0,₹0,610,839(1),839(1),-,-,-,538(1),-,-,-,-
Bihar Govt Quota,SC-GEN,Bihar,"Patna Med Coll, Patna",ORTHOPAEDICS,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,439(1),-,-,-,-,543(1),-,-,-,-
Bihar Govt Quota,SC-FEM,Bihar,"Patna Med Coll, Patna",PAEDIATRICS,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,588(1),588(1),616(1),-,-,546(1),546(1),-,-,-
Bihar Govt Quota,EBC-FEM,Bihar,"IGIMS, Patna",ANAESTHESIOLOGY,"₹1,60,000*","₹1,05,000*",0,₹0,1062,557(2),557(1),-,-,-,-,-,-,553(1),-
Bihar Govt Quota,SC-GEN,Bihar,"IGIMS, Patna",PSYCHIATRY,"₹1,60,000*","₹1,05,000*",0,₹0,1062,-,-,-,-,-,554(1),-,-,-,-
Bihar Govt Quota,UR-GEN,Bihar,"Nalanda Med Coll, Patna",ANAESTHESIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,-,-,-,-,-,-,-,-,558(1),-
Bihar Govt Quota,SC-FEM,Bihar,"Darbhanga, Lehriasarai",OBG,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,551(1),551(1),-,-,-,612(1),612(1),-,-,-
Bihar Govt Quota,EBC-FEM,Bihar,"Patna Med Coll, Patna",ORTHOPAEDICS,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,-,-,-,627(1),627(1),-,-,-
Bihar Govt Quota,UR-GEN,Bihar,"Darbhanga, Lehriasarai",ANAESTHESIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,-,-,-,92(1),-,-,-,-,682(1),-
Bihar Govt Quota,SC-FEM,Bihar,"IGIMS, Patna",GENERAL MEDICINE,"₹1,60,000*","₹1,05,000*",0,₹0,1062,347(1),347(1),-,-,-,688(1),-,-,-,-
Bihar Govt Quota,SC-GEN,Bihar,"Darbhanga, Lehriasarai",OBG,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,571(1),571(1),600(1),-,-,689(1),689(1),-,-,-
Bihar Govt Quota,EBC-FEM,Bihar,"Jawaharlal Nehru, Bhagalpur",ORTHOPAEDICS,"₹9,000*","₹82,000",3*,"₹25,00,000*",800,395(1),-,-,-,-,691(1),-,-,-,-
Bihar Priv-Open,UR-GEN,Bihar,"Katihar Med Coll, Katihar",RADIO DIAGNOSIS,"₹45,00,000*","₹68,545*",0,₹0,794,556(2),556(2),590(2),-,-,695(1),695(1),-,-,-
Bihar Govt Quota,SC-GEN,Bihar,"Patna Med Coll, Patna",GENERAL SURGERY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,363(1),-,-,-,-,697(1),-,-,-,-
Bihar Govt Quota,EBC-FEM,Bihar,"IGIMS, Patna",PATHOLOGY,"₹1,60,000*","₹1,05,000*",0,₹0,1062,-,-,-,-,-,712(1),712(1),-,-,-
Bihar Govt Quota,SC-GEN,Bihar,"Nalanda Med Coll, Patna",PAEDIATRICS,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,545(1),553(1),581(1),-,-,746(1),-,-,-,-
Bihar Priv-Open,UR-GEN,Bihar,"Katihar Med Coll, Katihar",GENERAL MEDICINE,"₹23,25,000*","₹68,545*",0,₹0,794,598(5),638(1),629(1),-,-,748(4),533(2),-,-,-
Bihar Govt Quota,SC-GEN,Bihar,"Patna Med Coll, Patna",ANAESTHESIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,713(1),713(1),-,-,-,758(1),758(1),-,-,-
Bihar Priv-Minority,SM,Bihar,"MGM Med Coll, Kishanganj",RADIO DIAGNOSIS,"₹36,00,000*","₹68,545",0,₹0,610,566(1),522(1),-,-,-,544(1),782(1),-,-,-
Bihar Govt Quota,SC-GEN,Bihar,"Patna Med Coll, Patna",PSYCHIATRY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,-,-,-,-,833(1),-,-,-
Bihar Priv-Open,UR-GEN,Bihar,"MGM Med Coll, Kishanganj",ENT,"₹8,50,000*","₹68,545",0,₹0,610,714(2),-,-,-,-,874(3),-,-,-,-
Bihar Govt Quota,BC-GEN,Bihar,"Patna Med Coll, Patna",PATHOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,537(1),537(1),963(2),-,-,740(2),902(1),-,-,-
Bihar Priv-Open,UR-GEN,Bihar,"Katihar Med Coll, Katihar",ENT,"₹11,00,000*","₹68,545*",0,₹0,794,-,-,-,-,-,920(1),-,-,-,-
Bihar Priv-Minority,MM,Bihar,"Katihar Med Coll, Katihar",GENERAL MEDICINE,"₹23,25,000*","₹68,545*",0,₹0,794,816(7),576(1),-,-,-,990(8),-,-,-,-
Bihar Govt Quota,EBC-GEN,Bihar,"Patna Med Coll, Patna",PMR,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,-,-,-,784(1),1031(1),-,-,-
Bihar Priv-Open,UR-GEN,Bihar,"MGM Med Coll, Kishanganj",OBG,"₹36,10,000*","₹68,545",0,₹0,610,718(4),804(2),624(1),-,-,810(4),1053(3),-,-,-
Bihar Priv-Open,UR-GEN,Bihar,"Narayan Med Coll, Sasaram",OPHTHALMOLOGY,"₹14,00,000*","₹50,000*",0,₹0,650,800(3),-,-,-,-,1023(3),1091(2),-,-,-
Bihar Priv-Minority,MM,Bihar,"Katihar Med Coll, Katihar",DERMATOLOGY,"₹30,00,000*","₹68,545*",0,₹0,794,964(2),980(1),-,-,-,1124(2),-,-,-,-
Bihar Govt Quota,BC-GEN,Bihar,"IGIMS, Patna",SPM,"₹1,60,000*","₹1,05,000*",0,₹0,1062,-,-,888(1),-,-,1138(1),-,-,-,-
Bihar Govt Quota,EBC Service-GEN,Bihar,"Patna Med Coll, Patna",DMRD,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,-,-,-,1231(1),-,-,-,-
Bihar Priv-Open,UR-GEN,Bihar,"Lord Buddha Koshi Med, Saharsa",OBG,"₹33,00,000*","₹60,000",0,₹0,-,859(2),855(1),910(1),-,-,1233(2),1058(1),-,-,-
Bihar Govt Quota,SC-FEM,Bihar,"Darbhanga, Lehriasarai",ANAESTHESIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,-,-,-,-,-,1234(1),-,-,-,-
Bihar Govt Quota,EBC-GEN,Bihar,"Patna Med Coll, Patna",SPM,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,-,-,-,1247(1),1247(1),-,-,-
Bihar Priv-Minority,MM,Bihar,"Katihar Med Coll, Katihar",GENERAL SURGERY,"₹23,25,000*","₹68,545*",0,₹0,794,942(4),1052(2),886(1),152(1),-,1375(4),-,-,-,-
Bihar Priv-NRI,NRI,Bihar,"Katihar Med Coll, Katihar",GENERAL MEDICINE,"₹36,99,000*","₹68,545*",0,₹0,794,1050(2),-,522(1),129(1),-,1409(3),1409(2),-,-,-
Bihar Priv-Minority,SM,Bihar,"MGM Med Coll, Kishanganj",ORTHOPAEDICS,"₹26,05,000*","₹68,545",0,₹0,610,1196(3),1308(2),473(1),193(1),-,1416(3),1255(1),-,-,-
Bihar Govt Quota,SC-GEN,Bihar,"IGIMS, Patna",SPM,"₹1,60,000*","₹1,05,000*",0,₹0,1062,1040(1),1040(1),1386(1),-,-,1419(1),1419(1),-,-,-
Bihar Priv-NRI,NRI,Bihar,"MGM Med Coll, Kishanganj",RADIO DIAGNOSIS,"₹62,63,000*","₹68,545",0,₹0,610,1091(2),1218(2),-,-,-,1402(2),1431(1),-,-,-
Bihar Priv-Minority,MM,Bihar,"Katihar Med Coll, Katihar",OBG,"₹40,00,000*","₹68,545*",0,₹0,794,1179(2),1179(2),984(2),223(1),-,1448(2),1448(1),-,-,-
Bihar Priv-Minority,MM,Bihar,"Katihar Med Coll, Katihar",PSYCHIATRY,"₹15,10,000*","₹68,545*",0,₹0,794,-,-,-,-,-,1488(1),-,-,-,-
Bihar Priv-Minority,SM,Bihar,"MGM Med Coll, Kishanganj",GENERAL SURGERY,"₹24,00,000*","₹68,545",0,₹0,610,1175(3),-,668(1),157(1),-,1422(3),1566(3),-,-,-
Bihar Govt Quota,EBC-FEM,Bihar,"IGIMS, Patna",PHARMACOLOGY,"₹1,60,000*","₹1,05,000*",0,₹0,1062,-,-,-,-,-,1603(1),-,-,-,-
Bihar Govt Quota,BC-GEN,Bihar,"Darbhanga, Lehriasarai",SPM,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,1140(1),1140(1),-,-,-,1471(1),1648(1),-,-,-
Bihar Govt Quota,SC-GEN,Bihar,"AN Magadh, Gaya",PATHOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",425,1250(1),1303(1),1455(1),232(1),-,1683(1),1683(1),-,-,-
Bihar Priv-Minority,MM,Bihar,"Madhubani Med Coll, Madhubani",OPHTHALMOLOGY,"₹15,00,000*","₹55,000",0,₹0,-,-,-,-,-,-,1693(1),1693(1),-,-,-
Bihar Priv-Minority,SM,Bihar,"MGM Med Coll, Kishanganj",ENT,"₹8,50,000*","₹68,545",0,₹0,610,1053(2),1008(1),1401(2),-,-,1566(1),1697(1),-,-,-
Bihar Priv-NRI,NRI,Bihar,"Lord Buddha Koshi Med, Saharsa",GENERAL MEDICINE,"₹50,77,000*","₹60,000",0,₹0,-,1109(1),-,1214(1),-,-,1698(1),1698(1),-,-,-
Bihar Priv-Open,UR-GEN,Bihar,"Katihar Med Coll, Katihar",PATHOLOGY,"₹5,00,000*","₹68,545*",0,₹0,794,1298(2),1133(1),-,-,-,1708(2),-,-,-,-
Bihar Priv-Minority,SM,Bihar,"MGM Med Coll, Kishanganj",OBG,"₹36,10,000*","₹68,545",0,₹0,610,857(3),-,326(1),248(1),-,1710(3),1661(1),-,-,-
Bihar Govt Quota,BC-GEN,Bihar,"Patna Med Coll, Patna",FORENSIC MEDICINE,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,1264(1),-,-,-,-,1709(1),1779(1),-,-,-
Bihar Priv-NRI,NRI,Bihar,"MGM Med Coll, Kishanganj",DERMATOLOGY,"₹50,52,000*","₹68,545",0,₹0,610,-,-,647(2),143(2),-,1801(2),-,-,-,-
Bihar Govt Quota,BC-FEM,Bihar,"Nalanda Med Coll, Patna",MICROBIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,1315(1),1315(1),-,-,-,-,1812(1),-,-,-
Bihar Priv-NRI,NRI,Bihar,"MGM Med Coll, Kishanganj",OPHTHALMOLOGY,"₹22,13,000*","₹68,545",0,₹0,610,-,878(1),1402(1),-,-,1855(1),-,-,-,-
Bihar Govt Quota,BC-GEN,Bihar,"AN Magadh, Gaya",ANATOMY,"₹9,000*","₹82,000",3*,"₹25,00,000*",425,-,-,-,-,-,1857(1),1857(1),-,-,-
Bihar Priv-NRI,NRI,Bihar,"Narayan Med Coll, Sasaram",ORTHOPAEDICS,"₹52,19,000*","₹50,000*",0,₹0,650,-,-,1481(2),-,-,1858(2),-,-,-,-
Bihar Govt Quota,RCG,Bihar,"Patna Med Coll, Patna",PHARMACOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,1756(1),-,-,1860(1),-,-,-,-
Bihar Priv-NRI,NRI,Bihar,"Netaji Subhas Med Coll, Bihta",GENERAL MEDICINE,"₹54,28,000*","₹60,000*",0,₹0,-,-,-,-,-,-,1871(2),1155(1),-,-,-
Bihar Govt Quota,DQ-GEN,Bihar,"Patna Med Coll, Patna",GENERAL MEDICINE,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,-,-,-,1162(1),1941(1),-,-,-
Bihar Priv-NRI,NRI,Bihar,"Lord Buddha Koshi Med, Saharsa",ORTHOPAEDICS,"₹42,75,000*","₹60,000",0,₹0,-,-,-,1515(1),204(1),34(1),1961(1),-,-,-,-
Bihar Priv-NRI,NRI,Bihar,"Narayan Med Coll, Sasaram",DERMATOLOGY,"₹58,37,000*","₹50,000*",0,₹0,650,1215(2),-,771(1),98(1),20(1),1966(2),-,-,-,-
Bihar Govt Quota,EBC-GEN,Bihar,"Patna Med Coll, Patna",MICROBIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,1047(1),1211(1),1309(1),-,-,1979(1),1979(1),-,-,-
Bihar Govt Quota,BC-GEN,Bihar,"IGIMS, Patna",MICROBIOLOGY,"₹1,60,000*","₹1,05,000*",0,₹0,1062,912(1),912(1),1140(2),-,-,1999(1),1999(1),-,-,-
Bihar Priv-NRI,NRI,Bihar,"Narayan Med Coll, Sasaram",PAEDIATRICS,"₹52,19,000*","₹50,000*",0,₹0,650,-,-,1412(2),171(1),26(1),2000(2),2029(2),-,-,-
Bihar Priv-NRI,NRI,Bihar,"Lord Buddha Koshi Med, Saharsa",PAEDIATRICS,"₹50,77,000*","₹60,000",0,₹0,-,-,-,61(1),185(1),-,2033(1),-,-,-,-
Bihar Govt Quota,BC-FEM,Bihar,"Patna Med Coll, Patna",BIOCHEMISTRY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,1241(1),1241(1),-,-,-,-,2038(1),-,-,-
Bihar Priv-NRI,NRI,Bihar,"Madhubani Med Coll, Madhubani",DERMATOLOGY,"₹51,77,000*","₹55,000",0,₹0,-,-,-,-,-,-,2039(1),2039(1),-,-,-
Bihar Govt Quota,BC-GEN,Bihar,"Darbhanga, Lehriasarai",PHARMACOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,1228(1),-,-,-,-,2040(1),2040(1),-,-,-
Bihar Govt Quota,SC-FEM,Bihar,"Patna Med Coll, Patna",FORENSIC MEDICINE,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,1328(1),-,2202(1),-,-,2057(1),-,-,-,-
Bihar Govt Quota,EBC-GEN,Bihar,"IGIMS, Patna",PHYSIOLOGY,"₹1,60,000*","₹1,05,000*",0,₹0,1062,1150(1),-,1660(1),-,-,1679(1),2060(1),-,-,-
Bihar Govt Quota,BC-GEN,Bihar,"Vardhman IMS, Nalanda",PHYSIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",640,-,-,1777(1),-,-,2062(1),-,-,-,-
Bihar Govt Quota,EBC-FEM,Bihar,"Nalanda Med Coll, Patna",MICROBIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,-,-,-,-,-,2065(1),-,-,-,-
Bihar Govt Quota,BC-GEN,Bihar,"Patna Med Coll, Patna",PHARMACOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,1309(2),1327(2),-,-,-,2077(1),1342(1),-,-,-
Bihar Govt Quota,EBC-GEN,Bihar,"Darbhanga, Lehriasarai",FORENSIC MEDICINE,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,-,-,-,-,-,2078(1),-,-,-,-
Bihar Govt Quota,BC-GEN,Bihar,"Sri Krishna, Muzzafarpur",PHARMACOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",610,-,-,1744(1),-,-,2104(1),-,-,-,-
Bihar Govt Quota,SC-GEN,Bihar,"Darbhanga, Lehriasarai",MICROBIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,-,-,-,-,-,-,-,-,2107(1),-
Bihar Priv-NRI,NRI,Bihar,"Narayan Med Coll, Sasaram",OPHTHALMOLOGY,"₹21,29,000*","₹50,000*",0,₹0,650,-,-,1516(1),208(1),29(1),1908(1),2117(1),-,-,-
Bihar Govt Quota,EBC-FEM,Bihar,"AN Magadh, Gaya",PATHOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",425,-,-,-,-,-,1436(1),2121(1),-,-,-
Bihar Govt Quota,BC-FEM,Bihar,"Darbhanga, Lehriasarai",BIOCHEMISTRY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,-,-,1953(1),-,-,2133(1),2133(1),-,-,-
Bihar Govt Quota,BC-GEN,Bihar,"AN Magadh, Gaya",PHYSIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",425,-,-,-,-,-,-,-,-,2248(1),-
Bihar Govt Quota,EBC-GEN,Bihar,"Patna Med Coll, Patna",BIOCHEMISTRY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,-,-,-,-,-,-,2588(1),-
Bihar Priv-Open,UR-GEN,Bihar,"Narayan Med Coll, Sasaram",ANATOMY,"₹50,000*","₹50,000*",0,₹0,650,-,-,2152(2),-,-,-,-,-,2624(2),234(1)
Bihar Govt Quota,BC-GEN,Bihar,"Darbhanga, Lehriasarai",BIOCHEMISTRY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,-,-,-,-,-,2083(1),-,-,2639(1),-
Bihar Govt Quota,EBC-GEN,Bihar,"Nalanda Med Coll, Patna",FORENSIC MEDICINE,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,-,-,-,-,-,-,-,-,2658(1),-
Bihar Govt Quota,EBC-GEN,Bihar,"Jawaharlal Nehru, Bhagalpur",PHARMACOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",800,1326(1),-,1653(1),684(2),-,2081(1),-,-,2661(1),-
Bihar DNB Seats,BC-GEN,Bihar,"SriKrishna MedColl,Muzaffarpur",DNBFORENSIC MEDICINE,"₹1,25,000","₹82,000",Info Not Available,Info not available,610,-,-,-,-,-,-,-,-,2846(1),-
Bihar Govt Quota,SC-GEN,Bihar,"Nalanda Med Coll, Patna",ANATOMY,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,-,-,-,-,-,-,-,-,2849(1),-
Bihar Govt Quota,BC-FEM,Bihar,"Patna Med Coll, Patna",PHYSIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,-,-,-,-,-,-,2874(1),-
Bihar Govt Quota,EWS-GEN,Bihar,"IGIMS, Patna",RADIO DIAGNOSIS,"₹1,60,000*","₹1,05,000*",0,₹0,1062,6(1),-,-,-,-,-,-,-,-,-
Bihar Govt Quota,BC-GEN,Bihar,"Patna Med Coll, Patna",RADIO DIAGNOSIS,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,9(1),-,-,-,-,-,-,-,-,-
Bihar Govt Quota,UR-GEN,Bihar,"Govt Med Coll, Bettiah",MICROBIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",470,-,-,-,-,56(1),-,-,-,-,-
Bihar Govt Quota,UR-GEN,Bihar,"IGIMS, Patna",ANATOMY,"₹1,60,000*","₹1,05,000*",0,₹0,1062,-,-,-,-,59(1),-,-,-,-,-
Bihar Govt Quota,EWS-GEN,Bihar,"Patna Med Coll, Patna",DERMATOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,44(1),74(1),-,-,-,-,-,-,-,-
Bihar Govt Quota,UR-GEN,Bihar,"Patna Med Coll, Patna",FORENSIC MEDICINE,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,-,-,76(2),-,-,-,-,-
